"codmunres","municipio","uf","regiao","ano","nascidos","obitos_fetais_totais","obitos_fetais_mais_22sem"
"353990","Poloni","SP","Sudeste",2015,"70",0,0
"353990","Poloni","SP","Sudeste",2016,"56",0,0
"353990","Poloni","SP","Sudeste",2017,"63",1,1
"353990","Poloni","SP","Sudeste",2018,"75",2,2
"353990","Poloni","SP","Sudeste",2019,"66",0,0
"353990","Poloni","SP","Sudeste",2020,"68",0,0
"354000","Pompéia","SP","Sudeste",2012,"252",4,4
"354000","Pompéia","SP","Sudeste",2013,"262",6,3
"354000","Pompéia","SP","Sudeste",2014,"255",0,0
"354000","Pompéia","SP","Sudeste",2015,"256",3,3
"354000","Pompéia","SP","Sudeste",2016,"256",5,3
"354000","Pompéia","SP","Sudeste",2017,"260",1,1
"354000","Pompéia","SP","Sudeste",2018,"233",1,0
"354000","Pompéia","SP","Sudeste",2019,"224",1,1
"354000","Pompéia","SP","Sudeste",2020,"221",1,1
"354010","Pongaí","SP","Sudeste",2012,"37",0,0
"354010","Pongaí","SP","Sudeste",2013,"28",0,0
"354010","Pongaí","SP","Sudeste",2014,"35",0,0
"354010","Pongaí","SP","Sudeste",2015,"35",0,0
"354010","Pongaí","SP","Sudeste",2016,"30",0,0
"354010","Pongaí","SP","Sudeste",2017,"31",0,0
"354010","Pongaí","SP","Sudeste",2018,"37",1,1
"354010","Pongaí","SP","Sudeste",2019,"28",1,1
"354010","Pongaí","SP","Sudeste",2020,"35",0,0
"354020","Pontal","SP","Sudeste",2012,"566",5,5
"354020","Pontal","SP","Sudeste",2013,"545",6,5
"354020","Pontal","SP","Sudeste",2014,"592",5,3
"354020","Pontal","SP","Sudeste",2015,"596",7,5
"354020","Pontal","SP","Sudeste",2016,"526",8,7
"354020","Pontal","SP","Sudeste",2017,"560",9,7
"354020","Pontal","SP","Sudeste",2018,"575",4,4
"354020","Pontal","SP","Sudeste",2019,"520",4,4
"354020","Pontal","SP","Sudeste",2020,"526",8,7
"354025","Pontalinda","SP","Sudeste",2012,"58",1,0
"354025","Pontalinda","SP","Sudeste",2013,"55",0,0
"354025","Pontalinda","SP","Sudeste",2014,"66",0,0
"354025","Pontalinda","SP","Sudeste",2015,"61",0,0
"354025","Pontalinda","SP","Sudeste",2016,"37",0,0
"354025","Pontalinda","SP","Sudeste",2017,"56",0,0
"354025","Pontalinda","SP","Sudeste",2018,"59",0,0
"354025","Pontalinda","SP","Sudeste",2019,"52",0,0
"354025","Pontalinda","SP","Sudeste",2020,"57",0,0
"354030","Pontes Gestal","SP","Sudeste",2012,"40",1,1
"354030","Pontes Gestal","SP","Sudeste",2013,"34",0,0
"354030","Pontes Gestal","SP","Sudeste",2014,"30",0,0
"354030","Pontes Gestal","SP","Sudeste",2015,"37",2,2
"354030","Pontes Gestal","SP","Sudeste",2016,"18",0,0
"354030","Pontes Gestal","SP","Sudeste",2017,"30",0,0
"354030","Pontes Gestal","SP","Sudeste",2018,"25",0,0
"354030","Pontes Gestal","SP","Sudeste",2019,"31",0,0
"354030","Pontes Gestal","SP","Sudeste",2020,"24",0,0
"354040","Populina","SP","Sudeste",2012,"46",0,0
"354040","Populina","SP","Sudeste",2013,"50",0,0
"354040","Populina","SP","Sudeste",2014,"43",0,0
"354040","Populina","SP","Sudeste",2015,"35",0,0
"354040","Populina","SP","Sudeste",2016,"40",0,0
"354040","Populina","SP","Sudeste",2017,"43",0,0
"354040","Populina","SP","Sudeste",2018,"48",0,0
"354040","Populina","SP","Sudeste",2019,"47",1,1
"354040","Populina","SP","Sudeste",2020,"41",1,1
"354050","Porangaba","SP","Sudeste",2012,"98",3,3
"354050","Porangaba","SP","Sudeste",2013,"79",2,2
"354050","Porangaba","SP","Sudeste",2014,"79",0,0
"354050","Porangaba","SP","Sudeste",2015,"86",0,0
"354050","Porangaba","SP","Sudeste",2016,"99",0,0
"354050","Porangaba","SP","Sudeste",2017,"84",0,0
"354050","Porangaba","SP","Sudeste",2018,"92",1,1
"354050","Porangaba","SP","Sudeste",2019,"94",1,1
"354050","Porangaba","SP","Sudeste",2020,"88",1,1
"354060","Porto Feliz","SP","Sudeste",2012,"696",8,5
"354060","Porto Feliz","SP","Sudeste",2013,"698",5,4
"354060","Porto Feliz","SP","Sudeste",2014,"715",8,4
"354060","Porto Feliz","SP","Sudeste",2015,"745",2,1
"354060","Porto Feliz","SP","Sudeste",2016,"670",5,4
"354060","Porto Feliz","SP","Sudeste",2017,"739",4,3
"354060","Porto Feliz","SP","Sudeste",2018,"698",9,7
"354060","Porto Feliz","SP","Sudeste",2019,"698",4,4
"354060","Porto Feliz","SP","Sudeste",2020,"681",4,4
"354070","Porto Ferreira","SP","Sudeste",2012,"666",13,10
"354070","Porto Ferreira","SP","Sudeste",2013,"695",12,7
"354070","Porto Ferreira","SP","Sudeste",2014,"624",8,5
"354070","Porto Ferreira","SP","Sudeste",2015,"658",6,5
"354070","Porto Ferreira","SP","Sudeste",2016,"627",5,4
"354070","Porto Ferreira","SP","Sudeste",2017,"560",3,3
"354070","Porto Ferreira","SP","Sudeste",2018,"606",10,8
"354070","Porto Ferreira","SP","Sudeste",2019,"596",2,2
"354070","Porto Ferreira","SP","Sudeste",2020,"530",7,7
"354075","Potim","SP","Sudeste",2012,"249",3,2
"354075","Potim","SP","Sudeste",2013,"289",5,4
"354075","Potim","SP","Sudeste",2014,"267",4,4
"354075","Potim","SP","Sudeste",2015,"248",1,1
"354075","Potim","SP","Sudeste",2016,"274",4,4
"354075","Potim","SP","Sudeste",2017,"252",5,3
"354075","Potim","SP","Sudeste",2018,"245",1,1
"354075","Potim","SP","Sudeste",2019,"231",2,2
"354075","Potim","SP","Sudeste",2020,"261",4,4
"354080","Potirendaba","SP","Sudeste",2012,"205",3,2
"354080","Potirendaba","SP","Sudeste",2013,"201",0,0
"354080","Potirendaba","SP","Sudeste",2014,"220",1,1
"354080","Potirendaba","SP","Sudeste",2015,"212",1,1
"354080","Potirendaba","SP","Sudeste",2016,"242",2,2
"354080","Potirendaba","SP","Sudeste",2017,"217",2,2
"354080","Potirendaba","SP","Sudeste",2018,"194",2,1
"354080","Potirendaba","SP","Sudeste",2019,"229",3,2
"354080","Potirendaba","SP","Sudeste",2020,"212",0,0
"354085","Pracinha","SP","Sudeste",2012,"12",0,0
"354085","Pracinha","SP","Sudeste",2013,"12",1,0
"354085","Pracinha","SP","Sudeste",2014,"21",0,0
"354085","Pracinha","SP","Sudeste",2015,"15",0,0
"354085","Pracinha","SP","Sudeste",2016,"13",0,0
"354085","Pracinha","SP","Sudeste",2017,"15",0,0
"354085","Pracinha","SP","Sudeste",2018,"10",0,0
"354085","Pracinha","SP","Sudeste",2019,"7",0,0
"354085","Pracinha","SP","Sudeste",2020,"15",0,0
"354090","Pradópolis","SP","Sudeste",2012,"220",2,1
"354090","Pradópolis","SP","Sudeste",2013,"217",3,3
"354090","Pradópolis","SP","Sudeste",2014,"226",0,0
"354090","Pradópolis","SP","Sudeste",2015,"201",2,2
"354090","Pradópolis","SP","Sudeste",2016,"208",1,1
"354090","Pradópolis","SP","Sudeste",2017,"227",2,2
"354090","Pradópolis","SP","Sudeste",2018,"214",1,1
"354090","Pradópolis","SP","Sudeste",2019,"211",0,0
"354090","Pradópolis","SP","Sudeste",2020,"195",1,1
"354100","Praia Grande","SP","Sudeste",2012,"4424",34,31
"354100","Praia Grande","SP","Sudeste",2013,"4282",46,40
"354100","Praia Grande","SP","Sudeste",2014,"4391",54,48
"354100","Praia Grande","SP","Sudeste",2015,"4447",48,47
"354100","Praia Grande","SP","Sudeste",2016,"4444",52,44
"354100","Praia Grande","SP","Sudeste",2017,"4554",49,45
"354100","Praia Grande","SP","Sudeste",2018,"4511",35,32
"354100","Praia Grande","SP","Sudeste",2019,"4245",41,41
"354100","Praia Grande","SP","Sudeste",2020,"4371",35,31
"354105","Pratânia","SP","Sudeste",2012,"65",0,0
"354105","Pratânia","SP","Sudeste",2013,"69",0,0
"354105","Pratânia","SP","Sudeste",2014,"91",2,2
"354105","Pratânia","SP","Sudeste",2015,"68",0,0
"354105","Pratânia","SP","Sudeste",2016,"84",0,0
"354105","Pratânia","SP","Sudeste",2017,"81",0,0
"354105","Pratânia","SP","Sudeste",2018,"70",0,0
"354105","Pratânia","SP","Sudeste",2019,"80",1,1
"354105","Pratânia","SP","Sudeste",2020,"76",0,0
"354110","Presidente Alves","SP","Sudeste",2012,"56",1,1
"354110","Presidente Alves","SP","Sudeste",2013,"53",0,0
"354110","Presidente Alves","SP","Sudeste",2014,"55",0,0
"354110","Presidente Alves","SP","Sudeste",2015,"54",0,0
"354110","Presidente Alves","SP","Sudeste",2016,"39",0,0
"354110","Presidente Alves","SP","Sudeste",2017,"45",0,0
"354110","Presidente Alves","SP","Sudeste",2018,"50",1,0
"354110","Presidente Alves","SP","Sudeste",2019,"35",0,0
"354110","Presidente Alves","SP","Sudeste",2020,"45",0,0
"354120","Presidente Bernardes","SP","Sudeste",2012,"124",1,0
"354120","Presidente Bernardes","SP","Sudeste",2013,"114",0,0
"354120","Presidente Bernardes","SP","Sudeste",2014,"137",0,0
"354120","Presidente Bernardes","SP","Sudeste",2015,"144",1,1
"354120","Presidente Bernardes","SP","Sudeste",2016,"115",3,3
"354120","Presidente Bernardes","SP","Sudeste",2017,"132",0,0
"354120","Presidente Bernardes","SP","Sudeste",2018,"136",0,0
"354120","Presidente Bernardes","SP","Sudeste",2019,"112",3,3
"354120","Presidente Bernardes","SP","Sudeste",2020,"110",2,2
"354130","Presidente Epitácio","SP","Sudeste",2012,"504",6,4
"354130","Presidente Epitácio","SP","Sudeste",2013,"554",9,8
"354130","Presidente Epitácio","SP","Sudeste",2014,"536",5,4
"354130","Presidente Epitácio","SP","Sudeste",2015,"556",9,7
"354130","Presidente Epitácio","SP","Sudeste",2016,"587",8,6
"354130","Presidente Epitácio","SP","Sudeste",2017,"535",6,4
"354130","Presidente Epitácio","SP","Sudeste",2018,"504",5,3
"354130","Presidente Epitácio","SP","Sudeste",2019,"451",6,6
"354130","Presidente Epitácio","SP","Sudeste",2020,"452",9,9
"354140","Presidente Prudente","SP","Sudeste",2012,"2632",24,15
"354140","Presidente Prudente","SP","Sudeste",2013,"2658",20,16
"354140","Presidente Prudente","SP","Sudeste",2014,"2880",14,9
"354140","Presidente Prudente","SP","Sudeste",2015,"2903",24,17
"354140","Presidente Prudente","SP","Sudeste",2016,"2875",35,31
"354140","Presidente Prudente","SP","Sudeste",2017,"3038",16,12
"354140","Presidente Prudente","SP","Sudeste",2018,"2988",27,26
"354140","Presidente Prudente","SP","Sudeste",2019,"2770",24,20
"354140","Presidente Prudente","SP","Sudeste",2020,"2667",23,21
"354150","Presidente Venceslau","SP","Sudeste",2012,"434",4,4
"354150","Presidente Venceslau","SP","Sudeste",2013,"400",4,3
"354150","Presidente Venceslau","SP","Sudeste",2014,"443",1,1
"354150","Presidente Venceslau","SP","Sudeste",2015,"431",7,7
"354150","Presidente Venceslau","SP","Sudeste",2016,"401",2,2
"354150","Presidente Venceslau","SP","Sudeste",2017,"424",0,0
"354150","Presidente Venceslau","SP","Sudeste",2018,"404",0,0
"354150","Presidente Venceslau","SP","Sudeste",2019,"370",6,6
"354150","Presidente Venceslau","SP","Sudeste",2020,"364",1,1
"354160","Promissão","SP","Sudeste",2012,"494",2,1
"354160","Promissão","SP","Sudeste",2013,"480",5,5
"354160","Promissão","SP","Sudeste",2014,"488",6,4
"354160","Promissão","SP","Sudeste",2015,"498",0,0
"354160","Promissão","SP","Sudeste",2016,"439",2,2
"354160","Promissão","SP","Sudeste",2017,"423",5,5
"354160","Promissão","SP","Sudeste",2018,"435",6,6
"354160","Promissão","SP","Sudeste",2019,"428",4,4
"354160","Promissão","SP","Sudeste",2020,"395",4,4
"354165","Quadra","SP","Sudeste",2012,"38",0,0
"354165","Quadra","SP","Sudeste",2013,"40",2,2
"354165","Quadra","SP","Sudeste",2014,"32",0,0
"354165","Quadra","SP","Sudeste",2015,"43",0,0
"354165","Quadra","SP","Sudeste",2016,"59",0,0
"354165","Quadra","SP","Sudeste",2017,"52",0,0
"354165","Quadra","SP","Sudeste",2018,"43",0,0
"354165","Quadra","SP","Sudeste",2019,"44",0,0
"354165","Quadra","SP","Sudeste",2020,"33",1,0
"354170","Quatá","SP","Sudeste",2012,"181",2,1
"354170","Quatá","SP","Sudeste",2013,"159",2,2
"354170","Quatá","SP","Sudeste",2014,"190",1,1
"354170","Quatá","SP","Sudeste",2015,"190",0,0
"354170","Quatá","SP","Sudeste",2016,"162",1,1
"354170","Quatá","SP","Sudeste",2017,"149",2,2
"354170","Quatá","SP","Sudeste",2018,"160",2,2
"354170","Quatá","SP","Sudeste",2019,"178",2,2
"354170","Quatá","SP","Sudeste",2020,"155",2,2
"354180","Queiroz","SP","Sudeste",2012,"49",1,1
"354180","Queiroz","SP","Sudeste",2013,"45",1,1
"354180","Queiroz","SP","Sudeste",2014,"33",0,0
"354180","Queiroz","SP","Sudeste",2015,"44",0,0
"354180","Queiroz","SP","Sudeste",2016,"51",1,1
"354180","Queiroz","SP","Sudeste",2017,"56",1,1
"354180","Queiroz","SP","Sudeste",2018,"58",0,0
"354180","Queiroz","SP","Sudeste",2019,"44",0,0
"354180","Queiroz","SP","Sudeste",2020,"44",0,0
"354190","Queluz","SP","Sudeste",2012,"130",0,0
"354190","Queluz","SP","Sudeste",2013,"121",1,1
"354190","Queluz","SP","Sudeste",2014,"109",7,7
"354190","Queluz","SP","Sudeste",2015,"123",5,4
"354190","Queluz","SP","Sudeste",2016,"135",3,1
"354190","Queluz","SP","Sudeste",2017,"111",0,0
"354190","Queluz","SP","Sudeste",2018,"125",1,1
"354190","Queluz","SP","Sudeste",2019,"105",0,0
"354190","Queluz","SP","Sudeste",2020,"108",1,1
"354200","Quintana","SP","Sudeste",2012,"59",0,0
"354200","Quintana","SP","Sudeste",2013,"76",0,0
"354200","Quintana","SP","Sudeste",2014,"88",1,1
"354200","Quintana","SP","Sudeste",2015,"77",0,0
"354200","Quintana","SP","Sudeste",2016,"81",1,1
"354200","Quintana","SP","Sudeste",2017,"85",0,0
"354200","Quintana","SP","Sudeste",2018,"95",0,0
"354200","Quintana","SP","Sudeste",2019,"89",3,2
"354200","Quintana","SP","Sudeste",2020,"88",1,1
"354210","Rafard","SP","Sudeste",2012,"117",1,1
"354210","Rafard","SP","Sudeste",2013,"88",2,2
"354210","Rafard","SP","Sudeste",2014,"116",1,1
"354210","Rafard","SP","Sudeste",2015,"101",0,0
"354210","Rafard","SP","Sudeste",2016,"88",2,2
"354210","Rafard","SP","Sudeste",2017,"108",2,1
"354210","Rafard","SP","Sudeste",2018,"110",0,0
"354210","Rafard","SP","Sudeste",2019,"114",1,1
"354210","Rafard","SP","Sudeste",2020,"113",1,1
"354220","Rancharia","SP","Sudeste",2012,"388",5,5
"354220","Rancharia","SP","Sudeste",2013,"387",6,3
"354220","Rancharia","SP","Sudeste",2014,"391",5,4
"354220","Rancharia","SP","Sudeste",2015,"366",6,6
"354220","Rancharia","SP","Sudeste",2016,"438",3,3
"354220","Rancharia","SP","Sudeste",2017,"392",2,2
"354220","Rancharia","SP","Sudeste",2018,"402",4,3
"354220","Rancharia","SP","Sudeste",2019,"364",3,2
"354220","Rancharia","SP","Sudeste",2020,"366",3,3
"354230","Redenção da Serra","SP","Sudeste",2012,"51",1,1
"354230","Redenção da Serra","SP","Sudeste",2013,"40",1,0
"354230","Redenção da Serra","SP","Sudeste",2014,"43",1,0
"354230","Redenção da Serra","SP","Sudeste",2015,"41",1,1
"354230","Redenção da Serra","SP","Sudeste",2016,"48",0,0
"354230","Redenção da Serra","SP","Sudeste",2017,"50",0,0
"354230","Redenção da Serra","SP","Sudeste",2018,"47",0,0
"354230","Redenção da Serra","SP","Sudeste",2019,"51",0,0
"354230","Redenção da Serra","SP","Sudeste",2020,"45",0,0
"354240","Regente Feijó","SP","Sudeste",2012,"228",1,1
"354240","Regente Feijó","SP","Sudeste",2013,"224",2,1
"354240","Regente Feijó","SP","Sudeste",2014,"259",1,0
"354240","Regente Feijó","SP","Sudeste",2015,"239",0,0
"354240","Regente Feijó","SP","Sudeste",2016,"233",1,1
"354240","Regente Feijó","SP","Sudeste",2017,"248",3,3
"354240","Regente Feijó","SP","Sudeste",2018,"230",2,2
"354240","Regente Feijó","SP","Sudeste",2019,"223",2,2
"354240","Regente Feijó","SP","Sudeste",2020,"212",4,4
"354250","Reginópolis","SP","Sudeste",2012,"57",0,0
"354250","Reginópolis","SP","Sudeste",2013,"74",0,0
"354250","Reginópolis","SP","Sudeste",2014,"65",0,0
"354250","Reginópolis","SP","Sudeste",2015,"63",0,0
"354250","Reginópolis","SP","Sudeste",2016,"61",0,0
"354250","Reginópolis","SP","Sudeste",2017,"66",2,2
"354250","Reginópolis","SP","Sudeste",2018,"43",1,1
"354250","Reginópolis","SP","Sudeste",2019,"44",0,0
"354250","Reginópolis","SP","Sudeste",2020,"55",1,1
"354260","Registro","SP","Sudeste",2012,"854",12,11
"354260","Registro","SP","Sudeste",2013,"901",8,5
"354260","Registro","SP","Sudeste",2014,"947",0,0
"354260","Registro","SP","Sudeste",2015,"954",11,8
"354260","Registro","SP","Sudeste",2016,"856",11,10
"354260","Registro","SP","Sudeste",2017,"793",10,9
"354260","Registro","SP","Sudeste",2018,"857",7,6
"354260","Registro","SP","Sudeste",2019,"879",8,5
"354260","Registro","SP","Sudeste",2020,"760",7,6
"354270","Restinga","SP","Sudeste",2012,"99",0,0
"354270","Restinga","SP","Sudeste",2013,"111",3,3
"354270","Restinga","SP","Sudeste",2014,"114",0,0
"354270","Restinga","SP","Sudeste",2015,"113",0,0
"354270","Restinga","SP","Sudeste",2016,"98",0,0
"354270","Restinga","SP","Sudeste",2017,"114",1,1
"354270","Restinga","SP","Sudeste",2018,"105",0,0
"354270","Restinga","SP","Sudeste",2019,"87",0,0
"354270","Restinga","SP","Sudeste",2020,"118",1,1
"354280","Ribeira","SP","Sudeste",2012,"29",0,0
"354280","Ribeira","SP","Sudeste",2013,"43",1,0
"354280","Ribeira","SP","Sudeste",2014,"47",0,0
"354280","Ribeira","SP","Sudeste",2015,"44",0,0
"354280","Ribeira","SP","Sudeste",2016,"35",0,0
"354280","Ribeira","SP","Sudeste",2017,"43",0,0
"354280","Ribeira","SP","Sudeste",2018,"33",1,1
"354280","Ribeira","SP","Sudeste",2019,"41",0,0
"354280","Ribeira","SP","Sudeste",2020,"41",0,0
"354290","Ribeirão Bonito","SP","Sudeste",2012,"191",2,2
"354290","Ribeirão Bonito","SP","Sudeste",2013,"162",1,1
"354290","Ribeirão Bonito","SP","Sudeste",2014,"165",1,1
"354290","Ribeirão Bonito","SP","Sudeste",2015,"166",1,1
"354290","Ribeirão Bonito","SP","Sudeste",2016,"159",0,0
"354290","Ribeirão Bonito","SP","Sudeste",2017,"141",0,0
"354290","Ribeirão Bonito","SP","Sudeste",2018,"159",1,1
"354290","Ribeirão Bonito","SP","Sudeste",2019,"158",3,2
"354290","Ribeirão Bonito","SP","Sudeste",2020,"131",1,0
"354300","Ribeirão Branco","SP","Sudeste",2012,"248",3,3
"354300","Ribeirão Branco","SP","Sudeste",2013,"273",3,2
"354300","Ribeirão Branco","SP","Sudeste",2014,"302",2,2
"354300","Ribeirão Branco","SP","Sudeste",2015,"304",4,4
"354300","Ribeirão Branco","SP","Sudeste",2016,"261",4,4
"354300","Ribeirão Branco","SP","Sudeste",2017,"267",4,4
"354300","Ribeirão Branco","SP","Sudeste",2018,"320",1,1
"354300","Ribeirão Branco","SP","Sudeste",2019,"287",4,4
"354300","Ribeirão Branco","SP","Sudeste",2020,"288",4,3
"354310","Ribeirão Corrente","SP","Sudeste",2012,"82",1,1
"354310","Ribeirão Corrente","SP","Sudeste",2013,"67",1,1
"354310","Ribeirão Corrente","SP","Sudeste",2014,"74",1,1
"354310","Ribeirão Corrente","SP","Sudeste",2015,"54",0,0
"354310","Ribeirão Corrente","SP","Sudeste",2016,"66",1,1
"354310","Ribeirão Corrente","SP","Sudeste",2017,"49",1,1
"354310","Ribeirão Corrente","SP","Sudeste",2018,"62",1,0
"354310","Ribeirão Corrente","SP","Sudeste",2019,"78",1,1
"354310","Ribeirão Corrente","SP","Sudeste",2020,"61",0,0
"354320","Ribeirão do Sul","SP","Sudeste",2012,"63",1,1
"354320","Ribeirão do Sul","SP","Sudeste",2013,"43",0,0
"354320","Ribeirão do Sul","SP","Sudeste",2014,"56",1,0
"354320","Ribeirão do Sul","SP","Sudeste",2015,"51",0,0
"354320","Ribeirão do Sul","SP","Sudeste",2016,"58",1,0
"354320","Ribeirão do Sul","SP","Sudeste",2017,"45",0,0
"354320","Ribeirão do Sul","SP","Sudeste",2018,"42",1,1
"354320","Ribeirão do Sul","SP","Sudeste",2019,"55",1,1
"354320","Ribeirão do Sul","SP","Sudeste",2020,"57",1,0
"354323","Ribeirão dos Índios","SP","Sudeste",2012,"15",0,0
"354323","Ribeirão dos Índios","SP","Sudeste",2013,"21",0,0
"354323","Ribeirão dos Índios","SP","Sudeste",2014,"16",0,0
"354323","Ribeirão dos Índios","SP","Sudeste",2015,"12",0,0
"354323","Ribeirão dos Índios","SP","Sudeste",2016,"19",0,0
"354323","Ribeirão dos Índios","SP","Sudeste",2017,"22",0,0
"354323","Ribeirão dos Índios","SP","Sudeste",2018,"21",0,0
"354323","Ribeirão dos Índios","SP","Sudeste",2019,"22",0,0
"354323","Ribeirão dos Índios","SP","Sudeste",2020,"15",0,0
"354325","Ribeirão Grande","SP","Sudeste",2012,"116",3,1
"354325","Ribeirão Grande","SP","Sudeste",2013,"109",0,0
"354325","Ribeirão Grande","SP","Sudeste",2014,"102",0,0
"354325","Ribeirão Grande","SP","Sudeste",2015,"88",0,0
"354325","Ribeirão Grande","SP","Sudeste",2016,"100",1,1
"354325","Ribeirão Grande","SP","Sudeste",2017,"87",2,2
"354325","Ribeirão Grande","SP","Sudeste",2018,"90",1,1
"354325","Ribeirão Grande","SP","Sudeste",2019,"100",1,1
"354325","Ribeirão Grande","SP","Sudeste",2020,"86",2,0
"354330","Ribeirão Pires","SP","Sudeste",2012,"1488",22,21
"354330","Ribeirão Pires","SP","Sudeste",2013,"1444",14,10
"354330","Ribeirão Pires","SP","Sudeste",2014,"1404",10,7
"354330","Ribeirão Pires","SP","Sudeste",2015,"1441",10,6
"354330","Ribeirão Pires","SP","Sudeste",2016,"1327",1,0
"354330","Ribeirão Pires","SP","Sudeste",2017,"1311",5,4
"354330","Ribeirão Pires","SP","Sudeste",2018,"1374",7,4
"354330","Ribeirão Pires","SP","Sudeste",2019,"1432",4,3
"354330","Ribeirão Pires","SP","Sudeste",2020,"1261",13,12
"354340","Ribeirão Preto","SP","Sudeste",2012,"8272",70,55
"354340","Ribeirão Preto","SP","Sudeste",2013,"8210",82,62
"354340","Ribeirão Preto","SP","Sudeste",2014,"8628",99,67
"354340","Ribeirão Preto","SP","Sudeste",2015,"8834",94,75
"354340","Ribeirão Preto","SP","Sudeste",2016,"8037",89,71
"354340","Ribeirão Preto","SP","Sudeste",2017,"8378",65,50
"354340","Ribeirão Preto","SP","Sudeste",2018,"8404",72,55
"354340","Ribeirão Preto","SP","Sudeste",2019,"8153",70,59
"354340","Ribeirão Preto","SP","Sudeste",2020,"8009",76,61
"354350","Riversul","SP","Sudeste",2012,"70",1,1
"354350","Riversul","SP","Sudeste",2013,"68",0,0
"354350","Riversul","SP","Sudeste",2014,"70",0,0
"354350","Riversul","SP","Sudeste",2015,"83",1,1
"354350","Riversul","SP","Sudeste",2016,"82",0,0
"354350","Riversul","SP","Sudeste",2017,"63",1,1
"354350","Riversul","SP","Sudeste",2018,"64",1,1
"354350","Riversul","SP","Sudeste",2019,"81",1,1
"354350","Riversul","SP","Sudeste",2020,"76",2,2
"354360","Rifaina","SP","Sudeste",2012,"49",0,0
"354360","Rifaina","SP","Sudeste",2013,"36",0,0
"354360","Rifaina","SP","Sudeste",2014,"43",0,0
"354360","Rifaina","SP","Sudeste",2015,"40",1,0
"354360","Rifaina","SP","Sudeste",2016,"34",0,0
"354360","Rifaina","SP","Sudeste",2017,"46",0,0
"354360","Rifaina","SP","Sudeste",2018,"39",0,0
"354360","Rifaina","SP","Sudeste",2019,"56",0,0
"354360","Rifaina","SP","Sudeste",2020,"50",0,0
"354370","Rincão","SP","Sudeste",2012,"143",2,2
"354370","Rincão","SP","Sudeste",2013,"139",1,1
"354370","Rincão","SP","Sudeste",2014,"131",0,0
"354370","Rincão","SP","Sudeste",2015,"134",1,1
"354370","Rincão","SP","Sudeste",2016,"116",1,1
"354370","Rincão","SP","Sudeste",2017,"129",1,1
"354370","Rincão","SP","Sudeste",2018,"121",1,1
"354370","Rincão","SP","Sudeste",2019,"106",0,0
"354370","Rincão","SP","Sudeste",2020,"113",6,5
"354380","Rinópolis","SP","Sudeste",2012,"110",0,0
"354380","Rinópolis","SP","Sudeste",2013,"98",1,1
"354380","Rinópolis","SP","Sudeste",2014,"111",1,1
"354380","Rinópolis","SP","Sudeste",2015,"110",1,1
"354380","Rinópolis","SP","Sudeste",2016,"89",2,2
"354380","Rinópolis","SP","Sudeste",2017,"105",1,1
"354380","Rinópolis","SP","Sudeste",2018,"100",1,1
"354380","Rinópolis","SP","Sudeste",2019,"97",2,2
"354380","Rinópolis","SP","Sudeste",2020,"101",1,1
"354390","Rio Claro","SP","Sudeste",2012,"2518",19,14
"354390","Rio Claro","SP","Sudeste",2013,"2334",25,22
"354390","Rio Claro","SP","Sudeste",2014,"2541",13,11
"354390","Rio Claro","SP","Sudeste",2015,"2575",23,23
"354390","Rio Claro","SP","Sudeste",2016,"2437",18,16
"354390","Rio Claro","SP","Sudeste",2017,"2371",21,18
"354390","Rio Claro","SP","Sudeste",2018,"2492",17,17
"354390","Rio Claro","SP","Sudeste",2019,"2522",28,27
"354390","Rio Claro","SP","Sudeste",2020,"2240",11,9
"354400","Rio das Pedras","SP","Sudeste",2012,"429",2,2
"354400","Rio das Pedras","SP","Sudeste",2013,"467",0,0
"354400","Rio das Pedras","SP","Sudeste",2014,"447",5,4
"354400","Rio das Pedras","SP","Sudeste",2015,"449",2,1
"354400","Rio das Pedras","SP","Sudeste",2016,"392",4,4
"354400","Rio das Pedras","SP","Sudeste",2017,"388",0,0
"354400","Rio das Pedras","SP","Sudeste",2018,"439",5,4
"354400","Rio das Pedras","SP","Sudeste",2019,"407",2,2
"354400","Rio das Pedras","SP","Sudeste",2020,"344",6,5
"354410","Rio Grande da Serra","SP","Sudeste",2012,"710",5,5
"354410","Rio Grande da Serra","SP","Sudeste",2013,"617",8,7
"354410","Rio Grande da Serra","SP","Sudeste",2014,"663",11,10
"354410","Rio Grande da Serra","SP","Sudeste",2015,"706",10,9
"354410","Rio Grande da Serra","SP","Sudeste",2016,"601",2,0
"354410","Rio Grande da Serra","SP","Sudeste",2017,"625",8,6
"354410","Rio Grande da Serra","SP","Sudeste",2018,"547",8,7
"354410","Rio Grande da Serra","SP","Sudeste",2019,"501",6,6
"354410","Rio Grande da Serra","SP","Sudeste",2020,"531",8,8
"354420","Riolândia","SP","Sudeste",2012,"156",0,0
"354420","Riolândia","SP","Sudeste",2013,"133",2,2
"354420","Riolândia","SP","Sudeste",2014,"135",5,4
"354420","Riolândia","SP","Sudeste",2015,"141",4,3
"354420","Riolândia","SP","Sudeste",2016,"110",0,0
"354420","Riolândia","SP","Sudeste",2017,"110",0,0
"354420","Riolândia","SP","Sudeste",2018,"123",0,0
"354420","Riolândia","SP","Sudeste",2019,"110",2,1
"354420","Riolândia","SP","Sudeste",2020,"126",0,0
"354425","Rosana","SP","Sudeste",2012,"234",5,5
"354425","Rosana","SP","Sudeste",2013,"251",0,0
"354425","Rosana","SP","Sudeste",2014,"242",2,2
