"ano","codmunres","locnasc_incompletos","locnasc_totais","tpnascassi_incompletos","tpnascassi_totais"
2013,"230080",0,57,0,57
2013,"230090",0,61,0,61
2013,"230100",0,428,0,428
2013,"230110",0,517,0,517
2013,"230120",0,175,7,175
2013,"230125",0,67,0,67
2013,"230130",0,170,0,170
2013,"230140",0,83,10,83
2013,"230150",0,26,0,26
2013,"230160",0,119,3,119
2013,"230170",0,71,1,71
2013,"230180",0,40,0,40
2013,"230185",0,152,0,152
2013,"230190",0,397,0,397
2013,"230195",0,161,6,161
2013,"230200",0,98,0,98
2013,"230205",0,106,6,106
2013,"230210",0,228,3,228
2013,"230220",0,338,0,338
2013,"230230",0,237,0,237
2013,"230240",0,403,0,403
2013,"230250",0,200,2,200
2013,"230260",0,602,0,602
2013,"230270",0,206,0,206
2013,"230280",0,589,2,589
2013,"230290",0,142,6,142
2013,"230300",0,151,4,151
2013,"230310",0,120,12,120
2013,"230320",0,171,18,171
2013,"230330",0,117,0,117
2013,"230340",0,171,0,171
2013,"230350",0,449,0,449
2013,"230360",0,90,0,90
2013,"230365",0,74,15,74
2013,"230370",0,1904,2,1904
2013,"230380",0,159,1,159
2013,"230390",0,161,0,161
2013,"230393",0,125,13,125
2013,"230395",0,105,1,105
2013,"230400",0,160,1,160
2013,"230410",0,523,0,523
2013,"230420",0,460,0,460
2013,"230423",0,149,0,149
2013,"230425",0,218,0,218
2013,"230426",0,42,0,42
2013,"230427",0,19,0,19
2013,"230428",0,335,0,335
2013,"230430",0,102,0,102
2013,"230435",0,164,1,164
2013,"230440",0,10575,61,10575
2013,"230445",0,88,21,88
2013,"230450",0,141,13,141
2013,"230460",0,44,1,44
2013,"230465",0,111,8,111
2013,"230470",0,502,6,502
2013,"230480",0,41,2,41
2013,"230490",0,57,0,57
2013,"230495",0,107,5,107
2013,"230500",0,423,0,423
2013,"230510",0,44,4,44
2013,"230520",0,149,0,149
2013,"230523",0,482,2,482
2013,"230526",0,106,2,106
2013,"230530",0,284,2,284
2013,"230533",0,97,3,97
2013,"230535",0,103,0,103
2013,"230540",0,398,9,398
2013,"230550",0,600,0,600
2013,"230560",0,164,0,164
2013,"230565",0,77,4,77
2013,"230570",0,68,2,68
2013,"230580",0,321,1,321
2013,"230590",0,257,1,257
2013,"230600",0,84,0,84
2013,"230610",0,191,2,191
2013,"230620",0,40,5,40
2013,"230625",0,172,1,172
2013,"230630",0,402,0,402
2013,"230640",0,920,0,920
2013,"230650",0,129,2,129
2013,"230655",0,425,0,425
2013,"230660",0,191,7,191
2013,"230670",0,108,0,108
2013,"230680",0,62,5,62
2013,"230690",0,173,5,173
2013,"230700",0,189,1,189
2013,"230710",0,235,0,235
2013,"230720",0,34,1,34
2013,"230725",0,160,3,160
2013,"230730",0,1596,1,1596
2013,"230740",0,192,1,192
2013,"230750",0,187,3,187
2013,"230760",0,316,0,316
2013,"230763",0,133,0,133
2013,"230765",0,1420,5,1420
2013,"230770",0,537,1,537
2013,"230780",0,315,0,315
2013,"230790",0,106,3,106
2013,"230800",0,332,1,332
2013,"230810",0,298,0,298
2013,"230820",0,135,1,135
2013,"230830",0,89,0,89
2013,"230835",0,81,1,81
2013,"230837",0,88,2,88
2013,"230840",0,231,29,231
2013,"230850",0,218,0,218
2013,"230860",0,140,0,140
2013,"230870",0,362,1,362
2013,"230880",0,75,1,75
2013,"230890",0,196,21,196
2013,"230900",0,100,3,100
2013,"230910",0,76,10,76
2013,"230920",0,81,0,81
2013,"230930",0,253,0,253
2013,"230940",0,209,2,209
2013,"230945",0,127,2,127
2013,"230950",0,160,0,160
2013,"230960",0,409,6,409
2013,"230970",0,308,8,308
2013,"230980",0,72,6,72
2013,"230990",0,45,0,45
2013,"231000",0,44,2,44
2013,"231010",0,49,1,49
2013,"231020",0,392,5,392
2013,"231025",0,209,0,209
2013,"231030",0,241,1,241
2013,"231040",0,80,1,80
2013,"231050",0,302,21,302
2013,"231060",0,53,1,53
2013,"231070",0,213,0,213
2013,"231080",0,87,0,87
2013,"231085",0,112,1,112
2013,"231090",0,81,0,81
2013,"231095",0,58,3,58
2013,"231100",0,113,0,113
2013,"231110",0,100,0,100
2013,"231120",0,55,1,55
2013,"231123",0,24,1,24
2013,"231126",0,138,3,138
2013,"231130",0,649,1,649
2013,"231135",0,122,0,122
2013,"231140",0,581,6,581
2013,"231150",0,135,12,135
2013,"231160",0,192,2,192
2013,"231170",0,137,0,137
2013,"231180",0,353,0,353
2013,"231190",0,119,2,119
2013,"231195",0,177,0,177
2013,"231200",0,312,7,312
2013,"231210",0,117,0,117
2013,"231220",0,331,2,331
2013,"231230",0,479,4,479
2013,"231240",0,384,10,384
2013,"231250",0,25,0,25
2013,"231260",0,65,0,65
2013,"231270",0,192,0,192
2013,"231280",0,69,2,69
2013,"231290",0,1550,10,1550
2013,"231300",0,117,26,117
2013,"231310",0,98,0,98
2013,"231320",0,174,0,174
2013,"231325",0,47,0,47
2013,"231330",0,300,0,300
2013,"231335",0,132,1,132
2013,"231340",0,835,1,835
2013,"231350",0,383,1,383
2013,"231355",0,117,1,117
2013,"231360",0,408,6,408
2013,"231370",0,47,6,47
2013,"231375",0,168,0,168
2013,"231380",0,176,0,176
2013,"231390",0,94,0,94
2013,"231395",0,169,1,169
2013,"231400",0,331,0,331
2013,"231410",0,599,1,599
2013,"240010",0,87,0,87
2013,"240020",0,235,1,235
2013,"240030",0,78,0,78
2013,"240040",0,4,0,4
2013,"240050",0,15,0,15
2013,"240060",0,12,0,12
2013,"240070",0,26,7,26
2013,"240080",0,55,2,55
2013,"240090",0,11,0,11
2013,"240100",0,79,10,79
2013,"240110",0,126,10,126
2013,"240120",0,121,1,121
2013,"240130",0,57,1,57
2013,"240140",0,59,1,59
2013,"240145",0,95,2,95
2013,"240150",0,30,4,30
2013,"240160",0,43,1,43
2013,"240165",0,11,0,11
2013,"240170",0,66,1,66
2013,"240180",0,83,0,83
2013,"240185",0,50,0,50
2013,"240190",0,31,0,31
2013,"240200",0,234,0,234
2013,"240210",0,62,0,62
2013,"240220",0,321,1,321
2013,"240230",0,105,0,105
2013,"240240",0,45,1,45
2013,"240250",0,66,9,66
2013,"240260",0,758,2,758
2013,"240270",0,66,0,66
2013,"240280",0,48,0,48
2013,"240290",0,15,0,15
2013,"240300",0,41,0,41
2013,"240310",0,168,3,168
2013,"240320",0,14,0,14
2013,"240325",0,1460,9,1460
2013,"240330",0,15,0,15
2013,"240340",0,40,0,40
2013,"240350",0,66,0,66
2013,"240360",0,294,0,294
2013,"240370",0,9,0,9
2013,"240375",0,12,0,12
2013,"240380",0,56,3,56
2013,"240390",0,2,0,2
2013,"240400",0,8,0,8
2013,"240410",0,4,0,4
2013,"240420",0,339,2,339
2013,"240430",0,44,1,44
2013,"240440",0,32,1,32
2013,"240450",0,97,0,97
2013,"240460",0,78,0,78
2013,"240470",0,91,1,91
2013,"240480",0,11,0,11
2013,"240485",0,37,0,37
2013,"240490",0,15,0,15
2013,"240500",0,61,1,61
2013,"240510",0,48,1,48
2013,"240520",0,34,6,34
2013,"240530",0,72,2,72
2013,"240540",0,68,0,68
2013,"240550",0,20,0,20
2013,"240560",0,63,0,63
2013,"240570",0,35,0,35
2013,"240580",0,328,3,328
2013,"240590",0,6,0,6
2013,"240600",0,17,0,17
2013,"240610",0,49,0,49
2013,"240615",0,31,0,31
2013,"240620",0,37,3,37
2013,"240630",0,58,1,58
2013,"240640",0,22,0,22
2013,"240650",0,92,0,92
2013,"240660",0,93,2,93
2013,"240670",0,51,0,51
2013,"240680",0,45,1,45
2013,"240690",0,15,0,15
2013,"240700",0,26,8,26
2013,"240710",0,465,2,465
2013,"240720",0,34,0,34
2013,"240725",0,11,4,11
2013,"240730",0,6,0,6
2013,"240740",0,16,1,16
2013,"240750",0,87,0,87
2013,"240760",0,12,0,12
2013,"240770",0,98,0,98
2013,"240780",0,173,3,173
2013,"240790",0,22,3,22
2013,"240800",0,779,1,779
2013,"240810",0,4843,23,4843
2013,"240820",0,214,1,214
2013,"240830",0,229,4,229
2013,"240840",0,7,0,7
2013,"240850",0,20,0,20
2013,"240860",0,10,0,10
2013,"240870",0,17,2,17
2013,"240880",0,68,0,68
2013,"240890",0,182,1,182
2013,"240895",0,96,1,96
2013,"240910",0,64,0,64
2013,"240920",0,29,0,29
2013,"240930",0,32,0,32
2013,"240933",0,25,0,25
2013,"240940",0,39,0,39
2013,"240950",0,37,0,37
2013,"240960",0,19,2,19
2013,"240970",0,52,0,52
2013,"240980",0,151,2,151
2013,"240990",0,20,3,20
2013,"241000",0,4,0,4
2013,"241010",0,88,0,88
2013,"241020",0,15,1,15
2013,"241025",0,15,0,15
2013,"241030",0,98,1,98
2013,"241040",0,90,1,90
2013,"241050",0,7,0,7
2013,"241060",0,11,0,11
2013,"241070",0,16,0,16
2013,"241080",0,8,0,8
2013,"241090",0,63,0,63
2013,"241100",0,9,0,9
2013,"241105",0,17,1,17
2013,"241110",0,25,0,25
2013,"241120",0,300,0,300
2013,"241140",0,87,4,87
2013,"241142",0,13,0,13
2013,"241150",0,160,1,160
2013,"241160",0,20,0,20
2013,"241170",0,45,1,45
2013,"241180",0,13,0,13
2013,"241190",0,8,0,8
2013,"241200",0,952,0,952
2013,"241210",0,26,0,26
2013,"241220",0,448,3,448
2013,"241230",0,88,0,88
2013,"241240",0,15,0,15
2013,"241250",0,71,0,71
2013,"241255",0,78,0,78
2013,"241260",0,117,2,117
2013,"241270",0,32,0,32
2013,"241280",0,37,0,37
2013,"241290",0,91,2,91
2013,"241300",0,17,0,17
2013,"241310",0,42,0,42
2013,"241320",0,46,0,46
2013,"241330",0,37,0,37
2013,"241335",0,44,2,44
2013,"241340",0,31,0,31
2013,"241350",0,60,0,60
2013,"241355",0,8,0,8
2013,"241360",0,10,0,10
2013,"241370",0,42,0,42
2013,"241380",0,4,0,4
2013,"241390",0,122,12,122
2013,"241400",0,91,0,91
2013,"241410",0,9,0,9
2013,"241415",0,39,0,39
2013,"241420",0,98,4,98
2013,"241430",0,11,0,11
2013,"241440",0,287,0,287
2013,"241445",0,19,0,19
2013,"241450",0,26,0,26
2013,"241460",0,64,1,64
2013,"241470",0,34,0,34
2013,"241475",0,5,0,5
2013,"241480",0,94,2,94
2013,"241490",0,5,0,5
2013,"241500",0,31,0,31
2013,"250010",0,38,8,38
2013,"250020",0,14,0,14
2013,"250030",0,252,4,252
2013,"250040",0,204,0,204
2013,"250050",0,115,0,115
2013,"250053",0,45,0,45
2013,"250057",0,26,0,26
2013,"250060",0,238,5,238
2013,"250070",0,46,2,46
2013,"250073",0,14,1,14
2013,"250077",0,24,0,24
2013,"250080",0,87,1,87
2013,"250090",0,88,3,88
2013,"250100",0,128,0,128
2013,"250110",0,228,41,228
2013,"250115",0,18,0,18
2013,"250120",0,53,0,53
2013,"250130",0,187,3,187
2013,"250135",0,37,5,37
2013,"250140",0,87,0,87
2013,"250150",0,129,0,129
2013,"250153",0,28,0,28
2013,"250157",0,64,2,64
2013,"250160",0,88,0,88
2013,"250170",0,41,3,41
2013,"250180",0,603,0,603
2013,"250190",0,104,1,104
2013,"250200",0,27,0,27
2013,"250205",0,24,2,24
2013,"250210",0,16,0,16
2013,"250215",0,42,1,42
2013,"250220",0,14,0,14
2013,"250230",0,2,0,2
2013,"250240",0,82,24,82
2013,"250250",0,136,23,136
2013,"250260",0,27,1,27
2013,"250270",0,36,0,36
2013,"250280",0,40,0,40
2013,"250290",0,6,0,6
2013,"250300",0,258,0,258
2013,"250310",0,37,3,37
2013,"250320",0,396,2,396
2013,"250330",0,58,2,58
2013,"250340",0,13,0,13
2013,"250350",0,105,2,105
2013,"250355",0,82,17,82
2013,"250360",0,42,0,42
2013,"250370",0,269,9,269
2013,"250375",0,13,0,13
2013,"250380",0,39,0,39
2013,"250390",0,31,0,31
2013,"250400",0,2721,2,2721
2013,"250403",0,63,0,63
2013,"250407",0,27,0,27
2013,"250410",0,2,0,2
2013,"250415",0,44,1,44
2013,"250420",0,31,0,31
2013,"250430",0,58,1,58
2013,"250435",0,38,0,38
2013,"250440",0,131,4,131
2013,"250450",0,30,0,30
2013,"250460",0,277,0,277
2013,"250470",0,32,0,32
2013,"250480",0,71,0,71
2013,"250485",0,7,0,7
2013,"250490",0,135,0,135
2013,"250500",0,63,1,63
2013,"250510",0,136,0,136
2013,"250520",0,45,0,45
2013,"250523",0,57,0,57
2013,"250527",0,52,2,52
2013,"250530",0,10,0,10
2013,"250535",0,42,0,42
2013,"250540",0,48,4,48
2013,"250550",0,8,0,8
2013,"250560",0,20,2,20
2013,"250570",0,71,1,71
2013,"250580",0,27,0,27
2013,"250590",0,18,0,18
2013,"250600",0,264,2,264
2013,"250610",0,118,0,118
2013,"250620",0,13,1,13
2013,"250625",0,66,2,66
2013,"250630",0,304,3,304
2013,"250640",0,101,0,101
2013,"250650",0,22,0,22
2013,"250660",0,15,0,15
2013,"250670",0,80,0,80
2013,"250680",0,167,0,167
2013,"250690",0,154,0,154
2013,"250700",0,104,9,104
2013,"250710",0,126,1,126
2013,"250720",0,109,0,109
2013,"250730",0,125,0,125
2013,"250740",0,16,1,16
2013,"250750",0,4389,4,4389
2013,"250760",0,62,0,62
2013,"250770",0,165,23,165
2013,"250780",0,48,1,48
2013,"250790",0,86,0,86
2013,"250800",0,45,3,45
2013,"250810",0,10,0,10
2013,"250820",0,52,6,52
2013,"250830",0,241,0,241
2013,"250840",0,5,3,5
2013,"250850",0,54,10,54
2013,"250855",0,22,0,22
2013,"250860",0,115,1,115
2013,"250870",0,21,0,21
2013,"250880",0,41,0,41
2013,"250890",0,405,0,405
2013,"250900",0,59,1,59
2013,"250905",0,97,1,97
2013,"250910",0,150,0,150
2013,"250915",0,24,0,24
2013,"250920",0,108,1,108
2013,"250930",0,84,3,84
2013,"250933",0,32,1,32
2013,"250937",0,2,0,2
2013,"250939",0,41,1,41
2013,"250940",0,105,0,105
2013,"250950",0,44,0,44
2013,"250960",0,25,1,25
2013,"250970",0,157,1,157
2013,"250980",0,75,0,75
2013,"250990",0,56,2,56
2013,"251000",0,27,0,27
2013,"251010",0,78,2,78
2013,"251020",0,40,0,40
2013,"251030",0,22,0,22
2013,"251040",0,43,0,43
2013,"251050",0,24,0,24
2013,"251060",0,7,0,7
2013,"251065",0,8,2,8
2013,"251070",0,22,0,22
2013,"251080",0,595,1,595
2013,"251090",0,36,1,36
2013,"251100",0,16,2,16
2013,"251110",0,61,0,61
2013,"251120",0,233,0,233
2013,"251130",0,81,0,81
2013,"251140",0,110,0,110
2013,"251150",0,104,2,104
2013,"251160",0,75,1,75
2013,"251170",0,35,0,35
2013,"251180",0,51,0,51
2013,"251190",0,187,1,187
2013,"251200",0,148,2,148
2013,"251203",0,23,1,23
2013,"251207",0,18,0,18
2013,"251210",0,80,3,80
2013,"251220",0,21,0,21
2013,"251230",0,76,1,76
2013,"251240",0,122,0,122
2013,"251250",0,297,2,297
2013,"251260",0,14,0,14
2013,"251270",0,166,2,166
2013,"251272",0,45,1,45
2013,"251274",0,26,0,26
2013,"251275",0,37,0,37
2013,"251276",0,37,1,37
2013,"251278",0,14,0,14
2013,"251280",0,13,0,13
2013,"251290",0,181,1,181
2013,"251300",0,25,6,25
2013,"251310",0,53,0,53
2013,"251315",0,43,0,43
2013,"251320",0,9,0,9
2013,"251330",0,32,0,32
2013,"251335",0,18,2,18
2013,"251340",0,89,0,89
2013,"251350",0,23,0,23
2013,"251360",0,19,0,19
2013,"251365",0,8,0,8
2013,"251370",0,1031,0,1031
2013,"251380",0,19,0,19
2013,"251385",0,11,0,11
2013,"251390",0,85,0,85
2013,"251392",0,16,0,16
2013,"251394",0,14,1,14
2013,"251396",0,8,0,8
2013,"251398",0,9,1,9
2013,"251400",0,21,0,21
2013,"251410",0,32,3,32
2013,"251420",0,19,1,19
2013,"251430",0,42,9,42
2013,"251440",0,26,0,26
2013,"251445",0,35,0,35
2013,"251450",0,75,8,75
2013,"251455",0,10,0,10
2013,"251460",0,28,0,28
2013,"251465",0,6,0,6
2013,"251470",0,19,2,19
2013,"251480",0,19,0,19
2013,"251490",0,46,5,46
2013,"251500",0,61,0,61
2013,"251510",0,93,0,93
2013,"251520",0,23,0,23
2013,"251530",0,373,2,373
2013,"251540",0,121,0,121
2013,"251550",0,69,0,69
2013,"251560",0,16,0,16
2013,"251570",0,7,0,7
2013,"251580",0,67,0,67
2013,"251590",0,28,2,28
2013,"251593",0,28,0,28
2013,"251597",0,64,0,64
2013,"251600",0,202,1,202
2013,"251610",0,126,0,126
2013,"251615",0,29,0,29
2013,"251620",0,137,5,137
2013,"251630",0,62,0,62
2013,"251640",0,53,0,53
2013,"251650",0,120,38,120
2013,"251660",0,67,8,67
2013,"251670",0,87,0,87
2013,"251675",0,23,1,23
2013,"251680",0,47,1,47
2013,"251690",0,49,6,49
2013,"251700",0,76,0,76
2013,"251710",0,14,1,14
2013,"251720",0,7,0,7
2013,"251740",0,14,0,14
2013,"260000",0,2,0,2
2013,"260005",0,684,0,684
2013,"260010",0,149,0,149
2013,"260020",0,175,3,175
2013,"260030",0,158,2,158
2013,"260040",0,234,0,234
2013,"260050",0,585,5,585
2013,"260060",0,108,0,108
2013,"260070",0,255,1,255
2013,"260080",0,121,0,121
2013,"260090",0,148,0,148
2013,"260100",0,106,1,106
2013,"260105",0,175,0,175
2013,"260110",0,834,0,834
2013,"260120",0,528,0,528
2013,"260130",0,96,0,96
2013,"260140",0,522,1,522
2013,"260150",0,75,14,75
2013,"260160",0,206,0,206
2013,"260170",0,588,0,588
2013,"260180",0,88,2,88
2013,"260190",0,298,2,298
2013,"260200",0,298,1,298
2013,"260210",0,409,33,409
2013,"260220",0,177,0,177
2013,"260230",0,361,0,361
2013,"260240",0,110,1,110
2013,"260250",0,57,3,57
2013,"260260",0,409,0,409
2013,"260270",0,92,1,92
2013,"260280",0,559,2,559
2013,"260290",0,1450,0,1450
2013,"260300",0,277,0,277
2013,"260310",0,151,2,151
2013,"260320",0,241,0,241
2013,"260330",0,83,4,83
2013,"260340",0,41,1,41
2013,"260345",0,1031,0,1031
2013,"260350",0,108,0,108
2013,"260360",0,53,1,53
2013,"260370",0,266,12,266
2013,"260380",0,162,1,162
2013,"260390",0,79,1,79
2013,"260392",0,204,0,204
2013,"260400",0,422,0,422
2013,"260410",0,2119,0,2119
2013,"260415",0,102,0,102
2013,"260420",0,293,2,293
2013,"260430",0,85,0,85
2013,"260440",0,126,0,126
2013,"260450",0,144,0,144
2013,"260460",0,214,0,214
2013,"260470",0,133,4,133
2013,"260480",0,114,7,114
2013,"260490",0,85,0,85
2013,"260500",0,139,2,139
2013,"260510",0,219,1,219
2013,"260515",0,158,4,158
2013,"260520",0,502,0,502
2013,"260530",0,253,3,253
2013,"260540",0,114,0,114
2013,"260545",0,1,0,1
2013,"260550",0,79,0,79
2013,"260560",0,91,0,91
2013,"260570",0,274,0,274
2013,"260580",0,51,0,51
2013,"260590",0,207,0,207
2013,"260600",0,914,1,914
2013,"260610",0,204,0,204
2013,"260620",0,671,1,671
2013,"260630",0,44,0,44
2013,"260640",0,466,0,466
2013,"260650",0,208,2,208
2013,"260660",0,280,4,280
2013,"260670",0,57,1,57
2013,"260680",0,766,0,766
2013,"260690",0,51,0,51
2013,"260700",0,247,1,247
2013,"260710",0,8,0,8
2013,"260720",0,834,1,834
2013,"260730",0,318,0,318
2013,"260740",0,51,0,51
2013,"260750",0,234,0,234
2013,"260760",0,174,0,174
2013,"260765",0,272,0,272
2013,"260770",0,32,0,32
2013,"260775",0,198,1,198
2013,"260780",0,135,0,135
2013,"260790",0,4275,1,4275
2013,"260795",0,81,1,81
2013,"260800",0,177,0,177
2013,"260805",0,162,1,162
2013,"260810",0,150,1,150
2013,"260820",0,131,0,131
2013,"260825",0,77,0,77
2013,"260830",0,159,1,159
2013,"260840",0,135,0,135
2013,"260845",0,103,0,103
2013,"260850",0,181,0,181
2013,"260860",0,92,0,92
2013,"260870",0,92,3,92
2013,"260875",0,256,1,256
2013,"260880",0,387,25,387
2013,"260890",0,276,0,276
2013,"260900",0,201,0,201
2013,"260910",0,93,0,93
2013,"260915",0,197,0,197
2013,"260920",0,113,0,113
2013,"260930",0,151,0,151
2013,"260940",0,377,0,377
2013,"260950",0,220,1,220
2013,"260960",0,2827,0,2827
2013,"260970",0,154,8,154
2013,"260980",0,153,0,153
2013,"260990",0,528,6,528
2013,"261000",0,428,0,428
2013,"261010",0,80,0,80
2013,"261020",0,230,0,230
2013,"261030",0,86,0,86
2013,"261040",0,167,0,167
2013,"261050",0,133,3,133
2013,"261060",0,448,0,448
2013,"261070",0,1621,1,1621
2013,"261080",0,202,2,202
2013,"261090",0,488,1,488
2013,"261100",0,399,0,399
2013,"261110",0,3240,1,3240
2013,"261120",0,96,0,96
2013,"261130",0,186,0,186
2013,"261140",0,93,0,93
2013,"261150",0,176,0,176
2013,"261153",0,31,0,31
2013,"261160",0,9577,2,9577
2013,"261170",0,96,0,96
2013,"261180",0,270,1,270
2013,"261190",0,243,0,243
2013,"261200",0,64,7,64
2013,"261210",0,28,0,28
2013,"261220",0,410,0,410
2013,"261230",0,139,0,139
2013,"261240",0,195,0,195
2013,"261245",0,125,0,125
2013,"261247",0,62,1,62
2013,"261250",0,523,0,523
2013,"261255",0,111,0,111
2013,"261260",0,434,2,434
2013,"261270",0,101,0,101
2013,"261280",0,52,0,52
2013,"261290",0,57,0,57
2013,"261300",0,386,2,386
2013,"261310",0,299,1,299
2013,"261320",0,197,0,197
2013,"261330",0,148,0,148
2013,"261340",0,208,3,208
2013,"261350",0,218,1,218
2013,"261360",0,158,1,158
2013,"261370",0,920,0,920
2013,"261380",0,142,17,142
2013,"261390",0,499,3,499
2013,"261400",0,148,0,148
2013,"261410",0,192,1,192
2013,"261420",0,418,1,418
2013,"261430",0,67,0,67
2013,"261440",0,25,0,25
2013,"261450",0,285,0,285
2013,"261460",0,110,1,110
2013,"261470",0,99,0,99
2013,"261480",0,230,0,230
2013,"261485",0,215,0,215
2013,"261500",0,154,0,154
2013,"261510",0,73,0,73
2013,"261520",0,63,0,63
2013,"261530",0,404,0,404
2013,"261540",0,251,0,251
2013,"261550",0,106,0,106
2013,"261560",0,311,1,311
2013,"261570",0,65,4,65
2013,"261580",0,196,1,196
2013,"261590",0,24,0,24
2013,"261600",0,145,0,145
2013,"261610",0,64,0,64
2013,"261618",0,42,0,42
2013,"261620",0,131,0,131
2013,"261630",0,213,2,213
2013,"261640",0,777,0,777
2013,"261650",0,141,8,141
2013,"270010",0,210,4,210
2013,"270020",0,130,1,130
2013,"270030",0,1490,4,1490
2013,"270040",0,406,3,406
2013,"270050",0,126,2,126
2013,"270060",0,50,0,50
2013,"270070",0,198,0,198
2013,"270080",0,25,1,25
2013,"270090",0,66,0,66
2013,"270100",0,239,2,239
2013,"270110",0,142,0,142
2013,"270120",0,82,1,82
2013,"270130",0,194,1,194
2013,"270135",0,52,2,52
2013,"270140",0,257,1,257
2013,"270150",0,66,0,66
2013,"270160",0,175,3,175
2013,"270170",0,146,0,146
2013,"270180",0,84,0,84
2013,"270190",0,64,1,64
2013,"270200",0,90,2,90
2013,"270210",0,164,1,164
2013,"270220",0,35,1,35
2013,"270230",0,462,0,462
2013,"270235",0,233,4,233
2013,"270240",0,480,0,480
2013,"270250",0,78,1,78
2013,"270255",0,77,0,77
2013,"270260",0,178,1,178
2013,"270270",0,30,0,30
2013,"270280",0,85,0,85
2013,"270290",0,302,1,302
2013,"270300",0,185,1,185
2013,"270310",0,152,5,152
2013,"270320",0,226,3,226
2013,"270330",0,211,1,211
2013,"270340",0,70,0,70
2013,"270350",0,45,0,45
2013,"270360",0,80,2,80
2013,"270370",0,59,0,59
2013,"270375",0,74,1,74
2013,"270380",0,242,9,242
2013,"270390",0,16,1,16
2013,"270400",0,167,0,167
2013,"270410",0,162,1,162
2013,"270420",0,190,1,190
2013,"270430",0,4333,39,4333
2013,"270440",0,155,1,155
2013,"270450",0,311,8,311
2013,"270460",0,62,1,62
2013,"270470",0,319,1,319
2013,"270480",0,108,1,108
2013,"270490",0,17,1,17
2013,"270500",0,175,3,175
2013,"270510",0,202,3,202
2013,"270520",0,132,4,132
2013,"270530",0,43,0,43
2013,"270540",0,83,1,83
2013,"270550",0,341,0,341
2013,"270560",0,100,1,100
2013,"270570",0,200,13,200
2013,"270580",0,95,0,95
2013,"270590",0,41,0,41
2013,"270600",0,78,0,78
2013,"270610",0,111,5,111
2013,"270620",0,54,0,54
2013,"270630",0,465,2,465
2013,"270640",0,242,0,242
2013,"270642",0,111,0,111
2013,"270644",0,80,1,80
2013,"270650",0,102,1,102
2013,"270660",0,53,1,53
2013,"270670",0,490,4,490
2013,"270680",0,153,1,153
2013,"270690",0,216,5,216
2013,"270700",0,12,2,12
2013,"270710",0,252,5,252
2013,"270720",0,119,1,119
2013,"270730",0,249,0,249
2013,"270740",0,53,1,53
2013,"270750",0,171,2,171
2013,"270760",0,87,56,87
2013,"270770",0,479,7,479
2013,"270780",0,69,0,69
2013,"270790",0,48,1,48
2013,"270800",0,352,0,352
2013,"270810",0,108,0,108
2013,"270820",0,57,0,57
2013,"270830",0,252,1,252
2013,"270840",0,380,0,380
2013,"270850",0,292,8,292
2013,"270860",0,422,1,422
2013,"270870",0,43,0,43
2013,"270880",0,319,1,319
2013,"270890",0,61,1,61
2013,"270895",0,136,1,136
2013,"270900",0,43,0,43
2013,"270910",0,156,4,156
2013,"270915",0,345,0,345
2013,"270920",0,214,3,214
2013,"270930",0,704,2,704
2013,"270940",0,228,3,228
2013,"280000",0,1,0,1
2013,"280010",0,22,0,22
2013,"280020",0,181,0,181
2013,"280030",0,4401,2,4401
2013,"280040",0,91,0,91
2013,"280050",0,164,0,164
2013,"280060",0,281,0,281
2013,"280067",0,212,0,212
2013,"280070",0,92,0,92
2013,"280100",0,152,0,152
2013,"280110",0,47,0,47
2013,"280120",0,400,0,400
2013,"280130",0,387,0,387
2013,"280140",0,182,1,182
2013,"280150",0,136,0,136
2013,"280160",0,32,0,32
2013,"280170",0,185,0,185
2013,"280190",0,31,0,31
2013,"280200",0,48,0,48
2013,"280210",0,597,0,597
2013,"280220",0,54,0,54
2013,"280230",0,143,0,143
2013,"280240",0,93,1,93
2013,"280250",0,21,0,21
2013,"280260",0,57,0,57
2013,"280270",0,103,0,103
2013,"280280",0,198,0,198
2013,"280290",0,723,0,723
2013,"280300",0,397,1,397
2013,"280310",0,39,0,39
