"codmunres","ano","incompletude_fetal_peso_ig","incompletude_fetal_momento","incompletude_fetal_peso","total_dofet","incompletude_neonatal_idade","incompletude_neonatal_peso","total_doinf"
"110155",2013,NA,NA,NA,NA,NA,NA,NA
"110155",2014,NA,NA,NA,NA,0,0,1
"110155",2015,NA,NA,NA,NA,0,1,1
"110155",2016,NA,NA,NA,NA,NA,NA,NA
"110155",2017,NA,NA,NA,NA,0,0,1
"110155",2018,NA,NA,NA,NA,0,0,1
"110155",2019,NA,NA,NA,NA,0,1,3
"110155",2020,NA,NA,NA,NA,0,0,1
"110155",2021,NA,NA,NA,NA,NA,NA,NA
"110155",2022,NA,NA,NA,NA,NA,NA,NA
"110155",2023,1,1,1,1,0,0,1
"110155",2024,NA,NA,NA,NA,NA,NA,NA
"110160",2012,NA,NA,NA,NA,0,1,4
"110160",2013,0,0,0,2,NA,NA,NA
"110160",2014,0,1,1,2,0,0,2
"110160",2015,0,0,0,3,0,0,2
"110160",2016,0,0,0,2,NA,NA,NA
"110160",2017,0,0,0,1,0,0,3
"110160",2018,0,0,0,3,0,0,1
"110160",2019,0,1,0,3,NA,NA,NA
"110160",2020,0,0,0,3,0,1,2
"110160",2021,NA,NA,NA,NA,0,0,1
"110160",2022,0,0,0,1,0,0,1
"110160",2023,0,0,0,5,NA,NA,NA
"110160",2024,NA,NA,NA,NA,0,0,1
"110170",2012,0,0,0,1,0,0,4
"110170",2013,0,0,0,1,0,2,2
"110170",2014,0,0,0,1,0,1,2
"110170",2015,0,0,0,3,0,0,4
"110170",2016,1,1,1,1,NA,NA,NA
"110170",2017,0,0,0,1,0,0,1
"110170",2018,1,0,1,1,0,0,1
"110170",2019,0,1,0,4,0,2,3
"110170",2020,NA,NA,NA,NA,0,0,2
"110170",2021,0,0,0,1,0,0,4
"110170",2022,0,0,0,1,0,0,2
"110170",2023,0,0,0,2,0,0,2
"110170",2024,NA,NA,NA,NA,0,0,2
"110175",2012,NA,NA,NA,NA,0,1,1
"110175",2013,0,0,0,3,NA,NA,NA
"110175",2014,0,0,0,1,NA,NA,NA
"110175",2015,NA,NA,NA,NA,0,1,3
"110175",2016,NA,NA,NA,NA,0,0,3
"110175",2017,0,0,0,1,NA,NA,NA
"110175",2018,0,0,0,1,NA,NA,NA
"110175",2019,0,0,0,2,0,0,1
"110175",2020,0,1,1,1,0,0,2
"110175",2021,0,0,0,1,0,0,3
"110175",2022,0,0,0,1,0,0,2
"110175",2023,NA,NA,NA,NA,NA,NA,NA
"110175",2024,NA,NA,NA,NA,0,0,4
"110180",2012,0,0,0,3,NA,NA,NA
"110180",2013,0,0,0,2,NA,NA,NA
"110180",2014,NA,NA,NA,NA,0,0,1
"110180",2015,NA,NA,NA,NA,0,0,1
"110180",2016,0,1,0,1,0,0,3
"110180",2017,0,0,0,1,NA,NA,NA
"110180",2018,NA,NA,NA,NA,NA,NA,NA
"110180",2019,0,0,0,1,0,0,2
"110180",2020,0,0,0,1,0,0,1
"110180",2021,NA,NA,NA,NA,0,0,1
"110180",2022,NA,NA,NA,NA,0,1,3
"110180",2023,NA,NA,NA,NA,0,2,3
"110180",2024,NA,NA,NA,NA,NA,NA,NA
"120001",2012,0,1,3,7,0,1,4
"120001",2013,0,0,1,1,0,2,3
"120001",2014,0,0,0,4,0,0,5
"120001",2015,NA,NA,NA,NA,0,0,2
"120001",2016,NA,NA,NA,NA,NA,NA,NA
"120001",2017,NA,NA,NA,NA,0,1,3
"120001",2018,0,0,0,2,0,1,2
"120001",2019,0,1,0,3,NA,NA,NA
"120001",2020,NA,NA,NA,NA,0,2,3
"120001",2021,NA,NA,NA,NA,0,0,1
"120001",2022,0,0,0,1,0,1,3
"120001",2023,0,0,0,2,NA,NA,NA
"120001",2024,NA,NA,NA,NA,0,0,1
"120005",2012,0,1,0,1,0,2,4
"120005",2013,0,0,0,3,0,2,2
"120005",2014,0,0,0,3,0,4,4
"120005",2015,2,1,3,5,0,2,7
"120005",2016,1,1,1,5,0,5,8
"120005",2017,0,0,0,1,0,0,2
"120005",2018,0,0,0,4,0,2,4
"120005",2019,0,0,0,6,0,2,5
"120005",2020,0,0,0,3,0,2,3
"120005",2021,0,0,0,1,0,0,4
"120005",2022,0,1,0,4,0,3,6
"120005",2023,0,0,0,1,0,2,2
"120005",2024,NA,NA,NA,NA,0,2,3
"120010",2012,1,3,1,9,0,3,10
"120010",2013,3,1,3,9,0,6,14
"120010",2014,2,4,7,11,0,2,8
"120010",2015,0,0,1,7,0,6,14
"120010",2016,0,2,3,7,0,5,14
"120010",2017,0,0,0,3,0,2,10
"120010",2018,1,0,2,8,0,1,8
"120010",2019,0,1,1,11,0,5,9
"120010",2020,0,1,1,5,0,1,4
"120010",2021,0,0,0,7,0,1,12
"120010",2022,0,0,0,5,0,3,16
"120010",2023,0,1,0,11,0,1,3
"120010",2024,NA,NA,NA,NA,0,3,8
"120013",2012,0,2,0,2,0,1,3
"120013",2013,0,0,0,1,0,1,1
"120013",2014,0,0,0,3,0,0,1
"120013",2015,0,0,0,5,0,1,2
"120013",2016,0,0,0,3,0,0,1
"120013",2017,NA,NA,NA,NA,0,0,2
"120013",2018,0,0,0,1,0,0,1
"120013",2019,0,0,0,4,0,1,4
"120013",2020,0,0,0,1,0,0,3
"120013",2021,0,0,0,1,0,0,3
"120013",2022,0,0,0,2,0,0,2
"120013",2023,0,0,0,1,0,0,5
"120013",2024,NA,NA,NA,NA,0,0,3
"120017",2012,NA,NA,NA,NA,0,2,5
"120017",2013,1,1,1,4,0,0,1
"120017",2014,NA,NA,NA,NA,0,3,6
"120017",2015,0,0,0,2,0,0,2
"120017",2016,1,1,1,5,0,2,5
"120017",2017,0,0,0,5,0,0,4
"120017",2018,0,1,1,5,0,2,4
"120017",2019,0,0,0,2,NA,NA,NA
"120017",2020,0,0,0,4,0,1,1
"120017",2021,0,0,0,2,0,0,3
"120017",2022,0,0,0,1,0,1,2
"120017",2023,0,0,0,2,0,0,2
"120017",2024,NA,NA,NA,NA,0,0,3
"120020",2012,3,10,3,27,0,7,26
"120020",2013,2,6,4,23,0,7,29
"120020",2014,2,2,2,19,0,6,22
"120020",2015,1,3,1,12,0,3,20
"120020",2016,2,4,3,13,0,6,16
"120020",2017,1,1,2,15,0,0,19
"120020",2018,0,0,1,17,0,2,28
"120020",2019,0,0,0,11,0,3,31
"120020",2020,0,0,0,17,0,2,18
"120020",2021,0,1,0,13,0,9,26
"120020",2022,0,0,0,13,0,4,23
"120020",2023,0,0,0,7,0,6,25
"120020",2024,NA,NA,NA,NA,0,4,13
"120025",2012,0,0,1,1,0,2,9
"120025",2013,5,4,5,7,0,0,3
"120025",2014,2,1,2,5,0,1,2
"120025",2015,0,1,0,3,0,1,2
"120025",2016,0,2,1,4,0,1,6
"120025",2017,1,0,1,4,0,0,3
"120025",2018,1,1,1,6,0,3,7
"120025",2019,1,1,1,2,0,2,4
"120025",2020,0,0,0,8,0,0,5
"120025",2021,0,0,0,3,0,2,5
"120025",2022,0,0,0,2,0,0,2
"120025",2023,0,0,0,3,0,1,6
"120025",2024,NA,NA,NA,NA,0,1,4
"120030",2012,1,2,1,9,0,13,17
"120030",2013,2,1,4,10,0,22,30
"120030",2014,0,2,0,11,0,11,19
"120030",2015,0,2,1,19,0,16,26
"120030",2016,0,0,1,10,0,8,19
"120030",2017,0,1,0,12,0,6,13
"120030",2018,0,0,0,18,0,6,31
"120030",2019,0,1,0,15,0,12,31
"120030",2020,1,1,2,15,0,15,25
"120030",2021,0,0,0,11,0,10,25
"120030",2022,0,0,0,13,0,8,18
"120030",2023,0,0,0,13,0,9,21
"120030",2024,NA,NA,NA,NA,0,4,6
"120032",2012,0,0,0,1,0,3,12
"120032",2013,0,0,0,2,0,1,5
"120032",2014,0,0,0,6,0,4,6
"120032",2015,0,0,1,3,0,2,4
"120032",2016,0,0,0,2,0,3,3
"120032",2017,0,0,0,5,0,4,6
"120032",2018,0,0,1,6,0,1,4
"120032",2019,1,0,1,5,0,0,2
"120032",2020,0,0,0,1,0,1,4
"120032",2021,0,0,0,3,0,1,6
"120032",2022,0,0,0,4,0,3,8
"120032",2023,0,1,1,3,0,1,4
"120032",2024,NA,NA,NA,NA,0,1,2
"120033",2012,0,1,0,3,0,1,5
"120033",2013,0,0,0,1,0,0,2
"120033",2014,0,0,1,4,0,2,5
"120033",2015,1,1,1,7,0,3,9
"120033",2016,0,0,1,3,0,1,2
"120033",2017,1,1,1,6,0,1,3
"120033",2018,0,0,0,2,0,5,9
"120033",2019,0,0,0,7,0,2,9
"120033",2020,2,0,2,6,0,1,8
"120033",2021,0,0,0,5,0,2,4
"120033",2022,0,0,0,1,0,0,7
"120033",2023,0,1,0,4,0,0,3
"120033",2024,NA,NA,NA,NA,0,1,3
"120034",2012,0,2,0,2,0,4,5
"120034",2013,1,3,1,4,0,0,4
"120034",2014,0,0,1,2,0,2,9
"120034",2015,0,0,0,3,0,2,8
"120034",2016,1,1,1,3,0,3,6
"120034",2017,1,1,2,8,0,2,7
"120034",2018,0,0,0,1,0,1,2
"120034",2019,0,0,0,3,0,2,10
"120034",2020,0,0,0,2,0,1,2
"120034",2021,0,0,0,4,0,6,12
"120034",2022,2,2,2,4,0,1,6
"120034",2023,0,0,0,2,0,4,10
"120034",2024,NA,NA,NA,NA,0,2,5
"120035",2012,0,0,0,4,0,2,7
"120035",2013,0,0,0,3,0,1,5
"120035",2014,0,0,0,7,0,5,14
"120035",2015,0,0,0,4,0,3,7
"120035",2016,0,0,0,2,0,4,6
"120035",2017,0,1,0,7,0,5,11
"120035",2018,0,0,0,4,0,4,8
"120035",2019,0,0,0,3,0,5,9
"120035",2020,0,1,0,4,0,2,3
"120035",2021,0,0,0,4,0,1,7
"120035",2022,0,0,0,5,0,2,3
"120035",2023,0,0,0,2,NA,NA,NA
"120035",2024,NA,NA,NA,NA,0,2,5
"120038",2012,0,0,0,2,0,0,2
"120038",2013,0,1,0,5,0,1,6
"120038",2014,0,0,0,2,0,0,2
"120038",2015,0,2,1,4,0,0,8
"120038",2016,0,0,0,2,0,0,2
"120038",2017,0,0,0,1,0,0,3
"120038",2018,0,0,0,2,0,0,5
"120038",2019,1,1,1,3,0,0,2
"120038",2020,1,1,1,4,0,1,7
"120038",2021,0,0,0,3,0,0,4
"120038",2022,0,0,0,5,0,0,1
"120038",2023,0,0,1,1,0,1,5
"120038",2024,NA,NA,NA,NA,0,0,1
"120039",2012,1,1,1,6,0,2,6
"120039",2013,0,0,1,3,0,2,7
"120039",2014,0,0,0,4,0,1,1
"120039",2015,0,0,0,5,0,2,4
"120039",2016,0,0,0,2,0,0,2
"120039",2017,0,1,0,8,0,0,4
"120039",2018,1,0,1,5,0,2,7
"120039",2019,0,0,0,4,0,1,6
"120039",2020,0,0,0,5,0,1,4
"120039",2021,0,0,0,6,0,1,4
"120039",2022,0,0,0,5,0,2,6
"120039",2023,0,0,0,1,0,2,3
"120039",2024,NA,NA,NA,NA,0,1,1
"120040",2012,0,2,4,44,0,4,79
"120040",2013,0,4,3,73,0,0,95
"120040",2014,0,0,1,60,0,3,107
"120040",2015,0,1,3,59,0,3,101
"120040",2016,0,2,1,57,0,3,85
"120040",2017,0,1,0,50,0,0,74
"120040",2018,0,0,0,62,0,0,93
"120040",2019,1,1,3,67,0,1,70
"120040",2020,0,0,0,62,0,5,86
"120040",2021,0,7,2,51,0,7,95
"120040",2022,0,0,0,59,0,5,80
"120040",2023,1,2,2,50,0,11,87
"120040",2024,NA,NA,NA,NA,0,8,36
"120042",2012,0,0,0,2,0,2,5
"120042",2013,0,0,1,6,0,1,2
"120042",2014,0,0,0,5,0,2,8
"120042",2015,0,0,0,1,0,4,6
"120042",2016,1,1,1,3,0,3,10
"120042",2017,0,0,0,2,0,2,7
"120042",2018,0,0,0,4,0,0,5
"120042",2019,1,1,1,5,0,5,14
"120042",2020,1,1,1,7,0,1,5
"120042",2021,0,0,0,4,0,5,6
"120042",2022,0,0,0,1,0,1,2
"120042",2023,0,0,0,2,0,1,3
"120042",2024,NA,NA,NA,NA,0,0,1
"120043",2012,NA,NA,NA,NA,0,9,11
"120043",2013,0,0,0,1,0,10,12
"120043",2014,1,1,1,2,0,8,10
"120043",2015,NA,NA,NA,NA,0,9,11
"120043",2016,0,1,0,4,0,2,5
"120043",2017,0,0,0,1,0,5,5
"120043",2018,0,0,0,1,0,3,9
"120043",2019,1,0,2,2,0,3,7
"120043",2020,1,1,1,7,0,4,7
"120043",2021,1,2,1,4,0,7,9
"120043",2022,0,0,0,1,0,8,10
"120043",2023,0,0,0,1,0,5,14
"120043",2024,NA,NA,NA,NA,0,3,8
"120045",2012,0,0,0,3,0,5,9
"120045",2013,NA,NA,NA,NA,0,2,6
"120045",2014,0,0,1,5,0,1,9
"120045",2015,1,1,1,7,0,1,6
"120045",2016,0,0,0,10,0,0,2
"120045",2017,0,0,0,2,0,0,5
"120045",2018,0,0,0,9,0,0,5
"120045",2019,0,0,0,6,0,1,4
"120045",2020,0,0,0,9,0,0,6
"120045",2021,0,2,0,6,0,4,7
"120045",2022,0,0,0,2,0,1,5
"120045",2023,0,0,0,2,0,0,3
"120045",2024,NA,NA,NA,NA,0,0,2
"120050",2012,0,6,1,8,0,4,17
"120050",2013,1,8,1,15,0,8,21
"120050",2014,0,0,0,5,0,5,14
"120050",2015,1,2,1,14,0,2,8
"120050",2016,0,0,2,14,0,7,16
"120050",2017,0,2,1,10,0,0,11
"120050",2018,0,0,0,3,0,0,11
"120050",2019,0,1,0,6,0,1,10
"120050",2020,3,4,3,9,0,2,13
"120050",2021,1,1,1,10,0,0,12
"120050",2022,2,0,2,11,0,0,13
"120050",2023,0,1,1,5,0,0,13
"120050",2024,NA,NA,NA,NA,0,2,6
"120060",2012,1,1,1,9,0,10,28
"120060",2013,1,0,1,10,0,4,23
"120060",2014,1,1,2,17,0,5,26
"120060",2015,0,0,1,13,0,8,35
"120060",2016,1,3,1,22,0,9,22
"120060",2017,0,0,1,14,0,7,26
"120060",2018,0,0,1,16,0,2,18
"120060",2019,0,0,0,11,0,4,25
"120060",2020,0,0,1,14,0,4,23
"120060",2021,0,1,0,18,0,1,24
"120060",2022,0,0,0,7,0,13,24
"120060",2023,0,0,0,10,0,12,30
"120060",2024,NA,NA,NA,NA,0,1,10
"120070",2012,0,1,0,2,0,1,4
"120070",2013,0,0,0,4,0,2,4
"120070",2014,0,0,1,6,0,1,2
"120070",2015,0,0,0,3,0,2,4
"120070",2016,0,0,0,1,0,1,6
"120070",2017,0,0,0,2,0,0,1
"120070",2018,0,0,0,4,0,1,4
"120070",2019,0,1,0,4,0,0,4
"120070",2020,0,1,0,3,0,1,6
"120070",2021,0,0,0,3,0,1,4
"120070",2022,0,0,0,3,0,1,2
"120070",2023,0,0,0,1,0,0,4
"120070",2024,NA,NA,NA,NA,0,1,1
"120080",2012,0,0,0,2,0,2,6
"120080",2013,0,0,1,6,0,3,5
"120080",2014,0,0,0,1,0,4,11
"120080",2015,0,0,0,8,0,1,5
"120080",2016,0,0,0,3,0,1,3
"120080",2017,0,1,1,4,0,0,4
"120080",2018,0,0,0,2,0,1,7
"120080",2019,0,0,0,5,0,1,3
"120080",2020,0,0,0,2,0,2,7
"120080",2021,0,1,0,5,0,0,6
"120080",2022,0,0,0,3,0,2,10
"120080",2023,0,0,0,3,0,0,2
"120080",2024,NA,NA,NA,NA,0,0,5
"130002",2012,NA,NA,NA,NA,0,1,5
"130002",2013,0,0,0,3,0,2,7
"130002",2014,0,0,0,1,0,0,5
"130002",2015,0,0,0,4,0,2,5
"130002",2016,0,0,0,4,0,1,9
"130002",2017,0,0,0,3,0,0,9
"130002",2018,0,0,0,5,0,3,14
"130002",2019,0,0,0,3,0,0,7
"130002",2020,0,0,0,4,0,1,5
"130002",2021,0,0,0,2,0,1,8
"130002",2022,0,0,0,5,0,0,6
"130002",2023,0,0,0,2,0,1,6
"130002",2024,NA,NA,NA,NA,0,0,5
"130006",2012,0,0,0,6,0,0,5
"130006",2013,0,0,0,2,0,0,7
"130006",2014,0,0,0,2,0,0,12
"130006",2015,0,0,0,5,0,0,9
"130006",2016,NA,NA,NA,NA,0,1,4
"130006",2017,0,0,0,6,0,0,5
"130006",2018,NA,NA,NA,NA,0,0,6
"130006",2019,0,0,0,5,0,0,5
"130006",2020,0,0,0,5,0,1,7
"130006",2021,0,0,1,2,0,0,7
"130006",2022,0,0,0,3,0,0,5
"130006",2023,0,0,0,3,0,1,4
"130006",2024,NA,NA,NA,NA,0,0,2
"130008",2012,0,0,0,1,0,0,2
"130008",2013,0,0,0,2,0,0,5
"130008",2014,0,0,0,2,NA,NA,NA
"130008",2015,0,0,0,4,0,0,2
"130008",2016,0,0,0,2,0,0,4
"130008",2017,0,0,0,4,0,0,2
"130008",2018,1,1,1,4,0,0,3
"130008",2019,NA,NA,NA,NA,0,2,3
"130008",2020,NA,NA,NA,NA,0,0,1
"130008",2021,0,0,0,3,0,1,2
"130008",2022,0,0,0,3,0,1,3
"130008",2023,0,0,0,3,0,0,6
"130008",2024,NA,NA,NA,NA,0,0,1
"130010",2012,0,0,0,2,0,0,3
"130010",2013,0,0,0,1,0,1,6
"130010",2014,0,0,0,3,0,0,4
"130010",2015,0,0,0,3,0,0,3
"130010",2016,0,0,0,3,0,0,4
"130010",2017,0,0,0,3,0,3,5
"130010",2018,0,0,0,3,0,0,7
"130010",2019,NA,NA,NA,NA,0,0,5
"130010",2020,1,1,1,3,0,1,4
"130010",2021,1,1,2,4,0,1,5
"130010",2022,NA,NA,NA,NA,0,1,2
"130010",2023,1,1,1,4,0,1,7
"130010",2024,NA,NA,NA,NA,NA,NA,NA
"130014",2012,0,0,0,1,0,1,6
"130014",2013,1,1,1,5,0,1,4
"130014",2014,0,0,0,2,0,0,4
"130014",2015,0,0,0,2,0,0,4
"130014",2016,0,0,0,2,0,0,3
"130014",2017,0,0,0,5,0,1,2
"130014",2018,0,0,0,1,0,0,2
"130014",2019,0,0,0,2,0,0,5
"130014",2020,0,0,0,4,0,0,3
"130014",2021,0,0,0,3,0,0,6
"130014",2022,0,0,0,3,0,0,4
"130014",2023,0,0,0,2,0,0,4
"130014",2024,NA,NA,NA,NA,0,0,3
"130020",2012,0,0,0,6,0,2,9
"130020",2013,0,1,0,5,0,4,16
"130020",2014,0,0,2,8,0,4,13
"130020",2015,0,0,0,6,0,3,16
"130020",2016,0,1,3,7,0,3,9
"130020",2017,0,0,1,5,0,2,12
"130020",2018,0,0,0,7,0,0,11
"130020",2019,0,0,1,7,0,2,10
"130020",2020,0,0,0,10,0,1,12
"130020",2021,0,0,1,12,0,2,13
"130020",2022,0,0,0,6,0,1,8
"130020",2023,0,0,0,4,0,1,15
"130020",2024,NA,NA,NA,NA,0,0,2
"130030",2012,0,0,0,11,0,1,12
"130030",2013,0,0,1,13,0,2,10
"130030",2014,0,0,0,2,0,2,10
"130030",2015,0,0,2,12,0,2,9
"130030",2016,1,2,2,10,0,1,8
"130030",2017,0,0,1,16,0,5,14
"130030",2018,2,3,2,15,0,3,10
"130030",2019,1,0,1,10,0,0,5
"130030",2020,0,0,0,11,0,1,11
"130030",2021,1,2,1,15,0,2,14
"130030",2022,0,0,0,13,0,0,18
"130030",2023,0,1,0,16,0,0,11
"130030",2024,NA,NA,NA,NA,0,0,4
"130040",2012,0,3,1,6,0,8,43
"130040",2013,NA,NA,NA,NA,0,11,34
"130040",2014,0,0,0,2,0,5,11
"130040",2015,0,1,0,3,0,13,30
"130040",2016,0,1,2,6,0,16,33
"130040",2017,0,0,1,6,0,24,39
"130040",2018,0,0,1,8,0,5,24
"130040",2019,1,1,1,4,0,8,18
"130040",2020,0,0,0,3,0,1,6
"130040",2021,0,0,0,2,0,1,7
"130040",2022,0,0,1,4,0,2,7
"130040",2023,0,0,1,1,0,2,9
"130040",2024,NA,NA,NA,NA,0,1,6
"130050",2012,0,0,0,12,0,0,8
"130050",2013,0,0,0,14,0,0,13
"130050",2014,0,0,0,5,0,1,21
"130050",2015,0,0,0,9,0,0,9
"130050",2016,0,0,0,9,0,1,16
"130050",2017,0,1,0,18,0,3,13
"130050",2018,0,0,0,15,0,0,13
"130050",2019,0,0,0,16,0,1,15
"130050",2020,0,0,0,8,0,0,11
"130050",2021,0,0,0,15,0,1,18
"130050",2022,0,0,0,8,0,0,8
"130050",2023,0,0,0,7,0,2,13
"130050",2024,NA,NA,NA,NA,0,0,13
"130060",2012,0,0,2,12,0,4,28
"130060",2013,0,0,0,11,0,4,33
"130060",2014,0,0,3,13,0,10,19
"130060",2015,0,0,3,13,0,11,35
"130060",2016,0,0,1,10,0,3,16
"130060",2017,1,1,1,15,0,2,19
"130060",2018,0,0,0,8,0,0,14
"130060",2019,0,0,0,7,0,6,22
"130060",2020,0,0,0,12,0,1,14
"130060",2021,0,0,0,10,0,2,15
"130060",2022,0,0,0,7,0,4,21
"130060",2023,0,0,0,11,0,2,25
"130060",2024,NA,NA,NA,NA,0,1,12
"130063",2012,1,1,1,5,0,0,6
"130063",2013,0,0,0,4,0,0,3
"130063",2014,0,0,0,3,0,1,5
"130063",2015,0,0,1,5,0,0,3
"130063",2016,1,0,1,5,0,2,8
"130063",2017,0,0,0,5,0,0,5
"130063",2018,0,1,0,8,0,1,4
"130063",2019,1,1,1,5,0,1,4
"130063",2020,0,0,1,9,0,0,5
"130063",2021,0,0,0,10,0,1,12
"130063",2022,0,0,0,8,0,1,10
"130063",2023,0,1,0,8,0,0,10
"130063",2024,NA,NA,NA,NA,0,0,1
"130068",2012,0,0,0,1,0,0,1
"130068",2013,NA,NA,NA,NA,0,1,3
"130068",2014,0,0,0,2,0,0,4
"130068",2015,0,0,0,2,0,0,5
"130068",2016,0,0,0,2,0,1,3
"130068",2017,0,0,0,5,0,0,4
"130068",2018,1,0,1,1,0,0,3
"130068",2019,0,0,0,6,0,0,9
"130068",2020,0,0,0,10,0,0,7
"130068",2021,0,0,0,4,0,0,7
"130068",2022,0,0,0,5,0,0,2
"130068",2023,0,0,0,2,0,0,6
"130068",2024,NA,NA,NA,NA,0,0,1
"130070",2012,0,1,0,7,0,3,12
"130070",2013,0,0,0,7,0,2,9
"130070",2014,0,0,1,5,0,3,9
"130070",2015,0,0,0,5,0,3,11
"130070",2016,0,0,1,7,0,3,11
"130070",2017,0,0,0,5,0,0,11
"130070",2018,0,0,0,9,0,1,15
"130070",2019,0,0,0,11,0,1,4
"130070",2020,0,0,0,9,0,2,16
"130070",2021,0,0,0,13,0,3,12
"130070",2022,0,0,0,7,0,1,9
"130070",2023,0,0,0,12,0,2,11
"130070",2024,NA,NA,NA,NA,0,1,6
"130080",2012,0,1,1,5,0,0,7
"130080",2013,0,0,0,6,0,0,13
"130080",2014,0,0,0,7,0,2,11
"130080",2015,0,0,1,10,0,1,7
"130080",2016,0,1,0,5,0,1,13
"130080",2017,0,0,0,9,0,0,11
"130080",2018,0,0,0,5,0,0,8
"130080",2019,1,0,2,10,0,1,13
"130080",2020,0,0,0,8,0,1,6
"130080",2021,0,1,1,14,0,3,17
"130080",2022,0,0,0,3,0,0,11
"130080",2023,0,0,0,7,0,0,14
"130080",2024,NA,NA,NA,NA,0,0,2
"130083",2012,NA,NA,NA,NA,0,0,1
"130083",2013,0,0,0,3,0,0,2
"130083",2014,0,0,0,3,0,0,2
"130083",2015,0,0,1,3,0,1,3
"130083",2016,0,0,0,2,0,0,1
"130083",2017,NA,NA,NA,NA,0,0,5
"130083",2018,0,0,0,3,0,0,1
"130083",2019,NA,NA,NA,NA,0,1,6
"130083",2020,0,0,0,4,0,0,6
"130083",2021,0,0,0,3,0,1,7
"130083",2022,0,1,1,4,0,0,3
"130083",2023,0,0,0,3,0,1,3
"130083",2024,NA,NA,NA,NA,0,0,1
"130090",2012,0,0,0,1,0,0,1
"130090",2013,0,0,0,3,0,0,2
"130090",2014,0,0,0,3,0,0,3
"130090",2015,0,0,0,3,0,0,5
"130090",2016,0,0,0,7,0,0,5
"130090",2017,0,0,0,3,0,0,5
"130090",2018,0,0,0,2,0,3,6
"130090",2019,0,0,0,3,0,1,9
"130090",2020,NA,NA,NA,NA,0,1,4
"130090",2021,0,0,1,3,0,1,1
"130090",2022,0,0,0,1,0,0,3
"130090",2023,0,0,0,2,0,0,2
"130090",2024,NA,NA,NA,NA,NA,NA,NA
"130100",2012,0,0,1,13,0,3,26
"130100",2013,0,0,0,9,0,1,16
"130100",2014,0,1,1,10,0,0,18
"130100",2015,0,0,0,10,0,0,8
"130100",2016,0,0,1,8,0,0,14
"130100",2017,0,0,0,11,0,0,11
"130100",2018,0,0,0,11,0,0,11
"130100",2019,0,0,1,9,0,1,8
"130100",2020,0,2,1,9,0,0,7
"130100",2021,0,1,0,11,0,0,16
"130100",2022,0,0,0,8,0,0,8
"130100",2023,0,0,0,10,0,2,8
"130100",2024,NA,NA,NA,NA,0,0,4
"130110",2012,0,0,0,3,0,2,9
"130110",2013,0,1,0,6,0,0,1
"130110",2014,0,0,0,3,0,0,1
"130110",2015,0,1,0,7,0,1,9
"130110",2016,0,0,0,5,0,0,6
"130110",2017,0,0,0,8,0,0,6
"130110",2018,0,0,0,6,0,0,9
"130110",2019,0,2,0,10,0,0,4
"130110",2020,0,0,0,5,0,1,8
"130110",2021,0,1,0,8,0,0,11
"130110",2022,0,0,0,9,0,0,8
"130110",2023,0,1,1,3,0,1,6
"130110",2024,NA,NA,NA,NA,0,0,5
"130115",2012,0,0,0,2,0,2,5
"130115",2013,0,0,0,3,0,0,2
"130115",2014,0,0,0,3,NA,NA,NA
"130115",2015,0,0,0,3,0,0,3
"130115",2016,0,0,0,1,NA,NA,NA
"130115",2017,NA,NA,NA,NA,0,1,1
"130115",2018,NA,NA,NA,NA,0,2,6
"130115",2019,0,0,0,1,0,0,3
"130115",2020,0,0,0,2,0,0,1
"130115",2021,0,0,1,2,0,0,2
"130115",2022,0,0,0,2,NA,NA,NA
"130115",2023,0,0,0,4,0,1,5
"130115",2024,NA,NA,NA,NA,0,0,2
"130120",2012,0,1,0,14,0,2,20
"130120",2013,0,0,0,18,0,2,28
"130120",2014,0,0,0,24,0,3,31
"130120",2015,0,0,0,24,0,1,22
"130120",2016,0,0,0,20,0,2,21
"130120",2017,0,0,0,24,0,1,30
"130120",2018,0,0,0,28,0,0,20
"130120",2019,0,0,0,13,0,0,28
"130120",2020,0,0,0,20,0,0,22
"130120",2021,0,0,0,20,0,0,15
"130120",2022,0,0,0,17,0,0,30
"130120",2023,0,0,0,15,0,0,27
"130120",2024,NA,NA,NA,NA,0,0,10
"130130",2012,0,0,0,5,0,1,7
"130130",2013,NA,NA,NA,NA,0,1,5
"130130",2014,0,0,0,8,0,1,3
"130130",2015,0,0,0,4,0,1,6
"130130",2016,0,0,0,3,0,1,6
"130130",2017,0,0,0,10,0,0,5
"130130",2018,0,0,0,4,0,0,3
"130130",2019,0,0,0,3,0,0,9
"130130",2020,0,0,0,2,0,0,5
"130130",2021,0,1,0,5,0,1,7
"130130",2022,0,1,0,5,0,0,9
"130130",2023,0,0,0,1,0,0,5
"130130",2024,NA,NA,NA,NA,0,0,3
"130140",2012,0,0,1,10,0,8,32
"130140",2013,1,1,2,8,0,11,26
"130140",2014,0,1,2,8,0,8,23
"130140",2015,1,0,4,13,0,5,25
"130140",2016,1,1,3,9,0,8,34
"130140",2017,1,1,3,17,0,9,31
"130140",2018,0,0,1,16,0,6,29
"130140",2019,0,0,1,10,0,2,24
"130140",2020,0,0,3,9,0,2,14
"130140",2021,0,0,0,9,0,1,19
"130140",2022,0,0,0,6,0,1,27
"130140",2023,0,1,5,18,0,2,22
"130140",2024,NA,NA,NA,NA,0,0,13
"130150",2012,0,0,0,4,0,3,8
"130150",2013,0,0,0,2,0,1,8
"130150",2014,0,0,0,7,0,2,10
