"codmunres","municipio","uf","regiao","ano","obitos_fetais_mais_28sem","peso_menos_1500_mais_28sem","peso_1500_1999_mais_28sem","peso_2000_2499_mais_28sem","peso_mais_2500_mais_28sem"
"171430","Nazaré","TO","Norte","2020",2,0,0,0,2
"171488","Nova Olinda","TO","Norte","2012",1,0,0,0,1
"171488","Nova Olinda","TO","Norte","2013",2,0,0,1,1
"171488","Nova Olinda","TO","Norte","2014",2,0,0,1,1
"171488","Nova Olinda","TO","Norte","2015",3,0,0,1,2
"171488","Nova Olinda","TO","Norte","2017",3,0,0,2,1
"171488","Nova Olinda","TO","Norte","2018",4,0,0,0,0
"171488","Nova Olinda","TO","Norte","2019",1,0,1,0,0
"171488","Nova Olinda","TO","Norte","2020",1,1,0,0,0
"171488","Nova Olinda","TO","Norte","2021",3,2,0,0,1
"171500","Nova Rosalândia","TO","Norte","2012",1,0,0,1,0
"171500","Nova Rosalândia","TO","Norte","2015",1,0,1,0,0
"171500","Nova Rosalândia","TO","Norte","2017",1,0,0,0,1
"171500","Nova Rosalândia","TO","Norte","2018",1,0,0,0,1
"171500","Nova Rosalândia","TO","Norte","2019",2,0,0,0,2
"171510","Novo Acordo","TO","Norte","2012",1,0,0,1,0
"171510","Novo Acordo","TO","Norte","2013",1,1,0,0,0
"171510","Novo Acordo","TO","Norte","2014",1,1,0,0,0
"171510","Novo Acordo","TO","Norte","2015",3,1,0,2,0
"171510","Novo Acordo","TO","Norte","2017",1,0,0,0,1
"171510","Novo Acordo","TO","Norte","2019",2,2,0,0,0
"171510","Novo Acordo","TO","Norte","2020",3,0,1,1,1
"171515","Novo Alegre","TO","Norte","2014",1,0,0,0,1
"171515","Novo Alegre","TO","Norte","2015",1,0,0,0,1
"171515","Novo Alegre","TO","Norte","2017",1,0,0,0,1
"171515","Novo Alegre","TO","Norte","2019",1,0,0,0,1
"171525","Novo Jardim","TO","Norte","2014",1,0,1,0,0
"171525","Novo Jardim","TO","Norte","2016",1,0,0,0,1
"171525","Novo Jardim","TO","Norte","2018",1,0,1,0,0
"171525","Novo Jardim","TO","Norte","2021",1,0,1,0,0
"171550","Oliveira de Fátima","TO","Norte",NA,0,0,0,0,0
"171570","Palmeirante","TO","Norte","2012",1,0,0,0,1
"171570","Palmeirante","TO","Norte","2016",1,0,0,0,1
"171570","Palmeirante","TO","Norte","2018",1,0,0,0,1
"171570","Palmeirante","TO","Norte","2019",3,0,1,0,2
"171570","Palmeirante","TO","Norte","2020",2,0,0,0,2
"171570","Palmeirante","TO","Norte","2021",1,0,0,0,1
"171575","Palmeirópolis","TO","Norte","2012",1,0,0,0,0
"171575","Palmeirópolis","TO","Norte","2013",1,0,0,0,1
"171575","Palmeirópolis","TO","Norte","2014",1,0,0,0,1
"171575","Palmeirópolis","TO","Norte","2016",1,0,1,0,0
"171575","Palmeirópolis","TO","Norte","2018",1,0,0,0,1
"171575","Palmeirópolis","TO","Norte","2019",1,0,0,1,0
"171610","Paraíso do Tocantins","TO","Norte","2012",3,0,1,0,2
"171610","Paraíso do Tocantins","TO","Norte","2013",7,0,0,0,0
"171610","Paraíso do Tocantins","TO","Norte","2014",7,1,4,1,1
"171610","Paraíso do Tocantins","TO","Norte","2015",11,3,1,2,5
"171610","Paraíso do Tocantins","TO","Norte","2016",7,1,0,0,6
"171610","Paraíso do Tocantins","TO","Norte","2017",10,0,0,0,0
"171610","Paraíso do Tocantins","TO","Norte","2018",8,2,0,2,4
"171610","Paraíso do Tocantins","TO","Norte","2019",5,1,0,1,3
"171610","Paraíso do Tocantins","TO","Norte","2020",7,0,3,0,4
"171610","Paraíso do Tocantins","TO","Norte","2021",17,0,0,0,0
"171620","Paranã","TO","Norte","2013",3,0,0,1,2
"171620","Paranã","TO","Norte","2014",3,0,0,0,0
"171620","Paranã","TO","Norte","2015",1,1,0,0,0
"171620","Paranã","TO","Norte","2016",3,1,0,2,0
"171620","Paranã","TO","Norte","2017",1,1,0,0,0
"171620","Paranã","TO","Norte","2018",4,1,1,0,2
"171620","Paranã","TO","Norte","2020",4,0,2,2,0
"171620","Paranã","TO","Norte","2021",1,0,0,0,0
"171630","Pau D'Arco","TO","Norte","2013",1,0,0,0,1
"171630","Pau D'Arco","TO","Norte","2016",1,0,0,0,1
"171630","Pau D'Arco","TO","Norte","2017",1,0,1,0,0
"171630","Pau D'Arco","TO","Norte","2019",2,0,0,0,2
"171650","Pedro Afonso","TO","Norte","2012",7,2,0,0,5
"171650","Pedro Afonso","TO","Norte","2013",2,0,1,0,1
"171650","Pedro Afonso","TO","Norte","2014",1,0,0,0,1
"171650","Pedro Afonso","TO","Norte","2015",4,0,1,0,3
"171650","Pedro Afonso","TO","Norte","2016",1,0,0,0,1
"171650","Pedro Afonso","TO","Norte","2017",1,0,0,0,1
"171650","Pedro Afonso","TO","Norte","2018",2,1,0,0,1
"171650","Pedro Afonso","TO","Norte","2019",2,0,0,0,2
"171650","Pedro Afonso","TO","Norte","2020",3,0,1,0,2
"171650","Pedro Afonso","TO","Norte","2021",2,1,0,1,0
"171660","Peixe","TO","Norte","2012",2,0,0,0,0
"171660","Peixe","TO","Norte","2013",3,1,0,0,2
"171660","Peixe","TO","Norte","2014",1,0,0,1,0
"171660","Peixe","TO","Norte","2015",4,0,0,2,2
"171660","Peixe","TO","Norte","2016",2,0,0,0,2
"171660","Peixe","TO","Norte","2019",3,1,0,0,2
"171660","Peixe","TO","Norte","2021",3,1,0,0,2
"171665","Pequizeiro","TO","Norte","2012",1,0,0,0,1
"171665","Pequizeiro","TO","Norte","2013",1,0,0,0,1
"171665","Pequizeiro","TO","Norte","2014",4,0,2,0,2
"171665","Pequizeiro","TO","Norte","2017",1,0,0,0,1
"171665","Pequizeiro","TO","Norte","2018",2,0,0,0,2
"171665","Pequizeiro","TO","Norte","2020",1,0,0,0,1
"171665","Pequizeiro","TO","Norte","2021",1,0,0,0,1
"171670","Colméia","TO","Norte","2014",1,0,1,0,0
"171670","Colméia","TO","Norte","2015",2,1,0,0,1
"171670","Colméia","TO","Norte","2016",2,2,0,0,0
"171670","Colméia","TO","Norte","2017",1,0,0,0,1
"171670","Colméia","TO","Norte","2018",3,0,0,2,1
"171670","Colméia","TO","Norte","2019",2,1,0,0,1
"171670","Colméia","TO","Norte","2021",2,0,0,0,2
"171700","Pindorama do Tocantins","TO","Norte","2013",2,1,0,0,1
"171700","Pindorama do Tocantins","TO","Norte","2014",1,0,0,0,0
"171700","Pindorama do Tocantins","TO","Norte","2016",2,0,0,1,1
"171700","Pindorama do Tocantins","TO","Norte","2017",1,0,0,0,1
"171700","Pindorama do Tocantins","TO","Norte","2018",1,0,0,0,1
"171700","Pindorama do Tocantins","TO","Norte","2019",1,0,0,0,1
"171700","Pindorama do Tocantins","TO","Norte","2020",1,0,1,0,0
"171720","Piraquê","TO","Norte","2012",1,0,0,0,1
"171720","Piraquê","TO","Norte","2014",1,0,0,0,1
"171720","Piraquê","TO","Norte","2016",1,0,1,0,0
"171750","Pium","TO","Norte","2013",2,0,1,0,1
"171750","Pium","TO","Norte","2015",1,0,0,0,1
"171750","Pium","TO","Norte","2016",1,0,1,0,0
"171750","Pium","TO","Norte","2018",1,0,0,0,1
"171780","Ponte Alta do Bom Jesus","TO","Norte","2012",1,0,1,0,0
"171780","Ponte Alta do Bom Jesus","TO","Norte","2013",1,0,0,0,0
"171780","Ponte Alta do Bom Jesus","TO","Norte","2014",1,0,0,0,1
"171780","Ponte Alta do Bom Jesus","TO","Norte","2016",4,0,0,0,4
"171780","Ponte Alta do Bom Jesus","TO","Norte","2019",1,0,0,0,1
"171780","Ponte Alta do Bom Jesus","TO","Norte","2020",2,0,0,0,2
"171780","Ponte Alta do Bom Jesus","TO","Norte","2021",1,0,0,1,0
"171790","Ponte Alta do Tocantins","TO","Norte","2012",4,1,1,0,2
"171790","Ponte Alta do Tocantins","TO","Norte","2013",5,3,0,0,2
"171790","Ponte Alta do Tocantins","TO","Norte","2014",2,0,0,0,2
"171790","Ponte Alta do Tocantins","TO","Norte","2015",2,0,0,0,2
"171790","Ponte Alta do Tocantins","TO","Norte","2016",2,1,0,0,1
"171790","Ponte Alta do Tocantins","TO","Norte","2017",2,0,0,0,2
"171790","Ponte Alta do Tocantins","TO","Norte","2018",2,0,0,0,2
"171790","Ponte Alta do Tocantins","TO","Norte","2019",3,1,1,0,1
"171790","Ponte Alta do Tocantins","TO","Norte","2020",2,0,0,0,2
"171790","Ponte Alta do Tocantins","TO","Norte","2021",1,0,0,0,1
"171800","Porto Alegre do Tocantins","TO","Norte","2016",2,1,0,0,1
"171800","Porto Alegre do Tocantins","TO","Norte","2017",1,0,0,0,1
"171800","Porto Alegre do Tocantins","TO","Norte","2018",1,0,0,1,0
"171800","Porto Alegre do Tocantins","TO","Norte","2021",1,0,0,0,0
"171820","Porto Nacional","TO","Norte","2012",9,2,2,1,4
"171820","Porto Nacional","TO","Norte","2013",8,1,1,1,5
"171820","Porto Nacional","TO","Norte","2014",6,0,0,0,0
"171820","Porto Nacional","TO","Norte","2015",16,4,0,2,10
"171820","Porto Nacional","TO","Norte","2016",15,2,2,2,9
"171820","Porto Nacional","TO","Norte","2017",8,1,1,1,5
"171820","Porto Nacional","TO","Norte","2018",10,5,0,1,4
"171820","Porto Nacional","TO","Norte","2019",11,1,2,0,8
"171820","Porto Nacional","TO","Norte","2020",9,0,0,0,0
"171820","Porto Nacional","TO","Norte","2021",10,1,0,1,8
"171830","Praia Norte","TO","Norte","2012",1,0,0,0,1
"171830","Praia Norte","TO","Norte","2013",3,1,1,0,1
"171830","Praia Norte","TO","Norte","2016",1,0,0,0,1
"171830","Praia Norte","TO","Norte","2019",1,0,0,0,1
"171830","Praia Norte","TO","Norte","2020",1,0,0,1,0
"171830","Praia Norte","TO","Norte","2021",1,0,0,0,1
"171840","Presidente Kennedy","TO","Norte","2012",5,2,0,0,3
"171840","Presidente Kennedy","TO","Norte","2014",1,0,0,0,1
"171840","Presidente Kennedy","TO","Norte","2016",1,0,0,0,1
"171845","Pugmil","TO","Norte","2012",2,0,0,0,2
"171845","Pugmil","TO","Norte","2013",1,0,0,0,1
"171845","Pugmil","TO","Norte","2014",2,0,0,1,1
"171845","Pugmil","TO","Norte","2015",1,0,0,1,0
"171850","Recursolândia","TO","Norte","2012",1,0,0,0,1
"171850","Recursolândia","TO","Norte","2014",1,0,1,0,0
"171850","Recursolândia","TO","Norte","2017",1,0,0,0,0
"171850","Recursolândia","TO","Norte","2018",2,0,1,0,1
"171850","Recursolândia","TO","Norte","2019",2,0,0,0,2
"171850","Recursolândia","TO","Norte","2021",4,0,1,1,2
"171855","Riachinho","TO","Norte","2012",1,0,0,0,1
"171855","Riachinho","TO","Norte","2013",2,1,0,1,0
"171855","Riachinho","TO","Norte","2017",1,0,0,0,1
"171855","Riachinho","TO","Norte","2021",1,0,0,0,1
"171865","Rio da Conceição","TO","Norte","2014",2,0,1,0,1
"171865","Rio da Conceição","TO","Norte","2016",1,0,0,0,1
"171870","Rio dos Bois","TO","Norte","2012",1,0,0,0,1
"171870","Rio dos Bois","TO","Norte","2013",2,0,0,0,2
"171870","Rio dos Bois","TO","Norte","2014",1,0,0,1,0
"171870","Rio dos Bois","TO","Norte","2017",2,2,0,0,0
"171870","Rio dos Bois","TO","Norte","2019",1,0,0,0,1
"171875","Rio Sono","TO","Norte","2013",1,0,0,1,0
"171875","Rio Sono","TO","Norte","2015",2,0,1,0,1
"171875","Rio Sono","TO","Norte","2020",2,1,0,0,1
"171875","Rio Sono","TO","Norte","2021",1,0,1,0,0
"171880","Sampaio","TO","Norte","2012",2,1,0,0,1
"171880","Sampaio","TO","Norte","2013",1,0,0,0,1
"171880","Sampaio","TO","Norte","2014",1,0,0,0,1
"171880","Sampaio","TO","Norte","2015",1,0,0,0,0
"171880","Sampaio","TO","Norte","2018",1,0,0,0,1
"171880","Sampaio","TO","Norte","2019",4,1,0,2,1
"171884","Sandolândia","TO","Norte","2012",2,0,0,0,0
"171884","Sandolândia","TO","Norte","2016",1,0,0,0,1
"171884","Sandolândia","TO","Norte","2020",1,0,0,1,0
"171884","Sandolândia","TO","Norte","2021",2,1,1,0,0
"171886","Santa Fé do Araguaia","TO","Norte","2012",1,0,0,0,1
"171886","Santa Fé do Araguaia","TO","Norte","2014",1,0,0,0,1
"171886","Santa Fé do Araguaia","TO","Norte","2015",1,0,0,0,1
"171886","Santa Fé do Araguaia","TO","Norte","2017",2,0,1,0,1
"171886","Santa Fé do Araguaia","TO","Norte","2019",1,0,0,0,1
"171886","Santa Fé do Araguaia","TO","Norte","2020",1,0,0,0,1
"171886","Santa Fé do Araguaia","TO","Norte","2021",2,1,0,0,1
"171888","Santa Maria do Tocantins","TO","Norte","2013",1,0,1,0,0
"171888","Santa Maria do Tocantins","TO","Norte","2014",1,0,0,0,1
"171888","Santa Maria do Tocantins","TO","Norte","2016",1,1,0,0,0
"171888","Santa Maria do Tocantins","TO","Norte","2019",1,0,0,0,1
"171889","Santa Rita do Tocantins","TO","Norte","2014",1,1,0,0,0
"171889","Santa Rita do Tocantins","TO","Norte","2019",1,0,1,0,0
"171889","Santa Rita do Tocantins","TO","Norte","2020",1,0,1,0,0
"171890","Santa Rosa do Tocantins","TO","Norte","2012",2,0,0,0,2
"171890","Santa Rosa do Tocantins","TO","Norte","2013",2,1,0,0,1
"171890","Santa Rosa do Tocantins","TO","Norte","2016",1,0,0,0,1
"171890","Santa Rosa do Tocantins","TO","Norte","2018",1,0,1,0,0
"171890","Santa Rosa do Tocantins","TO","Norte","2019",1,0,0,0,1
"171890","Santa Rosa do Tocantins","TO","Norte","2020",2,0,0,0,2
"171890","Santa Rosa do Tocantins","TO","Norte","2021",3,0,0,1,2
"171900","Santa Tereza do Tocantins","TO","Norte","2014",1,0,0,0,1
"171900","Santa Tereza do Tocantins","TO","Norte","2015",1,0,1,0,0
"171900","Santa Tereza do Tocantins","TO","Norte","2018",1,0,1,0,0
"171900","Santa Tereza do Tocantins","TO","Norte","2019",1,1,0,0,0
"171900","Santa Tereza do Tocantins","TO","Norte","2020",1,0,0,0,1
"171900","Santa Tereza do Tocantins","TO","Norte","2021",2,0,0,1,1
"172000","Santa Terezinha do Tocantins","TO","Norte","2014",2,1,0,0,1
"172000","Santa Terezinha do Tocantins","TO","Norte","2015",1,0,0,0,1
"172000","Santa Terezinha do Tocantins","TO","Norte","2016",1,0,0,0,1
"172000","Santa Terezinha do Tocantins","TO","Norte","2017",1,0,0,0,1
"172000","Santa Terezinha do Tocantins","TO","Norte","2020",1,0,0,0,1
"172000","Santa Terezinha do Tocantins","TO","Norte","2021",2,0,2,0,0
"172010","São Bento do Tocantins","TO","Norte","2013",2,0,0,0,2
"172010","São Bento do Tocantins","TO","Norte","2014",1,0,0,0,1
"172010","São Bento do Tocantins","TO","Norte","2016",1,0,0,0,1
"172010","São Bento do Tocantins","TO","Norte","2018",4,0,0,0,0
"172010","São Bento do Tocantins","TO","Norte","2019",1,0,1,0,0
"172010","São Bento do Tocantins","TO","Norte","2020",2,1,0,0,1
"172010","São Bento do Tocantins","TO","Norte","2021",1,0,1,0,0
"172015","São Félix do Tocantins","TO","Norte","2019",1,0,0,0,1
"172015","São Félix do Tocantins","TO","Norte","2021",2,0,1,0,1
"172020","São Miguel do Tocantins","TO","Norte","2012",2,0,2,0,0
"172020","São Miguel do Tocantins","TO","Norte","2013",3,2,0,0,1
"172020","São Miguel do Tocantins","TO","Norte","2014",2,0,1,1,0
"172020","São Miguel do Tocantins","TO","Norte","2015",3,1,0,0,2
"172020","São Miguel do Tocantins","TO","Norte","2016",3,0,1,1,1
"172020","São Miguel do Tocantins","TO","Norte","2017",1,0,0,1,0
"172020","São Miguel do Tocantins","TO","Norte","2018",1,0,0,0,1
"172020","São Miguel do Tocantins","TO","Norte","2019",2,1,0,0,1
"172020","São Miguel do Tocantins","TO","Norte","2020",1,1,0,0,0
"172025","São Salvador do Tocantins","TO","Norte","2013",1,0,0,0,0
"172025","São Salvador do Tocantins","TO","Norte","2018",1,0,0,1,0
"172025","São Salvador do Tocantins","TO","Norte","2019",1,0,0,0,1
"172025","São Salvador do Tocantins","TO","Norte","2020",3,2,0,1,0
"172025","São Salvador do Tocantins","TO","Norte","2021",1,0,0,0,1
"172030","São Sebastião do Tocantins","TO","Norte","2012",1,1,0,0,0
"172030","São Sebastião do Tocantins","TO","Norte","2013",1,0,0,0,1
"172030","São Sebastião do Tocantins","TO","Norte","2014",2,0,2,0,0
"172030","São Sebastião do Tocantins","TO","Norte","2015",3,0,1,0,2
"172030","São Sebastião do Tocantins","TO","Norte","2017",2,0,0,0,0
"172030","São Sebastião do Tocantins","TO","Norte","2018",1,0,0,0,1
"172030","São Sebastião do Tocantins","TO","Norte","2019",1,0,0,1,0
"172030","São Sebastião do Tocantins","TO","Norte","2020",1,0,1,0,0
"172049","São Valério","TO","Norte","2015",1,0,0,1,0
"172049","São Valério","TO","Norte","2018",1,0,0,0,1
"172049","São Valério","TO","Norte","2021",1,0,0,1,0
"172065","Silvanópolis","TO","Norte","2012",4,1,0,1,2
"172065","Silvanópolis","TO","Norte","2013",1,0,0,0,1
"172065","Silvanópolis","TO","Norte","2014",2,0,0,0,2
"172065","Silvanópolis","TO","Norte","2015",2,0,0,0,2
"172065","Silvanópolis","TO","Norte","2016",3,1,1,0,1
"172065","Silvanópolis","TO","Norte","2017",1,0,0,0,1
"172065","Silvanópolis","TO","Norte","2018",1,0,0,0,1
"172065","Silvanópolis","TO","Norte","2019",1,0,0,0,1
"172065","Silvanópolis","TO","Norte","2020",1,0,0,0,1
"172065","Silvanópolis","TO","Norte","2021",1,0,0,0,1
"172080","Sítio Novo do Tocantins","TO","Norte","2012",2,0,0,0,2
"172080","Sítio Novo do Tocantins","TO","Norte","2013",2,1,0,0,1
"172080","Sítio Novo do Tocantins","TO","Norte","2015",2,0,0,1,1
"172080","Sítio Novo do Tocantins","TO","Norte","2016",1,0,0,0,1
"172080","Sítio Novo do Tocantins","TO","Norte","2018",1,0,0,0,0
"172080","Sítio Novo do Tocantins","TO","Norte","2020",1,0,0,0,1
"172080","Sítio Novo do Tocantins","TO","Norte","2021",1,0,0,1,0
"172085","Sucupira","TO","Norte","2014",1,0,0,0,1
"172085","Sucupira","TO","Norte","2019",1,0,1,0,0
"172090","Taguatinga","TO","Norte","2012",4,0,0,1,3
"172090","Taguatinga","TO","Norte","2013",1,0,0,0,1
"172090","Taguatinga","TO","Norte","2014",2,0,0,0,0
"172090","Taguatinga","TO","Norte","2015",5,0,1,0,4
"172090","Taguatinga","TO","Norte","2016",2,0,0,0,2
"172090","Taguatinga","TO","Norte","2017",2,0,0,1,1
"172090","Taguatinga","TO","Norte","2018",1,0,0,0,1
"172090","Taguatinga","TO","Norte","2020",1,0,1,0,0
"172090","Taguatinga","TO","Norte","2021",4,1,1,0,2
"172093","Taipas do Tocantins","TO","Norte","2012",1,0,0,0,1
"172093","Taipas do Tocantins","TO","Norte","2013",1,0,1,0,0
"172093","Taipas do Tocantins","TO","Norte","2020",1,0,0,0,1
"172093","Taipas do Tocantins","TO","Norte","2021",1,0,0,0,1
"172097","Talismã","TO","Norte","2014",2,1,0,1,0
"172097","Talismã","TO","Norte","2015",1,0,0,0,1
"172097","Talismã","TO","Norte","2017",2,0,2,0,0
"172097","Talismã","TO","Norte","2019",1,0,0,1,0
"172097","Talismã","TO","Norte","2021",1,0,0,1,0
"172100","Palmas","TO","Norte","2012",40,0,0,0,0
"172100","Palmas","TO","Norte","2013",44,7,3,5,29
"172100","Palmas","TO","Norte","2014",47,10,8,3,26
"172100","Palmas","TO","Norte","2015",49,7,7,4,31
"172100","Palmas","TO","Norte","2016",45,7,6,5,27
"172100","Palmas","TO","Norte","2017",47,4,9,6,28
"172100","Palmas","TO","Norte","2018",42,8,6,4,24
"172100","Palmas","TO","Norte","2019",49,0,0,0,0
"172100","Palmas","TO","Norte","2020",46,12,4,4,26
"172100","Palmas","TO","Norte","2021",52,0,0,0,0
"172110","Tocantínia","TO","Norte","2012",3,0,0,0,3
"172110","Tocantínia","TO","Norte","2013",3,0,0,0,3
"172110","Tocantínia","TO","Norte","2014",3,1,1,0,1
"172110","Tocantínia","TO","Norte","2015",3,0,0,0,3
"172110","Tocantínia","TO","Norte","2016",1,0,0,0,1
"172110","Tocantínia","TO","Norte","2017",2,0,1,0,1
"172110","Tocantínia","TO","Norte","2018",4,1,0,1,2
"172110","Tocantínia","TO","Norte","2019",3,0,0,0,3
"172110","Tocantínia","TO","Norte","2020",2,0,0,0,2
"172110","Tocantínia","TO","Norte","2021",1,0,0,0,1
"172120","Tocantinópolis","TO","Norte","2012",7,0,0,0,0
"172120","Tocantinópolis","TO","Norte","2013",9,3,0,1,5
"172120","Tocantinópolis","TO","Norte","2014",5,0,2,0,3
"172120","Tocantinópolis","TO","Norte","2015",7,1,0,2,4
"172120","Tocantinópolis","TO","Norte","2016",5,0,0,0,0
"172120","Tocantinópolis","TO","Norte","2017",6,0,1,1,4
"172120","Tocantinópolis","TO","Norte","2018",4,0,1,0,3
"172120","Tocantinópolis","TO","Norte","2019",4,0,0,1,3
"172120","Tocantinópolis","TO","Norte","2020",5,2,0,0,3
"172120","Tocantinópolis","TO","Norte","2021",6,1,0,3,2
"172125","Tupirama","TO","Norte","2017",1,0,0,0,1
"172130","Tupiratins","TO","Norte","2014",1,0,0,0,1
"172130","Tupiratins","TO","Norte","2018",1,1,0,0,0
"172130","Tupiratins","TO","Norte","2021",1,0,0,0,1
"172208","Wanderlândia","TO","Norte","2012",3,1,1,0,1
"172208","Wanderlândia","TO","Norte","2013",3,0,0,1,2
"172208","Wanderlândia","TO","Norte","2014",3,0,0,0,3
"172208","Wanderlândia","TO","Norte","2015",2,1,0,0,1
"172208","Wanderlândia","TO","Norte","2016",1,1,0,0,0
"172208","Wanderlândia","TO","Norte","2017",2,0,1,0,1
"172208","Wanderlândia","TO","Norte","2018",3,2,0,0,1
"172208","Wanderlândia","TO","Norte","2020",1,0,0,0,1
"172210","Xambioá","TO","Norte","2012",3,0,0,0,0
"172210","Xambioá","TO","Norte","2013",1,0,0,0,1
"172210","Xambioá","TO","Norte","2014",4,1,0,1,2
"172210","Xambioá","TO","Norte","2015",7,1,0,3,3
"172210","Xambioá","TO","Norte","2016",3,0,0,1,2
"172210","Xambioá","TO","Norte","2018",1,0,0,0,1
"172210","Xambioá","TO","Norte","2019",3,0,0,0,3
"172210","Xambioá","TO","Norte","2021",3,1,0,1,1
"210005","Açailândia","MA","Nordeste","2012",29,4,3,3,19
"210005","Açailândia","MA","Nordeste","2013",28,6,3,4,15
"210005","Açailândia","MA","Nordeste","2014",29,6,4,2,17
"210005","Açailândia","MA","Nordeste","2015",23,3,2,5,13
"210005","Açailândia","MA","Nordeste","2016",25,0,0,0,0
"210005","Açailândia","MA","Nordeste","2017",31,5,4,3,19
"210005","Açailândia","MA","Nordeste","2018",19,3,5,3,8
"210005","Açailândia","MA","Nordeste","2019",21,1,4,6,10
"210005","Açailândia","MA","Nordeste","2020",11,4,2,1,4
"210005","Açailândia","MA","Nordeste","2021",30,0,0,0,0
"210010","Afonso Cunha","MA","Nordeste","2012",2,0,1,0,1
"210010","Afonso Cunha","MA","Nordeste","2013",1,0,0,0,1
"210010","Afonso Cunha","MA","Nordeste","2014",2,0,0,1,1
"210010","Afonso Cunha","MA","Nordeste","2015",2,0,0,0,0
"210010","Afonso Cunha","MA","Nordeste","2016",2,0,0,1,1
"210010","Afonso Cunha","MA","Nordeste","2017",1,0,0,0,1
"210010","Afonso Cunha","MA","Nordeste","2018",8,0,2,1,5
"210010","Afonso Cunha","MA","Nordeste","2019",3,0,1,0,2
"210010","Afonso Cunha","MA","Nordeste","2020",1,0,0,0,1
"210010","Afonso Cunha","MA","Nordeste","2021",4,1,0,1,2
"210015","Água Doce do Maranhão","MA","Nordeste","2013",2,0,0,0,2
"210015","Água Doce do Maranhão","MA","Nordeste","2014",1,0,0,1,0
"210015","Água Doce do Maranhão","MA","Nordeste","2015",4,0,0,1,3
"210015","Água Doce do Maranhão","MA","Nordeste","2016",4,0,1,1,2
"210015","Água Doce do Maranhão","MA","Nordeste","2017",6,1,0,0,5
"210015","Água Doce do Maranhão","MA","Nordeste","2018",4,2,0,2,0
"210015","Água Doce do Maranhão","MA","Nordeste","2019",2,0,0,0,2
"210015","Água Doce do Maranhão","MA","Nordeste","2020",2,0,0,0,2
