"codmunres","ano","garbage_materno_o95","garbage_materno_o94","garbage_materno_f53","garbage_materno_d39","garbage_materno_o08","obitos_maternos_totais","garbage_fetal_p90_p96","garbage_fetal_q80_q89","garbage_fetal_q90_q99","garbage_fetal_q35_q37","garbage_fetal_q10_q18","obitos_fetais_totais"
"350830",2017,0,0,0,0,0,0,0,0,0,0,0,0
"350830",2018,0,0,0,0,0,0,0,0,0,0,0,2
"350830",2019,0,0,0,0,0,0,1,0,0,0,0,1
"350830",2020,0,0,0,0,0,0,0,0,0,0,0,1
"350830",2021,0,0,0,0,0,0,0,0,1,0,0,2
"350830",2022,0,0,0,0,0,0,0,0,0,0,0,0
"350840",2012,0,0,0,0,0,0,0,1,0,0,0,4
"350840",2013,0,0,0,0,0,0,0,0,0,0,0,3
"350840",2014,0,0,0,0,0,1,1,0,0,0,0,4
"350840",2015,0,0,0,0,0,1,2,0,0,0,0,7
"350840",2016,0,0,0,0,0,2,0,0,0,0,0,6
"350840",2017,0,0,0,0,0,0,0,0,0,0,0,6
"350840",2018,0,0,0,0,0,0,0,0,0,0,0,4
"350840",2019,0,0,0,0,0,0,0,1,0,0,0,5
"350840",2020,0,0,0,0,0,0,1,0,0,0,0,3
"350840",2021,0,0,0,0,0,1,3,1,0,0,0,11
"350840",2022,0,0,0,0,0,0,0,0,0,0,0,6
"350850",2012,0,0,0,0,0,0,3,0,0,0,0,7
"350850",2013,0,0,0,0,0,0,0,0,1,0,0,9
"350850",2014,0,0,0,0,0,0,2,0,0,0,0,12
"350850",2015,0,0,0,0,0,1,1,0,0,0,0,8
"350850",2016,0,0,0,0,0,0,2,1,0,0,0,9
"350850",2017,0,0,0,0,0,3,0,0,0,0,0,8
"350850",2018,0,0,0,0,0,1,2,1,0,0,0,7
"350850",2019,0,0,0,0,0,0,2,0,0,0,0,10
"350850",2020,0,0,0,0,0,0,4,1,0,0,0,16
"350850",2021,0,0,0,0,0,0,3,0,0,0,0,5
"350850",2022,0,0,0,0,0,0,2,0,0,0,0,7
"350860",2012,0,0,0,0,0,2,1,0,0,0,0,6
"350860",2013,0,0,0,0,0,0,0,0,0,0,0,1
"350860",2014,0,0,0,0,0,0,0,0,0,0,0,3
"350860",2015,0,0,0,0,0,1,1,0,0,0,0,3
"350860",2016,0,0,0,0,0,0,1,0,0,0,0,10
"350860",2017,1,0,0,0,0,1,2,0,0,0,0,4
"350860",2018,0,0,0,0,0,0,1,0,0,0,0,3
"350860",2019,0,0,0,0,0,0,1,1,0,0,0,3
"350860",2020,0,0,0,0,0,0,0,0,0,0,0,1
"350860",2021,0,0,0,0,0,0,0,0,0,0,0,2
"350860",2022,0,0,0,0,0,0,0,0,0,0,0,1
"350870",2012,0,0,0,0,0,0,0,0,0,0,0,1
"350870",2013,0,0,0,0,0,0,1,0,0,0,0,1
"350870",2014,0,0,0,0,0,0,0,0,0,0,0,1
"350870",2015,0,0,0,0,0,0,0,1,0,0,0,2
"350870",2016,0,0,0,0,0,0,0,0,0,0,0,2
"350870",2017,0,0,0,0,0,0,0,0,0,0,0,0
"350870",2018,0,0,0,0,0,0,1,0,0,0,0,1
"350870",2019,0,0,0,0,0,0,2,0,0,0,0,2
"350870",2020,0,0,0,0,0,0,0,0,0,0,0,0
"350870",2021,0,0,0,0,0,0,0,0,0,0,0,0
"350870",2022,0,0,0,0,0,0,2,0,0,0,0,3
"350880",2012,0,0,0,0,0,0,1,0,0,0,0,3
"350880",2013,0,0,0,0,0,0,2,0,0,0,0,5
"350880",2014,0,0,0,0,0,0,0,0,0,0,0,2
"350880",2015,0,0,0,0,0,0,1,0,0,0,0,3
"350880",2016,0,0,0,0,0,0,3,0,0,0,0,3
"350880",2017,0,0,0,0,0,0,0,0,0,0,0,1
"350880",2018,0,0,0,0,0,0,0,0,0,0,0,1
"350880",2019,0,0,0,0,0,1,0,0,0,0,0,0
"350880",2020,0,0,0,0,0,0,0,0,0,0,0,2
"350880",2021,0,0,0,0,0,0,0,0,0,0,0,0
"350880",2022,0,0,0,0,0,0,0,1,0,0,0,2
"350890",2012,0,0,0,0,0,0,0,0,0,0,0,1
"350890",2013,0,0,0,0,0,0,0,0,0,0,0,0
"350890",2014,0,0,0,0,0,0,1,0,0,0,0,1
"350890",2015,0,0,0,0,0,0,0,0,0,0,0,0
"350890",2016,0,0,0,0,0,0,1,0,0,0,0,1
"350890",2017,0,0,0,0,0,0,1,0,0,0,0,1
"350890",2018,0,0,0,0,0,0,0,0,0,0,0,0
"350890",2019,0,0,0,0,0,0,0,0,0,0,0,0
"350890",2020,0,0,0,0,0,0,0,0,0,0,0,0
"350890",2021,0,0,0,0,0,0,0,0,0,0,0,0
"350890",2022,0,0,0,0,0,0,0,0,0,0,0,0
"350900",2012,0,0,0,0,0,0,2,0,0,0,0,10
"350900",2013,0,0,0,0,0,0,2,0,0,0,0,11
"350900",2014,0,0,0,0,0,0,0,1,1,0,0,20
"350900",2015,0,0,0,0,0,0,3,1,0,0,0,15
"350900",2016,0,0,0,0,0,1,2,0,0,0,0,12
"350900",2017,0,0,0,0,0,0,1,1,0,0,0,16
"350900",2018,0,0,0,0,0,0,0,0,0,0,0,17
"350900",2019,0,0,0,0,0,1,0,0,0,0,0,8
"350900",2020,0,0,0,0,0,0,0,0,0,0,0,12
"350900",2021,0,0,0,0,0,2,2,0,0,0,0,16
"350900",2022,0,0,0,0,0,0,0,0,0,0,0,16
"350910",2012,0,0,0,0,0,0,0,0,0,0,0,0
"350910",2013,0,0,0,0,0,0,0,0,0,0,0,0
"350910",2014,0,0,0,0,0,0,0,0,0,0,0,1
"350910",2015,0,0,0,0,0,0,0,0,0,0,0,0
"350910",2016,0,0,0,0,0,0,0,0,0,0,0,0
"350910",2017,0,0,0,0,0,0,0,0,0,0,0,0
"350910",2018,0,0,0,0,0,0,0,0,0,0,0,1
"350910",2019,0,0,0,0,0,0,0,0,0,0,0,0
"350910",2020,0,0,0,0,0,0,0,0,0,0,0,0
"350910",2021,0,0,0,0,0,0,0,0,0,0,0,0
"350910",2022,0,0,0,0,0,0,0,0,0,0,0,0
"350920",2012,0,0,0,0,0,0,2,0,0,0,0,13
"350920",2013,0,0,0,0,0,0,5,0,1,0,0,9
"350920",2014,0,0,0,0,0,0,0,0,0,0,0,6
"350920",2015,0,0,0,0,0,0,0,0,0,0,0,10
"350920",2016,0,0,0,0,0,1,0,0,1,0,0,8
"350920",2017,0,0,0,0,0,1,0,1,0,0,0,12
"350920",2018,0,0,0,0,0,1,3,0,0,0,0,17
"350920",2019,0,0,0,0,0,1,0,0,0,0,0,14
"350920",2020,0,0,0,0,0,1,2,0,0,0,0,9
"350920",2021,0,0,0,0,0,2,0,1,0,0,0,6
"350920",2022,0,0,0,0,0,0,0,0,0,0,0,10
"350925",2012,0,0,0,0,0,0,1,0,0,0,0,6
"350925",2013,0,0,0,0,0,0,1,0,0,0,0,6
"350925",2014,0,0,0,0,0,0,0,0,0,0,0,10
"350925",2015,0,0,0,0,0,1,0,0,0,0,0,8
"350925",2016,0,0,0,0,0,0,0,0,0,0,0,6
"350925",2017,0,0,0,0,0,1,0,0,0,0,0,4
"350925",2018,0,0,0,0,0,0,0,0,0,0,0,3
"350925",2019,0,0,0,0,0,0,1,0,0,0,0,4
"350925",2020,0,0,0,0,0,0,0,0,0,0,0,2
"350925",2021,0,0,0,0,0,0,1,1,0,0,0,4
"350925",2022,0,0,0,0,0,0,0,0,0,0,0,6
"350930",2012,0,0,0,0,0,0,0,0,0,0,0,4
"350930",2013,0,0,0,0,0,0,1,0,0,0,0,3
"350930",2014,0,0,0,0,0,0,0,0,0,0,0,4
"350930",2015,0,0,0,0,0,0,0,0,0,0,0,1
"350930",2016,0,0,0,0,0,1,0,0,0,0,0,1
"350930",2017,0,0,0,0,0,0,0,0,0,0,0,1
"350930",2018,0,0,0,0,0,0,0,0,0,0,0,0
"350930",2019,0,0,0,0,0,0,0,0,0,0,0,1
"350930",2020,0,0,0,0,0,0,1,0,0,0,0,1
"350930",2021,0,0,0,0,0,0,1,0,0,0,0,3
"350930",2022,0,0,0,0,0,0,0,0,0,0,0,0
"350940",2012,0,0,0,0,0,0,0,0,1,0,0,5
"350940",2013,0,0,0,0,0,1,0,0,0,0,0,4
"350940",2014,0,0,0,0,0,0,0,2,0,0,0,4
"350940",2015,0,0,0,0,0,1,0,0,0,0,0,0
"350940",2016,0,0,0,0,0,0,0,0,0,0,0,1
"350940",2017,0,0,0,0,0,0,0,0,0,0,0,4
"350940",2018,0,0,0,0,0,0,0,0,0,0,0,1
"350940",2019,0,0,0,0,0,0,0,0,0,0,0,3
"350940",2020,0,0,0,0,0,0,0,1,0,0,0,4
"350940",2021,0,0,0,0,0,0,1,0,0,0,0,5
"350940",2022,0,0,0,0,0,0,0,0,0,0,0,2
"350945",2012,0,0,0,0,0,0,0,0,0,0,0,0
"350945",2013,0,0,0,0,0,0,1,0,0,0,0,1
"350945",2014,0,0,0,0,0,0,0,0,0,0,0,0
"350945",2015,0,0,0,0,0,0,0,0,0,0,0,1
"350945",2016,0,0,0,0,0,0,0,0,0,0,0,0
"350945",2017,0,0,0,0,0,0,0,0,0,0,0,0
"350945",2018,0,0,0,0,0,0,1,0,0,0,0,2
"350945",2019,0,0,0,0,0,0,0,0,0,0,0,0
"350945",2020,0,0,0,0,0,0,0,0,0,0,0,1
"350945",2021,0,0,0,0,0,0,0,0,0,0,0,0
"350945",2022,0,0,0,0,0,0,0,0,0,0,0,0
"350950",2012,1,0,0,0,0,6,8,2,3,0,0,87
"350950",2013,0,0,0,0,0,10,13,7,4,0,0,111
"350950",2014,0,0,0,0,0,9,25,1,5,0,0,113
"350950",2015,0,0,0,0,0,6,22,3,3,0,0,115
"350950",2016,0,0,0,0,0,5,14,2,4,0,0,98
"350950",2017,1,0,0,0,0,5,31,3,2,0,0,97
"350950",2018,0,0,0,0,0,5,13,4,3,0,0,92
"350950",2019,0,0,0,0,0,6,9,3,3,0,0,70
"350950",2020,1,0,0,0,0,2,12,2,2,0,0,79
"350950",2021,1,0,0,0,0,8,16,4,2,0,0,83
"350950",2022,0,0,0,0,0,1,8,2,4,0,0,79
"350960",2012,0,0,0,0,0,0,2,0,0,0,0,12
"350960",2013,0,0,0,0,0,0,0,0,0,0,0,12
"350960",2014,0,0,0,0,0,0,1,0,0,0,0,8
"350960",2015,0,0,0,0,0,2,0,0,0,0,0,14
"350960",2016,0,0,0,0,0,0,0,0,0,0,0,9
"350960",2017,0,0,0,0,0,1,0,0,0,0,0,11
"350960",2018,0,0,0,0,0,0,1,0,0,0,0,9
"350960",2019,0,0,0,0,0,0,0,0,0,0,0,6
"350960",2020,0,0,0,0,0,0,1,0,0,0,0,8
"350960",2021,0,0,0,0,0,1,1,0,0,0,0,11
"350960",2022,0,0,0,0,0,0,0,0,0,0,0,4
"350970",2012,0,0,0,0,0,0,3,0,0,0,0,9
"350970",2013,0,0,0,1,0,3,0,0,1,0,0,13
"350970",2014,0,0,0,0,0,1,2,0,0,0,0,13
"350970",2015,0,0,0,0,0,0,1,2,0,0,0,17
"350970",2016,0,0,0,0,0,0,2,2,0,0,0,5
"350970",2017,0,0,0,0,0,0,0,2,0,0,0,6
"350970",2018,0,0,0,0,0,0,0,0,0,0,0,3
"350970",2019,0,0,0,0,0,0,0,0,0,0,0,6
"350970",2020,0,0,0,0,0,0,0,0,0,0,0,4
"350970",2021,0,0,0,0,0,0,1,0,0,0,0,3
"350970",2022,0,0,0,0,0,1,0,0,0,0,0,5
"350980",2012,0,0,0,0,0,0,0,0,0,0,0,0
"350980",2013,0,0,0,0,0,0,0,0,0,0,0,0
"350980",2014,0,0,0,0,0,0,0,0,0,0,0,2
"350980",2015,0,0,0,0,0,0,0,0,0,0,0,0
"350980",2016,0,0,0,0,0,0,0,0,0,0,0,0
"350980",2017,0,0,0,0,0,1,0,0,0,0,0,1
"350980",2018,0,0,0,0,0,0,0,0,0,0,0,0
"350980",2019,0,0,0,0,0,0,0,0,0,0,0,0
"350980",2020,0,0,0,0,0,0,0,0,0,0,0,0
"350980",2021,0,0,0,0,0,0,0,0,0,0,0,0
"350980",2022,0,0,0,0,0,0,0,0,0,0,0,0
"350990",2012,0,0,0,0,0,0,0,0,0,0,0,1
"350990",2013,0,0,0,0,0,0,1,0,0,0,0,1
"350990",2014,0,0,0,0,0,0,0,0,0,0,0,1
"350990",2015,0,0,0,0,0,0,0,1,0,0,0,3
"350990",2016,0,0,0,0,0,0,0,0,0,0,0,5
"350990",2017,0,0,0,0,0,0,0,0,0,0,0,1
"350990",2018,0,0,0,0,0,0,0,0,0,0,0,0
"350990",2019,0,0,0,0,0,0,0,0,0,0,0,1
"350990",2020,0,0,0,0,0,0,0,0,0,0,0,0
"350990",2021,0,0,0,0,0,0,0,0,0,0,0,0
"350990",2022,0,0,0,0,0,0,0,0,0,0,0,1
"350995",2012,0,0,0,0,0,0,0,0,0,0,0,0
"350995",2013,0,0,0,0,0,0,0,0,0,0,0,0
"350995",2014,0,0,0,0,0,0,0,0,0,0,0,0
"350995",2015,0,0,0,0,0,0,0,0,0,0,0,2
"350995",2016,0,0,0,0,0,0,1,0,0,0,0,2
"350995",2017,0,0,0,0,0,0,0,0,0,0,0,0
"350995",2018,0,0,0,0,0,0,0,0,0,0,0,0
"350995",2019,0,0,0,0,0,0,0,0,0,0,0,0
"350995",2020,0,0,0,0,0,0,1,0,0,0,0,1
"350995",2021,0,0,0,0,0,0,2,0,0,0,0,2
"350995",2022,0,0,0,0,0,0,0,0,0,0,0,0
"351000",2012,0,0,0,0,0,0,1,0,0,0,0,4
"351000",2013,0,0,0,0,0,0,0,0,0,0,0,3
"351000",2014,0,0,0,0,0,0,0,1,0,0,0,3
"351000",2015,0,0,0,0,0,0,0,0,0,0,0,3
"351000",2016,0,0,0,0,0,1,1,0,0,0,0,2
"351000",2017,0,0,0,0,0,0,1,1,0,0,0,4
"351000",2018,0,0,0,0,0,1,0,0,0,0,0,4
"351000",2019,0,0,0,0,0,0,0,1,0,0,0,5
"351000",2020,0,0,0,0,0,0,0,0,0,0,0,3
"351000",2021,0,0,0,0,0,0,0,0,0,0,0,4
"351000",2022,0,0,0,0,0,0,0,0,0,0,0,1
"351010",2012,0,0,0,0,0,0,0,0,0,0,0,0
"351010",2013,0,0,0,0,0,0,0,0,0,0,0,1
"351010",2014,0,0,0,0,0,0,0,0,0,0,0,0
"351010",2015,0,0,0,0,0,0,0,0,0,0,0,0
"351010",2016,0,0,0,0,0,0,0,0,0,0,0,0
"351010",2017,0,0,0,0,0,0,0,0,0,0,0,1
"351010",2018,0,0,0,0,0,0,0,0,0,0,0,0
"351010",2019,0,0,0,0,0,0,0,0,0,0,0,0
"351010",2020,0,0,0,0,0,0,0,0,0,0,0,1
"351010",2021,0,0,0,0,0,0,0,0,0,0,0,0
"351010",2022,0,0,0,0,0,0,0,0,0,0,0,0
"351015",2012,0,0,0,0,0,0,0,0,0,0,0,2
"351015",2013,0,0,0,0,0,0,0,0,0,0,0,1
"351015",2014,0,0,0,0,0,0,0,0,0,0,0,0
"351015",2015,0,0,0,0,0,0,0,0,0,0,0,0
"351015",2016,0,0,0,0,0,0,0,0,0,0,0,0
"351015",2017,0,0,0,0,0,0,0,0,0,0,0,0
"351015",2018,0,0,0,0,0,1,0,0,0,0,0,0
"351015",2019,0,0,0,0,0,0,0,0,0,0,0,1
"351015",2020,0,0,0,0,0,0,0,0,0,0,0,0
"351015",2021,0,0,0,0,0,0,0,0,0,0,0,1
"351015",2022,0,0,0,0,0,0,1,0,0,0,0,1
"351020",2012,0,0,0,0,0,0,0,0,0,0,0,6
"351020",2013,0,0,0,0,0,0,2,0,0,0,0,7
"351020",2014,0,0,0,0,0,0,2,0,0,0,0,7
"351020",2015,0,0,0,0,0,0,0,0,0,0,0,10
"351020",2016,0,0,0,0,0,0,1,0,0,0,0,5
"351020",2017,0,0,0,0,0,0,0,0,0,0,0,9
"351020",2018,0,0,0,0,0,1,0,0,0,0,0,2
"351020",2019,0,0,0,0,0,0,0,0,0,0,0,5
"351020",2020,0,0,0,0,0,1,0,0,0,0,0,4
"351020",2021,0,0,0,0,0,1,0,0,0,0,0,4
"351020",2022,0,0,0,0,0,0,1,0,0,0,0,8
"351030",2012,0,0,0,0,0,0,0,0,0,0,0,2
"351030",2013,0,0,0,0,0,0,0,0,0,0,0,1
"351030",2014,0,0,0,0,0,0,0,0,0,0,0,2
"351030",2015,0,0,0,0,0,0,0,1,0,0,0,4
"351030",2016,0,0,0,0,0,0,0,0,0,0,0,0
"351030",2017,0,0,0,0,0,1,0,0,0,0,0,2
"351030",2018,0,0,0,0,0,0,0,0,0,0,0,1
"351030",2019,0,0,0,0,0,0,0,0,0,0,0,1
"351030",2020,0,0,0,0,0,0,0,0,0,0,0,1
"351030",2021,0,0,0,0,0,0,2,0,0,0,0,4
"351030",2022,0,0,0,0,0,0,0,0,0,0,0,1
"351040",2012,0,0,0,0,0,0,2,0,1,0,0,11
"351040",2013,0,0,0,0,0,0,1,0,0,0,0,5
"351040",2014,0,0,0,0,0,0,2,1,0,0,0,4
"351040",2015,0,0,0,0,0,0,2,0,0,0,0,3
"351040",2016,0,0,0,0,0,0,3,0,1,0,0,9
"351040",2017,0,0,0,0,0,0,4,0,0,0,0,11
"351040",2018,0,0,0,0,0,0,4,0,0,0,0,6
"351040",2019,0,0,0,0,0,0,2,0,0,0,0,3
"351040",2020,0,0,0,0,0,0,3,1,0,0,0,7
"351040",2021,0,0,0,0,0,0,2,1,0,0,0,8
"351040",2022,0,0,0,0,0,0,2,0,0,0,0,4
"351050",2012,0,0,0,0,0,1,1,0,0,0,0,16
"351050",2013,0,0,0,0,0,1,1,0,0,0,0,21
"351050",2014,0,0,0,0,0,1,2,2,0,0,0,21
"351050",2015,0,0,0,0,0,2,1,0,1,0,0,23
"351050",2016,0,0,0,0,0,1,0,1,0,0,0,20
"351050",2017,0,0,0,0,0,1,2,0,0,0,0,15
"351050",2018,0,0,0,0,0,0,1,0,0,0,0,11
"351050",2019,0,0,0,0,0,1,2,2,0,0,0,17
"351050",2020,0,0,0,0,0,0,1,0,0,0,0,17
"351050",2021,0,0,0,0,0,1,0,0,0,0,0,11
"351050",2022,0,0,0,0,0,0,0,1,0,0,0,22
"351060",2012,0,0,0,0,0,0,8,1,1,0,0,72
"351060",2013,0,0,0,0,0,4,1,1,0,1,0,59
"351060",2014,0,0,0,0,0,1,3,1,0,0,0,55
"351060",2015,0,0,0,0,0,2,1,2,0,0,0,61
"351060",2016,0,0,0,0,0,4,1,0,0,0,0,67
"351060",2017,0,0,0,0,0,4,2,0,0,0,0,50
"351060",2018,0,0,0,0,0,8,5,0,1,0,0,48
"351060",2019,0,0,0,0,0,2,2,2,0,0,0,53
"351060",2020,0,0,0,0,0,6,9,2,1,0,0,54
"351060",2021,0,0,0,0,0,5,6,2,2,0,0,67
"351060",2022,0,0,0,0,0,1,3,4,1,0,0,58
"351070",2012,0,0,0,0,0,0,0,0,0,0,0,2
"351070",2013,0,0,0,0,0,0,0,0,0,0,0,0
"351070",2014,0,0,0,0,0,0,0,0,0,0,0,0
"351070",2015,0,0,0,0,0,0,2,0,0,0,0,4
"351070",2016,0,0,0,0,0,0,0,0,0,0,0,0
"351070",2017,0,0,0,0,0,0,0,0,0,0,0,0
"351070",2018,0,0,0,0,0,0,1,0,0,0,0,2
"351070",2019,0,0,0,0,0,1,2,0,0,0,0,3
"351070",2020,0,0,0,0,0,0,0,0,0,0,0,2
"351070",2021,0,0,0,0,0,0,2,0,0,0,0,2
"351070",2022,0,0,0,0,0,0,0,0,0,0,0,1
"351080",2012,0,0,0,0,0,0,2,0,0,0,0,4
"351080",2013,0,0,0,0,0,0,0,0,0,0,0,3
"351080",2014,0,0,0,0,0,0,0,1,0,0,0,5
"351080",2015,0,0,0,0,0,2,0,0,0,0,0,3
"351080",2016,0,0,0,0,0,1,1,0,0,0,0,4
"351080",2017,0,0,0,0,0,0,2,0,0,0,0,4
"351080",2018,0,0,0,0,0,0,0,0,0,0,0,3
"351080",2019,0,0,0,0,0,1,0,0,0,0,0,2
"351080",2020,0,0,0,0,0,0,0,0,0,0,0,0
"351080",2021,0,0,0,0,0,1,0,0,0,0,0,3
"351080",2022,0,0,0,0,0,0,0,0,0,0,0,3
"351090",2012,0,0,0,0,0,0,0,0,0,0,0,0
"351090",2013,0,0,0,0,0,0,0,0,0,0,0,1
"351090",2014,0,0,0,0,0,0,0,0,0,0,0,0
"351090",2015,0,0,0,0,0,0,0,0,0,0,0,0
"351090",2016,0,0,0,0,0,0,0,0,0,0,0,1
"351090",2017,0,0,0,0,0,0,0,0,0,0,0,0
"351090",2018,0,0,0,0,0,0,0,0,0,0,0,0
"351090",2019,0,0,0,0,0,0,0,0,0,0,0,0
"351090",2020,0,0,0,0,0,0,0,0,0,0,0,0
"351090",2021,0,0,0,0,0,0,0,0,0,0,0,0
"351090",2022,0,0,0,0,0,0,0,0,0,0,0,0
"351100",2012,0,0,0,0,0,0,0,0,0,0,0,0
"351100",2013,0,0,0,0,0,0,0,0,0,0,0,0
"351100",2014,0,0,0,0,0,0,4,0,0,0,0,5
"351100",2015,0,0,0,0,0,0,0,0,0,0,0,2
"351100",2016,0,0,0,0,0,0,0,0,0,0,0,0
"351100",2017,0,0,0,0,0,1,2,0,0,0,0,4
"351100",2018,0,0,0,0,0,0,2,0,0,0,0,4
"351100",2019,0,0,0,0,0,0,1,0,0,0,0,2
"351100",2020,0,0,0,0,0,0,0,0,0,0,0,2
"351100",2021,0,0,0,0,0,0,0,0,0,0,0,0
"351100",2022,0,0,0,0,0,0,0,0,0,0,0,0
"351110",2012,0,0,0,0,0,0,2,0,0,0,0,9
"351110",2013,0,0,0,0,0,0,2,0,0,0,0,5
"351110",2014,0,0,0,0,0,0,1,2,0,0,0,8
"351110",2015,0,0,0,0,0,0,1,0,0,0,0,10
"351110",2016,0,0,0,0,0,0,4,0,1,0,0,11
"351110",2017,0,0,0,0,0,1,1,0,0,0,0,7
"351110",2018,0,0,0,0,0,0,1,0,0,0,0,3
"351110",2019,0,0,0,0,0,0,3,0,0,0,0,9
"351110",2020,0,0,0,0,0,1,1,1,0,0,0,6
"351110",2021,0,0,0,0,0,2,4,0,0,0,0,9
"351110",2022,0,0,0,0,0,0,2,0,0,0,0,11
"351120",2012,0,0,0,0,0,0,0,0,0,0,0,1
"351120",2013,0,0,0,0,0,0,1,0,0,0,0,2
"351120",2014,0,0,0,0,0,1,0,0,0,0,0,0
"351120",2015,0,0,0,0,0,1,0,0,0,0,0,0
"351120",2016,0,0,0,0,0,0,0,0,0,0,0,0
"351120",2017,0,0,0,0,0,0,0,0,0,0,0,0
"351120",2018,0,0,0,0,0,0,0,0,0,0,0,0
"351120",2019,0,0,0,0,0,0,0,0,0,0,0,0
"351120",2020,0,0,0,0,0,0,0,0,0,0,0,0
"351120",2021,0,0,0,0,0,0,0,0,0,0,0,0
"351120",2022,0,0,0,0,0,0,0,0,0,0,0,0
"351130",2012,0,0,0,0,0,0,0,0,0,0,0,0
"351130",2013,0,0,0,0,0,0,0,0,0,0,0,0
"351130",2014,0,0,0,0,0,0,0,0,0,0,0,2
"351130",2015,0,0,0,0,0,0,0,0,0,0,0,0
"351130",2016,0,0,0,0,0,0,0,0,0,0,0,0
"351130",2017,0,0,0,0,0,0,0,0,0,0,0,2
"351130",2018,0,0,0,0,0,0,0,0,0,0,0,1
"351130",2019,0,0,0,0,0,0,0,0,0,0,0,4
"351130",2020,0,0,0,0,0,0,0,0,0,0,0,0
"351130",2021,0,0,0,0,0,0,0,0,0,0,0,0
"351130",2022,0,0,0,0,0,0,1,0,0,0,0,4
"351140",2012,0,0,0,0,0,0,1,0,0,0,0,3
"351140",2013,0,0,0,0,0,0,1,0,1,0,0,3
"351140",2014,0,0,0,0,0,0,0,0,0,0,0,0
"351140",2015,0,0,0,0,0,0,0,0,0,0,0,1
"351140",2016,0,0,0,0,0,0,1,0,0,0,0,3
"351140",2017,0,0,0,0,0,1,2,0,0,0,0,4
"351140",2018,0,0,0,0,0,0,1,0,0,0,0,1
"351140",2019,0,0,0,0,0,1,1,0,0,0,0,4
"351140",2020,0,0,0,0,0,1,0,0,0,0,0,1
"351140",2021,0,0,0,0,0,0,0,0,0,0,0,0
"351140",2022,0,0,0,0,0,0,0,0,0,0,0,1
"351150",2012,0,0,0,0,0,0,1,0,0,0,0,4
"351150",2013,0,0,0,0,0,0,1,0,0,0,0,7
"351150",2014,0,0,0,0,0,1,1,0,0,0,0,3
"351150",2015,0,0,0,0,0,0,0,0,0,0,0,1
"351150",2016,0,0,0,0,0,0,1,0,0,0,0,6
"351150",2017,0,0,0,0,0,0,0,0,0,0,0,2
"351150",2018,0,0,0,0,0,0,2,0,0,0,0,5
"351150",2019,0,0,0,0,0,0,1,0,0,0,0,3
"351150",2020,0,0,0,0,0,0,0,0,0,0,0,2
"351150",2021,0,0,0,0,0,0,1,1,0,0,0,6
"351150",2022,0,0,0,0,0,0,0,0,0,0,0,3
"351160",2012,0,0,0,0,0,0,0,0,0,0,0,0
"351160",2013,0,0,0,0,0,0,0,0,0,0,0,1
"351160",2014,0,0,0,0,0,0,1,0,0,0,0,2
"351160",2015,0,0,0,0,0,0,1,0,0,0,0,5
"351160",2016,0,0,0,0,0,0,0,0,0,0,0,4
"351160",2017,0,0,0,0,0,0,2,0,0,0,0,4
"351160",2018,0,0,0,0,0,0,0,0,0,0,0,1
"351160",2019,0,0,0,0,0,0,0,0,0,0,0,0
"351160",2020,0,0,0,0,0,0,1,0,0,0,0,2
"351160",2021,0,0,0,0,0,0,1,0,0,0,0,1
"351160",2022,0,0,0,0,0,0,0,0,0,0,0,2
"351170",2012,0,0,0,0,0,0,1,0,0,0,0,2
"351170",2013,0,0,0,0,0,0,1,0,0,0,0,1
"351170",2014,0,0,0,0,0,0,1,0,0,0,0,1
"351170",2015,0,0,0,0,0,0,0,0,0,0,0,2
"351170",2016,0,0,0,0,0,1,0,0,0,0,0,1
"351170",2017,0,0,0,0,0,0,0,0,0,0,0,2
"351170",2018,0,0,0,0,0,0,0,1,0,0,0,3
"351170",2019,0,0,0,0,0,0,0,0,0,0,0,1
"351170",2020,0,0,0,0,0,0,0,0,0,0,0,1
"351170",2021,0,0,0,0,0,0,0,0,0,0,0,0
"351170",2022,0,0,0,0,0,1,0,0,0,0,0,1
"351190",2012,0,0,0,0,0,0,0,1,0,0,0,2
"351190",2013,0,0,0,0,0,0,2,0,0,0,0,2
"351190",2014,0,0,0,0,0,0,0,0,0,0,0,0
"351190",2015,0,0,0,0,0,0,0,0,0,0,0,1
"351190",2016,0,0,0,0,0,0,0,0,0,0,0,2
"351190",2017,0,0,0,0,0,0,0,0,0,0,0,0
"351190",2018,0,0,0,0,0,0,0,0,0,0,0,1
"351190",2019,0,0,0,0,0,0,1,0,0,0,0,2
"351190",2020,0,0,0,0,0,0,0,0,0,0,0,0
"351190",2021,0,0,0,0,0,0,0,0,0,0,0,0
"351190",2022,0,0,0,0,0,0,0,0,0,0,0,1
"351200",2012,0,0,0,0,0,0,0,0,0,0,0,0
"351200",2013,0,0,0,0,0,1,0,0,0,0,0,1
"351200",2014,1,0,0,0,0,1,0,0,0,0,0,4
"351200",2015,0,0,0,0,0,0,0,0,0,0,0,2
"351200",2016,0,0,0,0,0,0,1,0,0,0,0,3
"351200",2017,0,0,0,0,0,0,0,0,0,0,0,1
"351200",2018,0,0,0,0,0,0,0,0,0,0,0,0
"351200",2019,0,0,0,0,0,0,0,0,0,0,0,2
"351200",2020,0,0,0,0,0,0,3,0,0,0,0,5
"351200",2021,0,0,0,0,0,0,1,0,0,0,0,1
"351200",2022,0,0,0,0,0,0,1,1,0,0,0,8
