"codmunres","municipio","uf","regiao","ano","nascidos","obitos_mat_totais","obitos_mat_diretos","obitos_mat_aborto","obitos_mat_hipertensao","obitos_mat_hemorragia","obitos_mat_infec_puerperal"
"316950","Tumiritinga","MG","Sudeste",2022,73,0,0,0,0,0,0
"316960","Tupaciguara","MG","Sudeste",2012,178,0,0,0,0,0,0
"316960","Tupaciguara","MG","Sudeste",2013,250,1,1,0,0,1,0
"316960","Tupaciguara","MG","Sudeste",2014,243,0,0,0,0,0,0
"316960","Tupaciguara","MG","Sudeste",2015,255,0,0,0,0,0,0
"316960","Tupaciguara","MG","Sudeste",2016,221,0,0,0,0,0,0
"316960","Tupaciguara","MG","Sudeste",2017,276,0,0,0,0,0,0
"316960","Tupaciguara","MG","Sudeste",2018,216,0,0,0,0,0,0
"316960","Tupaciguara","MG","Sudeste",2019,251,0,0,0,0,0,0
"316960","Tupaciguara","MG","Sudeste",2020,203,0,0,0,0,0,0
"316960","Tupaciguara","MG","Sudeste",2021,229,1,0,0,0,0,0
"316960","Tupaciguara","MG","Sudeste",2022,227,0,0,0,0,0,0
"316970","Turmalina","MG","Sudeste",2012,256,0,0,0,0,0,0
"316970","Turmalina","MG","Sudeste",2013,246,0,0,0,0,0,0
"316970","Turmalina","MG","Sudeste",2014,233,0,0,0,0,0,0
"316970","Turmalina","MG","Sudeste",2015,212,0,0,0,0,0,0
"316970","Turmalina","MG","Sudeste",2016,225,0,0,0,0,0,0
"316970","Turmalina","MG","Sudeste",2017,241,0,0,0,0,0,0
"316970","Turmalina","MG","Sudeste",2018,178,0,0,0,0,0,0
"316970","Turmalina","MG","Sudeste",2019,250,0,0,0,0,0,0
"316970","Turmalina","MG","Sudeste",2020,250,0,0,0,0,0,0
"316970","Turmalina","MG","Sudeste",2021,240,0,0,0,0,0,0
"316970","Turmalina","MG","Sudeste",2022,230,1,1,0,1,0,0
"316980","Turvolândia","MG","Sudeste",2012,48,0,0,0,0,0,0
"316980","Turvolândia","MG","Sudeste",2013,51,0,0,0,0,0,0
"316980","Turvolândia","MG","Sudeste",2014,71,0,0,0,0,0,0
"316980","Turvolândia","MG","Sudeste",2015,64,0,0,0,0,0,0
"316980","Turvolândia","MG","Sudeste",2016,53,0,0,0,0,0,0
"316980","Turvolândia","MG","Sudeste",2017,50,0,0,0,0,0,0
"316980","Turvolândia","MG","Sudeste",2018,75,0,0,0,0,0,0
"316980","Turvolândia","MG","Sudeste",2019,64,0,0,0,0,0,0
"316980","Turvolândia","MG","Sudeste",2020,80,0,0,0,0,0,0
"316980","Turvolândia","MG","Sudeste",2021,68,0,0,0,0,0,0
"316980","Turvolândia","MG","Sudeste",2022,72,0,0,0,0,0,0
"316990","Ubá","MG","Sudeste",2012,1378,0,0,0,0,0,0
"316990","Ubá","MG","Sudeste",2013,1329,0,0,0,0,0,0
"316990","Ubá","MG","Sudeste",2014,1315,0,0,0,0,0,0
"316990","Ubá","MG","Sudeste",2015,1405,0,0,0,0,0,0
"316990","Ubá","MG","Sudeste",2016,1159,0,0,0,0,0,0
"316990","Ubá","MG","Sudeste",2017,1262,0,0,0,0,0,0
"316990","Ubá","MG","Sudeste",2018,1275,0,0,0,0,0,0
"316990","Ubá","MG","Sudeste",2019,1342,1,1,0,0,0,0
"316990","Ubá","MG","Sudeste",2020,1300,1,1,0,0,0,0
"316990","Ubá","MG","Sudeste",2021,1215,1,1,0,0,1,0
"316990","Ubá","MG","Sudeste",2022,1254,2,2,0,1,0,0
"317000","Ubaí","MG","Sudeste",2012,154,0,0,0,0,0,0
"317000","Ubaí","MG","Sudeste",2013,165,0,0,0,0,0,0
"317000","Ubaí","MG","Sudeste",2014,134,0,0,0,0,0,0
"317000","Ubaí","MG","Sudeste",2015,147,0,0,0,0,0,0
"317000","Ubaí","MG","Sudeste",2016,156,0,0,0,0,0,0
"317000","Ubaí","MG","Sudeste",2017,132,0,0,0,0,0,0
"317000","Ubaí","MG","Sudeste",2018,145,1,1,0,0,0,0
"317000","Ubaí","MG","Sudeste",2019,133,0,0,0,0,0,0
"317000","Ubaí","MG","Sudeste",2020,119,0,0,0,0,0,0
"317000","Ubaí","MG","Sudeste",2021,176,0,0,0,0,0,0
"317000","Ubaí","MG","Sudeste",2022,136,0,0,0,0,0,0
"317005","Ubaporanga","MG","Sudeste",2012,155,0,0,0,0,0,0
"317005","Ubaporanga","MG","Sudeste",2013,157,0,0,0,0,0,0
"317005","Ubaporanga","MG","Sudeste",2014,174,0,0,0,0,0,0
"317005","Ubaporanga","MG","Sudeste",2015,177,0,0,0,0,0,0
"317005","Ubaporanga","MG","Sudeste",2016,133,0,0,0,0,0,0
"317005","Ubaporanga","MG","Sudeste",2017,137,0,0,0,0,0,0
"317005","Ubaporanga","MG","Sudeste",2018,156,0,0,0,0,0,0
"317005","Ubaporanga","MG","Sudeste",2019,155,0,0,0,0,0,0
"317005","Ubaporanga","MG","Sudeste",2020,146,0,0,0,0,0,0
"317005","Ubaporanga","MG","Sudeste",2021,139,0,0,0,0,0,0
"317005","Ubaporanga","MG","Sudeste",2022,129,0,0,0,0,0,0
"317010","Uberaba","MG","Sudeste",2012,4031,2,2,0,0,0,1
"317010","Uberaba","MG","Sudeste",2013,4167,3,3,0,0,3,0
"317010","Uberaba","MG","Sudeste",2014,4287,4,2,0,0,0,0
"317010","Uberaba","MG","Sudeste",2015,4443,2,1,0,0,0,0
"317010","Uberaba","MG","Sudeste",2016,4134,2,2,0,1,1,0
"317010","Uberaba","MG","Sudeste",2017,4255,0,0,0,0,0,0
"317010","Uberaba","MG","Sudeste",2018,4188,3,0,0,0,0,0
"317010","Uberaba","MG","Sudeste",2019,4187,0,0,0,0,0,0
"317010","Uberaba","MG","Sudeste",2020,3861,3,2,0,0,2,0
"317010","Uberaba","MG","Sudeste",2021,3789,6,2,0,0,0,0
"317010","Uberaba","MG","Sudeste",2022,3602,0,0,0,0,0,0
"317020","Uberlândia","MG","Sudeste",2012,8824,0,0,0,0,0,0
"317020","Uberlândia","MG","Sudeste",2013,9006,2,1,0,1,0,0
"317020","Uberlândia","MG","Sudeste",2014,9474,5,2,1,0,1,0
"317020","Uberlândia","MG","Sudeste",2015,9687,2,1,0,0,0,0
"317020","Uberlândia","MG","Sudeste",2016,9247,2,2,0,1,0,0
"317020","Uberlândia","MG","Sudeste",2017,9639,1,1,0,0,1,0
"317020","Uberlândia","MG","Sudeste",2018,9685,1,1,0,0,0,0
"317020","Uberlândia","MG","Sudeste",2019,9676,5,3,0,1,2,0
"317020","Uberlândia","MG","Sudeste",2020,8996,3,2,0,1,0,0
"317020","Uberlândia","MG","Sudeste",2021,8559,6,0,0,0,0,0
"317020","Uberlândia","MG","Sudeste",2022,8377,3,3,1,0,1,0
"317030","Umburatiba","MG","Sudeste",2012,34,0,0,0,0,0,0
"317030","Umburatiba","MG","Sudeste",2013,39,0,0,0,0,0,0
"317030","Umburatiba","MG","Sudeste",2014,43,0,0,0,0,0,0
"317030","Umburatiba","MG","Sudeste",2015,41,0,0,0,0,0,0
"317030","Umburatiba","MG","Sudeste",2016,28,0,0,0,0,0,0
"317030","Umburatiba","MG","Sudeste",2017,45,0,0,0,0,0,0
"317030","Umburatiba","MG","Sudeste",2018,36,0,0,0,0,0,0
"317030","Umburatiba","MG","Sudeste",2019,40,0,0,0,0,0,0
"317030","Umburatiba","MG","Sudeste",2020,33,0,0,0,0,0,0
"317030","Umburatiba","MG","Sudeste",2021,40,0,0,0,0,0,0
"317030","Umburatiba","MG","Sudeste",2022,32,0,0,0,0,0,0
"317040","Unaí","MG","Sudeste",2012,1129,0,0,0,0,0,0
"317040","Unaí","MG","Sudeste",2013,1128,0,0,0,0,0,0
"317040","Unaí","MG","Sudeste",2014,1216,1,1,0,0,1,0
"317040","Unaí","MG","Sudeste",2015,1134,0,0,0,0,0,0
"317040","Unaí","MG","Sudeste",2016,1068,0,0,0,0,0,0
"317040","Unaí","MG","Sudeste",2017,1256,0,0,0,0,0,0
"317040","Unaí","MG","Sudeste",2018,1212,1,1,0,0,0,1
"317040","Unaí","MG","Sudeste",2019,1214,0,0,0,0,0,0
"317040","Unaí","MG","Sudeste",2020,1189,1,1,0,0,0,0
"317040","Unaí","MG","Sudeste",2021,1192,0,0,0,0,0,0
"317040","Unaí","MG","Sudeste",2022,1295,0,0,0,0,0,0
"317043","União de Minas","MG","Sudeste",2012,53,0,0,0,0,0,0
"317043","União de Minas","MG","Sudeste",2013,60,0,0,0,0,0,0
"317043","União de Minas","MG","Sudeste",2014,57,0,0,0,0,0,0
"317043","União de Minas","MG","Sudeste",2015,52,0,0,0,0,0,0
"317043","União de Minas","MG","Sudeste",2016,38,0,0,0,0,0,0
"317043","União de Minas","MG","Sudeste",2017,46,0,0,0,0,0,0
"317043","União de Minas","MG","Sudeste",2018,40,0,0,0,0,0,0
"317043","União de Minas","MG","Sudeste",2019,40,0,0,0,0,0,0
"317043","União de Minas","MG","Sudeste",2020,30,0,0,0,0,0,0
"317043","União de Minas","MG","Sudeste",2021,31,0,0,0,0,0,0
"317043","União de Minas","MG","Sudeste",2022,39,0,0,0,0,0,0
"317047","Uruana de Minas","MG","Sudeste",2012,38,0,0,0,0,0,0
"317047","Uruana de Minas","MG","Sudeste",2013,40,0,0,0,0,0,0
"317047","Uruana de Minas","MG","Sudeste",2014,45,0,0,0,0,0,0
"317047","Uruana de Minas","MG","Sudeste",2015,43,0,0,0,0,0,0
"317047","Uruana de Minas","MG","Sudeste",2016,26,0,0,0,0,0,0
"317047","Uruana de Minas","MG","Sudeste",2017,38,0,0,0,0,0,0
"317047","Uruana de Minas","MG","Sudeste",2018,35,0,0,0,0,0,0
"317047","Uruana de Minas","MG","Sudeste",2019,24,0,0,0,0,0,0
"317047","Uruana de Minas","MG","Sudeste",2020,31,0,0,0,0,0,0
"317047","Uruana de Minas","MG","Sudeste",2021,32,0,0,0,0,0,0
"317047","Uruana de Minas","MG","Sudeste",2022,16,0,0,0,0,0,0
"317050","Urucânia","MG","Sudeste",2012,136,0,0,0,0,0,0
"317050","Urucânia","MG","Sudeste",2013,130,0,0,0,0,0,0
"317050","Urucânia","MG","Sudeste",2014,136,0,0,0,0,0,0
"317050","Urucânia","MG","Sudeste",2015,124,0,0,0,0,0,0
"317050","Urucânia","MG","Sudeste",2016,124,0,0,0,0,0,0
"317050","Urucânia","MG","Sudeste",2017,132,0,0,0,0,0,0
"317050","Urucânia","MG","Sudeste",2018,140,1,1,0,0,0,0
"317050","Urucânia","MG","Sudeste",2019,139,0,0,0,0,0,0
"317050","Urucânia","MG","Sudeste",2020,151,0,0,0,0,0,0
"317050","Urucânia","MG","Sudeste",2021,142,0,0,0,0,0,0
"317050","Urucânia","MG","Sudeste",2022,133,1,1,0,0,1,0
"317052","Urucuia","MG","Sudeste",2012,128,0,0,0,0,0,0
"317052","Urucuia","MG","Sudeste",2013,132,0,0,0,0,0,0
"317052","Urucuia","MG","Sudeste",2014,140,1,1,0,0,0,0
"317052","Urucuia","MG","Sudeste",2015,145,0,0,0,0,0,0
"317052","Urucuia","MG","Sudeste",2016,127,0,0,0,0,0,0
"317052","Urucuia","MG","Sudeste",2017,99,0,0,0,0,0,0
"317052","Urucuia","MG","Sudeste",2018,122,1,1,0,1,0,0
"317052","Urucuia","MG","Sudeste",2019,107,0,0,0,0,0,0
"317052","Urucuia","MG","Sudeste",2020,92,0,0,0,0,0,0
"317052","Urucuia","MG","Sudeste",2021,106,0,0,0,0,0,0
"317052","Urucuia","MG","Sudeste",2022,130,0,0,0,0,0,0
"317057","Vargem Alegre","MG","Sudeste",2012,89,1,0,0,0,0,0
"317057","Vargem Alegre","MG","Sudeste",2013,84,0,0,0,0,0,0
"317057","Vargem Alegre","MG","Sudeste",2014,68,0,0,0,0,0,0
"317057","Vargem Alegre","MG","Sudeste",2015,69,0,0,0,0,0,0
"317057","Vargem Alegre","MG","Sudeste",2016,58,0,0,0,0,0,0
"317057","Vargem Alegre","MG","Sudeste",2017,61,0,0,0,0,0,0
"317057","Vargem Alegre","MG","Sudeste",2018,79,0,0,0,0,0,0
"317057","Vargem Alegre","MG","Sudeste",2019,69,0,0,0,0,0,0
"317057","Vargem Alegre","MG","Sudeste",2020,72,0,0,0,0,0,0
"317057","Vargem Alegre","MG","Sudeste",2021,71,0,0,0,0,0,0
"317057","Vargem Alegre","MG","Sudeste",2022,64,0,0,0,0,0,0
"317060","Vargem Bonita","MG","Sudeste",2012,21,0,0,0,0,0,0
"317060","Vargem Bonita","MG","Sudeste",2013,27,0,0,0,0,0,0
"317060","Vargem Bonita","MG","Sudeste",2014,19,0,0,0,0,0,0
"317060","Vargem Bonita","MG","Sudeste",2015,23,0,0,0,0,0,0
"317060","Vargem Bonita","MG","Sudeste",2016,13,0,0,0,0,0,0
"317060","Vargem Bonita","MG","Sudeste",2017,30,0,0,0,0,0,0
"317060","Vargem Bonita","MG","Sudeste",2018,22,0,0,0,0,0,0
"317060","Vargem Bonita","MG","Sudeste",2019,22,0,0,0,0,0,0
"317060","Vargem Bonita","MG","Sudeste",2020,23,0,0,0,0,0,0
"317060","Vargem Bonita","MG","Sudeste",2021,27,0,0,0,0,0,0
"317060","Vargem Bonita","MG","Sudeste",2022,23,0,0,0,0,0,0
"317065","Vargem Grande do Rio Pardo","MG","Sudeste",2012,54,0,0,0,0,0,0
"317065","Vargem Grande do Rio Pardo","MG","Sudeste",2013,44,0,0,0,0,0,0
"317065","Vargem Grande do Rio Pardo","MG","Sudeste",2014,69,0,0,0,0,0,0
"317065","Vargem Grande do Rio Pardo","MG","Sudeste",2015,58,0,0,0,0,0,0
"317065","Vargem Grande do Rio Pardo","MG","Sudeste",2016,54,0,0,0,0,0,0
"317065","Vargem Grande do Rio Pardo","MG","Sudeste",2017,85,0,0,0,0,0,0
"317065","Vargem Grande do Rio Pardo","MG","Sudeste",2018,70,0,0,0,0,0,0
"317065","Vargem Grande do Rio Pardo","MG","Sudeste",2019,71,0,0,0,0,0,0
"317065","Vargem Grande do Rio Pardo","MG","Sudeste",2020,61,0,0,0,0,0,0
"317065","Vargem Grande do Rio Pardo","MG","Sudeste",2021,55,0,0,0,0,0,0
"317065","Vargem Grande do Rio Pardo","MG","Sudeste",2022,62,0,0,0,0,0,0
"317070","Varginha","MG","Sudeste",2012,1611,0,0,0,0,0,0
"317070","Varginha","MG","Sudeste",2013,1589,0,0,0,0,0,0
"317070","Varginha","MG","Sudeste",2014,1739,1,1,0,0,0,0
"317070","Varginha","MG","Sudeste",2015,1726,0,0,0,0,0,0
"317070","Varginha","MG","Sudeste",2016,1735,0,0,0,0,0,0
"317070","Varginha","MG","Sudeste",2017,1857,2,2,0,1,0,1
"317070","Varginha","MG","Sudeste",2018,1845,2,1,0,0,0,0
"317070","Varginha","MG","Sudeste",2019,1799,1,1,0,0,0,0
"317070","Varginha","MG","Sudeste",2020,1745,0,0,0,0,0,0
"317070","Varginha","MG","Sudeste",2021,1693,0,0,0,0,0,0
"317070","Varginha","MG","Sudeste",2022,1665,1,1,0,0,0,0
"317075","Varjão de Minas","MG","Sudeste",2012,103,0,0,0,0,0,0
"317075","Varjão de Minas","MG","Sudeste",2013,82,0,0,0,0,0,0
"317075","Varjão de Minas","MG","Sudeste",2014,87,0,0,0,0,0,0
"317075","Varjão de Minas","MG","Sudeste",2015,105,0,0,0,0,0,0
"317075","Varjão de Minas","MG","Sudeste",2016,104,1,1,0,0,1,0
"317075","Varjão de Minas","MG","Sudeste",2017,84,0,0,0,0,0,0
"317075","Varjão de Minas","MG","Sudeste",2018,107,0,0,0,0,0,0
"317075","Varjão de Minas","MG","Sudeste",2019,121,0,0,0,0,0,0
"317075","Varjão de Minas","MG","Sudeste",2020,93,0,0,0,0,0,0
"317075","Varjão de Minas","MG","Sudeste",2021,99,0,0,0,0,0,0
"317075","Varjão de Minas","MG","Sudeste",2022,84,0,0,0,0,0,0
"317080","Várzea da Palma","MG","Sudeste",2012,446,0,0,0,0,0,0
"317080","Várzea da Palma","MG","Sudeste",2013,439,0,0,0,0,0,0
"317080","Várzea da Palma","MG","Sudeste",2014,493,2,2,0,1,1,0
"317080","Várzea da Palma","MG","Sudeste",2015,430,0,0,0,0,0,0
"317080","Várzea da Palma","MG","Sudeste",2016,339,0,0,0,0,0,0
"317080","Várzea da Palma","MG","Sudeste",2017,365,0,0,0,0,0,0
"317080","Várzea da Palma","MG","Sudeste",2018,415,2,2,0,0,2,0
"317080","Várzea da Palma","MG","Sudeste",2019,423,1,0,0,0,0,0
"317080","Várzea da Palma","MG","Sudeste",2020,450,1,1,0,0,0,0
"317080","Várzea da Palma","MG","Sudeste",2021,438,0,0,0,0,0,0
"317080","Várzea da Palma","MG","Sudeste",2022,419,0,0,0,0,0,0
"317090","Varzelândia","MG","Sudeste",2012,270,0,0,0,0,0,0
"317090","Varzelândia","MG","Sudeste",2013,271,1,1,0,1,0,0
"317090","Varzelândia","MG","Sudeste",2014,260,0,0,0,0,0,0
"317090","Varzelândia","MG","Sudeste",2015,259,0,0,0,0,0,0
"317090","Varzelândia","MG","Sudeste",2016,220,0,0,0,0,0,0
"317090","Varzelândia","MG","Sudeste",2017,248,1,1,0,1,0,0
"317090","Varzelândia","MG","Sudeste",2018,286,0,0,0,0,0,0
"317090","Varzelândia","MG","Sudeste",2019,262,0,0,0,0,0,0
"317090","Varzelândia","MG","Sudeste",2020,246,0,0,0,0,0,0
"317090","Varzelândia","MG","Sudeste",2021,277,2,1,0,0,1,0
"317090","Varzelândia","MG","Sudeste",2022,241,0,0,0,0,0,0
"317100","Vazante","MG","Sudeste",2012,239,0,0,0,0,0,0
"317100","Vazante","MG","Sudeste",2013,246,0,0,0,0,0,0
"317100","Vazante","MG","Sudeste",2014,231,0,0,0,0,0,0
"317100","Vazante","MG","Sudeste",2015,246,0,0,0,0,0,0
"317100","Vazante","MG","Sudeste",2016,229,0,0,0,0,0,0
"317100","Vazante","MG","Sudeste",2017,282,0,0,0,0,0,0
"317100","Vazante","MG","Sudeste",2018,233,0,0,0,0,0,0
"317100","Vazante","MG","Sudeste",2019,250,1,1,0,0,0,0
"317100","Vazante","MG","Sudeste",2020,241,0,0,0,0,0,0
"317100","Vazante","MG","Sudeste",2021,235,1,0,0,0,0,0
"317100","Vazante","MG","Sudeste",2022,206,0,0,0,0,0,0
"317103","Verdelândia","MG","Sudeste",2012,148,0,0,0,0,0,0
"317103","Verdelândia","MG","Sudeste",2013,148,0,0,0,0,0,0
"317103","Verdelândia","MG","Sudeste",2014,142,0,0,0,0,0,0
"317103","Verdelândia","MG","Sudeste",2015,130,1,0,0,0,0,0
"317103","Verdelândia","MG","Sudeste",2016,139,0,0,0,0,0,0
"317103","Verdelândia","MG","Sudeste",2017,149,0,0,0,0,0,0
"317103","Verdelândia","MG","Sudeste",2018,135,1,1,0,1,0,0
"317103","Verdelândia","MG","Sudeste",2019,116,1,1,0,0,1,0
"317103","Verdelândia","MG","Sudeste",2020,129,0,0,0,0,0,0
"317103","Verdelândia","MG","Sudeste",2021,121,1,1,0,0,1,0
"317103","Verdelândia","MG","Sudeste",2022,120,0,0,0,0,0,0
"317107","Veredinha","MG","Sudeste",2012,64,0,0,0,0,0,0
"317107","Veredinha","MG","Sudeste",2013,58,0,0,0,0,0,0
"317107","Veredinha","MG","Sudeste",2014,54,0,0,0,0,0,0
"317107","Veredinha","MG","Sudeste",2015,37,0,0,0,0,0,0
"317107","Veredinha","MG","Sudeste",2016,53,0,0,0,0,0,0
"317107","Veredinha","MG","Sudeste",2017,65,0,0,0,0,0,0
"317107","Veredinha","MG","Sudeste",2018,52,0,0,0,0,0,0
"317107","Veredinha","MG","Sudeste",2019,60,0,0,0,0,0,0
"317107","Veredinha","MG","Sudeste",2020,54,0,0,0,0,0,0
"317107","Veredinha","MG","Sudeste",2021,69,0,0,0,0,0,0
"317107","Veredinha","MG","Sudeste",2022,46,0,0,0,0,0,0
"317110","Veríssimo","MG","Sudeste",2012,34,0,0,0,0,0,0
"317110","Veríssimo","MG","Sudeste",2013,35,0,0,0,0,0,0
"317110","Veríssimo","MG","Sudeste",2014,36,0,0,0,0,0,0
"317110","Veríssimo","MG","Sudeste",2015,28,0,0,0,0,0,0
"317110","Veríssimo","MG","Sudeste",2016,32,0,0,0,0,0,0
"317110","Veríssimo","MG","Sudeste",2017,48,0,0,0,0,0,0
"317110","Veríssimo","MG","Sudeste",2018,41,0,0,0,0,0,0
"317110","Veríssimo","MG","Sudeste",2019,18,0,0,0,0,0,0
"317110","Veríssimo","MG","Sudeste",2020,31,0,0,0,0,0,0
"317110","Veríssimo","MG","Sudeste",2021,37,0,0,0,0,0,0
"317110","Veríssimo","MG","Sudeste",2022,21,0,0,0,0,0,0
"317115","Vermelho Novo","MG","Sudeste",2012,65,0,0,0,0,0,0
"317115","Vermelho Novo","MG","Sudeste",2013,59,0,0,0,0,0,0
"317115","Vermelho Novo","MG","Sudeste",2014,50,0,0,0,0,0,0
"317115","Vermelho Novo","MG","Sudeste",2015,54,0,0,0,0,0,0
"317115","Vermelho Novo","MG","Sudeste",2016,52,0,0,0,0,0,0
"317115","Vermelho Novo","MG","Sudeste",2017,44,0,0,0,0,0,0
"317115","Vermelho Novo","MG","Sudeste",2018,68,0,0,0,0,0,0
"317115","Vermelho Novo","MG","Sudeste",2019,56,0,0,0,0,0,0
"317115","Vermelho Novo","MG","Sudeste",2020,54,0,0,0,0,0,0
"317115","Vermelho Novo","MG","Sudeste",2021,48,0,0,0,0,0,0
"317115","Vermelho Novo","MG","Sudeste",2022,52,0,0,0,0,0,0
"317120","Vespasiano","MG","Sudeste",2012,1680,0,0,0,0,0,0
"317120","Vespasiano","MG","Sudeste",2013,1827,0,0,0,0,0,0
"317120","Vespasiano","MG","Sudeste",2014,1986,2,1,0,0,0,0
"317120","Vespasiano","MG","Sudeste",2015,2058,1,0,0,0,0,0
"317120","Vespasiano","MG","Sudeste",2016,1920,0,0,0,0,0,0
"317120","Vespasiano","MG","Sudeste",2017,1954,0,0,0,0,0,0
"317120","Vespasiano","MG","Sudeste",2018,1859,1,1,0,1,0,0
"317120","Vespasiano","MG","Sudeste",2019,1804,1,1,0,0,0,0
"317120","Vespasiano","MG","Sudeste",2020,1773,1,1,0,0,0,0
"317120","Vespasiano","MG","Sudeste",2021,1685,1,0,0,0,0,0
"317120","Vespasiano","MG","Sudeste",2022,1683,1,1,0,1,0,0
"317130","Viçosa","MG","Sudeste",2012,959,0,0,0,0,0,0
"317130","Viçosa","MG","Sudeste",2013,942,1,1,0,0,0,1
"317130","Viçosa","MG","Sudeste",2014,911,0,0,0,0,0,0
"317130","Viçosa","MG","Sudeste",2015,930,0,0,0,0,0,0
"317130","Viçosa","MG","Sudeste",2016,854,0,0,0,0,0,0
"317130","Viçosa","MG","Sudeste",2017,988,2,1,0,0,0,1
"317130","Viçosa","MG","Sudeste",2018,1023,0,0,0,0,0,0
"317130","Viçosa","MG","Sudeste",2019,1009,1,0,0,0,0,0
"317130","Viçosa","MG","Sudeste",2020,891,0,0,0,0,0,0
"317130","Viçosa","MG","Sudeste",2021,926,1,0,0,0,0,0
"317130","Viçosa","MG","Sudeste",2022,889,0,0,0,0,0,0
"317140","Vieiras","MG","Sudeste",2012,47,0,0,0,0,0,0
"317140","Vieiras","MG","Sudeste",2013,33,0,0,0,0,0,0
"317140","Vieiras","MG","Sudeste",2014,37,0,0,0,0,0,0
"317140","Vieiras","MG","Sudeste",2015,22,0,0,0,0,0,0
"317140","Vieiras","MG","Sudeste",2016,31,0,0,0,0,0,0
"317140","Vieiras","MG","Sudeste",2017,32,0,0,0,0,0,0
"317140","Vieiras","MG","Sudeste",2018,31,0,0,0,0,0,0
"317140","Vieiras","MG","Sudeste",2019,37,0,0,0,0,0,0
"317140","Vieiras","MG","Sudeste",2020,33,0,0,0,0,0,0
"317140","Vieiras","MG","Sudeste",2021,29,0,0,0,0,0,0
"317140","Vieiras","MG","Sudeste",2022,26,1,0,0,0,0,0
"317150","Mathias Lobato","MG","Sudeste",2012,51,0,0,0,0,0,0
"317150","Mathias Lobato","MG","Sudeste",2013,38,0,0,0,0,0,0
"317150","Mathias Lobato","MG","Sudeste",2014,69,0,0,0,0,0,0
"317150","Mathias Lobato","MG","Sudeste",2015,47,0,0,0,0,0,0
"317150","Mathias Lobato","MG","Sudeste",2016,38,0,0,0,0,0,0
"317150","Mathias Lobato","MG","Sudeste",2017,34,0,0,0,0,0,0
"317150","Mathias Lobato","MG","Sudeste",2018,35,0,0,0,0,0,0
"317150","Mathias Lobato","MG","Sudeste",2019,38,1,1,0,1,0,0
"317150","Mathias Lobato","MG","Sudeste",2020,26,0,0,0,0,0,0
"317150","Mathias Lobato","MG","Sudeste",2021,44,0,0,0,0,0,0
"317150","Mathias Lobato","MG","Sudeste",2022,40,0,0,0,0,0,0
"317160","Virgem da Lapa","MG","Sudeste",2012,131,0,0,0,0,0,0
"317160","Virgem da Lapa","MG","Sudeste",2013,111,1,1,0,0,0,0
"317160","Virgem da Lapa","MG","Sudeste",2014,122,0,0,0,0,0,0
"317160","Virgem da Lapa","MG","Sudeste",2015,150,0,0,0,0,0,0
"317160","Virgem da Lapa","MG","Sudeste",2016,98,0,0,0,0,0,0
"317160","Virgem da Lapa","MG","Sudeste",2017,133,1,1,0,0,0,0
"317160","Virgem da Lapa","MG","Sudeste",2018,124,0,0,0,0,0,0
"317160","Virgem da Lapa","MG","Sudeste",2019,125,0,0,0,0,0,0
"317160","Virgem da Lapa","MG","Sudeste",2020,111,0,0,0,0,0,0
"317160","Virgem da Lapa","MG","Sudeste",2021,122,0,0,0,0,0,0
"317160","Virgem da Lapa","MG","Sudeste",2022,109,0,0,0,0,0,0
"317170","Virgínia","MG","Sudeste",2012,86,0,0,0,0,0,0
"317170","Virgínia","MG","Sudeste",2013,84,0,0,0,0,0,0
"317170","Virgínia","MG","Sudeste",2014,80,0,0,0,0,0,0
"317170","Virgínia","MG","Sudeste",2015,92,0,0,0,0,0,0
"317170","Virgínia","MG","Sudeste",2016,86,0,0,0,0,0,0
"317170","Virgínia","MG","Sudeste",2017,101,0,0,0,0,0,0
"317170","Virgínia","MG","Sudeste",2018,97,0,0,0,0,0,0
"317170","Virgínia","MG","Sudeste",2019,94,0,0,0,0,0,0
"317170","Virgínia","MG","Sudeste",2020,98,0,0,0,0,0,0
"317170","Virgínia","MG","Sudeste",2021,94,0,0,0,0,0,0
"317170","Virgínia","MG","Sudeste",2022,97,0,0,0,0,0,0
"317180","Virginópolis","MG","Sudeste",2012,115,0,0,0,0,0,0
"317180","Virginópolis","MG","Sudeste",2013,159,1,1,1,0,0,0
"317180","Virginópolis","MG","Sudeste",2014,134,0,0,0,0,0,0
"317180","Virginópolis","MG","Sudeste",2015,142,0,0,0,0,0,0
"317180","Virginópolis","MG","Sudeste",2016,152,0,0,0,0,0,0
"317180","Virginópolis","MG","Sudeste",2017,128,0,0,0,0,0,0
"317180","Virginópolis","MG","Sudeste",2018,130,0,0,0,0,0,0
"317180","Virginópolis","MG","Sudeste",2019,136,0,0,0,0,0,0
"317180","Virginópolis","MG","Sudeste",2020,136,0,0,0,0,0,0
"317180","Virginópolis","MG","Sudeste",2021,129,0,0,0,0,0,0
"317180","Virginópolis","MG","Sudeste",2022,131,0,0,0,0,0,0
"317190","Virgolândia","MG","Sudeste",2012,61,0,0,0,0,0,0
"317190","Virgolândia","MG","Sudeste",2013,52,0,0,0,0,0,0
"317190","Virgolândia","MG","Sudeste",2014,66,0,0,0,0,0,0
"317190","Virgolândia","MG","Sudeste",2015,62,0,0,0,0,0,0
"317190","Virgolândia","MG","Sudeste",2016,47,0,0,0,0,0,0
"317190","Virgolândia","MG","Sudeste",2017,40,0,0,0,0,0,0
