"codmunres","ano","obitos_fetais_mais_22sem","fetal_peso_menos_1000","fetal_peso_1000_1499","fetal_peso_1500_2499","fetal_peso_mais_2500","fetal_antes","fetal_durante","fetal_depois","fetal_antes_peso_menos_1000","fetal_antes_peso_1000_1499","fetal_antes_peso_1500_2499","fetal_antes_peso_mais_2500","fetal_durante_peso_menos_1000","fetal_durante_peso_1000_1499","fetal_durante_peso_1500_2499","fetal_durante_peso_mais_2500","fetal_depois_peso_menos_1000","fetal_depois_peso_1000_1499","fetal_depois_peso_1500_2499","fetal_depois_peso_mais_2500"
"351620",2023,27,9,6,7,5,26,1,0,9,6,7,4,0,0,0,1,0,0,0,0
"351620",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351630",2020,30,9,3,8,7,27,0,0,9,3,7,7,0,0,0,0,0,0,0,0
"351630",2021,24,11,3,6,4,24,0,0,11,3,6,4,0,0,0,0,0,0,0,0
"351630",2022,26,7,6,3,6,25,0,0,7,5,3,6,0,0,0,0,0,0,0,0
"351630",2023,25,9,4,3,8,25,0,0,9,4,3,8,0,0,0,0,0,0,0,0
"351630",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351640",2020,36,15,5,7,8,33,1,0,15,5,7,6,0,0,0,1,0,0,0,0
"351640",2021,22,6,4,7,4,21,0,0,6,4,7,4,0,0,0,0,0,0,0,0
"351640",2022,14,4,5,3,2,14,0,0,4,5,3,2,0,0,0,0,0,0,0,0
"351640",2023,17,2,3,5,5,16,0,0,1,3,5,5,0,0,0,0,0,0,0,0
"351640",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351650",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351650",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351650",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351650",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351650",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351660",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351660",2021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351660",2022,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"351660",2023,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"351660",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351670",2020,4,3,0,0,1,4,0,0,3,0,0,1,0,0,0,0,0,0,0,0
"351670",2021,6,0,1,4,1,4,1,0,0,0,4,0,0,0,0,1,0,0,0,0
"351670",2022,6,2,0,3,1,5,0,0,1,0,3,1,0,0,0,0,0,0,0,0
"351670",2023,3,1,1,0,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"351670",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351680",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351680",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351680",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351680",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351680",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351685",2020,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"351685",2021,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"351685",2022,2,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"351685",2023,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"351685",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351690",2020,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"351690",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351690",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351690",2023,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"351690",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351700",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351700",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351700",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351700",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351700",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351710",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351710",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351710",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351710",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351710",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351720",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351720",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351720",2022,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"351720",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351720",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351730",2020,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"351730",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351730",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351730",2023,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"351730",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351740",2020,6,2,0,3,0,5,1,0,1,0,3,0,1,0,0,0,0,0,0,0
"351740",2021,4,0,0,2,2,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0
"351740",2022,4,1,1,2,0,4,0,0,1,1,2,0,0,0,0,0,0,0,0,0
"351740",2023,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"351740",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351750",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351750",2021,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"351750",2022,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"351750",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351750",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351760",2020,3,0,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"351760",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351760",2022,2,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"351760",2023,5,1,1,2,1,4,1,0,1,0,2,1,0,1,0,0,0,0,0,0
"351760",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351770",2020,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"351770",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351770",2022,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"351770",2023,3,2,1,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"351770",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351780",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351780",2021,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"351780",2022,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"351780",2023,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"351780",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351790",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351790",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351790",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351790",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351790",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351800",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351800",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351800",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351800",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351800",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351810",2020,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"351810",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351810",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351810",2023,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"351810",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351820",2020,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"351820",2021,4,3,0,0,1,4,0,0,3,0,0,1,0,0,0,0,0,0,0,0
"351820",2022,3,0,0,1,2,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"351820",2023,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"351820",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351830",2020,4,0,1,2,1,3,1,0,0,1,1,1,0,0,1,0,0,0,0,0
"351830",2021,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"351830",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351830",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351830",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351840",2020,10,3,2,1,3,10,0,0,3,2,1,3,0,0,0,0,0,0,0,0
"351840",2021,15,4,1,3,4,15,0,0,4,1,3,4,0,0,0,0,0,0,0,0
"351840",2022,26,11,3,5,5,25,1,0,10,3,5,5,1,0,0,0,0,0,0,0
"351840",2023,13,6,1,3,2,13,0,0,6,1,3,2,0,0,0,0,0,0,0,0
"351840",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351850",2020,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"351850",2021,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"351850",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351850",2023,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"351850",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351860",2020,2,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"351860",2021,3,2,1,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"351860",2022,5,2,0,2,1,5,0,0,2,0,2,1,0,0,0,0,0,0,0,0
"351860",2023,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"351860",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351870",2020,33,13,6,6,7,27,2,0,11,4,5,7,1,0,1,0,0,0,0,0
"351870",2021,36,14,6,8,8,32,0,0,12,5,7,8,0,0,0,0,0,0,0,0
"351870",2022,26,8,4,5,9,24,1,0,8,4,5,7,0,0,0,1,0,0,0,0
"351870",2023,41,15,9,12,4,37,3,0,13,9,12,3,2,0,0,1,0,0,0,0
"351870",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351880",2020,183,63,38,49,31,175,5,0,59,37,48,29,2,1,0,2,0,0,0,0
"351880",2021,160,58,23,43,31,153,3,0,56,23,42,28,1,0,0,2,0,0,0,0
"351880",2022,171,85,25,32,21,159,8,0,78,24,30,20,6,0,1,1,0,0,0,0
"351880",2023,217,114,24,41,29,208,7,0,107,24,41,28,6,0,0,1,0,0,0,0
"351880",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351885",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351885",2021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351885",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351885",2023,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"351885",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351890",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351890",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351890",2022,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"351890",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351890",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351900",2020,2,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"351900",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351900",2022,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"351900",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351900",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351905",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351905",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351905",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351905",2023,2,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"351905",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351907",2020,15,4,2,6,3,14,1,0,4,1,6,3,0,1,0,0,0,0,0,0
"351907",2021,20,8,3,7,2,19,1,0,8,3,7,1,0,0,0,1,0,0,0,0
"351907",2022,14,6,2,4,2,12,1,0,5,2,4,1,0,0,0,1,0,0,0,0
"351907",2023,12,4,5,2,0,12,0,0,4,5,2,0,0,0,0,0,0,0,0,0
"351907",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351910",2020,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"351910",2021,3,1,0,2,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0
"351910",2022,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"351910",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351910",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351920",2020,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"351920",2021,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351920",2022,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"351920",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351920",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351925",2020,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"351925",2021,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"351925",2022,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"351925",2023,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"351925",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351930",2020,3,3,0,0,0,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0
"351930",2021,6,2,0,3,1,6,0,0,2,0,3,1,0,0,0,0,0,0,0,0
"351930",2022,6,4,0,2,0,6,0,0,4,0,2,0,0,0,0,0,0,0,0,0
"351930",2023,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"351930",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351940",2020,4,2,0,0,2,3,1,0,1,0,0,2,1,0,0,0,0,0,0,0
"351940",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351940",2022,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"351940",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351940",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351950",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351950",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351950",2022,2,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"351950",2023,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"351950",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351960",2020,12,4,1,3,3,12,0,0,4,1,3,3,0,0,0,0,0,0,0,0
"351960",2021,13,5,3,1,2,10,0,0,4,3,1,2,0,0,0,0,0,0,0,0
"351960",2022,4,2,0,1,1,4,0,0,2,0,1,1,0,0,0,0,0,0,0,0
"351960",2023,6,3,1,1,1,6,0,0,3,1,1,1,0,0,0,0,0,0,0,0
"351960",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351970",2020,9,3,0,1,2,8,0,0,3,0,1,2,0,0,0,0,0,0,0,0
"351970",2021,15,7,2,5,1,15,0,0,7,2,5,1,0,0,0,0,0,0,0,0
"351970",2022,9,3,2,0,3,6,0,0,1,1,0,3,0,0,0,0,0,0,0,0
"351970",2023,9,4,1,2,2,7,1,0,3,0,2,2,0,1,0,0,0,0,0,0
"351970",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351980",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351980",2021,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"351980",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351980",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351980",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351990",2020,3,1,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"351990",2021,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"351990",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351990",2023,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"351990",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352000",2020,4,1,1,1,1,4,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"352000",2021,3,2,0,0,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0
"352000",2022,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"352000",2023,3,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"352000",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352010",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352010",2021,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"352010",2022,5,3,0,2,0,5,0,0,3,0,2,0,0,0,0,0,0,0,0,0
"352010",2023,4,1,1,0,2,3,1,0,0,1,0,2,1,0,0,0,0,0,0,0
"352010",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352020",2020,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"352020",2021,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"352020",2022,3,1,1,1,0,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0
"352020",2023,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"352020",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352030",2020,7,5,0,1,1,5,2,0,4,0,0,1,1,0,1,0,0,0,0,0
"352030",2021,5,1,1,1,2,5,0,0,1,1,1,2,0,0,0,0,0,0,0,0
"352030",2022,5,3,0,2,0,5,0,0,3,0,2,0,0,0,0,0,0,0,0,0
"352030",2023,3,1,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"352030",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352040",2020,4,2,0,2,0,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0
"352040",2021,3,2,1,0,0,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0
"352040",2022,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"352040",2023,7,2,3,1,1,6,0,0,2,2,1,1,0,0,0,0,0,0,0,0
"352040",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352042",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352042",2021,4,2,0,1,1,4,0,0,2,0,1,1,0,0,0,0,0,0,0,0
"352042",2022,4,3,0,0,1,4,0,0,3,0,0,1,0,0,0,0,0,0,0,0
"352042",2023,4,2,0,1,1,4,0,0,2,0,1,1,0,0,0,0,0,0,0,0
"352042",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352044",2020,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352044",2021,4,0,0,1,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"352044",2022,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"352044",2023,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"352044",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352050",2020,27,10,4,6,3,25,1,0,10,4,6,2,0,0,0,1,0,0,0,0
"352050",2021,25,14,4,1,4,23,2,0,13,4,1,3,1,0,0,1,0,0,0,0
"352050",2022,24,10,2,7,3,19,3,0,7,2,6,3,2,0,0,0,0,0,0,0
"352050",2023,25,13,6,3,2,21,2,0,11,5,3,2,2,0,0,0,0,0,0,0
"352050",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352060",2020,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"352060",2021,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"352060",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352060",2023,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"352060",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352070",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352070",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352070",2022,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"352070",2023,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"352070",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352080",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352080",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352080",2022,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"352080",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352080",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352090",2020,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"352090",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352090",2022,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"352090",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352090",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352100",2020,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"352100",2021,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"352100",2022,8,5,0,2,1,6,2,0,4,0,1,1,1,0,1,0,0,0,0,0
"352100",2023,5,1,2,1,1,4,0,0,1,2,1,0,0,0,0,0,0,0,0,0
"352100",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352110",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352110",2021,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"352110",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352110",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352110",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352115",2020,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"352115",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352115",2022,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"352115",2023,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"352115",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352120",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352120",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352120",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352120",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
