"codmunres";"ano";"total_de_nascidos_vivos";"nascidos_vivos_asfixia1";"nascidos_vivos_asfixia2"
312880;2015;82;1;1
312880;2016;71;0;0
312880;2017;79;0;0
312880;2018;69;2;2
312880;2019;77;1;1
312880;2020;96;0;0
312880;2021;92;0;0
312890;2015;90;0;0
312890;2016;94;1;1
312890;2017;101;0;0
312890;2018;109;1;1
312890;2019;106;0;0
312890;2020;110;0;0
312890;2021;114;0;0
312900;2015;59;0;0
312900;2016;53;0;0
312900;2017;74;0;0
312900;2018;67;0;0
312900;2019;79;0;0
312900;2020;59;0;0
312900;2021;67;0;0
312910;2015;32;0;0
312910;2016;28;0;0
312910;2017;31;1;1
312910;2018;30;0;0
312910;2019;31;0;0
312910;2020;33;0;0
312910;2021;25;0;0
312920;2015;53;0;0
312920;2016;59;0;0
312920;2017;74;0;0
312920;2018;55;0;0
312920;2019;61;0;0
312920;2020;67;0;0
312920;2021;67;0;0
312930;2015;115;1;1
312930;2016;139;1;1
312930;2017;122;2;2
312930;2018;140;1;1
312930;2019;119;1;1
312930;2020;107;0;0
312930;2021;136;1;1
312940;2015;52;0;0
312940;2016;71;0;0
312940;2017;66;1;1
312940;2018;66;0;0
312940;2019;56;0;0
312940;2020;64;1;1
312940;2021;54;0;0
312950;2015;266;6;6
312950;2016;261;3;3
312950;2017;288;4;4
312950;2018;301;4;4
312950;2019;280;4;4
312950;2020;289;3;3
312950;2021;245;2;2
312960;2015;113;0;0
312960;2016;88;2;2
312960;2017;105;0;0
312960;2018;117;0;0
312960;2019;97;1;1
312960;2020;93;2;2
312960;2021;96;3;3
312965;2015;80;0;0
312965;2016;57;0;0
312965;2017;83;0;0
312965;2018;64;1;1
312965;2019;73;0;0
312965;2020;58;0;0
312965;2021;62;0;0
312970;2015;128;5;5
312970;2016;149;3;3
312970;2017;149;2;2
312970;2018;142;4;4
312970;2019;150;2;2
312970;2020;140;3;3
312970;2021;129;2;2
312980;2015;2743;26;26
312980;2016;2601;29;29
312980;2017;2556;23;23
312980;2018;2597;26;26
312980;2019;2495;23;23
312980;2020;2385;19;19
312980;2021;2311;30;30
312990;2015;35;0;0
312990;2016;29;0;0
312990;2017;53;1;1
312990;2018;33;0;0
312990;2019;32;0;0
312990;2020;27;0;0
312990;2021;32;0;0
313000;2015;28;0;0
313000;2016;19;0;0
313000;2017;24;0;0
313000;2018;28;0;0
313000;2019;18;0;0
313000;2020;29;1;1
313000;2021;17;1;1
313005;2015;110;0;0
313005;2016;115;0;0
313005;2017;112;1;1
313005;2018;129;0;0
313005;2019;116;0;0
313005;2020;85;0;0
313005;2021;120;0;0
313010;2015;631;8;8
313010;2016;562;2;2
313010;2017;566;3;3
313010;2018;619;4;4
313010;2019;600;9;9
313010;2020;584;3;3
313010;2021;629;7;7
313020;2015;115;3;3
313020;2016;122;1;1
313020;2017;135;0;0
313020;2018;123;1;1
313020;2019;131;2;2
313020;2020;130;2;2
313020;2021;154;3;3
313030;2015;73;1;1
313030;2016;82;0;0
313030;2017;73;0;0
313030;2018;86;2;2
313030;2019;71;1;1
313030;2020;73;1;1
313030;2021;62;0;0
313040;2015;75;0;0
313040;2016;78;0;0
313040;2017;80;0;0
313040;2018;88;1;1
313040;2019;89;0;0
313040;2020;72;0;0
313040;2021;77;2;2
313050;2015;142;0;0
313050;2016;136;1;1
313050;2017;148;1;1
313050;2018;176;2;2
313050;2019;154;0;0
313050;2020;149;1;1
313050;2021;137;0;0
313055;2015;81;1;1
313055;2016;79;0;0
313055;2017;96;1;1
313055;2018;94;0;0
313055;2019;81;2;2
313055;2020;87;0;0
313055;2021;84;0;0
313060;2015;55;2;2
313060;2016;77;1;1
313060;2017;63;0;0
313060;2018;64;0;0
313060;2019;59;1;1
313060;2020;63;0;0
313060;2021;77;2;2
313065;2015;80;0;0
313065;2016;70;0;0
313065;2017;73;0;0
313065;2018;86;0;0
313065;2019;70;0;0
313065;2020;84;1;1
313065;2021;65;0;0
313070;2015;76;1;1
313070;2016;62;0;0
313070;2017;72;0;0
313070;2018;71;2;2
313070;2019;71;2;2
313070;2020;58;0;0
313070;2021;56;1;1
313080;2015;27;2;2
313080;2016;24;0;0
313080;2017;30;0;0
313080;2018;27;0;0
313080;2019;27;0;0
313080;2020;33;0;0
313080;2021;22;0;0
313090;2015;251;1;1
313090;2016;238;4;4
313090;2017;256;1;1
313090;2018;274;0;0
313090;2019;253;1;1
313090;2020;243;3;3
313090;2021;255;1;1
313100;2015;77;0;0
313100;2016;85;0;0
313100;2017;78;0;0
313100;2018;56;2;2
313100;2019;61;1;1
313100;2020;57;0;0
313100;2021;72;1;1
313110;2015;77;3;3
313110;2016;77;1;1
313110;2017;66;3;3
313110;2018;71;0;0
313110;2019;62;2;2
313110;2020;82;2;2
313110;2021;65;1;1
313115;2015;265;1;1
313115;2016;217;1;1
313115;2017;237;3;3
313115;2018;252;1;1
313115;2019;229;3;3
313115;2020;225;1;1
313115;2021;247;1;1
313120;2015;273;3;3
313120;2016;231;2;2
313120;2017;252;0;0
313120;2018;268;1;1
313120;2019;244;2;2
313120;2020;196;3;3
313120;2021;228;1;1
313130;2015;3364;16;16
313130;2016;2913;19;19
313130;2017;3036;19;19
313130;2018;3042;21;21
313130;2019;2977;16;16
313130;2020;2762;20;20
313130;2021;2900;23;23
313140;2015;33;0;0
313140;2016;40;0;0
313140;2017;36;0;0
313140;2018;36;0;0
313140;2019;27;0;0
313140;2020;43;0;0
313140;2021;42;0;0
313150;2015;117;2;2
313150;2016;90;2;2
313150;2017;102;2;2
313150;2018;109;0;0
313150;2019;102;1;1
313150;2020;81;1;1
313150;2021;96;0;0
313160;2015;78;2;2
313160;2016;76;1;1
313160;2017;85;1;1
313160;2018;101;1;1
313160;2019;88;0;0
313160;2020;109;2;2
313160;2021;82;1;1
313170;2015;1761;20;20
313170;2016;1554;18;18
313170;2017;1447;8;8
313170;2018;1457;10;10
313170;2019;1370;17;17
313170;2020;1333;19;19
313170;2021;1279;17;17
313180;2015;135;0;0
313180;2016;146;1;1
313180;2017;150;0;0
313180;2018;117;0;0
313180;2019;133;1;1
313180;2020;144;1;1
313180;2021;160;1;1
313190;2015;754;9;9
313190;2016;697;10;10
313190;2017;743;3;3
313190;2018;740;6;6
313190;2019;740;3;3
313190;2020;750;3;3
313190;2021;743;8;8
313200;2015;48;0;0
313200;2016;28;0;0
313200;2017;38;0;0
313200;2018;35;0;0
313200;2019;44;0;0
313200;2020;33;0;0
313200;2021;40;0;0
313210;2015;287;0;0
313210;2016;266;3;3
313210;2017;271;4;4
313210;2018;280;4;4
313210;2019;279;4;4
313210;2020;225;3;3
313210;2021;259;4;4
313220;2015;182;2;2
313220;2016;156;2;2
313220;2017;166;1;1
313220;2018;150;2;2
313220;2019;153;0;0
313220;2020;152;1;1
313220;2021;170;1;1
313230;2015;190;2;2
313230;2016;184;7;7
313230;2017;182;2;2
313230;2018;206;2;2
313230;2019;182;2;2
313230;2020;160;1;1
313230;2021;207;0;0
313240;2015;1235;9;9
313240;2016;1198;6;6
313240;2017;1218;9;9
313240;2018;1204;5;5
313240;2019;1210;5;5
313240;2020;1061;3;3
313240;2021;1089;10;10
313250;2015;469;2;2
313250;2016;455;4;4
313250;2017;451;2;2
313250;2018;434;0;0
313250;2019;413;3;3
313250;2020;442;2;2
313250;2021;447;4;4
313260;2015;31;0;0
313260;2016;40;0;0
313260;2017;38;2;2
313260;2018;51;1;1
313260;2019;37;0;0
313260;2020;50;1;1
313260;2021;38;0;0
313270;2015;372;5;5
313270;2016;395;4;4
313270;2017;341;2;2
313270;2018;334;2;2
313270;2019;291;4;4
313270;2020;301;4;4
313270;2021;308;7;7
313280;2015;20;2;2
313280;2016;16;2;2
313280;2017;19;0;0
313280;2018;15;0;0
313280;2019;22;2;2
313280;2020;29;0;0
313280;2021;19;0;0
313290;2015;138;3;3
313290;2016;127;3;3
313290;2017;117;3;3
313290;2018;145;1;1
313290;2019;137;2;2
313290;2020;104;3;3
313290;2021;106;1;1
313300;2015;168;2;2
313300;2016;195;1;1
313300;2017;191;3;3
313300;2018;211;1;1
313300;2019;173;0;0
313300;2020;163;0;0
313300;2021;183;3;3
313310;2015;190;2;2
313310;2016;163;1;1
313310;2017;191;0;0
313310;2018;165;0;0
313310;2019;167;0;0
313310;2020;168;0;0
313310;2021;178;0;0
313320;2015;148;1;1
313320;2016;153;0;0
313320;2017;170;0;0
313320;2018;151;0;0
313320;2019;142;2;2
313320;2020;143;0;0
313320;2021;144;0;0
313330;2015;279;3;3
313330;2016;221;0;0
313330;2017;244;3;3
313330;2018;221;0;0
313330;2019;247;0;0
313330;2020;232;3;3
313330;2021;249;3;3
313340;2015;103;1;1
313340;2016;117;0;0
313340;2017;115;0;0
313340;2018;116;0;0
313340;2019;112;0;0
313340;2020;126;0;0
313340;2021;94;1;1
313350;2015;187;1;1
313350;2016;185;1;1
313350;2017;205;2;2
313350;2018;188;2;2
313350;2019;184;2;2
313350;2020;189;1;1
313350;2021;179;3;3
313360;2015;100;1;1
313360;2016;124;0;0
313360;2017;139;0;0
313360;2018;136;0;0
313360;2019;141;0;0
313360;2020;140;3;3
313360;2021;126;2;2
313370;2015;153;0;0
313370;2016;139;0;0
313370;2017;126;2;2
313370;2018;153;1;1
313370;2019;129;1;1
313370;2020;143;2;2
313370;2021;126;0;0
313375;2015;191;3;3
313375;2016;187;1;1
313375;2017;157;0;0
313375;2018;155;1;1
313375;2019;158;3;3
313375;2020;143;4;4
313375;2021;151;1;1
313380;2015;1059;1;1
313380;2016;999;9;9
313380;2017;1061;2;2
313380;2018;1048;5;5
313380;2019;1082;9;9
313380;2020;1040;5;5
313380;2021;1023;3;3
313390;2015;58;1;1
313390;2016;55;1;1
313390;2017;37;2;2
313390;2018;54;3;3
313390;2019;48;0;0
313390;2020;47;0;0
313390;2021;49;0;0
313400;2015;179;0;0
313400;2016;165;2;2
313400;2017;156;1;1
313400;2018;139;0;0
313400;2019;135;1;1
313400;2020;150;2;2
313400;2021;141;0;0
313410;2015;85;2;2
313410;2016;72;1;1
313410;2017;91;1;1
313410;2018;72;2;2
313410;2019;74;2;2
313410;2020;74;1;1
313410;2021;84;0;0
313420;2015;1273;14;14
313420;2016;1244;14;14
313420;2017;1247;6;6
313420;2018;1207;14;14
313420;2019;1203;13;13
313420;2020;1054;8;8
313420;2021;1034;10;10
313430;2015;75;0;0
313430;2016;72;3;3
313430;2017;56;0;0
313430;2018;63;1;1
313430;2019;72;0;0
313430;2020;62;0;0
313430;2021;68;0;0
313440;2015;524;0;0
313440;2016;527;3;3
313440;2017;500;1;1
313440;2018;514;5;5
313440;2019;521;3;3
313440;2020;476;1;1
313440;2021;497;3;3
313450;2015;46;0;0
313450;2016;30;1;1
313450;2017;36;0;0
313450;2018;39;2;2
313450;2019;44;0;0
313450;2020;59;1;1
313450;2021;51;1;1
313460;2015;190;4;4
313460;2016;206;3;3
313460;2017;204;1;1
313460;2018;210;3;3
313460;2019;189;2;2
313460;2020;214;0;0
313460;2021;210;5;5
313470;2015;131;4;4
313470;2016;133;7;7
313470;2017;123;0;0
313470;2018;141;6;6
313470;2019;108;4;4
313470;2020;120;1;1
313470;2021;125;3;3
313480;2015;76;0;0
313480;2016;89;2;2
313480;2017;91;0;0
313480;2018;94;1;1
313480;2019;101;1;1
313480;2020;87;0;0
313480;2021;84;0;0
313490;2015;250;0;0
313490;2016;290;0;0
313490;2017;278;0;0
313490;2018;334;0;0
313490;2019;345;0;0
313490;2020;288;1;1
313490;2021;298;1;1
313500;2015;33;1;1
313500;2016;32;0;0
313500;2017;29;0;0
313500;2018;39;0;0
313500;2019;33;1;1
313500;2020;41;0;0
313500;2021;23;0;0
313505;2015;604;11;11
313505;2016;621;8;8
313505;2017;601;8;8
313505;2018;633;8;8
313505;2019;642;11;11
313505;2020;580;5;5
313505;2021;580;6;6
313507;2015;64;0;0
313507;2016;63;3;3
313507;2017;55;0;0
313507;2018;55;0;0
313507;2019;53;0;0
313507;2020;67;1;1
313507;2021;54;0;0
313510;2015;1067;12;12
313510;2016;1050;8;8
313510;2017;1018;9;9
313510;2018;1004;18;18
313510;2019;1048;16;16
313510;2020;1071;3;3
313510;2021;1044;9;9
313520;2015;952;8;8
313520;2016;1012;5;5
313520;2017;1035;5;5
313520;2018;1053;6;6
313520;2019;913;2;2
313520;2020;860;1;1
313520;2021;960;5;5
313530;2015;42;1;1
313530;2016;44;0;0
313530;2017;67;1;1
313530;2018;63;0;0
313530;2019;50;0;0
313530;2020;46;0;0
313530;2021;60;1;1
313535;2015;91;2;2
313535;2016;93;3;3
313535;2017;107;0;0
313535;2018;109;2;2
313535;2019;108;0;0
313535;2020;98;0;0
313535;2021;92;0;0
313540;2015;77;1;1
313540;2016;47;0;0
313540;2017;67;0;0
313540;2018;56;0;0
313540;2019;67;3;3
313540;2020;77;0;0
313540;2021;54;0;0
313545;2015;93;3;3
313545;2016;63;0;0
313545;2017;89;0;0
313545;2018;85;0;0
313545;2019;68;0;0
313545;2020;80;0;0
313545;2021;61;0;0
313550;2015;122;0;0
313550;2016;124;1;1
313550;2017;125;1;1
313550;2018;149;1;1
313550;2019;155;1;1
313550;2020;126;1;1
313550;2021;127;0;0
313560;2015;85;2;2
313560;2016;83;1;1
313560;2017;91;1;1
313560;2018;78;2;2
313560;2019;73;1;1
313560;2020;71;0;0
313560;2021;65;1;1
313570;2015;66;0;0
313570;2016;54;0;0
313570;2017;47;1;1
313570;2018;57;0;0
313570;2019;62;0;0
313570;2020;56;1;1
313570;2021;59;0;0
313580;2015;284;3;3
313580;2016;286;4;4
313580;2017;279;2;2
313580;2018;266;4;4
313580;2019;285;3;3
313580;2020;231;4;4
313580;2021;255;3;3
313590;2015;61;0;0
313590;2016;50;0;0
313590;2017;63;0;0
313590;2018;55;1;1
313590;2019;50;0;0
313590;2020;39;0;0
313590;2021;55;1;1
313600;2015;216;0;0
313600;2016;190;2;2
313600;2017;191;2;2
313600;2018;222;7;7
313600;2019;189;3;3
313600;2020;178;1;1
313600;2021;199;0;0
313610;2015;38;0;0
313610;2016;45;0;0
313610;2017;34;0;0
313610;2018;45;0;0
313610;2019;57;0;0
313610;2020;37;0;0
313610;2021;34;0;0
313620;2015;973;6;6
313620;2016;901;12;12
313620;2017;876;9;9
313620;2018;906;11;11
313620;2019;955;4;4
313620;2020;862;5;5
313620;2021;886;5;5
313630;2015;710;2;2
313630;2016;676;6;6
313630;2017;645;3;3
313630;2018;657;3;3
313630;2019;731;6;6
313630;2020;679;7;7
313630;2021;694;13;13
313640;2015;35;0;0
313640;2016;35;0;0
313640;2017;48;1;1
313640;2018;36;1;1
313640;2019;44;1;1
313640;2020;34;1;1
313640;2021;40;0;0
313650;2015;110;2;2
313650;2016;98;1;1
313650;2017;112;0;0
313650;2018;118;2;2
313650;2019;110;5;5
313650;2020;110;3;3
313650;2021;103;2;2
313652;2015;43;0;0
313652;2016;51;2;2
313652;2017;60;0;0
313652;2018;40;0;0
313652;2019;35;0;0
313652;2020;48;1;1
313652;2021;33;0;0
313655;2015;58;1;1
313655;2016;51;1;1
313655;2017;45;1;1
313655;2018;50;1;1
313655;2019;47;0;0
313655;2020;50;1;1
313655;2021;58;0;0
313657;2015;41;0;0
313657;2016;32;1;1
313657;2017;44;0;0
313657;2018;31;0;0
313657;2019;39;0;0
313657;2020;42;0;0
313657;2021;54;0;0
313660;2015;68;0;0
313660;2016;79;0;0
313660;2017;75;0;0
313660;2018;67;0;0
313660;2019;92;2;2
313660;2020;73;2;2
313660;2021;73;0;0
313665;2015;422;1;1
313665;2016;385;0;0
313665;2017;392;4;4
313665;2018;387;9;9
313665;2019;408;6;6
313665;2020;417;4;4
313665;2021;357;2;2
313670;2015;6722;70;70
313670;2016;6259;62;62
313670;2017;6586;55;55
313670;2018;6516;30;31
313670;2019;6458;54;54
313670;2020;6043;38;38
313670;2021;5653;40;40
313680;2015;41;0;0
313680;2016;43;1;1
313680;2017;50;1;1
313680;2018;50;2;2
313680;2019;40;0;0
313680;2020;38;0;0
313680;2021;43;1;1
313690;2015;155;0;0
313690;2016;147;1;1
313690;2017;153;1;1
313690;2018;123;2;2
313690;2019;131;0;0
313690;2020;165;4;4
313690;2021;118;2;2
313695;2015;72;0;0
313695;2016;63;0;0
313695;2017;63;0;0
313695;2018;73;0;0
313695;2019;56;1;1
313695;2020;66;1;1
313695;2021;79;0;0
313700;2015;197;2;2
313700;2016;196;2;2
313700;2017;200;1;1
313700;2018;198;2;2
313700;2019;218;4;4
313700;2020;177;3;3
313700;2021;163;3;3
313710;2015;59;0;0
313710;2016;46;0;0
313710;2017;59;0;0
313710;2018;64;0;0
313710;2019;46;0;0
313710;2020;56;0;0
313710;2021;52;0;0
313720;2015;621;4;4
313720;2016;623;2;2
313720;2017;600;7;7
313720;2018;594;2;2
313720;2019;663;6;6
313720;2020;624;9;9
313720;2021;623;9;9
313730;2015;60;3;3
313730;2016;27;0;0
313730;2017;38;0;0
313730;2018;47;1;1
313730;2019;48;2;2
313730;2020;45;2;2
313730;2021;43;0;0
313740;2015;150;0;0
313740;2016;139;1;1
313740;2017;152;0;0
313740;2018;142;0;0
313740;2019;140;0;0
313740;2020;151;0;0
313740;2021;143;0;0
313750;2015;178;1;1
313750;2016;184;0;0
313750;2017;218;4;4
313750;2018;197;0;0
313750;2019;207;0;0
313750;2020;198;2;2
313750;2021;195;3;3
313753;2015;107;2;2
313753;2016;90;1;1
313753;2017;124;2;2
313753;2018;104;1;1
313753;2019;98;1;1
313753;2020;89;0;0
313753;2021;91;0;0
313760;2015;847;8;8
313760;2016;803;7;7
313760;2017;807;7;7
313760;2018;827;10;10
313760;2019;805;3;3
313760;2020;788;5;5
313760;2021;817;9;9
313770;2015;296;3;3
313770;2016;289;0;0
313770;2017;309;1;1
313770;2018;318;2;2
313770;2019;352;3;3
313770;2020;334;1;1
313770;2021;310;3;3
313780;2015;229;6;6
313780;2016;224;2;2
313780;2017;234;1;1
313780;2018;221;2;2
313780;2019;206;1;1
313780;2020;214;0;0
313780;2021;223;0;0
313790;2015;38;0;0
313790;2016;34;1;1
313790;2017;33;0;0
313790;2018;27;0;0
313790;2019;36;0;0
313790;2020;24;0;0
313790;2021;21;0;0
313800;2015;46;0;0
313800;2016;36;0;0
313800;2017;63;0;0
313800;2018;48;0;0
313800;2019;38;2;2
313800;2020;67;0;0
313800;2021;43;1;1
313810;2015;93;0;0
313810;2016;63;0;0
313810;2017;74;1;1
313810;2018;89;2;2
313810;2019;81;1;1
313810;2020;70;0;0
313810;2021;97;1;1
313820;2015;1395;9;9
313820;2016;1300;3;3
313820;2017;1437;11;11
313820;2018;1441;10;10
313820;2019;1456;8;8
313820;2020;1374;10;10
313820;2021;1309;15;15
313830;2015;32;0;0
313830;2016;28;1;1
313830;2017;31;2;2
313830;2018;29;0;0
313830;2019;24;0;0
313830;2020;20;0;0
313830;2021;34;0;0
313835;2015;54;0;0
313835;2016;49;0;0
313835;2017;51;1;1
313835;2018;45;0;0
313835;2019;37;0;0
313835;2020;33;0;0
313835;2021;52;3;3
313840;2015;624;1;1
313840;2016;616;5;5
313840;2017;651;4;4
313840;2018;629;4;4
313840;2019;610;3;3
313840;2020;581;10;10
313840;2021;527;8;8
313850;2015;60;1;1
313850;2016;36;0;0
313850;2017;42;1;1
313850;2018;43;0;0
313850;2019;41;1;1
313850;2020;46;1;1
313850;2021;40;0;0
313860;2015;180;2;2
313860;2016;170;3;3
313860;2017;168;0;0
313860;2018;178;2;2
313860;2019;181;0;0
313860;2020;171;0;0
313860;2021;169;0;0
313862;2015;105;0;0
313862;2016;102;0;0
313862;2017;117;1;1
313862;2018;101;0;0
313862;2019;103;0;0
313862;2020;89;0;0
313862;2021;95;0;0
313865;2015;120;2;2
313865;2016;99;0;0
313865;2017;132;0;0
313865;2018;114;4;4
313865;2019;108;0;0
313865;2020;102;0;0
313865;2021;101;0;0
313867;2015;87;0;0
313867;2016;100;0;0
313867;2017;111;0;0
313867;2018;94;0;0
313867;2019;113;1;1
313867;2020;113;0;0
313867;2021;112;1;1
313868;2015;79;3;3
313868;2016;90;1;1
313868;2017;85;0;0
313868;2018;104;0;0
313868;2019;73;0;0
313868;2020;70;0;0
313868;2021;78;0;0
313870;2015;62;0;0
313870;2016;53;0;0
313870;2017;42;0;0
313870;2018;57;0;0
313870;2019;56;0;0
313870;2020;48;1;1
313870;2021;48;0;0
313880;2015;181;4;4
313880;2016;219;4;4
313880;2017;188;1;1
313880;2018;181;0;0
313880;2019;187;3;3
313880;2020;163;4;4
313880;2021;202;0;0
313890;2015;81;0;0
313890;2016;84;1;1
313890;2017;88;0;0
313890;2018;93;1;1
313890;2019;84;1;1
313890;2020;81;0;0
313890;2021;75;0;0
313900;2015;431;5;5
313900;2016;476;4;4
313900;2017;512;5;5
313900;2018;452;5;5
313900;2019;469;1;1
313900;2020;491;8;8
313900;2021;401;3;3
313910;2015;43;1;1
313910;2016;56;0;0
313910;2017;60;0;0
313910;2018;59;0;0
313910;2019;51;0;0
313910;2020;45;0;0
313910;2021;61;0;0
313920;2015;250;6;6
313920;2016;244;3;3
313920;2017;211;0;0
313920;2018;231;6;6
313920;2019;216;0;0
313920;2020;224;2;2
313920;2021;196;1;1
313925;2015;62;2;2
313925;2016;62;0;0
313925;2017;65;0;0
313925;2018;65;0;0
313925;2019;56;0;0
313925;2020;54;0;0
313925;2021;46;0;0
313930;2015;308;1;1
313930;2016;302;3;3
313930;2017;311;2;2
313930;2018;280;0;0
313930;2019;291;0;0
313930;2020;285;6;6
313930;2021;304;1;1
313940;2015;1333;6;6
313940;2016;1285;0;0
313940;2017;1324;2;2
313940;2018;1427;2;2
313940;2019;1372;6;6
313940;2020;1226;0;0
313940;2021;1356;10;10
313950;2015;288;4;4
313950;2016;291;0;0
313950;2017;260;0;0
313950;2018;327;0;0
313950;2019;288;0;0
313950;2020;261;3;3
313950;2021;255;1;1
313960;2015;353;2;2
313960;2016;321;1;1
313960;2017;333;0;0
313960;2018;362;7;7
313960;2019;338;5;5
313960;2020;335;2;2
313960;2021;355;1;1
313970;2015;74;2;2
313970;2016;85;1;1
313970;2017;67;1;1
313970;2018;87;1;1
313970;2019;86;3;3
313970;2020;56;0;0
313970;2021;79;2;2
313980;2015;138;1;1
313980;2016;137;1;1
313980;2017;169;4;4
313980;2018;166;4;4
313980;2019;157;3;3
313980;2020;157;1;1
313980;2021;153;0;0
313990;2015;185;2;2
313990;2016;166;1;1
313990;2017;190;1;1
313990;2018;191;2;2
313990;2019;173;0;0
313990;2020;180;0;0
313990;2021;149;0;0
314000;2015;973;15;15
314000;2016;881;6;6
314000;2017;833;10;10
314000;2018;851;6;6
314000;2019;766;9;9
314000;2020;853;6;6
314000;2021;864;9;9
314010;2015;50;1;1
314010;2016;50;2;2
314010;2017;51;0;0
314010;2018;63;0;0
314010;2019;60;2;2
314010;2020;45;0;0
314010;2021;54;0;0
314015;2015;243;4;4
314015;2016;212;1;1
314015;2017;208;1;1
314015;2018;238;1;1
314015;2019;203;4;4
314015;2020;197;3;3
314015;2021;208;0;0
314020;2015;37;0;0
314020;2016;34;0;0
314020;2017;32;0;0
314020;2018;23;0;0
314020;2019;39;1;1
314020;2020;30;0;0
314020;2021;37;0;0
314030;2015;57;1;1
314030;2016;38;0;0
314030;2017;45;0;0
314030;2018;57;0;0
314030;2019;54;1;1
314030;2020;34;0;0
314030;2021;46;0;0
314040;2015;34;0;0
314040;2016;36;0;0
314040;2017;39;0;0
314040;2018;42;0;0
314040;2019;45;0;0
314040;2020;35;0;0
314040;2021;28;0;0
314050;2015;130;4;4
314050;2016;153;1;1
314050;2017;155;2;2
314050;2018;140;5;5
314050;2019;137;3;3
314050;2020;122;1;1
314050;2021;133;1;1
314053;2015;105;1;1
314053;2016;105;0;0
314053;2017;110;0;0
314053;2018;138;0;0
314053;2019;159;1;1
314053;2020;130;1;1
314053;2021;161;0;0
314055;2015;84;3;3
314055;2016;82;1;1
314055;2017;88;2;2
314055;2018;83;1;1
314055;2019;104;4;4
314055;2020;90;8;8
314055;2021;98;3;3
314060;2015;43;1;1
314060;2016;47;0;0
314060;2017;62;0;0
314060;2018;39;0;0
314060;2019;38;1;1
314060;2020;42;1;1
314060;2021;54;1;1
314070;2015;477;3;3
314070;2016;435;2;2
314070;2017;454;5;5
314070;2018;484;1;1
314070;2019;423;4;4
314070;2020;441;5;5
314070;2021;458;5;5
314080;2015;168;2;2
314080;2016;120;1;1
314080;2017;129;2;2
314080;2018;149;1;1
314080;2019;156;2;2
314080;2020;143;0;0
314080;2021;135;1;1
314085;2015;126;0;0
314085;2016;126;2;2
314085;2017;101;1;1
314085;2018;123;2;2
314085;2019;122;0;0
314085;2020;135;1;1
314085;2021;142;2;2
314090;2015;287;2;2
314090;2016;278;1;1
314090;2017;301;1;1
314090;2018;310;0;0
314090;2019;257;1;1
314090;2020;174;0;0
314090;2021;263;0;0
314100;2015;134;2;2
314100;2016;142;2;2
314100;2017;141;2;2
314100;2018;153;0;0
314100;2019;152;1;1
314100;2020;148;1;1
314100;2021;149;2;2
314110;2015;549;2;2
314110;2016;484;4;4
314110;2017;502;5;5
314110;2018;498;1;1
314110;2019;487;1;1
314110;2020;433;7;7
314110;2021;443;2;2
314120;2015;34;0;0
314120;2016;30;0;0
314120;2017;48;0;0
314120;2018;35;0;0
314120;2019;32;0;0
314120;2020;41;1;1
314120;2021;28;0;0
314130;2015;49;0;0
314130;2016;41;2;2
314130;2017;42;0;0
314130;2018;44;0;0
314130;2019;41;0;0
314130;2020;34;0;0
314130;2021;41;0;0
314140;2015;261;3;3
314140;2016;247;3;3
314140;2017;250;3;3
314140;2018;251;5;5
314140;2019;249;6;6
314140;2020;233;5;5
314140;2021;287;1;1
314150;2015;62;0;0
314150;2016;56;0;0
314150;2017;74;0;0
314150;2018;65;2;2
314150;2019;50;1;1
314150;2020;49;0;0
314150;2021;59;0;0
314160;2015;83;0;0
314160;2016;78;1;1
314160;2017;101;0;0
314160;2018;108;1;1
314160;2019;77;3;3
314160;2020;93;0;0
314160;2021;89;0;0
314170;2015;64;1;1
314170;2016;66;0;0
314170;2017;57;0;0
314170;2018;67;5;5
314170;2019;58;0;0
314170;2020;52;0;0
314170;2021;52;1;1
314180;2015;348;0;0
314180;2016;310;1;1
314180;2017;317;6;6
314180;2018;311;2;2
314180;2019;276;1;1
314180;2020;289;4;4
314180;2021;278;6;6
314190;2015;43;0;0
314190;2016;31;1;1
314190;2017;46;0;0
314190;2018;44;0;0
314190;2019;49;0;0
314190;2020;38;0;0
314190;2021;36;1;1
314200;2015;176;2;2
314200;2016;157;1;1
314200;2017;184;2;2
314200;2018;164;0;0
314200;2019;154;1;1
314200;2020;160;1;1
314200;2021;150;2;2
314210;2015;78;1;1
314210;2016;65;1;1
314210;2017;69;0;0
314210;2018;65;0;0
314210;2019;100;0;0
314210;2020;94;3;3
314210;2021;80;0;0
314220;2015;131;3;3
314220;2016;123;3;3
314220;2017;155;0;0
314220;2018;157;0;0
314220;2019;149;2;2
314220;2020;156;1;1
314220;2021;141;1;1
314225;2015;49;0;0
314225;2016;65;0;0
314225;2017;51;0;0
314225;2018;44;1;1
314225;2019;52;0;0
314225;2020;51;0;0
314225;2021;50;1;1
314230;2015;54;1;1
314230;2016;41;0;0
314230;2017;41;0;0
314230;2018;61;0;0
314230;2019;56;1;1
