"ano","codmunres","condicoes_ameacadoras_totais","condicoes_ameacadoras_incompletos_intersecao","condicoes_ameacadoras_incompletos_uniao"
2015,"355250",4651,0,43
2016,"355250",4458,0,33
2017,"355250",4559,0,23
2018,"355250",4489,0,25
2019,"355250",4287,0,13
2020,"355250",4279,0,4
2021,"355250",4188,0,5
2022,"355250",3968,0,9
2023,"355250",3942,0,12
2012,"355255",44,0,7
2013,"355255",54,0,1
2014,"355255",37,0,0
2015,"355255",43,0,2
2016,"355255",37,0,0
2017,"355255",42,0,0
2018,"355255",42,0,0
2019,"355255",29,0,0
2020,"355255",29,0,1
2021,"355255",47,0,0
2022,"355255",30,0,0
2023,"355255",29,0,1
2012,"355260",130,0,74
2013,"355260",139,0,0
2014,"355260",149,0,0
2015,"355260",142,0,1
2016,"355260",112,0,0
2017,"355260",117,0,0
2018,"355260",108,0,1
2019,"355260",113,0,1
2020,"355260",99,0,0
2021,"355260",100,0,0
2022,"355260",94,0,1
2023,"355260",112,0,1
2012,"355270",193,0,22
2013,"355270",176,0,0
2014,"355270",185,0,4
2015,"355270",195,0,1
2016,"355270",205,0,5
2017,"355270",212,0,8
2018,"355270",196,0,6
2019,"355270",200,0,1
2020,"355270",185,0,1
2021,"355270",182,0,2
2022,"355270",180,0,0
2023,"355270",161,0,5
2012,"355280",4552,0,75
2013,"355280",4548,0,77
2014,"355280",4755,0,35
2015,"355280",4702,0,21
2016,"355280",4329,0,15
2017,"355280",4661,0,14
2018,"355280",4330,0,10
2019,"355280",4055,0,14
2020,"355280",3811,0,12
2021,"355280",3546,0,18
2022,"355280",3298,0,5
2023,"355280",3203,0,15
2012,"355290",65,0,29
2013,"355290",85,0,9
2014,"355290",73,0,0
2015,"355290",91,0,0
2016,"355290",81,0,1
2017,"355290",74,0,0
2018,"355290",79,0,0
2019,"355290",77,0,0
2020,"355290",65,0,0
2021,"355290",83,0,0
2022,"355290",88,0,0
2023,"355290",89,0,1
2012,"355300",193,0,71
2013,"355300",179,0,2
2014,"355300",167,0,1
2015,"355300",180,0,1
2016,"355300",176,0,1
2017,"355300",185,0,0
2018,"355300",191,0,0
2019,"355300",200,0,1
2020,"355300",203,0,0
2021,"355300",188,0,0
2022,"355300",150,0,1
2023,"355300",183,0,0
2012,"355310",68,0,24
2013,"355310",66,0,18
2014,"355310",74,0,0
2015,"355310",88,0,1
2016,"355310",54,0,1
2017,"355310",63,0,0
2018,"355310",67,0,0
2019,"355310",72,0,0
2020,"355310",60,0,0
2021,"355310",65,0,0
2022,"355310",49,0,0
2023,"355310",72,0,1
2012,"355320",50,0,13
2013,"355320",49,0,22
2014,"355320",59,0,0
2015,"355320",54,0,0
2016,"355320",60,0,1
2017,"355320",58,0,0
2018,"355320",68,0,1
2019,"355320",47,0,0
2020,"355320",60,0,0
2021,"355320",45,0,0
2022,"355320",52,0,0
2023,"355320",60,0,0
2012,"355330",288,0,173
2013,"355330",313,0,1
2014,"355330",302,0,10
2015,"355330",315,0,14
2016,"355330",276,0,11
2017,"355330",303,0,2
2018,"355330",272,0,2
2019,"355330",283,0,0
2020,"355330",245,0,0
2021,"355330",254,0,0
2022,"355330",235,0,1
2023,"355330",230,0,0
2012,"355340",243,0,49
2013,"355340",314,0,5
2014,"355340",301,0,0
2015,"355340",292,0,0
2016,"355340",259,0,0
2017,"355340",249,0,0
2018,"355340",251,0,0
2019,"355340",281,0,0
2020,"355340",295,0,0
2021,"355340",265,0,2
2022,"355340",261,0,0
2023,"355340",263,0,2
2012,"355350",110,0,14
2013,"355350",89,0,1
2014,"355350",89,0,0
2015,"355350",123,0,4
2016,"355350",89,0,0
2017,"355350",97,0,0
2018,"355350",119,0,2
2019,"355350",97,1,2
2020,"355350",106,0,2
2021,"355350",99,0,1
2022,"355350",99,0,2
2023,"355350",90,0,1
2012,"355360",147,0,69
2013,"355360",124,0,4
2014,"355360",138,0,18
2015,"355360",147,0,4
2016,"355360",144,0,2
2017,"355360",142,0,1
2018,"355360",127,0,0
2019,"355360",112,0,0
2020,"355360",124,0,2
2021,"355360",96,0,0
2022,"355360",89,0,0
2023,"355360",108,0,0
2012,"355365",35,0,8
2013,"355365",32,0,12
2014,"355365",30,0,0
2015,"355365",32,0,1
2016,"355365",20,0,0
2017,"355365",19,0,0
2018,"355365",29,0,0
2019,"355365",28,0,0
2020,"355365",24,0,0
2021,"355365",20,0,0
2022,"355365",20,0,0
2023,"355365",28,0,0
2012,"355370",644,0,65
2013,"355370",654,0,3
2014,"355370",682,0,9
2015,"355370",670,0,17
2016,"355370",645,0,2
2017,"355370",636,0,4
2018,"355370",614,0,12
2019,"355370",568,0,3
2020,"355370",559,0,5
2021,"355370",550,0,9
2022,"355370",527,0,5
2023,"355370",498,0,6
2012,"355380",296,0,17
2013,"355380",313,0,1
2014,"355380",282,0,1
2015,"355380",338,0,0
2016,"355380",312,0,0
2017,"355380",288,0,0
2018,"355380",330,0,0
2019,"355380",331,0,0
2020,"355380",297,0,0
2021,"355380",287,0,0
2022,"355380",275,0,1
2023,"355380",286,0,0
2012,"355385",94,0,3
2013,"355385",75,0,0
2014,"355385",76,0,0
2015,"355385",77,0,0
2016,"355385",83,0,0
2017,"355385",95,0,0
2018,"355385",122,0,0
2019,"355385",108,0,0
2020,"355385",93,0,0
2021,"355385",94,0,1
2022,"355385",74,0,0
2023,"355385",80,0,0
2012,"355390",76,0,36
2013,"355390",93,0,5
2014,"355390",91,0,1
2015,"355390",99,0,1
2016,"355390",96,0,0
2017,"355390",84,0,1
2018,"355390",95,0,0
2019,"355390",85,0,0
2020,"355390",84,0,0
2021,"355390",66,0,0
2022,"355390",63,0,0
2023,"355390",83,0,1
2012,"355395",200,0,166
2013,"355395",190,0,1
2014,"355395",213,0,1
2015,"355395",226,0,1
2016,"355395",208,0,1
2017,"355395",209,0,0
2018,"355395",211,0,1
2019,"355395",190,0,1
2020,"355395",183,0,0
2021,"355395",172,0,0
2022,"355395",185,0,1
2023,"355395",176,0,0
2012,"355400",1756,0,465
2013,"355400",1701,0,3
2014,"355400",1793,0,13
2015,"355400",1749,0,5
2016,"355400",1623,0,2
2017,"355400",1694,0,1
2018,"355400",1741,0,2
2019,"355400",1602,0,1
2020,"355400",1541,0,0
2021,"355400",1513,0,0
2022,"355400",1689,0,0
2023,"355400",1573,0,0
2012,"355410",3951,0,1200
2013,"355410",4134,0,327
2014,"355410",4190,0,50
2015,"355410",4031,0,39
2016,"355410",3951,0,11
2017,"355410",3991,0,9
2018,"355410",3909,0,16
2019,"355410",3851,0,15
2020,"355410",3564,0,17
2021,"355410",3514,0,26
2022,"355410",3348,0,12
2023,"355410",3323,0,13
2012,"355420",83,0,1
2013,"355420",66,0,0
2014,"355420",63,0,0
2015,"355420",61,0,2
2016,"355420",66,0,0
2017,"355420",80,0,0
2018,"355420",68,0,0
2019,"355420",74,0,1
2020,"355420",60,0,0
2021,"355420",55,0,0
2022,"355420",51,0,0
2023,"355420",47,0,0
2012,"355430",358,0,85
2013,"355430",322,0,18
2014,"355430",356,1,6
2015,"355430",387,0,12
2016,"355430",332,0,2
2017,"355430",355,0,1
2018,"355430",333,0,1
2019,"355430",328,0,1
2020,"355430",299,0,2
2021,"355430",297,0,0
2022,"355430",250,0,1
2023,"355430",278,0,2
2012,"355440",94,0,56
2013,"355440",109,0,67
2014,"355440",103,0,36
2015,"355440",96,0,29
2016,"355440",107,0,53
2017,"355440",97,0,41
2018,"355440",99,0,50
2019,"355440",94,0,29
2020,"355440",77,0,14
2021,"355440",74,0,1
2022,"355440",71,0,1
2023,"355440",95,0,0
2012,"355450",456,0,96
2013,"355450",499,0,1
2014,"355450",460,0,0
2015,"355450",514,0,6
2016,"355450",462,0,5
2017,"355450",531,0,1
2018,"355450",512,0,2
2019,"355450",486,0,0
2020,"355450",425,0,0
2021,"355450",444,0,0
2022,"355450",439,0,0
2023,"355450",427,0,0
2012,"355460",10,0,2
2013,"355460",25,0,9
2014,"355460",30,0,1
2015,"355460",19,0,0
2016,"355460",24,0,1
2017,"355460",21,0,0
2018,"355460",21,0,0
2019,"355460",21,0,0
2020,"355460",18,0,1
2021,"355460",16,0,0
2022,"355460",16,0,0
2023,"355460",21,0,0
2012,"355465",24,0,2
2013,"355465",33,0,1
2014,"355465",27,0,1
2015,"355465",25,0,0
2016,"355465",28,0,1
2017,"355465",20,0,0
2018,"355465",27,0,0
2019,"355465",29,0,0
2020,"355465",24,0,0
2021,"355465",28,0,0
2022,"355465",25,0,0
2023,"355465",22,0,1
2012,"355470",89,0,25
2013,"355470",115,0,2
2014,"355470",97,0,1
2015,"355470",95,0,1
2016,"355470",85,0,3
2017,"355470",103,0,1
2018,"355470",115,0,0
2019,"355470",97,0,1
2020,"355470",104,0,1
2021,"355470",87,0,1
2022,"355470",105,0,1
2023,"355470",82,0,0
2012,"355475",21,0,0
2013,"355475",18,0,0
2014,"355475",18,0,0
2015,"355475",14,0,0
2016,"355475",11,1,1
2017,"355475",20,0,0
2018,"355475",14,0,0
2019,"355475",27,0,0
2020,"355475",18,0,0
2021,"355475",21,0,0
2022,"355475",19,0,1
2023,"355475",17,0,1
2012,"355480",547,0,222
2013,"355480",583,0,82
2014,"355480",580,0,17
2015,"355480",608,0,9
2016,"355480",582,0,7
2017,"355480",586,0,1
2018,"355480",517,0,4
2019,"355480",574,0,4
2020,"355480",486,0,1
2021,"355480",422,0,2
2022,"355480",452,0,2
2023,"355480",430,0,1
2012,"355490",59,0,44
2013,"355490",66,0,0
2014,"355490",80,0,0
2015,"355490",77,0,1
2016,"355490",69,0,0
2017,"355490",64,0,1
2018,"355490",67,0,0
2019,"355490",70,0,0
2020,"355490",84,0,0
2021,"355490",67,0,0
2022,"355490",59,0,0
2023,"355490",65,0,0
2012,"355495",66,0,4
2013,"355495",63,0,0
2014,"355495",75,0,0
2015,"355495",68,0,0
2016,"355495",90,0,0
2017,"355495",53,0,0
2018,"355495",66,0,0
2019,"355495",64,0,0
2020,"355495",66,0,0
2021,"355495",65,0,0
2022,"355495",57,0,0
2023,"355495",65,0,0
2012,"355500",767,0,757
2013,"355500",697,0,52
2014,"355500",782,0,41
2015,"355500",780,0,1
2016,"355500",742,0,0
2017,"355500",732,0,1
2018,"355500",780,0,2
2019,"355500",695,0,0
2020,"355500",639,0,0
2021,"355500",670,0,0
2022,"355500",598,0,0
2023,"355500",642,0,1
2012,"355510",167,0,16
2013,"355510",163,0,0
2014,"355510",196,0,0
2015,"355510",193,0,4
2016,"355510",165,0,1
2017,"355510",141,0,0
2018,"355510",118,0,0
2019,"355510",126,0,0
2020,"355510",139,0,0
2021,"355510",124,0,0
2022,"355510",134,0,0
2023,"355510",135,0,0
2012,"355520",14,0,3
2013,"355520",18,0,0
2014,"355520",13,0,0
2015,"355520",14,0,0
2016,"355520",22,1,3
2017,"355520",13,0,0
2018,"355520",12,0,0
2019,"355520",15,0,0
2020,"355520",16,0,0
2021,"355520",13,0,0
2022,"355520",15,0,0
2023,"355520",11,0,0
2012,"355530",7,0,5
2013,"355530",15,0,1
2014,"355530",10,0,0
2015,"355530",11,0,1
2016,"355530",14,0,2
2017,"355530",18,0,0
2018,"355530",14,0,1
2019,"355530",11,0,0
2020,"355530",20,0,0
2021,"355530",13,0,0
2022,"355530",12,0,0
2023,"355530",10,0,0
2012,"355535",92,0,4
2013,"355535",75,0,1
2014,"355535",81,0,3
2015,"355535",56,0,5
2016,"355535",76,0,0
2017,"355535",92,0,0
2018,"355535",77,0,0
2019,"355535",89,0,0
2020,"355535",86,0,1
2021,"355535",58,0,0
2022,"355535",55,0,0
2023,"355535",61,0,0
2012,"355540",1158,0,717
2013,"355540",1093,0,140
2014,"355540",1170,0,119
2015,"355540",1323,0,178
2016,"355540",1233,0,154
2017,"355540",1272,0,34
2018,"355540",1392,0,2
2019,"355540",1312,0,7
2020,"355540",1343,0,8
2021,"355540",1290,0,8
2022,"355540",1234,0,1
2023,"355540",1280,0,4
2012,"355550",71,0,62
2013,"355550",62,0,4
2014,"355550",69,0,0
2015,"355550",72,0,1
2016,"355550",82,0,2
2017,"355550",86,0,5
2018,"355550",94,0,2
2019,"355550",66,0,2
2020,"355550",67,0,0
2021,"355550",76,0,1
2022,"355550",73,0,1
2023,"355550",56,0,2
2012,"355560",117,0,18
2013,"355560",119,0,1
2014,"355560",122,0,0
2015,"355560",99,0,0
2016,"355560",95,0,0
2017,"355560",94,0,0
2018,"355560",95,0,0
2019,"355560",111,0,0
2020,"355560",106,0,0
2021,"355560",104,0,0
2022,"355560",96,0,0
2023,"355560",92,0,0
2012,"355570",24,0,5
2013,"355570",26,0,0
2014,"355570",21,0,1
2015,"355570",22,0,0
2016,"355570",23,0,0
2017,"355570",13,0,0
2018,"355570",34,0,0
2019,"355570",24,0,0
2020,"355570",21,0,0
2021,"355570",24,0,0
2022,"355570",20,0,0
2023,"355570",20,0,0
2012,"355580",78,0,50
2013,"355580",90,0,3
2014,"355580",112,0,0
2015,"355580",95,0,2
2016,"355580",91,0,0
2017,"355580",99,0,0
2018,"355580",89,0,0
2019,"355580",90,0,0
2020,"355580",83,0,0
2021,"355580",78,0,0
2022,"355580",85,0,0
2023,"355580",96,0,0
2012,"355590",16,0,3
2013,"355590",20,0,3
2014,"355590",14,0,0
2015,"355590",18,0,1
2016,"355590",15,0,0
2017,"355590",10,0,1
2018,"355590",21,0,1
2019,"355590",11,0,1
2020,"355590",13,0,0
2021,"355590",14,0,0
2022,"355590",12,0,0
2023,"355590",15,0,0
2012,"355600",160,0,56
2013,"355600",125,0,0
2014,"355600",135,0,0
2015,"355600",138,0,1
2016,"355600",120,0,0
2017,"355600",145,0,0
2018,"355600",136,0,0
2019,"355600",118,0,1
2020,"355600",127,0,4
2021,"355600",136,0,0
2022,"355600",136,0,3
2023,"355600",123,0,0
2012,"355610",138,0,28
2013,"355610",155,0,1
2014,"355610",168,0,0
2015,"355610",204,0,0
2016,"355610",158,0,0
2017,"355610",183,0,0
2018,"355610",177,0,0
2019,"355610",178,0,0
2020,"355610",174,0,0
2021,"355610",154,0,0
2022,"355610",166,0,0
2023,"355610",159,0,0
2012,"355620",1336,0,212
2013,"355620",1386,0,109
2014,"355620",1416,0,100
2015,"355620",1539,0,124
2016,"355620",1379,0,21
2017,"355620",1392,0,41
2018,"355620",1432,0,12
2019,"355620",1362,0,2
2020,"355620",1258,0,4
2021,"355620",1247,0,16
2022,"355620",1233,0,13
2023,"355620",1251,0,9
2012,"355630",308,0,8
2013,"355630",347,0,3
2014,"355630",357,0,3
2015,"355630",340,0,6
2016,"355630",337,0,7
2017,"355630",322,0,1
2018,"355630",319,0,2
2019,"355630",304,0,1
2020,"355630",288,0,0
2021,"355630",269,0,1
2022,"355630",256,0,3
2023,"355630",243,0,0
2012,"355635",96,0,1
2013,"355635",128,0,1
2014,"355635",107,0,2
2015,"355635",112,0,2
2016,"355635",137,0,2
2017,"355635",114,0,3
2018,"355635",120,0,2
2019,"355635",108,0,0
2020,"355635",109,0,0
2021,"355635",113,0,0
2022,"355635",122,0,0
2023,"355635",131,0,1
2012,"355640",532,0,99
2013,"355640",501,0,1
2014,"355640",580,0,3
2015,"355640",542,0,8
2016,"355640",536,0,6
2017,"355640",556,0,3
2018,"355640",566,0,0
2019,"355640",529,0,0
2020,"355640",495,0,5
2021,"355640",517,0,4
2022,"355640",465,0,2
2023,"355640",495,0,1
2012,"355645",761,0,37
2013,"355645",709,0,3
2014,"355645",738,0,2
2015,"355645",764,0,16
2016,"355645",755,0,3
2017,"355645",740,0,2
2018,"355645",760,0,3
2019,"355645",816,0,5
2020,"355645",670,0,2
2021,"355645",715,0,6
2022,"355645",670,0,2
2023,"355645",680,0,4
2012,"355650",1717,0,37
2013,"355650",1745,0,3
2014,"355650",1753,0,4
2015,"355650",1854,0,4
2016,"355650",1489,0,9
2017,"355650",1450,0,1
2018,"355650",1427,0,1
2019,"355650",1368,0,5
2020,"355650",1221,0,5
2021,"355650",1241,0,7
2022,"355650",1292,0,23
2023,"355650",1163,0,10
2012,"355660",115,0,115
2013,"355660",117,0,7
2014,"355660",133,0,0
2015,"355660",118,0,2
2016,"355660",135,0,2
2017,"355660",111,0,0
2018,"355660",126,0,0
2019,"355660",110,0,0
2020,"355660",112,0,3
2021,"355660",79,0,0
2022,"355660",110,0,0
2023,"355660",88,0,1
2012,"355670",941,0,172
2013,"355670",966,0,54
2014,"355670",953,0,35
2015,"355670",947,0,6
2016,"355670",924,0,4
2017,"355670",947,0,4
2018,"355670",928,0,5
2019,"355670",939,0,1
2020,"355670",878,0,3
2021,"355670",824,0,4
2022,"355670",880,0,1
2023,"355670",787,0,2
2012,"355680",246,0,66
2013,"355680",236,0,65
2014,"355680",257,0,0
2015,"355680",201,0,3
2016,"355680",229,0,1
2017,"355680",223,0,0
2018,"355680",234,0,0
2019,"355680",233,0,0
2020,"355680",212,0,1
2021,"355680",206,0,2
2022,"355680",211,0,0
2023,"355680",186,0,0
2012,"355690",100,0,24
2013,"355690",84,0,20
2014,"355690",80,0,0
2015,"355690",101,0,0
2016,"355690",82,0,1
2017,"355690",107,0,0
2018,"355690",95,0,0
2019,"355690",115,0,1
2020,"355690",94,0,0
2021,"355690",104,0,0
2022,"355690",72,0,0
2023,"355690",92,0,1
2012,"355695",25,0,20
2013,"355695",18,0,2
2014,"355695",24,0,1
2015,"355695",16,0,1
2016,"355695",22,0,1
2017,"355695",15,0,0
2018,"355695",15,0,0
2019,"355695",19,0,0
2020,"355695",15,0,0
2021,"355695",18,0,0
2022,"355695",26,0,0
2023,"355695",24,0,0
2012,"355700",1692,0,215
2013,"355700",1671,0,9
2014,"355700",1688,0,5
2015,"355700",1745,0,6
2016,"355700",1663,0,11
2017,"355700",1759,0,3
2018,"355700",1683,0,8
2019,"355700",1642,0,2
2020,"355700",1608,0,2
2021,"355700",1529,0,0
2022,"355700",1591,0,12
2023,"355700",1502,0,6
2012,"355710",1080,0,242
2013,"355710",1070,0,0
2014,"355710",1085,0,0
2015,"355710",1139,0,0
2016,"355710",1025,0,0
2017,"355710",1045,0,1
2018,"355710",1130,0,1
2019,"355710",1166,0,1
2020,"355710",1076,0,0
2021,"355710",1108,0,1
2022,"355710",1073,0,1
2023,"355710",1040,0,1
2012,"355715",35,0,4
2013,"355715",24,0,0
2014,"355715",28,0,1
2015,"355715",33,0,0
2016,"355715",28,0,0
2017,"355715",24,0,0
2018,"355715",25,0,0
2019,"355715",25,0,0
2020,"355715",27,0,0
2021,"355715",25,0,0
2022,"355715",18,0,0
2023,"355715",16,0,0
2012,"355720",184,0,167
2013,"355720",172,0,53
2014,"355720",180,0,28
2015,"355720",216,0,0
2016,"355720",160,0,0
2017,"355720",189,0,0
2018,"355720",182,0,0
2019,"355720",154,0,0
2020,"355720",135,0,0
2021,"355720",149,0,0
2022,"355720",138,0,0
2023,"355720",135,0,0
2012,"355730",108,0,19
2013,"355730",131,0,4
2014,"355730",124,0,0
2015,"355730",147,1,3
2016,"355730",137,0,2
2017,"355730",127,0,1
2018,"355730",137,0,2
2019,"355730",145,0,1
2020,"355730",128,0,1
2021,"355730",127,0,2
2022,"355730",126,0,2
2023,"355730",129,0,0
2012,"410010",96,0,2
2013,"410010",98,0,1
2014,"410010",94,0,0
2015,"410010",101,0,1
2016,"410010",102,0,1
2017,"410010",116,0,0
2018,"410010",98,0,0
2019,"410010",118,0,1
2020,"410010",89,0,1
2021,"410010",79,0,5
2022,"410010",81,0,1
2023,"410010",65,0,6
2012,"410020",74,0,13
2013,"410020",73,0,3
2014,"410020",69,0,3
2015,"410020",80,0,4
2016,"410020",70,0,2
2017,"410020",98,0,5
2018,"410020",71,0,1
2019,"410020",64,0,1
2020,"410020",80,0,0
2021,"410020",76,0,1
2022,"410020",70,0,0
2023,"410020",72,0,2
2012,"410030",110,0,4
2013,"410030",114,0,3
2014,"410030",113,0,2
2015,"410030",109,0,1
2016,"410030",113,0,5
2017,"410030",113,0,1
2018,"410030",151,0,4
2019,"410030",113,0,1
2020,"410030",134,0,3
2021,"410030",148,0,3
2022,"410030",153,0,6
2023,"410030",134,0,2
2012,"410040",1886,0,24
2013,"410040",1923,0,80
2014,"410040",1914,0,52
2015,"410040",2027,0,56
2016,"410040",1811,0,47
2017,"410040",1786,0,39
2018,"410040",1724,0,10
2019,"410040",1665,0,21
2020,"410040",1592,0,18
2021,"410040",1584,0,14
2022,"410040",1569,0,15
2023,"410040",1521,0,22
2012,"410045",51,0,0
2013,"410045",54,0,0
2014,"410045",55,0,6
2015,"410045",60,0,1
2016,"410045",54,0,0
2017,"410045",71,0,2
2018,"410045",42,0,0
2019,"410045",49,0,2
2020,"410045",52,0,0
2021,"410045",60,0,0
2022,"410045",43,0,2
2023,"410045",47,0,0
2012,"410050",239,0,0
2013,"410050",295,0,0
2014,"410050",256,0,0
2015,"410050",268,0,0
2016,"410050",266,0,1
2017,"410050",245,0,0
2018,"410050",285,0,1
2019,"410050",229,0,0
2020,"410050",225,0,0
2021,"410050",226,0,0
2022,"410050",206,0,0
2023,"410050",204,0,0
2012,"410060",160,0,0
2013,"410060",181,0,1
2014,"410060",185,0,0
2015,"410060",202,0,0
2016,"410060",174,0,0
2017,"410060",178,0,2
2018,"410060",214,0,3
2019,"410060",156,0,1
2020,"410060",180,0,0
2021,"410060",154,0,0
2022,"410060",165,0,0
2023,"410060",161,0,0
2012,"410070",128,0,0
2013,"410070",134,0,0
2014,"410070",149,0,1
2015,"410070",126,0,2
2016,"410070",142,0,0
2017,"410070",133,0,0
2018,"410070",145,0,0
2019,"410070",133,0,1
2020,"410070",132,0,0
2021,"410070",115,0,0
2022,"410070",120,0,1
2023,"410070",125,0,0
2012,"410080",98,0,0
2013,"410080",83,0,0
2014,"410080",119,0,2
2015,"410080",103,0,1
2016,"410080",105,0,1
2017,"410080",111,0,2
2018,"410080",110,0,0
2019,"410080",114,0,3
2020,"410080",90,0,3
2021,"410080",100,0,2
2022,"410080",92,0,0
2023,"410080",95,0,1
2012,"410090",75,0,0
2013,"410090",71,0,0
2014,"410090",85,0,1
2015,"410090",79,0,1
2016,"410090",87,0,1
2017,"410090",82,0,0
2018,"410090",60,0,0
2019,"410090",94,0,0
2020,"410090",64,0,0
2021,"410090",62,0,1
2022,"410090",54,0,0
2023,"410090",65,0,0
2012,"410100",249,0,28
2013,"410100",250,0,34
2014,"410100",279,0,20
2015,"410100",242,0,4
2016,"410100",256,0,3
2017,"410100",266,0,1
2018,"410100",290,0,1
2019,"410100",286,0,0
2020,"410100",276,0,4
2021,"410100",278,0,0
2022,"410100",271,0,0
2023,"410100",276,0,0
2012,"410105",28,0,0
2013,"410105",33,0,0
2014,"410105",27,0,0
2015,"410105",31,0,0
2016,"410105",42,0,0
2017,"410105",29,0,1
2018,"410105",33,0,0
2019,"410105",26,0,0
2020,"410105",38,0,0
2021,"410105",33,0,0
2022,"410105",33,0,0
2023,"410105",31,0,0
2012,"410110",261,0,6
2013,"410110",239,0,3
2014,"410110",216,0,0
2015,"410110",248,0,1
2016,"410110",259,0,1
2017,"410110",246,0,2
2018,"410110",235,0,0
2019,"410110",239,0,2
2020,"410110",226,0,4
2021,"410110",205,0,5
2022,"410110",203,0,8
2023,"410110",218,0,9
2012,"410115",35,0,0
2013,"410115",46,0,0
2014,"410115",49,0,0
2015,"410115",52,0,0
2016,"410115",42,0,0
2017,"410115",41,0,1
2018,"410115",39,0,0
2019,"410115",48,0,0
2020,"410115",37,0,0
2021,"410115",43,0,0
2022,"410115",44,0,0
2023,"410115",39,0,1
2012,"410120",202,0,5
2013,"410120",316,0,3
2014,"410120",303,0,3
2015,"410120",259,0,1
2016,"410120",252,0,0
2017,"410120",279,0,5
2018,"410120",245,0,1
2019,"410120",235,0,2
2020,"410120",209,0,2
2021,"410120",240,0,6
2022,"410120",183,0,2
2023,"410120",194,0,8
2012,"410130",62,0,13
2013,"410130",76,0,10
2014,"410130",66,0,1
2015,"410130",72,0,5
2016,"410130",91,0,5
2017,"410130",75,0,0
2018,"410130",62,0,0
2019,"410130",64,0,0
2020,"410130",75,0,3
2021,"410130",69,0,2
2022,"410130",53,0,0
2023,"410130",69,0,0
2012,"410140",1664,0,0
2013,"410140",1708,0,4
2014,"410140",1804,0,3
2015,"410140",1796,0,3
2016,"410140",1697,0,3
2017,"410140",1786,0,5
2018,"410140",1710,0,4
2019,"410140",1712,0,6
2020,"410140",1600,0,7
2021,"410140",1518,0,2
2022,"410140",1519,0,6
2023,"410140",1446,0,4
2012,"410150",1533,0,0
2013,"410150",1660,0,3
2014,"410150",1656,0,2
2015,"410150",1628,0,4
2016,"410150",1563,0,1
2017,"410150",1589,0,0
2018,"410150",1593,0,0
2019,"410150",1509,0,1
2020,"410150",1499,0,1
2021,"410150",1457,0,0
2022,"410150",1517,0,1
2023,"410150",1478,0,2
2012,"410160",392,0,19
2013,"410160",369,0,29
2014,"410160",357,0,4
2015,"410160",355,0,2
2016,"410160",359,0,0
2017,"410160",396,0,5
2018,"410160",382,0,7
2019,"410160",358,0,3
2020,"410160",362,0,1
2021,"410160",343,0,7
2022,"410160",367,0,14
2023,"410160",353,0,8
2012,"410165",34,0,0
2013,"410165",43,0,0
2014,"410165",34,0,0
2015,"410165",40,0,0
2016,"410165",62,0,1
2017,"410165",51,0,0
2018,"410165",43,0,0
2019,"410165",36,0,0
2020,"410165",43,0,0
2021,"410165",47,0,0
2022,"410165",47,0,0
2023,"410165",42,0,0
2012,"410170",179,0,4
2013,"410170",175,0,1
2014,"410170",194,0,2
2015,"410170",198,0,2
2016,"410170",206,0,4
2017,"410170",190,0,2
2018,"410170",188,0,1
2019,"410170",202,0,2
2020,"410170",185,0,3
2021,"410170",178,0,1
2022,"410170",189,0,9
2023,"410170",170,0,6
2012,"410180",2285,0,73
2013,"410180",2336,0,29
2014,"410180",2465,0,28
2015,"410180",2460,0,27
2016,"410180",2255,0,16
2017,"410180",2358,0,16
2018,"410180",2207,0,5
2019,"410180",2262,0,7
2020,"410180",2188,0,5
2021,"410180",2034,0,7
