"codmunres";"ano";"anomalia";"grupo_de_anomalias_congenitas";"descricao";"nascidos_vivos_anomalia"
430310;2021;"Q201";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
430310;2021;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
430310;2021;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
430310;2021;"Q909";"Síndrome de Down";"Síndrome de Down";1
430310;2021;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
430310;2021;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
430310;2021;"Q690";"Defeitos de membros";"Polidactilia";1
430310;2021;"Q270";"Cardiopatias congênitas";"Outras malformações congênitas do sistema vascular periférico";1
430310;2021;"Q212";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
430310;2021;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430310;2021;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
430310;2021;"Q234";"Cardiopatias congênitas";"Malformações congênitas das valvas aórtica e mitral";1
430310;2021;"Q909";"Síndrome de Down";"Síndrome de Down";1
430310;2021;"Q909";"Síndrome de Down";"Síndrome de Down";1
430310;2021;"Q248";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430310;2021;"Q209";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
430310;2021;"Q909";"Síndrome de Down";"Síndrome de Down";1
430310;2021;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430310;2022;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
430310;2022;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
430310;2022;"Q270";"Cardiopatias congênitas";"Outras malformações congênitas do sistema vascular periférico";1
430310;2022;"Q234";"Cardiopatias congênitas";"Malformações congênitas das valvas aórtica e mitral";1
430310;2022;"Q270";"Cardiopatias congênitas";"Outras malformações congênitas do sistema vascular periférico";1
430310;2022;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430310;2022;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
430310;2022;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430310;2023;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430310;2023;"Q212";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
430310;2023;"Q000";"Defeitos de tubo neural";"Anencefalia";1
430310;2023;"Q909";"Síndrome de Down";"Síndrome de Down";1
430310;2023;"Q909";"Síndrome de Down";"Síndrome de Down";1
430310;2023;"Q359";"Fendas orais";"Fenda palatina";1
430310;2023;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430310;2023;"Q909";"Síndrome de Down";"Síndrome de Down";1
430310;2023;"Q050";"Defeitos de tubo neural";"Espinha bifida";1
430310;2023;"Q690";"Defeitos de membros";"Polidactilia";1
430310;2023;"Q210";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
430310;2023;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430310;2023;"Q369";"Fendas orais";"Fenda labial";1
430310;2023;"Q909";"Síndrome de Down";"Síndrome de Down";1
430310;2023;"Q690";"Defeitos de membros";"Polidactilia";1
430310;2024;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430310;2024;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430310;2024;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430310;2024;"Q909";"Síndrome de Down";"Síndrome de Down";1
430310;2024;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430310;2024;"Q909";"Síndrome de Down";"Síndrome de Down";1
430310;2024;"Q665";"Defeitos de membros";"Deformidades congênitas do pé";1
430310;2024;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430310;2024;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
430310;2024;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430310;2024;"Q208";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
430310;2024;"Q699";"Defeitos de membros";"Polidactilia";1
430310;2024;"Q234";"Cardiopatias congênitas";"Malformações congênitas das valvas aórtica e mitral";1
430310;2024;"Q690";"Defeitos de membros";"Polidactilia";1
430320;2012;"Q369";"Fendas orais";"Fenda labial";1
430320;2018;"Q359";"Fendas orais";"Fenda palatina";1
430330;2017;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430330;2018;"Q699";"Defeitos de membros";"Polidactilia";1
430330;2020;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
430330;2020;"Q909";"Síndrome de Down";"Síndrome de Down";1
430330;2024;"Q000";"Defeitos de tubo neural";"Anencefalia";1
430340;2012;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
430340;2013;"Q541";"Defeitos de órgãos genitais";"Hipospadia";1
430340;2020;"Q279";"Cardiopatias congênitas";"Outras malformações congênitas do sistema vascular periférico";1
430350;2012;"Q212";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
430350;2012;"Q375";"Fendas orais";"Fenda labial com fenda palatina";1
430350;2012;"Q353";"Fendas orais";"Fenda palatina";1
430350;2012;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
430350;2013;"Q690";"Defeitos de membros";"Polidactilia";1
430350;2013;"Q909";"Síndrome de Down";"Síndrome de Down";1
430350;2013;"Q201";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
430350;2013;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
430350;2013;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430350;2013;"Q713";"Defeitos de membros";"Defeitos por redução do membro superior";1
430350;2013;"Q251";"Cardiopatias congênitas";"Malformações congênitas das grandes artérias";1
430350;2013;"Q909";"Síndrome de Down";"Síndrome de Down";1
430350;2013;"Q209";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
430350;2013;"Q690";"Defeitos de membros";"Polidactilia";1
430350;2013;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430350;2013;"Q228";"Cardiopatias congênitas";"Malformações congênitas das valvas pulmonar e tricúspide";1
430350;2014;"Q690";"Defeitos de membros";"Polidactilia";1
430350;2014;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
430350;2014;"Q050";"Defeitos de tubo neural";"Espinha bifida";1
430350;2014;"Q666";"Defeitos de membros";"Deformidades congênitas do pé";1
430350;2014;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
430350;2015;"Q712";"Defeitos de membros";"Defeitos por redução do membro superior";1
430350;2015;"Q909";"Síndrome de Down";"Síndrome de Down";1
430350;2015;"Q369";"Fendas orais";"Fenda labial";1
430350;2015;"Q369";"Fendas orais";"Fenda labial";1
430350;2015;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
430350;2015;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430350;2015;"Q900";"Síndrome de Down";"Síndrome de Down";1
430350;2016;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
430350;2016;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
430350;2016;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
430350;2016;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
430350;2016;"Q909";"Síndrome de Down";"Síndrome de Down";1
430350;2016;"Q713";"Defeitos de membros";"Defeitos por redução do membro superior";1
430350;2016;"Q690";"Defeitos de membros";"Polidactilia";1
430350;2016;"Q699";"Defeitos de membros";"Polidactilia";1
430350;2016;"Q699";"Defeitos de membros";"Polidactilia";1
430350;2017;"Q909";"Síndrome de Down";"Síndrome de Down";1
430350;2017;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430350;2017;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
430350;2017;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
430350;2017;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
430350;2017;"Q909";"Síndrome de Down";"Síndrome de Down";1
430350;2017;"Q690";"Defeitos de membros";"Polidactilia";1
430350;2017;"Q699";"Defeitos de membros";"Polidactilia";1
430350;2017;"Q909";"Síndrome de Down";"Síndrome de Down";1
430350;2017;"Q699";"Defeitos de membros";"Polidactilia";1
430350;2018;"Q699";"Defeitos de membros";"Polidactilia";1
430350;2018;"Q909";"Síndrome de Down";"Síndrome de Down";1
430350;2018;"Q690";"Defeitos de membros";"Polidactilia";1
430350;2018;"Q699";"Defeitos de membros";"Polidactilia";1
430350;2018;"Q690";"Defeitos de membros";"Polidactilia";1
430350;2018;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
430350;2019;"Q000";"Defeitos de tubo neural";"Anencefalia";1
430350;2019;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430350;2019;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430350;2019;"Q203";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
430350;2019;"Q692";"Defeitos de membros";"Polidactilia";1
430350;2019;"Q540";"Defeitos de órgãos genitais";"Hipospadia";1
430350;2019;"Q690";"Defeitos de membros";"Polidactilia";1
430350;2019;"Q369";"Fendas orais";"Fenda labial";1
430350;2019;"Q369";"Fendas orais";"Fenda labial";1
430350;2019;"Q248";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430350;2020;"Q909";"Síndrome de Down";"Síndrome de Down";1
430350;2020;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
430350;2020;"Q699";"Defeitos de membros";"Polidactilia";1
430350;2020;"Q690";"Defeitos de membros";"Polidactilia";1
430350;2020;"Q541";"Defeitos de órgãos genitais";"Hipospadia";1
430350;2020;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430350;2020;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
430350;2020;"Q699";"Defeitos de membros";"Polidactilia";1
430350;2020;"Q690";"Defeitos de membros";"Polidactilia";1
430350;2021;"Q665";"Defeitos de membros";"Deformidades congênitas do pé";1
430350;2021;"Q369";"Fendas orais";"Fenda labial";1
430350;2021;"Q02X";"Microcefalia";"Microcefalia";1
430350;2021;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
430350;2021;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430350;2021;"Q690";"Defeitos de membros";"Polidactilia";1
430350;2022;"Q213";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
430350;2022;"Q02X";"Microcefalia";"Microcefalia";1
430350;2022;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430350;2022;"Q699";"Defeitos de membros";"Polidactilia";1
430350;2022;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
430350;2022;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
430350;2022;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430350;2022;"Q369";"Fendas orais";"Fenda labial";1
430350;2022;"Q729";"Defeitos de membros";"Defeitos por redução do membro inferior";1
430350;2023;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
430350;2023;"Q259";"Cardiopatias congênitas";"Malformações congênitas das grandes artérias";1
430350;2023;"Q713";"Defeitos de membros";"Defeitos por redução do membro superior";1
430350;2023;"Q909";"Síndrome de Down";"Síndrome de Down";1
430350;2023;"Q909";"Síndrome de Down";"Síndrome de Down";1
430350;2023;"Q738";"Defeitos de membros";"Defeitos por redução de membro não especificado";1
430350;2023;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
430350;2023;"Q690";"Defeitos de membros";"Polidactilia";1
430350;2023;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
430350;2024;"Q213";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
430350;2024;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430350;2024;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430350;2024;"Q690";"Defeitos de membros";"Polidactilia";1
430350;2024;"Q02X";"Microcefalia";"Microcefalia";1
430355;2018;"Q699";"Defeitos de membros";"Polidactilia";1
430355;2019;"Q209";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
430360;2022;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430370;2013;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430370;2015;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
430370;2019;"Q213";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
430370;2019;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
430370;2022;"Q208";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
430380;2012;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430380;2014;"Q909";"Síndrome de Down";"Síndrome de Down";1
430380;2019;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430380;2022;"Q210";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
430380;2024;"Q699";"Defeitos de membros";"Polidactilia";1
430390;2012;"Q209";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
430390;2012;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
430390;2012;"Q909";"Síndrome de Down";"Síndrome de Down";1
430390;2012;"Q718";"Defeitos de membros";"Defeitos por redução do membro superior";1
430390;2012;"Q690";"Defeitos de membros";"Polidactilia";1
430390;2012;"Q909";"Síndrome de Down";"Síndrome de Down";1
430390;2012;"Q699";"Defeitos de membros";"Polidactilia";1
430390;2012;"Q661";"Defeitos de membros";"Deformidades congênitas do pé";1
430390;2012;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
430390;2012;"Q669";"Defeitos de membros";"Deformidades congênitas do pé";1
430390;2012;"Q359";"Fendas orais";"Fenda palatina";1
430390;2013;"Q909";"Síndrome de Down";"Síndrome de Down";1
430390;2013;"Q909";"Síndrome de Down";"Síndrome de Down";1
430390;2013;"Q909";"Síndrome de Down";"Síndrome de Down";1
430390;2013;"Q792";"Defeitos da parede abdominal";"Exonfalia";1
430390;2014;"Q02X";"Microcefalia";"Microcefalia";1
430390;2014;"Q909";"Síndrome de Down";"Síndrome de Down";1
430390;2014;"Q359";"Fendas orais";"Fenda palatina";1
430390;2014;"Q699";"Defeitos de membros";"Polidactilia";1
430390;2015;"Q699";"Defeitos de membros";"Polidactilia";1
430390;2015;"Q360";"Fendas orais";"Fenda labial";1
430390;2015;"Q718";"Defeitos de membros";"Defeitos por redução do membro superior";1
430390;2015;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430390;2015;"Q909";"Síndrome de Down";"Síndrome de Down";1
430390;2015;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430390;2015;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430390;2015;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
430390;2016;"Q208";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
430390;2016;"Q256";"Cardiopatias congênitas";"Malformações congênitas das grandes artérias";1
430390;2016;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
430390;2016;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
430390;2016;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430390;2017;"Q000";"Defeitos de tubo neural";"Anencefalia";1
430390;2017;"Q289";"Cardiopatias congênitas";"Outras malformações congênitas do aparelho circulatório";1
430390;2017;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
430390;2018;"Q02X";"Microcefalia";"Microcefalia";1
430390;2018;"Q248";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430390;2018;"Q019";"Defeitos de tubo neural";"Encefalocele";1
430390;2018;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
430390;2019;"Q909";"Síndrome de Down";"Síndrome de Down";1
430390;2019;"Q669";"Defeitos de membros";"Deformidades congênitas do pé";1
430390;2019;"Q699";"Defeitos de membros";"Polidactilia";1
430390;2019;"Q690";"Defeitos de membros";"Polidactilia";1
430390;2019;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
430390;2019;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430390;2019;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
430390;2020;"Q213";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
430390;2020;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430390;2020;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430390;2020;"Q230";"Cardiopatias congênitas";"Malformações congênitas das valvas aórtica e mitral";1
430390;2020;"Q669";"Defeitos de membros";"Deformidades congênitas do pé";1
430390;2020;"Q664";"Defeitos de membros";"Deformidades congênitas do pé";1
430390;2021;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430390;2021;"Q251";"Cardiopatias congênitas";"Malformações congênitas das grandes artérias";1
430390;2021;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
430390;2022;"Q051";"Defeitos de tubo neural";"Espinha bifida";1
430390;2022;"Q699";"Defeitos de membros";"Polidactilia";1
430390;2022;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
430390;2023;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430390;2023;"Q220";"Cardiopatias congênitas";"Malformações congênitas das valvas pulmonar e tricúspide";1
430390;2023;"Q699";"Defeitos de membros";"Polidactilia";1
430390;2024;"Q209";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
430390;2024;"Q239";"Cardiopatias congênitas";"Malformações congênitas das valvas aórtica e mitral";1
430390;2024;"Q743";"Defeitos de membros";"Artrogripose congênita múltipla";1
430390;2024;"Q690";"Defeitos de membros";"Polidactilia";1
430390;2024;"Q221";"Cardiopatias congênitas";"Malformações congênitas das valvas pulmonar e tricúspide";1
430400;2013;"Q713";"Defeitos de membros";"Defeitos por redução do membro superior";1
430400;2021;"Q370";"Fendas orais";"Fenda labial com fenda palatina";1
430410;2013;"Q050";"Defeitos de tubo neural";"Espinha bifida";1
430410;2015;"Q909";"Síndrome de Down";"Síndrome de Down";1
430410;2021;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430420;2013;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
430420;2013;"Q02X";"Microcefalia";"Microcefalia";1
430420;2014;"Q248";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430420;2015;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
430420;2017;"Q019";"Defeitos de tubo neural";"Encefalocele";1
430420;2018;"Q209";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
430420;2020;"Q210";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
430420;2020;"Q250";"Cardiopatias congênitas";"Malformações congênitas das grandes artérias";1
430420;2021;"Q050";"Defeitos de tubo neural";"Espinha bifida";1
430420;2021;"Q019";"Defeitos de tubo neural";"Encefalocele";1
430420;2021;"Q212";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
430420;2022;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430420;2024;"Q909";"Síndrome de Down";"Síndrome de Down";1
430420;2024;"Q248";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430420;2024;"Q057";"Defeitos de tubo neural";"Espinha bifida";1
430420;2024;"Q212";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
430420;2024;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430430;2014;"Q359";"Fendas orais";"Fenda palatina";1
430430;2023;"Q909";"Síndrome de Down";"Síndrome de Down";1
430435;2012;"Q000";"Defeitos de tubo neural";"Anencefalia";1
430435;2012;"Q723";"Defeitos de membros";"Defeitos por redução do membro inferior";1
430435;2013;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
430435;2013;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
430435;2017;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
430435;2018;"Q012";"Defeitos de tubo neural";"Encefalocele";1
430435;2019;"Q909";"Síndrome de Down";"Síndrome de Down";1
430435;2019;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430435;2021;"Q540";"Defeitos de órgãos genitais";"Hipospadia";1
430435;2021;"Q902";"Síndrome de Down";"Síndrome de Down";1
430440;2012;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430440;2012;"Q909";"Síndrome de Down";"Síndrome de Down";1
430440;2014;"Q909";"Síndrome de Down";"Síndrome de Down";1
430440;2014;"Q730";"Defeitos de membros";"Defeitos por redução de membro não especificado";1
430440;2015;"Q909";"Síndrome de Down";"Síndrome de Down";1
430440;2016;"Q209";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
430440;2016;"Q699";"Defeitos de membros";"Polidactilia";1
430440;2017;"Q909";"Síndrome de Down";"Síndrome de Down";1
430440;2017;"Q213";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
430440;2017;"Q690";"Defeitos de membros";"Polidactilia";1
430440;2017;"Q359";"Fendas orais";"Fenda palatina";1
430440;2017;"Q730";"Defeitos de membros";"Defeitos por redução de membro não especificado";1
430440;2017;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
430440;2018;"Q909";"Síndrome de Down";"Síndrome de Down";1
430440;2018;"Q792";"Defeitos da parede abdominal";"Exonfalia";1
430440;2018;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
430440;2018;"Q909";"Síndrome de Down";"Síndrome de Down";1
430440;2019;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
430440;2019;"Q359";"Fendas orais";"Fenda palatina";1
430440;2020;"Q359";"Fendas orais";"Fenda palatina";1
430440;2020;"Q699";"Defeitos de membros";"Polidactilia";1
430440;2020;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
430440;2020;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430440;2020;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
430440;2020;"Q564";"Defeitos de órgãos genitais";"Sexo indeterminado e pseudo-hermafroditismo";1
430440;2020;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
430440;2021;"Q909";"Síndrome de Down";"Síndrome de Down";1
430440;2021;"Q909";"Síndrome de Down";"Síndrome de Down";1
430440;2021;"Q909";"Síndrome de Down";"Síndrome de Down";1
430440;2021;"Q909";"Síndrome de Down";"Síndrome de Down";1
430440;2022;"Q909";"Síndrome de Down";"Síndrome de Down";1
430440;2022;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
430440;2023;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430440;2023;"Q909";"Síndrome de Down";"Síndrome de Down";1
430440;2023;"Q690";"Defeitos de membros";"Polidactilia";1
430440;2024;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430440;2024;"Q909";"Síndrome de Down";"Síndrome de Down";1
430440;2024;"Q690";"Defeitos de membros";"Polidactilia";1
430440;2024;"Q909";"Síndrome de Down";"Síndrome de Down";1
430440;2024;"Q713";"Defeitos de membros";"Defeitos por redução do membro superior";1
430440;2024;"Q369";"Fendas orais";"Fenda labial";1
430450;2012;"Q019";"Defeitos de tubo neural";"Encefalocele";1
430450;2012;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
430450;2012;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
430450;2012;"Q731";"Defeitos de membros";"Defeitos por redução de membro não especificado";1
430450;2012;"Q543";"Defeitos de órgãos genitais";"Hipospadia";1
430450;2013;"Q909";"Síndrome de Down";"Síndrome de Down";1
430450;2013;"Q690";"Defeitos de membros";"Polidactilia";1
430450;2013;"Q359";"Fendas orais";"Fenda palatina";1
430450;2016;"Q669";"Defeitos de membros";"Deformidades congênitas do pé";1
430450;2016;"Q909";"Síndrome de Down";"Síndrome de Down";1
430450;2017;"Q251";"Cardiopatias congênitas";"Malformações congênitas das grandes artérias";1
430450;2017;"Q206";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
430450;2017;"Q690";"Defeitos de membros";"Polidactilia";1
430450;2018;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430450;2018;"Q699";"Defeitos de membros";"Polidactilia";1
430450;2019;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
430450;2019;"Q665";"Defeitos de membros";"Deformidades congênitas do pé";1
430450;2019;"Q378";"Fendas orais";"Fenda labial com fenda palatina";1
430450;2019;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
430450;2019;"Q713";"Defeitos de membros";"Defeitos por redução do membro superior";1
430450;2020;"Q669";"Defeitos de membros";"Deformidades congênitas do pé";1
430450;2021;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430450;2023;"Q666";"Defeitos de membros";"Deformidades congênitas do pé";1
430450;2023;"Q663";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2012;"Q02X";"Microcefalia";"Microcefalia";1
430460;2012;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430460;2012;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
430460;2012;"Q369";"Fendas orais";"Fenda labial";1
430460;2012;"Q359";"Fendas orais";"Fenda palatina";1
430460;2012;"Q699";"Defeitos de membros";"Polidactilia";1
430460;2012;"Q669";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2012;"Q690";"Defeitos de membros";"Polidactilia";1
430460;2012;"Q691";"Defeitos de membros";"Polidactilia";1
430460;2012;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
430460;2012;"Q359";"Fendas orais";"Fenda palatina";1
430460;2012;"Q692";"Defeitos de membros";"Polidactilia";1
430460;2012;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
430460;2012;"Q690";"Defeitos de membros";"Polidactilia";1
430460;2012;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
430460;2012;"Q201";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
430460;2012;"Q690";"Defeitos de membros";"Polidactilia";1
430460;2012;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2012;"Q219";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
430460;2012;"Q692";"Defeitos de membros";"Polidactilia";1
430460;2012;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2012;"Q669";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2013;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
430460;2013;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430460;2013;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
430460;2013;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2013;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
430460;2013;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2013;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2013;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
430460;2013;"Q208";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
430460;2013;"Q378";"Fendas orais";"Fenda labial com fenda palatina";1
430460;2013;"Q234";"Cardiopatias congênitas";"Malformações congênitas das valvas aórtica e mitral";1
430460;2013;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
430460;2013;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430460;2013;"Q359";"Fendas orais";"Fenda palatina";1
430460;2013;"Q369";"Fendas orais";"Fenda labial";1
