"","codmunres","ano","obitos_fetais_mais_22sem","fetal_peso_menos_1500","fetal_peso_1500_1999","fetal_peso_2000_2499","fetal_peso_mais_2500","fetal_antes","fetal_durante","fetal_depois","fetal_antes_peso_menos_1500","fetal_antes_peso_1500_1999","fetal_antes_peso_2000_2499","fetal_antes_peso_mais_2500","fetal_durante_peso_menos_1500","fetal_durante_peso_1500_1999","fetal_durante_peso_2000_2499","fetal_durante_peso_mais_2500","fetal_depois_peso_menos_1500","fetal_depois_peso_1500_1999","fetal_depois_peso_2000_2499","fetal_depois_peso_mais_2500"
"30566",351140,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30567",351140,2015,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30568",351140,2016,3,1,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"30569",351140,2017,4,2,0,1,1,4,0,0,2,0,1,1,0,0,0,0,0,0,0,0
"30570",351140,2018,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30571",351140,2019,4,2,1,0,1,4,0,0,2,1,0,1,0,0,0,0,0,0,0,0
"30572",351140,2020,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"30573",351150,2012,4,2,1,0,1,4,0,0,2,1,0,1,0,0,0,0,0,0,0,0
"30574",351150,2013,7,4,0,1,2,7,0,0,4,0,1,2,0,0,0,0,0,0,0,0
"30575",351150,2014,3,0,1,0,2,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0
"30576",351150,2015,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"30577",351150,2016,6,2,2,1,1,6,0,0,2,2,1,1,0,0,0,0,0,0,0,0
"30578",351150,2017,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"30579",351150,2018,5,4,0,1,0,5,0,0,4,0,1,0,0,0,0,0,0,0,0,0
"30580",351150,2019,3,1,1,0,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"30581",351150,2020,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"30582",351160,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30583",351160,2013,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"30584",351160,2014,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"30585",351160,2015,5,1,0,1,2,3,1,0,1,0,0,2,0,0,1,0,0,0,0,0
"30586",351160,2016,4,3,1,0,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0
"30587",351160,2017,4,3,0,1,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"30588",351160,2018,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30589",351160,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30590",351160,2020,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30591",351170,2012,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"30592",351170,2013,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"30593",351170,2014,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"30594",351170,2015,2,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"30595",351170,2016,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30596",351170,2017,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"30597",351170,2018,3,3,0,0,0,1,2,0,1,0,0,0,2,0,0,0,0,0,0,0
"30598",351170,2019,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"30599",351170,2020,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"30600",351190,2012,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"30601",351190,2013,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"30602",351190,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30603",351190,2015,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"30604",351190,2016,2,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"30605",351190,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30606",351190,2018,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30607",351190,2019,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"30608",351190,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30609",351200,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30610",351200,2013,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30611",351200,2014,4,3,0,1,0,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0
"30612",351200,2015,2,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"30613",351200,2016,3,2,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"30614",351200,2017,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"30615",351200,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30616",351200,2019,2,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"30617",351200,2020,5,1,1,1,2,5,0,0,1,1,1,2,0,0,0,0,0,0,0,0
"30618",351210,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30619",351210,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30620",351210,2014,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30621",351210,2015,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30622",351210,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30623",351210,2017,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"30624",351210,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30625",351210,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30626",351210,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30627",351220,2012,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"30628",351220,2013,3,2,0,1,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0
"30629",351220,2014,3,1,0,1,1,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0
"30630",351220,2015,7,3,1,1,2,5,2,0,2,1,1,1,1,0,0,1,0,0,0,0
"30631",351220,2016,3,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"30632",351220,2017,9,5,0,1,1,8,0,0,4,0,1,1,0,0,0,0,0,0,0,0
"30633",351220,2018,2,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"30634",351220,2019,7,2,0,1,4,5,2,0,2,0,1,2,0,0,0,2,0,0,0,0
"30635",351220,2020,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"30636",351230,2012,3,1,0,0,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"30637",351230,2013,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30638",351230,2014,3,0,1,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"30639",351230,2015,3,1,1,0,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"30640",351230,2016,2,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"30641",351230,2017,3,2,0,0,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0
"30642",351230,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30643",351230,2019,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"30644",351230,2020,3,0,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"30645",351240,2012,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30646",351240,2013,2,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"30647",351240,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30648",351240,2015,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"30649",351240,2016,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30650",351240,2017,2,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"30651",351240,2018,3,2,0,0,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0
"30652",351240,2019,3,1,1,0,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0
"30653",351240,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30654",351250,2012,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30655",351250,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30656",351250,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30657",351250,2015,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"30658",351250,2016,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"30659",351250,2017,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30660",351250,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30661",351250,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30662",351250,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30663",351260,2012,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30664",351260,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30665",351260,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30666",351260,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30667",351260,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30668",351260,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30669",351260,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30670",351260,2019,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"30671",351260,2020,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30672",351270,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30673",351270,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30674",351270,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30675",351270,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30676",351270,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30677",351270,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30678",351270,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30679",351270,2019,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"30680",351270,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30681",351280,2012,6,3,2,1,0,6,0,0,3,2,1,0,0,0,0,0,0,0,0,0
"30682",351280,2013,7,1,2,0,3,7,0,0,1,2,0,3,0,0,0,0,0,0,0,0
"30683",351280,2014,6,3,0,1,1,6,0,0,3,0,1,1,0,0,0,0,0,0,0,0
"30684",351280,2015,5,5,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"30685",351280,2016,4,0,0,2,2,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0
"30686",351280,2017,5,1,3,1,0,5,0,0,1,3,1,0,0,0,0,0,0,0,0,0
"30687",351280,2018,4,4,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"30688",351280,2019,2,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"30689",351280,2020,6,5,0,1,0,6,0,0,5,0,1,0,0,0,0,0,0,0,0,0
"30690",351290,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30691",351290,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30692",351290,2014,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30693",351290,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30694",351290,2016,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30695",351290,2017,2,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"30696",351290,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30697",351290,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30698",351290,2020,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"30699",351300,2012,42,17,3,6,12,39,0,0,16,3,5,12,0,0,0,0,0,0,0,0
"30700",351300,2013,35,20,2,0,11,35,0,0,20,2,0,11,0,0,0,0,0,0,0,0
"30701",351300,2014,37,17,4,7,6,29,0,0,13,3,7,4,0,0,0,0,0,0,0,0
"30702",351300,2015,33,11,10,4,7,32,0,0,11,10,4,7,0,0,0,0,0,0,0,0
"30703",351300,2016,35,19,3,2,9,32,1,0,17,3,2,8,1,0,0,0,0,0,0,0
"30704",351300,2017,22,10,2,4,4,22,0,0,10,2,4,4,0,0,0,0,0,0,0,0
"30705",351300,2018,28,13,2,3,9,27,0,0,12,2,3,9,0,0,0,0,0,0,0,0
"30706",351300,2019,35,19,3,4,8,34,0,0,19,3,4,7,0,0,0,0,0,0,0,0
"30707",351300,2020,49,6,0,0,1,43,0,0,6,0,0,1,0,0,0,0,0,0,0,0
"30708",351310,2012,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"30709",351310,2013,5,3,0,0,2,5,0,0,3,0,0,2,0,0,0,0,0,0,0,0
"30710",351310,2014,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"30711",351310,2015,3,2,0,0,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0
"30712",351310,2016,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"30713",351310,2017,3,2,0,0,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0
"30714",351310,2018,3,1,0,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"30715",351310,2019,4,3,0,0,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0
"30716",351310,2020,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"30717",351320,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30718",351320,2013,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"30719",351320,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30720",351320,2015,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"30721",351320,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30722",351320,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30723",351320,2018,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"30724",351320,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30725",351320,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30726",351330,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30727",351330,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30728",351330,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30729",351330,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30730",351330,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30731",351330,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30732",351330,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30733",351330,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30734",351330,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30735",351340,2012,13,5,2,2,2,11,2,0,5,2,2,1,0,0,0,1,0,0,0,0
"30736",351340,2013,11,6,1,2,2,11,0,0,6,1,2,2,0,0,0,0,0,0,0,0
"30737",351340,2014,14,9,2,1,2,13,1,0,8,2,1,2,1,0,0,0,0,0,0,0
"30738",351340,2015,9,5,0,3,1,9,0,0,5,0,3,1,0,0,0,0,0,0,0,0
"30739",351340,2016,13,9,2,0,2,12,1,0,8,2,0,2,1,0,0,0,0,0,0,0
"30740",351340,2017,11,8,1,1,1,11,0,0,8,1,1,1,0,0,0,0,0,0,0,0
"30741",351340,2018,13,7,3,1,2,12,0,0,7,3,1,1,0,0,0,0,0,0,0,0
"30742",351340,2019,6,4,1,1,0,6,0,0,4,1,1,0,0,0,0,0,0,0,0,0
"30743",351340,2020,9,5,2,2,0,8,1,0,5,1,2,0,0,1,0,0,0,0,0,0
"30744",351350,2012,22,14,4,2,2,22,0,0,14,4,2,2,0,0,0,0,0,0,0,0
"30745",351350,2013,18,13,1,3,1,17,1,0,13,0,3,1,0,1,0,0,0,0,0,0
"30746",351350,2014,19,13,1,0,5,18,0,0,12,1,0,5,0,0,0,0,0,0,0,0
"30747",351350,2015,24,10,1,2,9,20,2,0,10,1,2,6,0,0,0,2,0,0,0,0
"30748",351350,2016,17,10,1,1,5,17,0,0,10,1,1,5,0,0,0,0,0,0,0,0
"30749",351350,2017,15,10,0,2,2,14,1,0,10,0,2,1,0,0,0,1,0,0,0,0
"30750",351350,2018,18,10,2,2,4,17,0,0,9,2,2,4,0,0,0,0,0,0,0,0
"30751",351350,2019,13,5,4,0,4,13,0,0,5,4,0,4,0,0,0,0,0,0,0,0
"30752",351350,2020,15,9,3,0,2,14,1,0,8,3,0,2,1,0,0,0,0,0,0,0
"30753",351360,2012,3,1,2,0,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0
"30754",351360,2013,4,2,0,1,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"30755",351360,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30756",351360,2015,3,2,0,0,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0
"30757",351360,2016,3,2,0,1,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"30758",351360,2017,3,1,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"30759",351360,2018,6,3,0,2,0,6,0,0,3,0,2,0,0,0,0,0,0,0,0,0
"30760",351360,2019,5,0,2,1,1,5,0,0,0,2,1,1,0,0,0,0,0,0,0,0
"30761",351360,2020,4,3,0,1,0,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0
"30762",351370,2012,5,2,0,1,1,5,0,0,2,0,1,1,0,0,0,0,0,0,0,0
"30763",351370,2013,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"30764",351370,2014,5,4,1,0,0,5,0,0,4,1,0,0,0,0,0,0,0,0,0,0
"30765",351370,2015,6,2,1,0,2,5,1,0,2,1,0,1,0,0,0,1,0,0,0,0
"30766",351370,2016,3,1,0,0,2,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0
"30767",351370,2017,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"30768",351370,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30769",351370,2019,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"30770",351370,2020,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30771",351380,2012,48,24,7,5,8,45,0,0,21,7,5,8,0,0,0,0,0,0,0,0
"30772",351380,2013,53,28,7,6,8,51,1,0,28,7,5,7,0,0,0,1,0,0,0,0
"30773",351380,2014,54,31,9,3,7,53,0,0,30,9,3,7,0,0,0,0,0,0,0,0
"30774",351380,2015,64,34,6,7,15,59,2,0,32,6,6,14,2,0,0,0,0,0,0,0
"30775",351380,2016,63,37,6,2,14,60,1,0,35,6,2,13,1,0,0,0,0,0,0,0
"30776",351380,2017,55,31,5,4,10,51,0,0,29,5,3,9,0,0,0,0,0,0,0,0
"30777",351380,2018,45,28,6,4,5,43,0,0,28,5,4,5,0,0,0,0,0,0,0,0
"30778",351380,2019,44,22,9,5,8,43,0,0,21,9,5,8,0,0,0,0,0,0,0,0
"30779",351380,2020,32,17,4,3,8,28,2,0,15,4,1,8,1,0,1,0,0,0,0,0
"30780",351385,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30781",351385,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30782",351385,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30783",351385,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30784",351385,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30785",351385,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30786",351385,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30787",351385,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30788",351385,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30789",351390,2012,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30790",351390,2013,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"30791",351390,2014,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30792",351390,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30793",351390,2016,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30794",351390,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30795",351390,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30796",351390,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30797",351390,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30798",351400,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30799",351400,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30800",351400,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30801",351400,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30802",351400,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30803",351400,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30804",351400,2018,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30805",351400,2019,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30806",351400,2020,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"30807",351410,2012,3,0,2,0,1,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0
"30808",351410,2013,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"30809",351410,2014,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"30810",351410,2015,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30811",351410,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30812",351410,2017,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30813",351410,2018,2,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"30814",351410,2019,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"30815",351410,2020,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"30816",351420,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30817",351420,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30818",351420,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30819",351420,2015,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"30820",351420,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30821",351420,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30822",351420,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30823",351420,2019,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30824",351420,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30825",351430,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30826",351430,2013,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30827",351430,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30828",351430,2015,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30829",351430,2016,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30830",351430,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30831",351430,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30832",351430,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30833",351430,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30834",351440,2012,3,2,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"30835",351440,2013,6,3,1,0,1,5,0,0,3,1,0,1,0,0,0,0,0,0,0,0
"30836",351440,2014,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30837",351440,2015,7,0,2,2,2,7,0,0,0,2,2,2,0,0,0,0,0,0,0,0
"30838",351440,2016,3,1,1,0,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"30839",351440,2017,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
