"codmunres","ano","obitos_fetais_mais_28sem","peso_menos_1500_mais_28sem","peso_1500_1999_mais_28sem","peso_2000_2499_mais_28sem","peso_mais_2500_mais_28sem"
250355,2019,1,1,0,0,0
250355,2020,3,0,2,1,0
250360,2012,1,0,1,0,0
250360,2014,2,1,0,1,0
250360,2015,6,2,1,2,1
250360,2016,4,0,0,0,4
250360,2017,2,0,0,0,2
250360,2018,1,0,0,1,0
250360,2020,3,0,1,1,1
250370,2012,9,3,1,2,3
250370,2013,9,4,2,1,2
250370,2014,3,0,1,1,1
250370,2015,9,3,3,3,0
250370,2016,4,1,1,1,1
250370,2017,5,0,1,1,3
250370,2018,5,1,0,1,3
250370,2019,3,0,1,0,2
250370,2020,6,2,0,1,3
250375,2013,1,1,0,0,0
250375,2014,1,0,0,0,1
250375,2018,1,0,0,0,0
250375,2019,1,0,1,0,0
250375,2020,2,0,0,1,1
250380,2012,2,0,0,1,1
250380,2014,1,1,0,0,0
250380,2015,2,0,0,1,1
250380,2017,3,2,0,1,0
250380,2020,1,1,0,0,0
250390,2012,1,0,1,0,0
250390,2013,1,0,0,1,0
250390,2016,1,1,0,0,0
250400,2012,55,14,13,15,8
250400,2013,63,18,11,10,21
250400,2014,65,24,11,7,20
250400,2015,52,11,10,8,22
250400,2016,49,16,9,5,18
250400,2017,48,20,4,11,13
250400,2018,46,17,6,9,14
250400,2019,32,6,6,8,11
250400,2020,44,12,6,8,17
250403,2012,1,0,0,0,1
250403,2013,2,0,0,0,2
250403,2014,1,0,0,0,1
250403,2015,1,0,0,0,0
250403,2017,1,1,0,0,0
250403,2019,2,0,0,1,1
250403,2020,1,0,1,0,0
250407,2013,1,1,0,0,0
250407,2016,1,0,0,0,1
250407,2017,2,1,0,0,1
250410,2020,2,0,1,0,0
250415,2014,1,1,0,0,0
250415,2020,2,1,0,0,1
250420,2012,1,1,0,0,0
250420,2013,2,0,0,1,1
250420,2015,1,0,1,0,0
250420,2018,1,0,0,0,1
250420,2020,1,0,0,1,0
250430,2013,4,1,3,0,0
250430,2014,7,3,2,1,1
250430,2015,1,0,0,1,0
250430,2016,6,2,1,0,3
250430,2017,7,3,1,0,3
250430,2018,3,0,2,0,1
250430,2019,4,2,1,0,1
250430,2020,2,0,0,1,1
250435,2015,4,0,1,0,3
250435,2018,2,1,1,0,0
250435,2019,3,1,1,0,1
250440,2012,1,0,0,0,1
250440,2013,2,0,0,1,1
250440,2014,1,0,0,0,1
250440,2015,4,2,0,0,2
250440,2016,1,0,0,0,1
250440,2017,2,0,0,1,1
250440,2018,1,1,0,0,0
250440,2019,1,0,0,0,1
250440,2020,2,0,1,0,1
250450,2012,1,1,0,0,0
250450,2015,1,0,1,0,0
250450,2016,1,1,0,0,0
250450,2017,1,0,0,0,1
250450,2018,1,0,1,0,0
250450,2019,1,1,0,0,0
250460,2012,3,1,1,0,1
250460,2013,2,1,1,0,0
250460,2014,7,3,0,2,1
250460,2015,3,1,0,0,2
250460,2016,1,1,0,0,0
250460,2017,5,3,1,0,1
250460,2018,3,1,0,0,2
250460,2019,4,1,0,1,2
250460,2020,8,1,1,0,6
250470,2012,1,0,0,1,0
250470,2015,1,0,1,0,0
250470,2017,1,0,0,0,1
250470,2018,1,0,0,0,1
250470,2019,1,1,0,0,0
250470,2020,2,0,1,0,1
250480,2012,4,1,1,1,1
250480,2014,6,1,2,1,2
250480,2015,3,0,1,2,0
250480,2017,1,0,0,0,1
250480,2018,2,2,0,0,0
250480,2019,1,0,0,1,0
250480,2020,3,1,0,1,1
250485,2013,1,0,0,0,1
250485,2018,1,1,0,0,0
250490,2012,2,1,0,1,0
250490,2014,1,1,0,0,0
250490,2015,5,0,0,2,3
250490,2016,4,1,0,2,0
250490,2017,2,1,0,1,0
250490,2018,4,1,0,2,0
250490,2019,3,1,1,0,1
250490,2020,5,0,2,1,2
250500,2013,3,0,1,0,2
250500,2016,2,2,0,0,0
250500,2017,1,0,1,0,0
250500,2018,2,1,0,1,0
250500,2019,1,0,1,0,0
250500,2020,2,0,1,0,1
250510,2012,3,0,0,1,2
250510,2013,4,0,0,1,3
250510,2014,4,0,1,2,1
250510,2015,1,1,0,0,0
250510,2016,3,0,1,1,1
250510,2017,1,1,0,0,0
250510,2018,5,2,0,1,1
250510,2019,2,1,0,0,1
250510,2020,1,0,1,0,0
250520,2019,1,0,1,0,0
250520,2020,2,1,0,0,1
250523,2012,1,1,0,0,0
250523,2013,1,1,0,0,0
250523,2014,1,0,1,0,0
250523,2016,1,0,0,0,1
250523,2017,1,1,0,0,0
250523,2018,2,0,2,0,0
250523,2020,1,0,0,0,1
250527,2012,1,0,0,0,1
250527,2013,1,0,0,0,1
250527,2019,1,0,0,0,1
250530,2015,1,0,0,0,1
250530,2017,1,0,0,0,1
250535,2013,1,0,1,0,0
250535,2016,3,1,0,0,2
250535,2018,1,0,1,0,0
250535,2020,2,0,0,0,2
250540,2012,5,0,0,1,4
250540,2013,3,1,0,0,2
250540,2014,1,0,0,0,1
250540,2015,1,0,0,1,0
250540,2016,3,1,1,1,0
250540,2018,1,1,0,0,0
250540,2020,1,0,0,1,0
250550,2012,1,0,1,0,0
250550,2013,1,0,0,0,0
250550,2016,1,0,0,1,0
250550,2020,1,0,0,0,1
250560,2012,1,1,0,0,0
250560,2016,1,0,0,1,0
250560,2019,1,0,1,0,0
250560,2020,1,0,0,1,0
250570,2012,3,0,1,0,2
250570,2013,2,2,0,0,0
250570,2014,1,0,0,0,0
250570,2015,1,0,0,0,1
250570,2016,1,0,0,0,1
250570,2017,1,1,0,0,0
250570,2018,1,0,0,0,1
250570,2019,3,2,0,0,1
250580,2013,1,0,0,0,1
250580,2018,1,0,0,1,0
250580,2019,1,1,0,0,0
250590,2012,1,1,0,0,0
250590,2013,2,1,0,0,1
250590,2016,1,0,0,1,0
250590,2017,1,1,0,0,0
250590,2020,1,0,0,0,1
250600,2012,3,2,0,0,1
250600,2013,5,2,0,0,2
250600,2014,3,1,1,0,1
250600,2015,3,1,1,1,0
250600,2016,3,0,1,2,0
250600,2017,2,0,0,2,0
250600,2018,3,1,0,0,2
250600,2019,4,0,1,2,1
250600,2020,2,1,0,1,0
250610,2012,2,0,0,1,1
250610,2013,1,1,0,0,0
250610,2014,4,1,0,0,3
250610,2015,1,1,0,0,0
250610,2016,1,0,1,0,0
250610,2017,1,0,0,1,0
250610,2018,3,1,1,0,1
250610,2019,2,1,0,1,0
250610,2020,2,2,0,0,0
250620,2013,1,0,0,0,1
250620,2014,1,0,0,0,1
250625,2014,2,0,0,0,2
250625,2015,3,0,2,1,0
250625,2016,2,0,0,1,1
250625,2019,1,0,0,0,1
250625,2020,1,1,0,0,0
250630,2012,5,1,1,1,1
250630,2013,6,0,4,1,1
250630,2014,7,2,1,2,1
250630,2015,6,3,1,0,2
250630,2016,9,1,2,2,4
250630,2017,8,2,0,3,3
250630,2018,6,3,1,1,1
250630,2019,10,3,1,1,4
250630,2020,5,1,2,1,0
250640,2012,1,0,0,1,0
250640,2013,1,0,0,0,1
250640,2015,3,2,0,1,0
250640,2016,5,1,0,1,3
250640,2017,1,0,0,0,1
250640,2018,3,1,1,0,1
250640,2019,4,2,0,0,1
250640,2020,2,0,0,1,1
250650,2012,1,0,1,0,0
250650,2017,1,1,0,0,0
250650,2018,1,0,0,1,0
250650,2020,1,1,0,0,0
250660,2012,3,0,0,1,2
250660,2013,2,0,0,0,2
250660,2015,2,1,0,0,1
250660,2016,1,0,0,0,1
250660,2017,1,1,0,0,0
250660,2018,2,2,0,0,0
250660,2019,3,1,1,1,0
250660,2020,3,0,0,1,2
250670,2012,3,0,0,0,1
250670,2013,1,0,1,0,0
250670,2015,1,0,1,0,0
250670,2016,3,1,1,0,1
250670,2017,1,0,1,0,0
250670,2018,4,4,0,0,0
250670,2019,1,0,0,0,1
250670,2020,2,0,2,0,0
250680,2012,2,0,0,1,1
250680,2013,1,0,0,0,1
250680,2015,2,0,0,0,2
250680,2016,6,2,0,0,4
250680,2017,3,0,1,0,2
250680,2018,2,1,0,1,0
250680,2019,1,0,0,0,1
250680,2020,2,1,0,1,0
250690,2012,2,0,0,0,2
250690,2013,1,1,0,0,0
250690,2014,8,0,3,2,3
250690,2015,2,0,0,2,0
250690,2016,3,1,1,1,0
250690,2017,1,0,0,0,1
250690,2018,3,1,1,0,1
250690,2019,1,1,0,0,0
250690,2020,5,1,0,1,3
250700,2012,4,2,0,1,1
250700,2013,2,2,0,0,0
250700,2014,6,1,2,1,2
250700,2015,3,0,1,0,2
250700,2016,1,1,0,0,0
250700,2017,6,1,2,1,2
250700,2018,7,3,2,1,1
250700,2019,3,0,3,0,0
250700,2020,2,1,0,0,1
250710,2012,1,0,0,0,1
250710,2013,3,0,2,0,1
250710,2015,3,1,1,0,1
250710,2016,1,0,0,0,1
250710,2018,1,0,0,1,0
250710,2019,2,1,0,0,1
250710,2020,1,0,1,0,0
250720,2012,2,0,0,1,1
250720,2014,1,0,0,0,1
250720,2015,2,0,0,0,2
250720,2017,1,0,0,0,1
250720,2018,1,0,0,1,0
250720,2019,4,2,0,0,2
250720,2020,1,0,0,0,1
250730,2012,3,0,1,2,0
250730,2013,1,1,0,0,0
250730,2015,3,0,1,1,1
250730,2016,1,0,1,0,0
250730,2017,2,1,0,0,1
250730,2018,2,1,0,0,0
250730,2019,2,1,1,0,0
250730,2020,4,1,1,1,1
250740,2012,1,0,1,0,0
250740,2013,1,1,0,0,0
250740,2015,1,0,0,0,1
250740,2016,1,0,0,0,1
250740,2017,1,0,0,0,1
250740,2018,1,1,0,0,0
250750,2012,97,27,24,14,26
250750,2013,75,20,20,14,19
250750,2014,77,19,10,20,25
250750,2015,81,28,16,15,19
250750,2016,94,27,13,15,38
250750,2017,88,29,14,10,31
250750,2018,91,24,13,16,38
250750,2019,72,28,13,10,16
250750,2020,85,31,12,10,29
250760,2012,1,0,0,0,1
250760,2013,4,2,0,0,2
250760,2014,1,0,1,0,0
250760,2016,1,0,0,1,0
250760,2017,1,0,1,0,0
250760,2019,1,0,1,0,0
250760,2020,1,0,0,0,1
250770,2012,4,0,0,2,2
250770,2013,5,0,2,1,2
250770,2014,3,1,1,0,1
250770,2015,4,1,0,0,3
250770,2016,4,2,1,0,1
250770,2017,2,0,1,0,1
250770,2018,3,2,1,0,0
250770,2019,3,1,2,0,0
250770,2020,3,1,0,1,1
250780,2012,1,0,0,1,0
250780,2013,1,0,1,0,0
250780,2014,1,0,0,0,1
250780,2017,1,0,0,0,1
250780,2018,1,0,1,0,0
250780,2019,2,0,0,0,2
250780,2020,1,0,0,0,0
250790,2012,2,0,0,0,2
250790,2014,2,0,0,0,2
250790,2015,1,0,0,1,0
250790,2016,2,0,0,0,2
250790,2018,4,1,1,1,1
250790,2019,3,1,0,0,2
250790,2020,2,0,0,0,1
250800,2012,3,1,1,0,1
250800,2013,1,0,0,0,1
250800,2014,3,1,2,0,0
250800,2015,1,0,1,0,0
250800,2016,1,0,0,1,0
250800,2017,4,1,0,1,2
250800,2018,5,2,2,1,0
250800,2019,1,1,0,0,0
250810,2013,2,1,1,0,0
250810,2014,1,0,0,0,0
250810,2015,1,0,1,0,0
250810,2017,1,0,1,0,0
250810,2019,1,0,0,1,0
250820,2013,2,0,1,0,1
250820,2014,1,0,0,0,1
250820,2015,1,1,0,0,0
250820,2016,1,0,1,0,0
250820,2017,2,0,1,1,0
250820,2020,1,1,0,0,0
250830,2012,4,0,1,1,2
250830,2013,3,0,0,2,1
250830,2014,4,2,0,0,2
250830,2015,4,1,0,2,1
250830,2016,1,0,0,1,0
250830,2017,5,3,0,0,2
250830,2018,5,3,1,0,0
250830,2019,3,1,0,0,1
250830,2020,4,1,0,2,1
250840,2017,2,2,0,0,0
250850,2013,1,0,1,0,0
250850,2016,3,1,0,0,2
250850,2017,3,1,0,0,0
250850,2018,2,1,0,0,1
250850,2020,1,0,0,1,0
250855,2016,2,1,1,0,0
250855,2017,2,1,0,0,1
250855,2018,1,0,0,0,1
250855,2020,1,0,1,0,0
250860,2013,4,0,0,0,3
250860,2014,1,0,0,0,1
250860,2016,2,2,0,0,0
250860,2017,4,3,0,0,1
250860,2018,2,1,0,0,1
250860,2019,3,0,0,0,3
250860,2020,1,0,0,1,0
250870,2013,1,0,1,0,0
250870,2014,2,2,0,0,0
250870,2019,2,1,0,1,0
250870,2020,1,1,0,0,0
250880,2012,1,0,0,0,1
250880,2013,1,0,0,0,0
250880,2014,2,0,1,0,1
250880,2016,1,0,0,0,1
250880,2017,1,1,0,0,0
250880,2018,2,0,0,0,2
250880,2019,2,0,1,0,1
250880,2020,2,0,1,1,0
250890,2012,4,1,0,0,3
250890,2013,8,3,2,2,1
250890,2014,7,2,2,1,2
250890,2015,6,3,3,0,0
250890,2016,10,2,1,4,3
250890,2017,13,2,2,1,7
250890,2018,5,0,0,1,3
250890,2019,6,2,1,2,1
250890,2020,5,2,2,0,1
250900,2012,1,0,0,0,1
250900,2014,1,0,0,1,0
250900,2015,1,0,0,0,1
250900,2016,3,1,0,0,2
250900,2019,2,1,0,0,0
250900,2020,3,0,0,0,1
250905,2012,2,0,0,0,2
250905,2013,2,0,1,1,0
250905,2014,2,0,0,0,2
250905,2015,3,2,1,0,0
250905,2016,1,0,0,0,1
250905,2017,3,1,0,1,1
250905,2019,1,0,0,1,0
250905,2020,1,1,0,0,0
250910,2013,5,2,1,0,2
250910,2014,3,0,1,0,1
250910,2015,2,1,0,0,1
250910,2016,4,0,1,2,1
250910,2017,4,0,1,1,2
250910,2018,1,0,0,1,0
250910,2019,4,2,0,0,2
250910,2020,4,2,1,0,1
250915,2016,1,0,0,0,1
250920,2012,1,0,0,1,0
250920,2014,3,0,0,0,3
250920,2015,1,0,0,0,1
250920,2016,1,0,1,0,0
250920,2017,2,0,0,0,2
250920,2018,2,1,0,1,0
250920,2019,1,0,0,1,0
250920,2020,1,0,1,0,0
250930,2014,1,0,1,0,0
250930,2015,5,3,0,0,1
250930,2016,1,0,0,0,1
250930,2017,3,0,0,0,3
250930,2018,2,1,0,0,1
250930,2019,3,1,1,0,1
250930,2020,1,0,1,0,0
250933,2013,1,0,1,0,0
250933,2016,2,0,0,2,0
250937,2013,1,0,1,0,0
250937,2017,1,1,0,0,0
250937,2018,1,1,0,0,0
250937,2019,1,0,1,0,0
250939,2013,1,1,0,0,0
250939,2014,2,2,0,0,0
250939,2017,1,0,1,0,0
250939,2018,4,0,0,2,2
250939,2019,1,0,0,1,0
250939,2020,2,0,0,0,1
250940,2012,3,0,1,2,0
250940,2013,4,0,3,1,0
250940,2014,1,0,0,0,1
250940,2015,2,0,0,1,1
250940,2016,1,0,0,0,1
250940,2017,1,0,0,0,1
250940,2018,2,0,0,1,1
250940,2019,4,0,1,0,2
250940,2020,3,2,0,0,1
250950,2012,2,0,2,0,0
250950,2014,1,1,0,0,0
250950,2019,2,0,0,0,2
250960,2012,1,0,0,0,1
250960,2014,1,1,0,0,0
250960,2015,1,0,0,0,1
250960,2016,4,0,2,1,1
250960,2018,1,0,0,0,1
250960,2019,1,1,0,0,0
250960,2020,1,0,1,0,0
250970,2012,6,3,1,2,0
250970,2014,6,0,0,3,2
250970,2015,3,1,1,0,1
250970,2016,3,1,0,0,2
250970,2017,5,2,2,0,1
250970,2018,6,3,0,1,2
250970,2019,1,1,0,0,0
250970,2020,4,2,0,0,2
250980,2014,2,1,1,0,0
250980,2015,1,0,0,1,0
250980,2016,4,2,0,2,0
250980,2017,2,0,1,0,1
250980,2018,1,1,0,0,0
250980,2019,1,1,0,0,0
250990,2012,2,0,1,0,0
250990,2014,1,0,0,1,0
250990,2015,2,0,0,0,1
250990,2016,1,0,0,0,1
250990,2017,2,0,0,1,1
250990,2018,1,0,0,0,1
250990,2019,1,1,0,0,0
251000,2012,2,1,0,0,1
251000,2013,1,0,1,0,0
251000,2014,1,1,0,0,0
251000,2016,2,0,0,1,1
251000,2017,2,1,0,1,0
251000,2019,2,1,0,0,0
251000,2020,1,0,0,1,0
251010,2012,2,0,0,0,2
251010,2013,3,0,1,0,1
251010,2014,2,1,0,1,0
251010,2015,4,3,0,0,1
251010,2017,2,1,1,0,0
251010,2019,3,1,1,0,1
251020,2012,1,1,0,0,0
251020,2013,1,1,0,0,0
251020,2014,1,0,0,0,1
251020,2016,1,1,0,0,0
251020,2017,2,0,1,0,1
251020,2019,1,1,0,0,0
251020,2020,2,1,0,1,0
251030,2013,1,0,0,1,0
251030,2014,2,0,0,1,1
251030,2017,1,0,0,0,1
251040,2012,1,0,0,0,1
251040,2013,1,0,0,0,1
251040,2014,2,0,0,1,0
251040,2015,1,1,0,0,0
251040,2019,2,1,1,0,0
251040,2020,1,0,0,0,1
251050,2012,1,0,0,0,1
251050,2014,1,1,0,0,0
251050,2015,1,0,0,1,0
251050,2020,1,1,0,0,0
251060,2019,1,1,0,0,0
251060,2020,1,1,0,0,0
251065,2013,1,0,1,0,0
251065,2016,1,0,1,0,0
251070,2014,1,0,1,0,0
251070,2015,1,1,0,0,0
251070,2017,1,0,0,1,0
251070,2018,1,0,1,0,0
251080,2012,19,5,2,3,6
251080,2013,14,5,3,2,4
251080,2014,9,0,2,2,5
251080,2015,10,2,1,3,3
251080,2016,11,4,2,0,5
251080,2017,15,1,6,3,4
251080,2018,16,2,3,4,6
251080,2019,15,4,2,2,7
251080,2020,7,2,2,1,2
251090,2012,1,0,1,0,0
251090,2013,1,0,0,0,1
251090,2014,4,1,0,1,2
251090,2015,1,1,0,0,0
251090,2016,1,0,1,0,0
251090,2019,2,0,0,2,0
251090,2020,1,0,0,0,1
251100,2015,1,0,0,0,1
251110,2013,1,1,0,0,0
251110,2015,2,0,0,0,2
251110,2017,1,0,0,0,1
251110,2018,1,1,0,0,0
251110,2019,1,1,0,0,0
251120,2012,3,0,0,2,1
251120,2013,4,2,0,0,2
251120,2014,5,2,1,0,2
251120,2015,5,1,1,0,3
251120,2016,6,1,1,2,2
251120,2017,3,1,0,0,2
251120,2018,8,5,0,1,2
251120,2019,2,1,1,0,0
251120,2020,1,0,0,0,1
251130,2013,1,0,1,0,0
251130,2014,4,2,0,0,1
251130,2015,4,0,0,2,1
251130,2016,3,1,2,0,0
251130,2017,7,1,2,3,1
251130,2018,2,1,1,0,0
251130,2019,2,0,1,1,0
251130,2020,1,0,0,0,1
251140,2012,1,0,0,1,0
251140,2013,1,0,0,0,1
251140,2014,2,0,0,0,2
251140,2015,1,0,0,0,1
251140,2016,5,1,1,0,3
251140,2017,1,1,0,0,0
251140,2018,1,0,0,1,0
251140,2019,1,0,1,0,0
251140,2020,2,1,1,0,0
251150,2012,3,1,0,1,1
251150,2014,1,0,0,1,0
251150,2015,3,1,1,1,0
251150,2016,1,0,0,0,1
251150,2017,3,1,0,1,1
251150,2018,1,1,0,0,0
251150,2019,1,1,0,0,0
251150,2020,2,1,0,0,1
251160,2013,1,0,0,1,0
251160,2016,1,0,0,0,1
251160,2017,1,0,0,0,1
251160,2018,2,1,1,0,0
251160,2019,1,1,0,0,0
251160,2020,1,0,0,0,1
251170,2016,2,1,0,0,1
251170,2019,1,0,0,0,1
251180,2012,2,1,0,0,1
251180,2013,1,1,0,0,0
251180,2016,1,0,1,0,0
251180,2017,1,0,1,0,0
251180,2018,1,0,0,0,1
251180,2020,1,0,0,0,1
251190,2012,3,2,1,0,0
251190,2013,2,2,0,0,0
251190,2014,6,0,1,0,5
251190,2015,3,2,0,0,1
251190,2016,5,3,0,1,1
251190,2017,4,2,1,0,1
251190,2018,3,1,0,0,2
251190,2019,1,0,0,0,1
251190,2020,4,2,0,0,2
251200,2012,2,0,1,1,0
251200,2013,2,0,0,1,1
251200,2014,1,0,0,0,1
251200,2015,1,0,0,0,1
251200,2016,4,2,0,1,1
251200,2018,1,1,0,0,0
251200,2019,2,0,2,0,0
251200,2020,1,0,0,0,1
251203,2012,1,1,0,0,0
251203,2014,1,1,0,0,0
251203,2015,4,1,0,0,3
251203,2019,1,0,0,1,0
251207,2016,1,0,0,0,1
251210,2012,6,3,3,0,0
251210,2013,5,1,1,1,2
251210,2014,2,1,0,1,0
251210,2015,1,1,0,0,0
251210,2016,6,3,2,0,1
251210,2017,3,1,0,0,2
251210,2018,3,1,2,0,0
251210,2019,4,2,1,0,1
251210,2020,3,1,0,0,2
251220,2013,2,1,1,0,0
251220,2015,1,0,0,0,1
251220,2016,1,0,0,1,0
251220,2020,1,1,0,0,0
251230,2012,3,1,0,1,1
251230,2013,3,0,1,0,2
251230,2014,3,2,0,1,0
251230,2015,3,1,0,1,1
251230,2016,2,0,0,1,1
251230,2017,5,2,0,1,2
251230,2018,3,0,0,1,2
251230,2019,1,0,1,0,0
251230,2020,1,1,0,0,0
251240,2013,1,0,0,0,1
251240,2014,3,0,1,1,1
251240,2015,5,2,2,0,1
251240,2016,1,0,0,0,1
251240,2017,3,2,0,1,0
251240,2018,3,1,0,1,1
251250,2012,3,1,1,1,0
251250,2013,8,2,2,1,2
251250,2014,6,1,0,3,2
251250,2015,7,0,5,0,2
251250,2016,3,1,0,1,1
251250,2017,4,1,1,2,0
251250,2018,9,4,2,0,2
251250,2019,1,1,0,0,0
251250,2020,1,1,0,0,0
251260,2020,1,0,0,0,1
251270,2012,2,0,0,1,1
251270,2013,3,1,1,1,0
251270,2014,2,0,1,0,1
251270,2017,2,0,1,0,1
251270,2018,1,0,0,0,1
251270,2019,1,1,0,0,0
251270,2020,1,0,0,1,0
251272,2013,1,0,1,0,0
251272,2015,1,0,0,0,1
251272,2016,2,1,0,1,0
251272,2019,1,1,0,0,0
251274,2015,1,1,0,0,0
251274,2018,2,1,0,0,1
251274,2019,1,0,0,0,1
251275,2012,1,0,1,0,0
251275,2015,1,0,0,1,0
251275,2017,1,0,0,1,0
251275,2019,1,0,0,0,1
251276,2016,1,0,0,1,0
251276,2017,1,1,0,0,0
251276,2019,1,0,1,0,0
251276,2020,1,0,0,0,0
251278,2017,1,0,0,1,0
251280,2012,1,0,0,1,0
251280,2013,2,1,0,1,0
251280,2014,2,0,0,0,1
251280,2015,3,1,1,0,1
251280,2019,2,2,0,0,0
251280,2020,2,0,0,0,1
251290,2012,2,0,0,1,1
251290,2013,3,2,0,1,0
251290,2014,3,0,0,1,2
251290,2015,2,1,0,0,1
251290,2016,3,0,2,1,0
251290,2017,5,2,0,2,1
251290,2018,2,0,0,0,2
251290,2019,6,1,1,1,3
251290,2020,4,1,0,1,1
251300,2014,1,0,1,0,0
251300,2017,2,0,0,0,2
251300,2019,1,1,0,0,0
251310,2012,2,1,0,0,1
251310,2013,2,0,2,0,0
251310,2014,1,0,0,0,1
251310,2017,2,0,1,0,1
251310,2019,4,2,0,0,2
251310,2020,3,1,1,0,1
251315,2012,1,0,0,1,0
251315,2013,1,0,0,0,1
251315,2015,1,0,0,0,1
251315,2016,1,0,0,0,1
251315,2018,1,0,0,1,0
251315,2020,1,0,0,0,1
251320,2012,1,0,0,1,0
251320,2013,1,0,0,0,1
251320,2016,1,1,0,0,0
251320,2018,1,1,0,0,0
251320,2020,1,0,1,0,0
251330,2012,1,0,0,1,0
251330,2014,1,0,0,1,0
251330,2015,1,0,1,0,0
251330,2019,1,1,0,0,0
251330,2020,2,1,0,0,1
251335,2012,1,0,0,1,0
251335,2018,1,0,0,1,0
251335,2019,1,0,1,0,0
251340,2012,4,1,1,0,2
251340,2013,3,0,0,2,1
251340,2015,3,2,0,1,0
251340,2016,1,0,1,0,0
251340,2017,1,0,0,0,1
251340,2018,2,1,0,0,1
251340,2019,4,2,1,1,0
251340,2020,2,0,0,0,2
251350,2014,1,1,0,0,0
251350,2016,1,1,0,0,0
251350,2018,1,0,1,0,0
251350,2020,1,0,1,0,0
251360,2012,2,1,0,0,1
251360,2013,1,0,0,1,0
251360,2015,3,1,0,1,1
251360,2017,1,0,0,1,0
251360,2018,1,0,0,0,1
251360,2019,1,0,0,0,1
251360,2020,1,0,0,0,1
251365,2013,1,0,0,0,1
251370,2012,17,8,1,3,3
251370,2013,23,6,4,5,7
251370,2014,19,5,3,5,5
251370,2015,28,6,6,11,5
251370,2016,25,9,3,2,10
251370,2017,17,3,1,3,8
251370,2018,27,8,3,4,12
251370,2019,17,5,5,2,4
251370,2020,24,13,1,3,5
251380,2012,1,0,0,1,0
251380,2013,1,0,0,0,1
251380,2019,2,2,0,0,0
251380,2020,1,0,1,0,0
251385,2015,1,0,0,0,1
251385,2017,1,0,0,0,1
251390,2012,1,0,0,1,0
251390,2013,7,3,2,1,1
251390,2014,3,2,0,0,1
251390,2015,3,1,1,1,0
251390,2016,3,1,0,0,2
251390,2017,2,1,0,0,1
251390,2018,3,0,0,0,3
251390,2019,2,0,0,2,0
251390,2020,3,2,0,1,0
251392,2012,1,1,0,0,0
251392,2014,2,0,0,0,2
251392,2015,1,1,0,0,0
251392,2019,1,0,0,0,0
251392,2020,1,1,0,0,0
251394,2019,1,0,0,0,1
251396,2012,3,1,0,2,0
251396,2014,1,0,0,0,1
251398,2015,1,0,0,0,1
251410,2013,1,0,0,0,1
251410,2014,1,0,0,1,0
251410,2019,1,1,0,0,0
251410,2020,1,1,0,0,0
251420,2013,2,1,0,1,0
251420,2014,1,0,0,1,0
251420,2016,1,0,0,0,1
251420,2018,1,0,0,0,1
251420,2020,1,1,0,0,0
251430,2015,1,0,0,1,0
251430,2016,2,0,0,0,2
251430,2019,1,0,0,0,1
251430,2020,3,1,1,0,1
251440,2014,2,1,0,1,0
251440,2015,1,0,1,0,0
251440,2016,2,1,0,0,1
251440,2018,1,1,0,0,0
251440,2019,1,0,0,1,0
251440,2020,2,0,0,0,2
251445,2015,1,1,0,0,0
251445,2016,1,0,0,0,0
251445,2018,1,1,0,0,0
251445,2020,1,1,0,0,0
251450,2012,2,0,0,0,1
251450,2013,1,0,0,0,1
251450,2014,4,1,1,0,2
251450,2015,1,0,0,1,0
251450,2016,4,1,0,0,2
251450,2017,1,0,0,1,0
251450,2018,3,2,1,0,0
251450,2019,2,1,0,0,1
251450,2020,2,1,0,0,0
251455,2013,1,0,1,0,0
251455,2014,1,0,0,0,1
251455,2015,1,0,0,0,1
251455,2017,1,0,0,0,1
251460,2013,1,1,0,0,0
251460,2016,1,0,0,1,0
251460,2019,1,0,1,0,0
251460,2020,3,2,0,0,1
251465,2014,1,0,0,0,1
251465,2017,1,0,0,0,0
251470,2014,1,1,0,0,0
251470,2015,1,1,0,0,0
251470,2016,1,0,1,0,0
251470,2017,4,0,1,0,3
251480,2013,1,0,0,0,0
251480,2015,2,0,2,0,0
251490,2012,1,1,0,0,0
251490,2013,1,1,0,0,0
251490,2014,3,0,0,3,0
251490,2017,1,0,0,0,1
251490,2018,1,0,1,0,0
251490,2020,1,1,0,0,0
251500,2012,1,0,0,0,1
251500,2015,1,0,0,0,1
251500,2016,2,0,0,0,2
251500,2018,1,1,0,0,0
251510,2012,2,1,1,0,0
251510,2014,1,0,0,0,0
251510,2016,3,0,0,1,2
251510,2017,1,0,0,0,1
251510,2018,4,4,0,0,0
251510,2019,1,0,1,0,0
251510,2020,2,1,1,0,0
251520,2015,2,1,0,1,0
251520,2017,1,0,0,1,0
251520,2020,1,0,0,0,1
251530,2012,4,3,0,0,1
251530,2013,7,2,0,2,3
251530,2014,7,3,1,0,3
251530,2015,7,1,3,2,1
251530,2016,3,1,1,1,0
251530,2017,1,0,0,0,1
251530,2018,11,1,1,0,9
251530,2019,4,1,1,0,2
251530,2020,8,2,0,2,4
251540,2012,3,0,0,1,2
251540,2014,3,0,1,0,2
251540,2016,1,0,0,0,1
251540,2017,2,0,1,0,1
251540,2018,3,2,1,0,0
251540,2020,1,0,0,1,0
251550,2012,7,2,3,2,0
251550,2013,3,0,1,2,0
251550,2014,1,1,0,0,0
251550,2015,1,1,0,0,0
251550,2016,1,0,0,0,1
