"codmunres","ano","total_de_nascidos_vivos","nvm_menor_que_20","mulheres_com_mais_de_tres_partos_anteriores","pop_feminina_10_a_19","pop_fem_10_49","beneficiarias_10_a_49","abortos_ans_30_a_39","abortos_ans_menor_30","abortos_ans_40_a_49","abortos_sus_30_a_39","abortos_sus_menor_30","abortos_sus_40_a_49","pop_fem_ans_10_49","pop_fem_sus_10_49","total_de_nascidos_vivos_ans","total_de_nascidos_vivos_sus"
"110060",2012,61,14,3,599,1894,82,0,0,0,0,0,0,81,1813,3,58
"110060",2013,63,14,3,602,1920,90,0,0,0,0,0,0,90,1830,3,60
"110060",2014,58,13,4,598,1938,92,0,0,0,0,0,0,91,1847,3,55
"110060",2015,72,18,1,596,1955,66,0,0,0,0,1,0,66,1889,2,70
"110060",2016,67,14,0,580,1964,63,0,0,0,2,1,0,63,1901,2,65
"110060",2017,71,19,1,564,1972,54,0,0,0,1,1,1,53,1919,2,69
"110060",2018,80,15,3,543,1973,40,0,0,0,1,2,0,39,1934,2,78
"110060",2019,75,14,1,526,1977,32,0,0,0,0,1,0,32,1945,1,74
"110060",2020,70,15,0,507,1977,34,0,0,0,0,2,0,34,1943,1,69
"110060",2021,60,5,3,489,1978,28,0,0,0,1,0,0,28,1950,1,59
"110060",2022,64,10,2,NA,NA,NA,0,0,0,1,1,0,NA,NA,NA,NA
"110070",2012,164,46,10,1298,4089,24,0,0,0,0,0,0,25,4064,1,163
"110070",2013,183,37,6,1291,4149,34,0,0,0,0,0,0,33,4116,1,182
"110070",2014,181,44,11,1281,4202,34,0,0,0,0,0,0,34,4168,1,180
"110070",2015,156,27,3,1271,4255,36,0,0,0,0,0,1,34,4221,1,155
"110070",2016,162,46,3,1244,4296,35,0,0,0,2,2,0,34,4262,1,161
"110070",2017,174,46,5,1213,4330,30,0,0,0,1,1,0,30,4300,1,173
"110070",2018,195,39,13,1182,4362,29,0,0,0,0,0,0,31,4331,1,194
"110070",2019,166,26,5,1152,4393,27,0,0,0,2,1,0,26,4367,1,165
"110070",2020,173,28,5,1121,4417,26,0,0,0,0,0,0,27,4390,1,172
"110070",2021,133,31,4,1088,4430,23,0,0,0,0,0,0,22,4408,1,132
"110070",2022,137,30,4,NA,NA,NA,0,0,0,0,4,0,NA,NA,NA,NA
"110080",2012,430,122,43,2212,6911,204,0,0,0,0,0,0,207,6704,13,417
"110080",2013,405,105,35,2251,7163,228,0,0,0,0,0,0,229,6934,13,392
"110080",2014,296,90,23,2291,7417,260,0,0,0,0,0,0,260,7157,10,286
"110080",2015,323,89,28,2330,7663,288,0,0,0,3,7,0,291,7372,12,311
"110080",2016,372,101,34,2334,7901,263,0,0,0,3,7,0,261,7640,12,360
"110080",2017,397,107,19,2326,8123,222,0,0,0,9,4,1,219,7904,11,386
"110080",2018,421,108,23,2319,8340,210,0,0,0,8,2,2,208,8132,11,410
"110080",2019,337,70,27,2312,8552,186,1,1,0,3,8,0,188,8364,7,330
"110080",2020,344,86,23,2305,8756,168,0,0,0,2,6,1,166,8590,7,337
"110080",2021,353,71,19,2289,8947,177,0,0,0,1,3,0,179,8768,7,346
"110080",2022,334,72,20,NA,NA,NA,1,1,0,1,2,0,NA,NA,NA,NA
"110090",2012,53,16,2,352,1111,18,0,0,0,0,0,0,18,1093,1,52
"110090",2013,36,10,0,335,1094,21,0,0,0,0,0,0,21,1073,1,35
"110090",2014,46,9,0,309,1070,22,0,0,0,0,0,0,22,1048,1,45
"110090",2015,52,13,0,288,1045,28,0,0,0,0,0,0,28,1017,1,51
"110090",2016,55,11,1,274,1023,28,0,0,0,1,1,0,28,995,1,54
"110090",2017,39,4,1,256,996,24,0,0,0,0,0,0,24,972,1,38
"110090",2018,56,9,3,237,967,19,0,0,0,0,0,0,19,948,1,55
"110090",2019,32,3,1,220,943,16,0,0,0,0,0,0,16,927,1,31
"110090",2020,37,4,0,203,913,22,0,0,0,0,0,0,22,891,1,36
"110090",2021,37,4,0,191,880,23,0,0,0,0,1,0,23,857,1,36
"110090",2022,29,3,0,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA
"110092",2012,118,31,7,891,2938,38,0,0,0,0,0,0,38,2900,2,116
"110092",2013,158,30,12,911,3046,55,0,0,0,0,0,0,55,2991,3,155
"110092",2014,158,44,10,929,3149,61,0,0,0,0,0,0,60,3089,3,155
"110092",2015,154,41,11,947,3252,80,0,0,0,1,3,0,81,3171,4,150
"110092",2016,153,31,9,953,3358,80,0,0,0,2,2,0,81,3277,4,149
"110092",2017,169,38,6,957,3460,71,0,0,0,2,5,0,73,3387,4,165
"110092",2018,181,41,11,960,3558,66,0,0,0,3,2,1,68,3490,3,178
"110092",2019,162,36,6,963,3655,66,0,0,0,4,3,0,66,3589,3,159
"110092",2020,162,36,4,966,3748,69,1,0,1,1,4,0,67,3681,3,159
"110092",2021,152,24,5,961,3828,62,0,0,0,1,4,1,61,3767,2,150
"110092",2022,162,29,8,NA,NA,NA,1,0,0,4,4,1,NA,NA,NA,NA
"110094",2012,161,48,13,1915,5848,87,0,0,0,0,0,0,88,5760,2,159
"110094",2013,203,65,9,2017,6216,85,0,0,0,0,0,0,87,6129,3,200
"110094",2014,240,62,14,2116,6579,84,0,0,0,0,0,0,86,6493,3,237
"110094",2015,274,73,16,2216,6943,90,0,0,0,1,3,0,90,6853,4,270
"110094",2016,241,69,12,2259,7284,88,0,0,0,1,5,0,87,7197,3,238
"110094",2017,209,49,9,2297,7616,74,1,0,0,0,11,0,76,7540,2,207
"110094",2018,229,50,7,2339,7947,67,0,0,0,2,7,3,64,7883,2,227
"110094",2019,205,41,9,2371,8262,66,0,0,0,3,2,1,66,8196,2,203
"110094",2020,246,54,10,2401,8567,64,0,0,0,1,10,0,60,8507,2,244
"110094",2021,243,52,14,2400,8865,65,0,0,0,4,8,0,62,8803,2,241
"110094",2022,208,41,16,NA,NA,NA,0,0,0,1,5,0,NA,NA,NA,NA
"110100",2012,133,18,5,986,3143,39,0,0,0,0,0,0,38,3105,2,131
"110100",2013,116,25,4,923,3053,42,0,0,0,0,0,0,43,3010,2,114
"110100",2014,124,20,8,861,2958,35,0,0,0,0,0,0,35,2923,1,123
"110100",2015,132,25,2,796,2858,36,0,0,0,1,6,0,37,2821,2,130
"110100",2016,112,24,3,743,2744,36,0,0,0,1,4,0,36,2708,1,111
"110100",2017,109,20,1,689,2630,37,0,0,0,1,5,0,37,2593,2,107
"110100",2018,133,19,4,635,2503,34,0,0,0,3,3,0,35,2468,2,131
"110100",2019,112,26,1,581,2393,36,0,0,0,0,0,0,36,2357,2,110
"110100",2020,86,12,4,526,2270,30,0,0,0,2,3,0,30,2240,1,85
"110100",2021,105,18,3,482,2157,28,0,0,0,1,1,0,28,2129,1,104
"110100",2022,86,11,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
"110110",2012,114,36,7,893,2801,788,0,0,0,0,0,0,134,2667,5,109
"110110",2013,123,39,9,885,2858,230,0,0,0,0,0,0,137,2721,6,117
"110110",2014,97,23,9,875,2911,161,0,0,0,0,0,0,160,2751,5,92
"110110",2015,112,36,5,865,2964,150,0,0,0,1,3,0,151,2813,6,106
"110110",2016,129,35,8,845,3011,130,1,0,0,0,3,0,129,2882,6,123
"110110",2017,95,32,2,823,3057,129,0,0,0,0,2,0,128,2929,4,91
"110110",2018,92,18,5,800,3095,140,0,0,0,0,0,0,139,2956,4,88
"110110",2019,109,23,7,777,3135,152,1,0,0,1,1,0,150,2985,5,104
"110110",2020,119,28,5,754,3172,156,0,0,0,0,2,2,155,3017,6,113
"110110",2021,120,21,6,749,3210,183,1,0,0,1,0,0,183,3027,7,113
"110110",2022,107,20,4,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA
"110120",2012,100,21,7,1072,3386,42,0,0,0,0,0,0,68,3318,2,98
"110120",2013,104,23,5,1024,3358,48,0,0,0,0,0,0,67,3291,2,102
"110120",2014,107,18,4,970,3322,59,0,0,0,0,0,0,60,3262,2,105
"110120",2015,93,17,2,919,3288,64,0,0,0,1,3,0,62,3226,2,91
"110120",2016,93,14,6,884,3250,66,0,0,0,0,1,0,65,3185,2,91
"110120",2017,100,18,2,843,3205,56,0,0,0,0,3,0,54,3151,2,98
"110120",2018,92,11,1,802,3152,58,0,0,0,0,6,0,57,3095,2,90
"110120",2019,84,6,4,762,3100,61,0,1,0,0,2,0,62,3038,2,82
"110120",2020,74,17,0,722,3049,66,0,0,0,1,2,0,67,2982,2,72
"110120",2021,65,8,0,698,2989,66,0,0,0,0,0,0,66,2923,1,64
"110120",2022,73,6,2,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA
"110130",2012,148,28,6,1225,3817,110,0,0,0,0,0,0,111,3706,4,144
"110130",2013,122,22,3,1182,3780,114,0,0,0,0,0,0,113,3667,4,118
"110130",2014,137,30,8,1153,3751,114,0,0,0,0,0,0,113,3638,4,133
"110130",2015,179,38,6,1108,3706,112,0,0,0,3,4,0,111,3595,5,174
"110130",2016,148,33,6,1053,3648,106,0,0,0,2,4,0,106,3542,4,144
"110130",2017,156,25,3,996,3588,82,0,0,0,1,4,0,83,3505,4,152
"110130",2018,160,29,6,937,3513,76,0,0,0,2,1,0,77,3436,4,156
"110130",2019,164,22,3,877,3444,70,0,1,0,3,3,0,69,3375,3,161
"110130",2020,168,20,6,820,3374,62,0,0,0,0,7,0,61,3313,3,165
"110130",2021,153,23,4,774,3297,70,0,0,0,0,0,0,69,3228,3,150
"110130",2022,130,16,4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
"110140",2012,170,32,12,1451,4602,58,0,0,0,0,0,0,60,4542,2,168
"110140",2013,223,54,13,1446,4667,73,0,0,0,0,0,0,75,4592,4,219
"110140",2014,204,50,10,1439,4725,82,0,0,0,0,0,0,80,4645,3,201
"110140",2015,240,57,4,1430,4781,78,0,1,0,0,3,0,76,4705,4,236
"110140",2016,173,39,4,1394,4819,70,0,0,0,0,3,0,72,4747,3,170
"110140",2017,200,36,7,1359,4855,60,0,0,0,1,2,0,58,4797,2,198
"110140",2018,220,52,3,1314,4879,56,0,0,0,2,2,0,54,4825,2,218
"110140",2019,199,34,5,1273,4902,60,0,1,0,2,3,1,59,4843,2,197
"110140",2020,167,27,4,1232,4921,62,0,0,0,2,5,4,64,4857,2,165
"110140",2021,175,32,6,1194,4932,52,0,0,0,2,1,2,54,4878,2,173
"110140",2022,166,35,3,NA,NA,NA,0,0,0,4,0,2,NA,NA,NA,NA
"110143",2012,99,14,2,711,2331,32,0,0,0,0,0,0,33,2298,1,98
"110143",2013,82,13,1,666,2301,37,0,0,0,0,0,0,37,2264,1,81
"110143",2014,110,19,1,621,2267,38,0,0,0,0,0,0,39,2228,2,108
"110143",2015,73,15,2,575,2232,40,0,0,0,0,1,0,40,2192,1,72
"110143",2016,90,15,0,552,2201,32,0,0,0,0,3,0,33,2168,1,89
"110143",2017,94,14,0,528,2169,24,0,0,0,3,3,0,24,2145,1,93
"110143",2018,87,10,1,503,2133,24,0,0,0,0,1,0,23,2110,1,86
"110143",2019,104,13,3,479,2099,20,0,0,0,1,1,0,21,2078,1,103
"110143",2020,87,9,2,455,2061,24,0,0,0,0,0,0,25,2036,1,86
"110143",2021,85,12,1,439,2023,22,1,0,0,0,1,0,22,2001,1,84
"110143",2022,103,16,4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
"110145",2012,63,13,3,465,1575,23,0,0,0,0,0,0,24,1551,1,62
"110145",2013,55,16,2,468,1614,24,0,0,0,0,0,0,24,1590,1,54
"110145",2014,49,9,1,469,1650,23,0,0,0,0,0,0,23,1627,1,48
"110145",2015,54,11,0,471,1687,25,0,0,0,0,1,0,25,1662,1,53
"110145",2016,50,7,1,472,1720,25,0,0,0,0,0,0,26,1694,1,49
"110145",2017,51,12,2,472,1750,25,0,1,0,0,1,0,24,1726,1,50
"110145",2018,53,8,1,472,1778,22,0,0,0,0,1,0,21,1757,1,52
"110145",2019,44,7,1,472,1804,20,0,0,0,1,0,0,20,1784,0,44
"110145",2020,59,7,2,471,1830,16,0,1,0,0,0,0,16,1814,1,58
"110145",2021,40,8,0,461,1853,14,0,0,0,0,2,0,15,1838,0,40
"110145",2022,45,10,1,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA
"110146",2012,51,12,2,215,722,15,0,0,0,0,0,0,12,710,1,50
"110146",2013,42,13,3,211,716,10,0,0,0,0,0,0,10,706,1,41
"110146",2014,37,14,1,206,709,7,0,0,0,0,0,0,7,702,0,37
"110146",2015,52,20,3,201,701,11,0,0,0,1,1,1,11,690,1,51
"110146",2016,34,8,3,193,693,10,0,0,0,0,2,0,10,683,0,34
"110146",2017,52,13,3,185,683,11,0,0,0,0,0,0,11,672,1,51
"110146",2018,52,9,7,176,670,11,0,0,0,0,0,0,11,659,1,51
"110146",2019,40,8,4,168,661,7,0,0,0,2,1,1,7,654,0,40
"110146",2020,39,7,4,159,649,10,0,0,0,0,0,0,10,639,1,38
"110146",2021,42,11,0,153,639,12,0,0,0,0,1,0,12,627,1,41
"110146",2022,35,9,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
"110147",2012,43,10,0,335,1076,29,0,0,0,0,0,0,43,1033,2,41
"110147",2013,39,12,0,314,1046,36,0,0,0,0,0,0,42,1004,2,37
"110147",2014,47,11,0,298,1020,41,0,0,0,0,0,0,41,979,2,45
"110147",2015,40,6,0,282,993,43,0,0,0,0,1,0,43,950,2,38
"110147",2016,56,15,0,259,961,39,0,0,0,0,1,0,39,922,2,54
"110147",2017,63,11,0,236,929,38,0,0,0,0,3,0,38,891,3,60
"110147",2018,38,10,0,213,895,34,0,0,0,0,0,0,34,861,1,37
"110147",2019,43,4,1,189,862,33,0,0,0,0,1,0,33,829,2,41
"110147",2020,38,6,0,166,828,32,0,0,0,1,1,0,32,796,1,37
"110147",2021,40,5,0,155,794,31,0,0,0,1,0,0,31,763,2,38
"110147",2022,40,5,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
"110148",2012,64,9,0,549,1890,34,0,0,0,0,0,0,72,1818,2,62
"110148",2013,61,11,2,511,1854,58,0,0,0,0,0,0,57,1797,2,59
"110148",2014,59,8,2,486,1809,66,0,0,0,0,0,0,65,1744,2,57
"110148",2015,73,11,2,450,1764,71,0,0,0,0,4,0,71,1693,3,70
"110148",2016,54,8,2,424,1724,72,0,0,0,0,1,0,72,1652,2,52
"110148",2017,75,12,1,398,1681,70,1,0,0,0,0,0,71,1610,3,72
"110148",2018,54,5,0,370,1631,69,0,0,0,2,1,0,69,1562,2,52
"110148",2019,54,9,1,344,1588,58,0,0,0,2,1,0,59,1529,2,52
"110148",2020,65,6,1,317,1540,56,0,0,0,1,2,0,55,1485,2,63
"110148",2021,45,3,1,300,1488,54,0,0,0,1,1,1,54,1434,2,43
"110148",2022,60,13,0,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA
"110149",2012,246,71,10,1740,5539,63,0,0,0,0,0,0,61,5478,3,243
"110149",2013,266,59,17,1738,5674,78,0,0,0,0,0,0,79,5595,4,262
"110149",2014,308,78,22,1733,5806,82,0,0,0,0,0,0,81,5725,4,304
"110149",2015,319,60,15,1729,5934,90,0,0,0,3,6,1,89,5845,5,314
"110149",2016,305,75,17,1708,6049,92,0,0,0,1,2,0,91,5958,5,300
"110149",2017,333,77,13,1683,6157,83,0,0,0,2,5,0,80,6077,4,329
"110149",2018,327,54,5,1657,6259,79,0,0,0,1,7,0,81,6178,4,323
"110149",2019,303,47,13,1630,6355,81,0,0,0,2,6,0,83,6272,4,299
"110149",2020,266,45,8,1604,6448,84,0,0,0,1,2,0,84,6364,3,263
"110149",2021,284,51,6,1586,6538,82,1,0,0,2,5,0,85,6453,4,280
"110149",2022,286,47,4,NA,NA,NA,0,1,0,6,6,0,NA,NA,NA,NA
"110150",2012,190,45,8,1220,3831,75,0,0,0,0,0,0,77,3754,4,186
"110150",2013,184,41,5,1183,3837,90,0,0,0,0,0,0,88,3749,4,180
"110150",2014,170,35,3,1146,3843,96,0,0,0,0,0,0,96,3747,4,166
"110150",2015,188,48,4,1108,3846,104,0,0,0,0,3,0,104,3742,5,183
"110150",2016,171,42,3,1067,3824,97,0,0,0,1,0,0,96,3728,4,167
"110150",2017,188,35,8,1024,3800,83,0,0,0,0,1,0,84,3716,4,184
"110150",2018,154,34,5,979,3770,68,1,0,0,0,1,0,68,3702,3,151
"110150",2019,168,34,4,935,3737,64,0,0,0,2,3,0,64,3673,3,165
"110150",2020,162,22,10,891,3704,52,0,0,0,3,5,0,52,3652,2,160
"110150",2021,180,34,5,852,3667,48,0,0,0,4,5,0,48,3619,2,178
"110150",2022,187,19,6,NA,NA,NA,0,0,0,3,6,0,NA,NA,NA,NA
"110155",2012,57,11,1,451,1505,50,0,0,0,0,0,0,50,1455,2,55
"110155",2013,80,11,5,425,1473,56,0,0,0,0,0,0,56,1417,3,77
"110155",2014,69,17,1,400,1443,56,0,0,0,0,0,0,56,1387,3,66
"110155",2015,71,12,3,374,1409,57,0,0,0,0,1,0,56,1353,3,68
"110155",2016,59,17,1,355,1379,50,0,0,0,1,1,0,50,1329,2,57
"110155",2017,58,9,0,335,1347,46,0,0,0,0,0,0,46,1301,2,56
"110155",2018,60,7,2,315,1313,41,0,0,0,1,0,0,41,1272,2,58
"110155",2019,64,10,1,295,1278,34,1,0,0,0,1,0,35,1243,2,62
"110155",2020,42,3,1,275,1244,30,0,0,0,0,1,0,30,1214,1,41
"110155",2021,50,2,0,262,1207,26,0,0,0,0,0,0,27,1180,1,49
"110155",2022,53,5,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
"110160",2012,133,29,3,1017,3289,57,0,0,0,0,0,0,56,3233,2,131
"110160",2013,106,28,7,982,3277,54,0,0,0,0,0,0,52,3225,2,104
"110160",2014,125,23,4,947,3265,57,0,0,0,0,0,0,56,3209,2,123
"110160",2015,107,24,7,913,3251,60,0,0,0,1,6,0,59,3192,2,105
"110160",2016,131,23,2,875,3227,61,0,0,0,0,3,0,61,3166,2,129
"110160",2017,146,29,3,835,3197,50,0,0,0,2,3,0,51,3146,2,144
"110160",2018,131,23,6,795,3170,44,0,0,0,1,3,0,44,3126,2,129
"110160",2019,97,18,2,754,3134,38,0,0,0,1,4,1,38,3096,1,96
"110160",2020,115,17,4,714,3100,34,0,0,0,1,2,0,34,3066,1,114
"110160",2021,83,17,3,683,3059,32,0,0,0,0,0,0,31,3028,1,82
"110160",2022,91,11,2,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA
"110170",2012,146,22,4,1183,4008,104,0,0,0,0,0,0,132,3876,5,141
"110170",2013,150,26,1,1122,3934,121,0,0,0,0,0,0,122,3812,5,145
"110170",2014,122,24,4,1061,3858,128,0,0,0,0,0,0,127,3731,4,118
"110170",2015,138,25,2,998,3773,123,0,0,0,1,2,0,125,3648,5,133
"110170",2016,151,35,0,955,3707,126,0,0,0,1,3,0,126,3581,5,146
"110170",2017,150,33,4,909,3637,122,0,0,0,1,3,0,124,3513,5,145
"110170",2018,139,23,4,864,3556,116,0,0,0,1,2,0,117,3439,5,134
"110170",2019,170,23,3,818,3478,110,0,0,0,0,2,1,111,3367,5,165
"110170",2020,143,14,4,772,3401,108,0,0,0,1,3,0,109,3292,5,138
"110170",2021,161,18,1,733,3315,104,0,0,0,0,1,0,103,3212,5,156
"110170",2022,161,15,6,NA,NA,NA,1,0,1,1,0,0,NA,NA,NA,NA
"110175",2012,86,24,4,952,3085,30,0,0,0,0,0,0,31,3054,1,85
"110175",2013,89,16,4,948,3154,30,0,0,0,0,0,0,32,3122,1,88
"110175",2014,128,30,8,943,3222,33,0,0,0,0,0,0,32,3190,1,127
"110175",2015,106,19,2,938,3287,41,0,0,0,1,2,0,39,3248,1,105
"110175",2016,110,21,6,912,3334,41,0,0,0,4,2,0,40,3294,1,109
"110175",2017,86,20,5,886,3376,34,0,0,0,0,1,0,34,3342,1,85
"110175",2018,91,13,3,857,3412,32,0,0,0,4,6,1,31,3381,1,90
"110175",2019,93,12,4,829,3444,26,0,0,0,1,8,1,28,3416,1,92
"110175",2020,72,11,3,800,3473,20,0,0,0,0,3,0,21,3452,0,72
"110175",2021,75,11,1,776,3507,18,0,0,0,2,3,0,18,3489,0,75
"110175",2022,81,8,6,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA
"110180",2012,83,22,1,780,2586,51,0,0,0,0,0,0,52,2534,2,81
"110180",2013,107,19,2,747,2543,46,0,0,0,0,0,0,46,2497,2,105
"110180",2014,90,7,2,703,2488,48,0,0,0,0,0,0,47,2441,2,88
"110180",2015,63,10,1,651,2424,59,0,1,0,2,1,1,58,2366,2,61
"110180",2016,98,23,4,611,2357,61,0,0,0,0,1,0,61,2296,3,95
"110180",2017,79,10,2,572,2291,44,0,0,0,0,1,0,44,2247,2,77
"110180",2018,95,18,5,530,2218,36,0,0,0,1,0,0,35,2183,2,93
"110180",2019,81,18,2,489,2143,32,0,0,0,0,0,0,32,2111,1,80
"110180",2020,62,12,0,448,2075,27,1,0,0,0,1,0,27,2048,1,61
"110180",2021,72,13,2,421,1997,26,0,0,0,0,1,0,26,1971,1,71
"110180",2022,84,13,0,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA
"120001",2012,253,71,31,1470,4202,72,0,0,0,0,0,0,71,4131,4,249
"120001",2013,258,75,33,1486,4319,66,0,0,0,0,0,0,65,4254,4,254
"120001",2014,269,72,33,1495,4428,57,0,0,0,0,0,0,58,4370,3,266
"120001",2015,217,53,25,1502,4537,63,0,0,0,1,7,0,64,4473,3,214
"120001",2016,222,52,18,1489,4629,76,0,0,0,2,4,1,74,4555,4,218
"120001",2017,256,65,27,1472,4715,86,0,0,0,3,3,0,85,4630,5,251
"120001",2018,216,61,22,1444,4793,84,0,0,0,2,7,1,86,4707,4,212
"120001",2019,257,61,23,1416,4870,90,1,0,0,2,4,0,88,4782,5,252
"120001",2020,237,41,20,1376,4934,122,1,1,0,2,5,0,123,4811,6,231
"120001",2021,251,44,21,1357,5015,168,0,0,0,1,1,0,90,4925,5,246
"120001",2022,205,41,16,NA,NA,NA,0,2,0,2,3,2,NA,NA,NA,NA
"120005",2012,219,68,38,730,2036,20,0,0,0,0,0,0,20,2016,2,217
"120005",2013,213,63,31,744,2096,18,0,0,0,0,0,0,19,2077,2,211
"120005",2014,196,71,31,753,2150,17,0,0,0,0,0,0,17,2133,2,194
"120005",2015,238,67,47,762,2206,16,0,0,0,4,7,1,15,2191,2,236
"120005",2016,190,63,39,780,2264,20,0,0,0,2,5,0,20,2244,2,188
"120005",2017,248,66,31,795,2319,21,0,0,0,8,8,2,21,2298,2,246
"120005",2018,264,92,28,808,2372,21,0,0,0,3,8,1,21,2351,2,262
"120005",2019,266,80,23,818,2422,18,0,0,0,4,10,1,17,2405,2,264
"120005",2020,215,65,27,822,2466,14,0,0,0,5,7,0,15,2451,1,214
"120005",2021,271,79,67,819,2506,12,0,0,0,4,11,1,13,2493,1,270
"120005",2022,235,75,55,NA,NA,NA,0,0,0,4,16,2,NA,NA,NA,NA
"120010",2012,505,141,60,2446,7361,62,0,0,0,0,0,0,59,7302,4,501
"120010",2013,530,176,49,2478,7551,68,0,0,0,0,0,0,68,7483,5,525
"120010",2014,547,170,47,2500,7732,75,0,0,0,0,0,0,77,7655,5,542
"120010",2015,531,162,46,2519,7913,86,0,0,0,14,55,2,87,7826,6,525
"120010",2016,490,141,50,2517,8065,81,0,0,0,27,66,5,81,7984,5,485
"120010",2017,570,162,49,2503,8208,75,0,0,0,16,56,4,74,8134,5,565
"120010",2018,540,147,43,2486,8348,74,0,0,0,10,43,9,75,8273,5,535
"120010",2019,540,150,32,2458,8475,72,1,0,0,22,57,1,68,8407,4,536
"120010",2020,527,146,36,2412,8584,68,1,0,0,22,47,2,69,8515,4,523
"120010",2021,525,129,37,2384,8698,75,0,0,0,18,49,3,78,8620,5,520
"120010",2022,542,119,40,NA,NA,NA,0,0,0,20,43,0,NA,NA,NA,NA
"120013",2012,198,50,28,917,2674,24,0,0,0,0,0,0,37,2637,3,195
"120013",2013,202,70,22,932,2748,33,0,0,0,0,0,0,38,2710,3,199
"120013",2014,242,83,29,943,2819,42,0,0,0,0,0,0,39,2780,3,239
"120013",2015,248,73,34,954,2890,50,0,0,0,1,1,1,40,2850,3,245
"120013",2016,248,75,39,947,2945,42,0,0,0,1,1,0,41,2904,3,245
"120013",2017,307,95,46,936,2995,41,0,0,0,1,3,0,42,2953,4,303
"120013",2018,306,79,53,924,3046,42,0,0,0,1,4,0,43,3003,4,302
"120013",2019,329,87,46,908,3092,43,0,0,0,0,5,1,43,3049,5,324
"120013",2020,241,69,28,885,3132,42,0,1,0,0,4,1,44,3088,3,238
"120013",2021,251,61,28,871,3176,37,0,1,0,2,4,0,44,3132,4,247
"120013",2022,230,58,24,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA
"120017",2012,201,53,36,1111,2961,16,0,0,0,0,0,0,15,2946,1,200
"120017",2013,193,52,21,1148,3085,18,0,0,0,0,0,0,19,3066,1,192
"120017",2014,234,75,39,1179,3206,17,0,0,0,0,0,0,16,3190,1,233
"120017",2015,219,60,21,1210,3326,18,0,0,0,1,1,0,17,3309,1,218
"120017",2016,194,47,35,1187,3424,17,0,0,0,2,2,0,17,3407,1,193
"120017",2017,243,71,40,1164,3520,16,0,0,0,0,5,0,18,3502,1,242
"120017",2018,222,59,31,1133,3613,16,0,0,0,1,5,1,14,3599,1,221
"120017",2019,217,55,28,1099,3697,14,0,0,0,3,0,0,15,3682,1,216
"120017",2020,190,49,25,1058,3777,14,0,0,0,0,4,0,15,3762,1,189
"120017",2021,215,58,29,1045,3854,15,0,0,0,2,9,0,15,3839,1,214
"120017",2022,182,40,16,NA,NA,NA,0,0,0,3,9,0,NA,NA,NA,NA
"120020",2012,1741,494,284,9731,26777,442,0,0,0,0,0,0,348,26429,23,1718
"120020",2013,1783,518,273,9776,27215,360,0,0,0,0,0,0,354,26861,23,1760
"120020",2014,1818,518,270,9761,27597,382,0,0,0,0,0,0,386,27211,25,1793
"120020",2015,1839,498,236,9755,27991,378,0,0,0,54,108,5,392,27599,26,1813
"120020",2016,1632,438,192,9752,28378,350,0,0,0,30,82,8,341,28037,20,1612
"120020",2017,1684,446,197,9689,28715,350,0,1,0,27,67,7,345,28370,20,1664
"120020",2018,1756,434,204,9622,29044,387,0,0,0,31,60,8,378,28666,23,1733
"120020",2019,1809,433,201,9519,29332,388,0,0,0,39,62,5,381,28951,24,1785
"120020",2020,1691,383,183,9334,29538,396,0,0,0,45,58,11,384,29154,22,1669
"120020",2021,1794,417,175,9185,29703,434,0,0,0,55,70,22,446,29257,27,1767
"120020",2022,1575,315,140,NA,NA,NA,0,0,0,28,70,17,NA,NA,NA,NA
"120025",2012,282,65,21,1749,5295,28,0,0,0,0,0,0,58,5237,3,279
"120025",2013,275,82,28,1765,5408,30,0,0,0,0,0,0,59,5349,3,272
"120025",2014,262,68,25,1773,5514,55,0,0,0,0,0,0,55,5459,3,259
"120025",2015,279,87,22,1779,5617,62,0,0,0,13,34,4,62,5555,3,276
"120025",2016,270,68,32,1797,5733,61,0,0,0,17,33,5,63,5670,3,267
"120025",2017,291,72,28,1801,5836,62,1,0,0,13,39,0,64,5772,3,288
"120025",2018,273,62,17,1799,5932,68,0,0,0,14,33,2,65,5867,3,270
"120025",2019,314,71,23,1794,6026,68,0,0,0,9,37,4,66,5960,3,311
"120025",2020,293,65,25,1775,6104,56,0,0,0,10,18,2,55,6049,3,290
"120025",2021,304,57,23,1760,6186,57,0,0,0,12,35,9,56,6130,3,301
"120025",2022,278,46,23,NA,NA,NA,0,0,0,14,28,3,NA,NA,NA,NA
