"CODMUNRES","ANO","total_internacoes","casos_MMG","casos_MMG_hipertensao","casos_MMG_hemorragia","casos_MMG_infeccoes","casos_MMG_UTI","casos_MMG_TMP","casos_MMG_Transfusao","casos_MMG_cirurgia"
251340,2023,153,20,15,2,0,5,3,0,0
251340,2024,97,9,7,0,0,1,3,0,0
251350,2022,56,3,0,0,0,0,3,0,0
251350,2023,50,2,1,0,0,2,1,0,0
251350,2024,39,1,0,0,1,0,1,0,0
251360,2022,63,4,1,2,0,1,1,0,0
251360,2023,68,3,1,0,0,0,2,0,0
251360,2024,39,6,5,0,0,2,0,0,0
251365,2022,27,0,0,0,0,0,0,0,0
251365,2023,20,0,0,0,0,0,0,0,0
251365,2024,10,1,1,0,0,0,0,0,0
251370,2022,1908,164,73,12,4,38,59,22,3
251370,2023,2010,227,127,13,5,57,60,29,7
251370,2024,966,118,52,10,0,39,31,14,6
251380,2022,70,4,4,0,0,1,1,0,0
251380,2023,64,5,2,0,0,3,0,0,1
251380,2024,34,5,3,1,0,1,0,0,0
251385,2022,22,4,2,1,0,0,0,1,0
251385,2023,20,2,2,0,0,0,0,0,0
251385,2024,12,2,2,0,0,0,0,0,0
251390,2022,309,37,20,2,0,6,16,0,1
251390,2023,370,30,16,4,0,7,9,1,0
251390,2024,163,22,15,1,1,6,4,0,0
251392,2022,36,0,0,0,0,0,0,0,0
251392,2023,40,1,1,0,0,0,0,0,0
251392,2024,22,3,2,0,0,0,0,1,0
251394,2022,23,4,3,0,0,0,0,1,0
251394,2023,41,5,5,0,0,0,0,0,0
251394,2024,15,2,2,0,0,0,0,0,1
251396,2022,11,2,2,0,0,0,0,0,0
251396,2023,23,3,0,0,0,0,3,0,0
251396,2024,17,0,0,0,0,0,0,0,0
251398,2022,28,2,2,0,0,1,1,0,0
251398,2023,29,0,0,0,0,0,0,0,0
251398,2024,13,0,0,0,0,0,0,0,0
251400,2022,47,5,4,1,0,0,0,0,0
251400,2023,38,5,4,0,0,0,0,0,1
251400,2024,16,2,1,0,0,1,0,1,0
251410,2022,31,4,3,0,0,2,1,0,0
251410,2023,33,0,0,0,0,0,0,0,0
251410,2024,29,7,5,1,0,1,0,0,0
251420,2022,68,2,2,0,0,0,0,0,0
251420,2023,57,5,4,0,0,1,2,0,0
251420,2024,17,1,1,0,0,0,0,0,0
251430,2022,91,0,0,0,0,0,0,0,0
251430,2023,74,5,2,0,0,1,4,0,0
251430,2024,35,6,5,0,0,1,0,0,0
251440,2022,49,6,3,0,0,0,3,0,0
251440,2023,56,12,10,0,0,5,2,0,0
251440,2024,30,6,4,1,0,2,1,0,1
251445,2022,60,2,2,0,0,1,0,0,0
251445,2023,66,12,5,0,1,0,5,2,0
251445,2024,37,2,1,0,0,0,1,0,0
251450,2022,205,2,1,0,0,0,1,0,0
251450,2023,179,7,1,0,0,2,4,3,1
251450,2024,96,7,3,2,0,1,1,2,0
251455,2022,22,2,1,0,1,0,0,0,0
251455,2023,22,2,1,0,0,1,1,0,0
251455,2024,8,2,1,0,0,0,1,0,0
251460,2022,51,6,2,0,0,3,3,0,0
251460,2023,42,7,5,0,0,1,1,0,0
251460,2024,46,5,3,0,0,0,2,0,0
251465,2022,20,1,1,0,0,0,0,0,0
251465,2023,23,3,2,0,0,1,0,0,0
251465,2024,5,0,0,0,0,0,0,0,0
251470,2022,28,7,3,0,0,1,3,0,0
251470,2023,38,2,0,0,0,2,0,0,0
251470,2024,16,2,1,0,0,0,1,0,0
251480,2022,33,1,0,0,0,0,0,0,1
251480,2023,32,4,2,0,1,0,0,1,0
251480,2024,20,0,0,0,0,0,0,0,0
251490,2022,92,5,4,0,0,2,1,0,0
251490,2023,119,16,9,0,0,3,5,0,0
251490,2024,51,6,2,1,0,4,1,0,0
251500,2022,94,9,8,0,0,1,1,1,1
251500,2023,98,12,5,1,1,3,6,0,0
251500,2024,49,5,4,0,0,1,2,0,0
251510,2022,121,16,13,2,0,1,0,1,0
251510,2023,115,21,17,2,0,3,0,1,1
251510,2024,57,9,6,0,1,1,0,1,1
251520,2022,52,0,0,0,0,0,0,0,0
251520,2023,48,2,1,0,0,0,1,0,0
251520,2024,23,2,2,0,0,0,0,0,0
251530,2022,571,79,40,10,1,13,30,9,5
251530,2023,634,100,67,5,0,19,20,4,4
251530,2024,256,37,26,4,0,6,7,1,2
251540,2022,154,17,14,1,0,0,1,1,0
251540,2023,186,20,15,2,1,2,1,0,3
251540,2024,88,10,8,1,0,0,0,0,2
251550,2022,122,1,1,0,0,0,0,0,0
251550,2023,149,19,8,1,0,5,2,2,2
251550,2024,64,9,7,0,0,0,2,0,0
251560,2022,24,2,1,0,0,0,1,1,0
251560,2023,35,5,2,0,0,1,5,0,0
251560,2024,8,1,1,0,0,0,0,0,0
251570,2022,38,1,1,0,0,0,0,0,0
251570,2023,32,1,1,0,0,0,0,0,0
251570,2024,13,1,1,0,0,0,0,0,0
251580,2022,83,9,7,2,0,0,0,0,0
251580,2023,97,12,9,3,0,1,0,0,0
251580,2024,51,2,2,0,0,0,0,0,0
251590,2022,56,11,4,1,0,2,5,0,0
251590,2023,58,3,1,0,0,2,1,0,0
251590,2024,18,1,1,0,0,0,0,0,0
251593,2022,61,5,1,1,0,0,4,0,0
251593,2023,76,4,2,0,0,0,2,0,0
251593,2024,46,9,4,1,0,3,2,0,0
251597,2022,115,10,7,0,0,2,4,0,0
251597,2023,125,12,8,1,0,2,2,0,1
251597,2024,48,8,3,1,0,1,2,1,1
251600,2022,334,15,6,3,1,1,5,0,1
251600,2023,341,28,14,4,2,6,7,1,0
251600,2024,160,10,5,1,0,2,4,1,0
251610,2022,161,15,12,2,0,2,2,1,0
251610,2023,160,16,7,5,1,2,1,1,1
251610,2024,80,10,8,0,0,2,0,0,0
251615,2022,53,8,8,0,0,0,0,0,0
251615,2023,62,5,3,2,0,0,0,0,0
251615,2024,23,1,0,1,0,0,0,0,0
251620,2022,624,63,50,3,0,6,12,2,0
251620,2023,599,50,39,2,0,5,9,1,0
251620,2024,201,18,13,1,0,3,6,0,0
251630,2022,231,10,7,1,0,0,2,0,0
251630,2023,201,9,4,1,0,2,3,1,0
251630,2024,108,4,0,1,0,0,1,2,0
251640,2022,72,7,0,0,0,0,5,2,0
251640,2023,87,11,6,1,0,4,2,0,0
251640,2024,54,5,2,0,0,1,4,1,0
251650,2022,167,23,17,3,0,4,2,1,1
251650,2023,163,14,8,1,0,1,2,2,1
251650,2024,77,8,5,1,0,0,1,0,1
251660,2022,151,11,7,0,0,3,4,0,0
251660,2023,142,16,11,0,0,2,5,0,0
251660,2024,89,9,5,2,0,2,2,0,0
251670,2022,212,21,9,1,0,7,15,1,0
251670,2023,273,28,17,1,0,10,10,0,0
251670,2024,117,13,8,2,0,4,1,0,1
251675,2022,34,8,7,1,0,0,0,0,0
251675,2023,54,9,8,0,0,0,0,0,1
251675,2024,24,4,3,0,0,1,0,0,0
251680,2022,98,2,2,0,0,0,0,0,0
251680,2023,88,1,1,0,0,1,1,0,0
251680,2024,39,3,1,0,0,0,1,1,0
251690,2022,156,3,0,0,0,1,1,2,0
251690,2023,160,11,4,1,0,2,1,3,0
251690,2024,65,4,2,0,0,0,2,0,1
251700,2022,117,22,18,0,0,3,0,0,2
251700,2023,117,20,15,1,0,2,1,0,3
251700,2024,38,3,3,0,0,1,0,0,0
251710,2022,24,3,2,0,0,0,1,0,0
251710,2023,31,3,2,0,0,2,0,0,0
251710,2024,12,1,1,0,0,0,0,0,0
251720,2022,31,1,1,0,0,0,0,0,0
251720,2023,35,2,1,0,0,0,1,0,0
251720,2024,6,0,0,0,0,0,0,0,0
251740,2022,32,2,2,0,0,0,0,0,0
251740,2023,30,3,2,0,0,1,1,0,0
251740,2024,8,1,1,0,0,0,0,0,0
260005,2022,827,183,136,12,5,14,11,9,37
260005,2023,820,190,119,10,7,9,10,12,50
260005,2024,445,109,65,10,2,5,8,3,25
260010,2022,525,19,12,0,2,3,4,0,0
260010,2023,587,22,15,1,1,1,4,1,3
260010,2024,323,14,10,0,0,2,3,0,2
260020,2022,189,20,11,1,1,8,2,1,3
260020,2023,215,15,7,1,1,4,1,1,2
260020,2024,85,9,5,1,1,4,0,2,1
260030,2022,363,36,18,9,1,7,5,1,9
260030,2023,346,33,19,3,1,7,6,0,6
260030,2024,143,12,5,1,0,0,2,0,5
260040,2022,345,37,24,1,1,4,10,3,5
260040,2023,343,52,37,1,2,4,6,2,8
260040,2024,168,28,18,2,0,4,2,0,4
260050,2022,642,54,35,4,1,6,7,3,12
260050,2023,658,73,40,7,3,8,8,9,15
260050,2024,315,36,27,4,0,2,0,0,4
260060,2022,207,24,17,2,1,0,2,0,3
260060,2023,216,33,20,3,1,2,3,0,7
260060,2024,83,12,11,0,0,0,0,0,1
260070,2022,356,41,32,0,2,5,4,2,3
260070,2023,453,74,48,5,1,7,6,4,19
260070,2024,253,39,30,2,0,2,5,1,8
260080,2022,180,20,15,1,0,5,3,2,2
260080,2023,226,31,17,7,1,1,5,1,8
260080,2024,93,12,5,3,0,2,1,0,2
260090,2022,240,47,38,1,3,0,2,2,5
260090,2023,235,29,18,1,0,3,2,0,7
260090,2024,98,10,7,0,1,1,1,0,1
260100,2022,127,5,4,1,0,0,1,0,1
260100,2023,138,19,9,1,0,2,3,2,6
260100,2024,57,6,2,1,1,2,0,0,0
260105,2022,260,42,34,1,2,2,3,1,4
260105,2023,277,56,38,3,0,9,6,6,7
260105,2024,113,36,27,1,1,4,3,0,6
260110,2022,1578,36,16,7,1,11,3,8,3
260110,2023,1481,63,13,9,1,9,7,18,1
260110,2024,558,22,6,4,3,5,4,6,1
260120,2022,1148,140,102,13,9,7,6,6,10
260120,2023,1224,181,126,17,4,15,7,11,31
260120,2024,584,104,78,6,2,6,6,3,8
260130,2022,138,18,13,0,1,2,3,0,3
260130,2023,127,13,6,1,1,1,0,1,7
260130,2024,63,7,4,1,0,0,0,1,3
260140,2022,485,63,29,3,1,5,10,4,21
260140,2023,511,61,41,1,2,1,7,1,17
260140,2024,266,37,22,3,0,2,7,0,10
260150,2022,100,10,8,0,0,2,0,0,2
260150,2023,101,13,3,2,0,1,3,0,6
260150,2024,57,7,3,0,0,1,2,0,1
260160,2022,310,26,16,3,1,0,5,3,1
260160,2023,315,17,14,1,2,0,0,3,1
260160,2024,143,4,3,0,1,0,0,0,0
260170,2022,964,136,81,20,4,11,15,4,34
260170,2023,1048,131,73,17,2,19,22,7,33
260170,2024,498,68,36,4,2,13,10,0,15
260180,2022,141,13,9,0,0,2,2,1,2
260180,2023,126,14,11,0,2,2,1,1,1
260180,2024,74,9,7,0,1,0,1,0,1
260190,2022,488,56,36,4,1,7,8,3,12
260190,2023,562,87,43,8,2,13,15,4,27
260190,2024,252,29,15,1,0,5,3,0,6
260200,2022,486,33,17,4,0,10,2,6,8
260200,2023,464,18,8,2,2,6,1,5,3
260200,2024,245,17,8,2,0,5,0,2,3
260210,2022,390,41,29,1,2,6,3,1,11
260210,2023,502,48,33,4,1,8,11,3,8
260210,2024,255,14,6,1,2,3,1,2,4
260220,2022,313,49,38,3,0,6,2,2,10
260220,2023,290,28,22,0,1,3,3,1,4
260220,2024,129,22,17,0,0,6,1,0,3
260230,2022,498,58,34,9,0,8,4,2,13
260230,2023,543,50,21,8,0,7,9,1,12
260230,2024,250,23,11,3,0,3,1,0,6
260240,2022,173,17,10,2,1,1,2,0,5
260240,2023,147,20,10,0,0,1,1,0,9
260240,2024,73,8,1,1,0,2,0,0,4
260250,2022,69,3,3,0,0,0,0,0,0
260250,2023,86,2,1,0,0,1,1,0,1
260250,2024,58,3,3,0,0,0,0,0,0
260260,2022,542,85,52,11,5,5,9,5,22
260260,2023,708,87,46,9,2,12,10,3,24
260260,2024,298,32,17,5,1,2,7,0,6
260270,2022,148,20,13,0,1,1,1,1,4
260270,2023,118,26,18,1,0,1,2,2,6
260270,2024,53,9,7,1,0,1,1,1,1
260280,2022,890,93,74,1,4,10,7,3,14
260280,2023,778,98,64,7,1,9,8,7,18
260280,2024,355,42,32,5,0,3,2,2,1
260290,2022,2067,362,257,18,17,19,25,11,78
260290,2023,1973,369,211,23,16,25,31,17,116
260290,2024,819,200,123,11,8,10,17,8,50
260300,2022,387,45,31,5,0,11,2,6,3
260300,2023,410,36,21,3,0,10,5,5,4
260300,2024,191,26,18,2,1,8,1,5,1
260310,2022,272,32,15,8,1,3,2,1,12
260310,2023,272,31,14,5,1,4,3,1,10
260310,2024,120,19,11,2,0,2,3,0,4
260320,2022,398,25,20,1,0,5,2,1,4
260320,2023,367,36,19,3,1,6,4,2,6
260320,2024,205,18,11,1,1,0,2,0,4
260330,2022,125,13,7,0,1,0,2,0,5
260330,2023,116,17,12,1,1,2,1,0,1
260330,2024,67,13,8,1,0,0,0,0,5
260340,2022,75,6,2,0,0,1,1,2,1
260340,2023,78,7,4,0,0,1,1,1,2
260340,2024,40,5,3,1,0,1,0,0,0
260345,2022,1398,274,196,15,15,19,32,11,43
260345,2023,1421,305,189,17,22,17,47,21,60
260345,2024,779,155,113,8,12,8,13,6,21
260350,2022,177,29,15,4,1,2,4,1,9
260350,2023,157,18,5,4,1,1,5,1,4
260350,2024,58,11,6,0,0,1,2,0,3
260360,2022,90,14,9,1,0,2,2,0,3
260360,2023,95,11,7,0,0,2,0,0,4
260360,2024,47,11,9,1,0,1,4,0,2
260370,2022,278,22,18,0,0,0,1,0,4
260370,2023,315,39,21,5,1,7,2,3,10
260370,2024,138,21,14,0,0,6,5,2,2
260380,2022,252,28,13,3,1,3,3,3,6
260380,2023,246,33,14,4,1,5,4,3,9
260380,2024,113,12,6,2,0,1,0,1,2
260390,2022,231,14,10,1,0,2,2,0,1
260390,2023,213,6,5,1,1,0,1,0,0
260390,2024,117,4,4,0,0,0,1,0,0
260392,2022,234,20,18,0,1,5,3,1,1
260392,2023,234,14,11,0,0,0,2,3,1
260392,2024,86,5,4,0,0,0,0,0,1
260400,2022,685,97,75,5,2,8,7,4,17
260400,2023,651,126,77,7,8,9,17,6,35
260400,2024,301,67,46,5,0,1,7,1,14
260410,2022,4541,525,311,59,8,26,58,12,148
260410,2023,4767,550,333,53,9,60,45,20,120
260410,2024,2128,289,150,24,13,38,30,6,66
260415,2022,144,25,17,1,1,3,3,2,5
260415,2023,140,31,24,1,1,5,3,3,3
260415,2024,72,9,6,1,0,2,0,0,2
260420,2022,416,43,27,1,2,2,13,0,3
260420,2023,482,55,36,2,1,7,15,0,10
260420,2024,204,28,17,1,1,2,9,4,5
260430,2022,141,15,10,1,1,0,2,1,2
260430,2023,135,8,8,0,0,0,0,0,0
260430,2024,52,8,7,0,0,0,2,1,0
260440,2022,114,8,4,1,0,2,0,0,4
260440,2023,141,24,14,1,1,7,3,1,2
260440,2024,68,14,6,1,0,4,1,0,3
260450,2022,237,17,5,2,1,4,2,1,5
260450,2023,232,30,12,2,0,6,4,1,9
260450,2024,113,22,14,3,0,4,3,0,1
260460,2022,210,29,20,0,2,0,4,1,5
260460,2023,247,53,38,4,0,8,7,3,10
260460,2024,97,23,18,4,0,0,0,1,2
260470,2022,171,8,6,0,0,1,2,0,0
260470,2023,178,27,20,0,0,3,6,3,5
260470,2024,76,12,6,1,1,2,0,1,3
260480,2022,165,27,21,3,0,0,1,0,4
260480,2023,149,25,16,5,1,0,2,0,3
260480,2024,56,12,6,2,1,0,2,1,1
260490,2022,135,32,21,4,0,5,1,3,11
260490,2023,134,18,10,1,0,2,5,1,4
260490,2024,69,11,8,1,0,0,1,1,2
260500,2022,276,31,20,5,0,1,3,0,5
260500,2023,271,34,16,5,2,3,2,1,9
260500,2024,143,17,12,0,0,1,2,0,3
260510,2022,344,36,20,4,2,6,5,1,4
260510,2023,261,39,25,3,4,6,4,1,4
260510,2024,141,24,13,3,1,1,2,1,5
260515,2022,123,29,21,3,0,7,0,1,3
260515,2023,146,24,17,3,0,11,0,1,2
260515,2024,100,11,7,0,0,4,2,0,2
260520,2022,538,113,61,8,4,14,6,6,32
260520,2023,522,132,66,11,5,9,14,6,45
260520,2024,253,54,26,3,2,5,7,1,18
260530,2022,400,23,14,3,2,5,2,5,2
260530,2023,344,21,9,2,1,8,6,2,2
260530,2024,162,7,4,0,0,1,1,1,1
260540,2022,215,34,19,5,1,4,3,3,7
260540,2023,223,45,30,3,3,6,6,5,9
260540,2024,129,19,12,1,0,1,0,1,4
260545,2022,8,2,2,0,0,0,0,0,0
260545,2023,12,4,3,0,1,0,1,0,1
260545,2024,14,4,2,0,1,1,0,0,0
260550,2022,87,16,10,2,0,0,0,0,4
260550,2023,104,21,12,2,1,1,3,1,7
260550,2024,52,10,7,0,0,0,1,0,3
260560,2022,208,18,14,1,0,3,1,0,1
260560,2023,199,12,10,1,0,2,0,1,1
260560,2024,118,9,6,1,0,0,1,0,0
260570,2022,433,34,21,1,1,3,6,8,1
260570,2023,494,43,36,1,2,3,6,2,2
260570,2024,213,18,12,1,0,0,4,0,3
260580,2022,147,17,15,1,0,2,0,0,1
260580,2023,113,20,14,3,0,0,0,0,6
260580,2024,39,8,8,0,1,0,1,0,0
260590,2022,249,36,24,2,1,1,7,1,6
260590,2023,238,30,17,1,3,4,3,2,7
260590,2024,121,18,13,1,1,1,4,0,2
260600,2022,1804,120,77,17,4,14,12,6,15
260600,2023,1856,173,87,39,6,24,16,17,29
260600,2024,906,73,41,11,2,9,7,4,13
260610,2022,270,25,15,2,1,2,1,0,5
260610,2023,230,24,13,1,0,6,2,0,5
260610,2024,133,12,7,1,0,3,0,0,2
260620,2022,978,136,93,9,7,14,11,10,29
260620,2023,1029,171,101,13,10,8,12,7,46
260620,2024,483,76,47,2,6,1,6,3,19
260630,2022,81,4,3,0,0,3,0,2,0
260630,2023,73,3,3,0,0,1,0,0,0
260630,2024,41,4,3,0,0,2,0,0,0
260640,2022,734,83,49,6,4,11,6,9,21
260640,2023,761,91,47,11,2,11,8,4,26
260640,2024,364,32,13,6,0,5,2,0,10
260650,2022,311,23,14,0,0,4,4,1,6
260650,2023,291,21,10,5,1,3,4,0,3
260650,2024,146,10,4,1,0,0,1,0,5
260660,2022,353,28,19,1,1,0,3,2,5
260660,2023,351,32,21,0,1,7,4,2,4
260660,2024,183,30,20,3,1,3,7,2,3
260670,2022,86,12,10,2,0,0,0,0,2
260670,2023,87,9,4,0,0,0,2,0,4
260670,2024,42,11,7,0,0,0,0,0,4
260680,2022,1004,248,188,16,2,18,12,8,45
260680,2023,1011,235,158,11,4,10,18,9,56
260680,2024,525,129,82,5,3,8,8,8,31
260690,2022,119,7,3,1,0,1,2,0,0
260690,2023,120,6,2,0,1,1,0,0,2
260690,2024,50,1,1,0,0,0,0,0,0
260700,2022,314,28,20,2,0,6,2,3,3
260700,2023,328,46,32,4,2,3,6,3,5
260700,2024,167,15,11,2,0,3,4,1,2
260710,2022,54,2,1,0,0,1,0,0,0
260710,2023,52,1,1,0,0,0,0,0,0
260710,2024,31,1,1,0,0,1,0,0,0
260720,2022,1806,275,198,18,11,24,11,13,49
260720,2023,1831,285,189,14,12,16,30,13,68
260720,2024,706,122,84,2,4,9,7,6,22
260730,2022,598,25,13,5,2,4,1,3,0
260730,2023,510,29,9,4,7,5,2,9,2
260730,2024,213,6,2,0,0,3,2,2,0
260740,2022,78,9,2,1,0,0,1,2,4
260740,2023,69,3,3,0,0,0,0,0,0
260740,2024,18,1,1,0,0,0,0,0,0
260750,2022,342,14,10,1,0,1,2,2,2
260750,2023,306,54,36,5,0,9,7,8,9
260750,2024,191,24,23,0,0,3,1,1,1
260760,2022,204,55,40,3,0,5,5,3,10
260760,2023,182,54,36,5,2,4,9,2,9
260760,2024,102,25,16,2,0,1,2,0,6
260765,2022,334,64,43,5,4,3,4,1,12
260765,2023,319,46,31,0,4,5,3,2,9
260765,2024,141,29,22,1,1,2,2,1,5
260770,2022,184,10,5,0,0,1,2,0,4
260770,2023,198,8,5,0,0,3,0,0,2
260770,2024,77,3,2,1,0,0,0,0,0
260775,2022,332,73,57,3,0,5,2,3,8
260775,2023,306,86,59,1,1,1,13,4,22
260775,2024,135,46,33,1,0,0,6,0,11
260780,2022,173,35,24,3,1,5,0,2,6
260780,2023,170,34,18,5,1,2,4,7,7
260780,2024,94,21,14,0,2,3,1,1,4
260790,2022,5726,1190,734,68,69,99,61,49,290
260790,2023,6382,1442,839,66,85,103,71,71,424
260790,2024,2948,682,387,48,34,57,47,29,200
260795,2022,158,20,12,0,0,0,4,0,6
260795,2023,157,23,17,1,1,0,0,0,4
260795,2024,68,11,8,1,0,0,1,0,1
260800,2022,221,33,22,1,1,6,6,0,8
260800,2023,196,26,11,2,0,3,4,3,11
260800,2024,117,16,8,4,1,0,1,0,4
260805,2022,151,15,11,1,0,1,0,1,2
260805,2023,128,11,5,0,2,0,1,2,2
260805,2024,66,3,2,0,0,0,0,0,1
260810,2022,197,31,24,0,0,2,1,1,6
260810,2023,214,35,19,1,1,5,5,2,11
260810,2024,123,15,11,1,0,1,0,0,2
260820,2022,180,19,8,2,1,3,6,2,5
260820,2023,186,21,8,1,0,2,5,1,7
260820,2024,84,4,1,0,0,0,1,0,2
260825,2022,138,9,7,0,0,1,2,1,0
260825,2023,151,20,13,2,0,1,5,1,3
260825,2024,82,7,3,0,1,1,1,0,3
260830,2022,213,16,12,1,0,1,2,1,3
260830,2023,238,33,18,1,0,8,5,1,7
260830,2024,133,12,9,1,0,0,3,0,1
260840,2022,205,41,27,5,1,1,2,1,12
260840,2023,185,16,8,3,0,4,4,0,6
260840,2024,87,7,3,0,0,0,1,0,3
260845,2022,179,33,25,2,0,2,1,1,7
260845,2023,156,30,21,1,4,1,4,2,6
260845,2024,77,16,12,0,1,0,1,0,3
260850,2022,232,36,29,1,0,5,2,1,6
260850,2023,264,39,22,2,4,6,8,2,8
260850,2024,119,18,10,0,0,3,0,1,6
260860,2022,171,17,13,0,0,2,2,0,3
260860,2023,143,25,17,1,1,3,5,0,4
260860,2024,82,8,6,0,0,1,1,0,0
260870,2022,118,9,3,0,0,2,2,1,3
260870,2023,140,17,12,0,0,3,2,0,3
260870,2024,71,5,2,0,0,1,1,0,2
260875,2022,365,57,35,3,1,23,5,7,6
260875,2023,357,42,28,2,0,16,4,5,3
260875,2024,139,25,17,2,0,9,3,3,2
260880,2022,582,61,43,6,1,6,7,1,10
260880,2023,596,89,54,7,0,11,5,2,19
260880,2024,273,37,20,3,3,1,1,0,12
260890,2022,479,55,37,1,4,7,9,2,7
260890,2023,554,55,38,2,2,6,3,1,10
260890,2024,265,37,26,2,0,5,2,1,7
260900,2022,294,42,35,0,3,1,4,2,8
260900,2023,293,61,42,1,3,3,3,1,18
260900,2024,153,34,29,2,0,0,2,1,6
260910,2022,139,22,16,2,1,1,2,0,2
260910,2023,136,20,14,0,2,2,2,0,5
260910,2024,72,13,7,3,1,1,2,0,1
260915,2022,250,18,14,2,2,1,1,1,0
260915,2023,228,30,19,2,0,4,4,3,4
260915,2024,89,10,5,1,2,1,2,0,1
260920,2022,115,17,10,1,0,0,4,2,2
260920,2023,149,20,8,0,2,2,5,1,6
260920,2024,56,11,8,1,1,0,3,1,1
260930,2022,281,28,24,1,1,2,2,1,1
260930,2023,252,25,19,3,1,1,1,3,3
260930,2024,118,12,8,1,3,0,1,0,0
260940,2022,509,57,36,3,6,8,5,2,10
260940,2023,537,72,31,8,5,10,6,3,25
260940,2024,284,42,24,1,2,9,7,1,7
260950,2022,312,44,32,1,1,2,2,1,9
260950,2023,326,43,29,3,2,3,0,1,13
260950,2024,164,38,21,4,3,1,2,1,12
260960,2022,4076,760,519,54,25,36,61,22,156
260960,2023,4309,777,461,36,20,44,68,46,216
260960,2024,2124,473,255,26,13,19,40,17,156
260970,2022,181,25,19,0,1,0,2,2,4
260970,2023,213,31,18,2,3,2,2,3,8
260970,2024,104,15,12,0,0,2,1,0,1
260980,2022,223,19,13,1,0,7,1,3,4
260980,2023,227,20,11,2,0,6,3,1,1
260980,2024,95,8,5,0,0,4,1,0,1
260990,2022,992,60,33,9,3,23,1,14,8
260990,2023,929,58,36,5,2,14,2,9,7
260990,2024,485,15,10,0,0,8,1,3,0
261000,2022,796,90,49,4,3,7,18,3,16
261000,2023,764,91,50,5,1,10,17,1,20
261000,2024,359,36,27,1,0,0,6,2,6
261010,2022,80,8,5,2,0,0,0,1,3
261010,2023,111,12,9,0,1,2,0,1,2
261010,2024,38,5,1,0,0,0,0,0,4
261020,2022,290,40,25,1,0,4,3,1,13
261020,2023,311,43,24,6,2,6,5,1,10
261020,2024,155,27,12,6,0,2,2,0,8
261030,2022,177,16,13,2,0,1,1,0,1
261030,2023,243,14,10,0,0,2,2,0,3
261030,2024,148,10,7,1,0,0,0,0,2
261040,2022,242,19,13,2,2,4,0,2,2
261040,2023,241,15,9,1,0,6,3,3,0
261040,2024,107,8,7,0,0,3,1,0,1
261050,2022,257,39,33,1,1,3,2,1,4
261050,2023,242,39,19,4,2,8,7,2,8
261050,2024,105,11,9,0,0,3,2,1,1
261060,2022,751,122,84,6,7,10,14,4,22
261060,2023,660,127,78,12,4,4,13,4,36
261060,2024,332,61,40,5,3,2,7,1,11
261070,2022,2343,497,357,25,13,25,23,12,96
261070,2023,2511,524,362,24,21,18,37,23,100
261070,2024,1262,300,200,21,5,11,29,9,60
261080,2022,311,43,31,5,2,3,1,1,7
261080,2023,298,43,33,1,0,8,2,3,6
261080,2024,158,24,18,2,0,0,2,1,3
261090,2022,944,76,51,8,1,9,10,2,14
261090,2023,1034,94,58,12,3,5,7,7,16
261090,2024,387,47,24,6,1,5,7,1,15
261100,2022,631,28,15,7,0,3,3,3,10
261100,2023,618,36,19,3,3,6,3,6,5
261100,2024,304,19,10,2,2,1,3,3,2
261110,2022,5622,907,561,62,15,315,49,140,99
261110,2023,5709,902,527,70,22,294,62,134,89
261110,2024,2700,472,302,30,18,120,31,38,45
261120,2022,148,17,12,2,0,1,2,0,3
261120,2023,158,22,12,3,1,3,4,4,5
261120,2024,82,8,4,0,0,5,0,0,0
261130,2022,226,24,17,1,1,2,3,0,3
261130,2023,190,32,14,3,2,14,6,1,1
261130,2024,87,10,4,4,0,1,0,0,2
261140,2022,117,31,22,0,2,3,1,0,8
261140,2023,124,15,7,1,0,1,2,1,5
261140,2024,53,9,4,0,1,2,4,0,1
261150,2022,189,31,19,2,0,3,3,0,8
261150,2023,212,27,16,0,1,2,3,0,7
261150,2024,95,8,3,2,0,0,0,1,4
261153,2022,79,4,3,0,1,0,2,0,0
261153,2023,98,4,3,0,0,0,0,0,1
261153,2024,50,2,2,0,0,0,0,0,0
261160,2022,12855,2729,1712,182,127,227,159,98,663
261160,2023,13536,3019,1692,203,133,194,256,141,883
261160,2024,6465,1567,967,103,66,102,177,39,426
261170,2022,246,33,27,4,0,3,1,0,2
261170,2023,270,38,24,7,0,5,3,2,8
261170,2024,163,17,12,1,0,0,1,0,3
261180,2022,335,54,30,3,1,4,14,2,9
261180,2023,378,50,22,2,4,1,15,1,11
261180,2024,199,21,16,2,0,0,2,0,1
261190,2022,222,51,36,3,4,1,4,2,10
261190,2023,271,71,34,3,2,0,8,0,28
261190,2024,148,34,18,0,2,1,7,2,12
261200,2022,96,18,13,4,0,1,0,0,3
261200,2023,90,11,6,1,0,2,0,0,3
261200,2024,44,6,1,2,1,1,1,0,2
261210,2022,41,7,5,2,0,1,0,1,1
261210,2023,46,7,3,1,0,0,2,0,3
261210,2024,15,4,3,1,0,0,0,0,0
261220,2022,1051,95,60,10,10,5,5,18,9
261220,2023,1115,84,44,14,12,2,10,10,12
261220,2024,573,35,23,3,4,2,3,5,3
261230,2022,189,28,22,1,1,4,3,1,1
261230,2023,187,26,18,1,1,2,3,3,7
261230,2024,102,13,8,2,0,2,2,2,2
261240,2022,240,18,12,0,1,0,2,0,4
