"MUNIC_RES","ano","sih_30_a_39","sih_40_a_49","sih_menor_30","sih_total"
500660,"2017",16,3,51,70
500660,"2018",22,11,68,101
500660,"2019",18,8,44,70
500660,"2020",26,14,44,84
500660,"2021",28,8,61,97
500660,"2022",30,8,37,75
500660,"2023",14,5,30,49
500690,"2015",3,3,6,12
500690,"2016",8,1,8,17
500690,"2017",3,0,0,3
500690,"2018",0,0,3,3
500690,"2019",5,0,6,11
500690,"2020",1,0,5,6
500690,"2021",3,0,3,6
500690,"2022",0,0,2,2
500690,"2023",1,0,0,1
500710,"2015",0,0,2,2
500710,"2016",0,1,4,5
500710,"2017",1,0,0,1
500710,"2018",3,1,2,6
500710,"2019",1,0,1,2
500710,"2020",1,1,4,6
500710,"2021",1,1,1,3
500710,"2022",0,0,3,3
500710,"2023",2,0,3,5
500720,"2016",0,0,2,2
500720,"2018",1,0,2,3
500720,"2019",1,0,9,10
500720,"2020",1,0,4,5
500720,"2021",2,1,4,7
500720,"2022",5,1,7,13
500720,"2023",3,0,6,9
500730,"2016",0,0,1,1
500730,"2017",0,0,1,1
500730,"2018",0,0,2,2
500730,"2020",1,0,1,2
500730,"2021",1,1,0,2
500730,"2022",0,0,2,2
500740,"2015",4,0,16,20
500740,"2016",1,1,10,12
500740,"2017",12,1,11,24
500740,"2018",6,2,14,22
500740,"2019",4,0,3,7
500740,"2020",0,0,1,1
500740,"2021",0,1,3,4
500740,"2022",0,0,3,3
500740,"2023",1,1,4,6
500750,"2015",2,0,2,4
500750,"2016",1,0,0,1
500750,"2017",0,0,6,6
500750,"2019",0,0,3,3
500750,"2021",1,0,2,3
500750,"2022",0,0,3,3
500750,"2023",1,0,0,1
500755,"2017",0,0,1,1
500755,"2018",0,0,1,1
500755,"2019",1,0,2,3
500755,"2020",0,0,1,1
500755,"2022",0,0,1,1
500769,"2015",6,0,11,17
500769,"2016",6,0,12,18
500769,"2017",14,2,14,30
500769,"2018",6,1,27,34
500769,"2019",5,1,10,16
500769,"2020",6,2,13,21
500769,"2021",4,1,7,12
500769,"2022",8,0,9,17
500769,"2023",4,1,11,16
500770,"2016",0,0,2,2
500770,"2017",0,0,1,1
500770,"2019",1,0,1,2
500770,"2020",1,0,0,1
500770,"2022",1,0,1,2
500770,"2023",0,1,0,1
500780,"2015",1,0,1,2
500780,"2016",1,0,3,4
500780,"2018",0,0,1,1
500780,"2019",0,0,4,4
500780,"2020",0,1,1,2
500780,"2021",0,0,1,1
500780,"2023",0,1,0,1
500790,"2015",6,1,15,22
500790,"2016",5,1,16,22
500790,"2017",5,0,14,19
500790,"2018",6,1,14,21
500790,"2019",6,1,17,24
500790,"2020",2,2,18,22
500790,"2021",6,1,12,19
500790,"2022",0,1,7,8
500790,"2023",0,1,7,8
500793,"2015",0,0,2,2
500793,"2016",4,1,6,11
500793,"2017",1,2,5,8
500793,"2018",4,2,8,14
500793,"2019",3,0,8,11
500793,"2020",4,2,10,16
500793,"2021",1,1,3,5
500793,"2022",3,2,4,9
500793,"2023",2,0,3,5
500795,"2017",0,0,2,2
500795,"2018",0,0,1,1
500795,"2019",1,0,0,1
500795,"2020",1,0,0,1
500795,"2021",1,1,1,3
500797,"2015",1,0,0,1
500797,"2016",1,0,2,3
500797,"2017",0,0,1,1
500797,"2019",1,0,2,3
500797,"2021",0,0,3,3
500800,"2015",0,0,3,3
500800,"2016",1,0,4,5
500800,"2017",1,0,5,6
500800,"2018",2,1,5,8
500800,"2019",2,0,7,9
500800,"2020",3,0,4,7
500800,"2021",0,0,2,2
500800,"2022",1,1,5,7
500800,"2023",2,1,2,5
500830,"2015",11,4,30,45
500830,"2016",21,1,49,71
500830,"2017",16,1,38,55
500830,"2018",14,3,30,47
500830,"2019",12,3,22,37
500830,"2020",10,2,17,29
500830,"2021",4,6,23,33
500830,"2022",19,7,20,46
500830,"2023",13,5,21,39
500840,"2015",1,0,0,1
500840,"2016",1,0,2,3
500840,"2017",0,1,0,1
500840,"2018",0,0,2,2
500840,"2020",1,0,0,1
500840,"2022",0,0,1,1
510010,"2015",2,0,2,4
510010,"2017",1,0,2,3
510010,"2020",1,1,0,2
510010,"2021",0,0,2,2
510010,"2022",2,0,0,2
510010,"2023",2,0,0,2
510020,"2015",0,0,1,1
510020,"2016",4,0,2,6
510020,"2017",0,0,3,3
510020,"2018",1,0,2,3
510020,"2019",6,0,10,16
510020,"2020",6,0,12,18
510020,"2021",11,1,31,43
510020,"2022",3,1,15,19
510020,"2023",0,0,4,4
510025,"2015",6,5,34,45
510025,"2016",14,2,20,36
510025,"2017",11,1,30,42
510025,"2018",9,3,23,35
510025,"2019",10,2,18,30
510025,"2020",9,5,17,31
510025,"2021",10,1,21,32
510025,"2022",16,2,19,37
510025,"2023",5,2,23,30
510030,"2015",3,2,20,25
510030,"2016",1,1,3,5
510030,"2017",2,0,6,8
510030,"2018",2,0,4,6
510030,"2019",4,0,11,15
510030,"2020",2,0,3,5
510030,"2021",2,1,8,11
510030,"2022",4,1,11,16
510030,"2023",2,0,6,8
510035,"2016",1,0,1,2
510035,"2017",1,0,0,1
510035,"2018",0,0,1,1
510035,"2020",3,0,2,5
510035,"2022",0,0,1,1
510035,"2023",1,0,3,4
510040,"2015",0,0,1,1
510040,"2016",0,0,4,4
510040,"2017",1,0,1,2
510040,"2018",4,0,2,6
510040,"2019",0,0,2,2
510040,"2020",0,0,3,3
510040,"2021",1,0,2,3
510040,"2022",1,0,3,4
510040,"2023",2,0,1,3
510050,"2015",0,0,3,3
510050,"2016",0,0,1,1
510050,"2017",0,1,2,3
510050,"2018",2,0,3,5
510050,"2019",2,0,5,7
510050,"2020",1,0,0,1
510050,"2021",1,0,0,1
510050,"2022",1,0,3,4
510050,"2023",0,0,4,4
510060,"2015",0,1,2,3
510060,"2016",3,0,5,8
510060,"2017",2,2,2,6
510060,"2018",5,2,9,16
510060,"2019",2,0,5,7
510060,"2020",4,0,2,6
510060,"2021",1,0,4,5
510060,"2022",1,2,7,10
510060,"2023",1,0,0,1
510080,"2015",0,0,1,1
510080,"2017",1,0,3,4
510080,"2019",0,1,2,3
510080,"2020",1,1,1,3
510080,"2021",1,0,3,4
510080,"2022",2,0,1,3
510100,"2015",1,0,0,1
510100,"2016",1,0,0,1
510100,"2017",0,0,1,1
510100,"2018",1,1,0,2
510100,"2019",1,0,0,1
510120,"2015",2,0,0,2
510120,"2020",1,0,0,1
510120,"2021",0,0,1,1
510120,"2023",0,0,1,1
510125,"2015",0,0,1,1
510125,"2017",1,1,0,2
510125,"2018",0,0,1,1
510125,"2019",0,0,1,1
510125,"2020",0,0,1,1
510125,"2023",0,0,2,2
510130,"2015",2,1,1,4
510130,"2016",1,0,4,5
510130,"2017",2,0,5,7
510130,"2018",1,0,3,4
510130,"2019",0,0,3,3
510130,"2020",1,0,1,2
510130,"2021",0,2,1,3
510130,"2022",3,0,1,4
510130,"2023",2,0,2,4
510140,"2015",1,0,5,6
510140,"2016",0,0,2,2
510140,"2017",0,0,1,1
510140,"2018",0,0,2,2
510140,"2019",0,0,2,2
510140,"2020",3,1,5,9
510140,"2021",2,1,12,15
510140,"2022",5,3,26,34
510140,"2023",2,0,10,12
510160,"2015",0,0,1,1
510160,"2016",1,0,2,3
510160,"2017",0,0,1,1
510160,"2018",1,0,0,1
510160,"2019",1,0,1,2
510160,"2020",0,0,1,1
510160,"2021",0,0,1,1
510160,"2022",1,1,0,2
510160,"2023",0,0,1,1
510170,"2015",6,1,12,19
510170,"2016",14,2,14,30
510170,"2017",8,1,10,19
510170,"2018",5,1,12,18
510170,"2019",11,1,15,27
510170,"2020",1,0,8,9
510170,"2021",1,0,6,7
510170,"2022",4,0,15,19
510170,"2023",2,1,7,10
510180,"2015",17,2,34,53
510180,"2016",6,6,36,48
510180,"2017",13,1,19,33
510180,"2018",11,3,19,33
510180,"2019",16,2,26,44
510180,"2020",6,1,6,13
510180,"2021",4,1,8,13
510180,"2022",1,3,9,13
510180,"2023",3,0,5,8
510185,"2016",2,0,0,2
510185,"2019",1,0,1,2
510185,"2020",0,0,1,1
510185,"2021",0,0,3,3
510190,"2015",1,0,9,10
510190,"2016",7,3,7,17
510190,"2017",3,0,8,11
510190,"2018",8,0,8,16
510190,"2019",2,0,4,6
510190,"2020",2,0,3,5
510190,"2021",6,0,12,18
510190,"2022",2,3,20,25
510190,"2023",6,1,16,23
510250,"2015",1,0,2,3
510250,"2016",1,0,0,1
510250,"2017",0,1,5,6
510250,"2018",7,2,11,20
510250,"2019",9,2,8,19
510250,"2020",3,3,6,12
510250,"2021",2,2,9,13
510250,"2022",3,1,5,9
510250,"2023",5,0,4,9
510260,"2015",1,1,3,5
510260,"2016",0,1,3,4
510260,"2017",3,0,4,7
510260,"2018",2,1,1,4
510260,"2019",2,0,5,7
510260,"2020",1,0,5,6
510260,"2021",5,1,7,13
510260,"2022",1,0,11,12
510260,"2023",3,0,1,4
510263,"2015",3,0,11,14
510263,"2016",7,0,17,24
510263,"2017",9,0,7,16
510263,"2018",3,1,3,7
510263,"2019",4,2,13,19
510263,"2020",2,1,11,14
510263,"2021",20,2,22,44
510263,"2022",11,4,22,37
510263,"2023",3,1,20,24
510267,"2015",26,1,39,66
510267,"2016",17,1,29,47
510267,"2017",23,5,43,71
510267,"2018",22,5,32,59
510267,"2019",16,3,33,52
510267,"2020",15,4,20,39
510267,"2021",10,3,12,25
510267,"2022",10,2,20,32
510267,"2023",7,4,17,28
510268,"2015",0,0,2,2
510268,"2018",0,0,1,1
510268,"2021",0,0,2,2
510268,"2022",0,0,2,2
510269,"2021",0,0,1,1
510269,"2022",1,0,0,1
510269,"2023",1,0,1,2
510270,"2016",1,0,1,2
510270,"2017",0,0,4,4
510270,"2018",1,0,0,1
510270,"2019",1,0,6,7
510270,"2020",2,0,4,6
510270,"2021",2,0,8,10
510270,"2022",1,0,2,3
510270,"2023",2,0,2,4
510279,"2015",0,0,2,2
510279,"2016",1,0,2,3
510279,"2017",1,0,7,8
510279,"2018",2,0,3,5
510279,"2019",1,0,0,1
510279,"2020",1,0,0,1
510279,"2021",0,0,1,1
510279,"2022",3,0,2,5
510279,"2023",3,0,1,4
510285,"2015",0,0,4,4
510285,"2016",0,0,2,2
510285,"2017",0,0,2,2
510285,"2018",0,0,3,3
510285,"2019",1,0,2,3
510285,"2020",1,0,4,5
510285,"2021",0,0,1,1
510285,"2022",2,0,1,3
510300,"2015",2,0,4,6
510300,"2016",1,0,1,2
510300,"2017",3,0,2,5
510300,"2018",0,0,2,2
510300,"2019",1,0,2,3
510300,"2020",3,1,3,7
510300,"2021",4,2,3,9
510300,"2022",0,0,1,1
510300,"2023",1,0,5,6
510305,"2016",1,0,5,6
510305,"2018",0,1,1,2
510305,"2020",1,0,0,1
510305,"2022",1,0,0,1
510305,"2023",0,0,1,1
510310,"2018",0,0,1,1
510310,"2019",1,0,1,2
510310,"2020",0,0,2,2
510310,"2021",0,0,2,2
510310,"2022",2,1,1,4
510310,"2023",1,1,1,3
510320,"2015",8,3,30,41
510320,"2016",3,2,14,19
510320,"2017",2,0,6,8
510320,"2018",1,2,6,9
510320,"2020",0,0,2,2
510320,"2021",4,0,2,6
510320,"2022",1,0,8,9
510320,"2023",3,0,1,4
510325,"2015",4,1,10,15
510325,"2016",0,0,3,3
510325,"2018",7,0,10,17
510325,"2019",10,3,23,36
510325,"2020",6,0,9,15
510325,"2021",2,2,16,20
510325,"2022",5,0,8,13
510325,"2023",5,1,8,14
510330,"2015",1,0,3,4
510330,"2016",2,0,1,3
510330,"2017",1,0,0,1
510330,"2018",3,0,2,5
510330,"2019",1,0,1,2
510330,"2020",0,0,1,1
510330,"2021",0,0,1,1
510330,"2022",0,0,1,1
510335,"2015",0,0,3,3
510335,"2017",3,0,6,9
510335,"2018",0,0,1,1
510335,"2019",1,0,1,2
510335,"2021",1,0,3,4
510335,"2022",7,1,16,24
510335,"2023",5,1,4,10
510336,"2015",1,0,3,4
510336,"2018",0,0,1,1
510336,"2021",0,0,1,1
510337,"2015",1,4,1,6
510337,"2016",2,0,9,11
510337,"2017",2,0,3,5
510337,"2018",3,0,3,6
510337,"2019",1,1,3,5
510337,"2020",3,0,10,13
510337,"2021",1,0,5,6
510337,"2022",2,1,6,9
510337,"2023",2,0,10,12
510340,"2015",109,18,206,333
510340,"2016",76,15,145,236
510340,"2017",77,17,141,235
510340,"2018",79,18,135,232
510340,"2019",67,12,138,217
510340,"2020",54,23,130,207
510340,"2021",94,24,144,262
510340,"2022",107,22,179,308
510340,"2023",83,26,154,263
510343,"2018",0,0,1,1
510343,"2019",0,0,2,2
510343,"2023",0,1,1,2
510345,"2016",1,0,3,4
510345,"2017",0,0,2,2
510345,"2018",1,0,0,1
510345,"2020",0,0,2,2
510345,"2021",1,0,1,2
510345,"2022",0,0,1,1
510345,"2023",1,0,1,2
510350,"2015",5,2,5,12
510350,"2016",2,0,7,9
510350,"2017",3,1,8,12
510350,"2018",3,1,13,17
510350,"2019",4,2,7,13
510350,"2020",8,0,13,21
510350,"2021",7,1,5,13
510350,"2022",6,0,6,12
510350,"2023",5,0,11,16
510360,"2015",1,0,2,3
510360,"2016",1,0,0,1
510360,"2017",0,1,1,2
510360,"2018",0,0,2,2
510360,"2019",0,0,1,1
510360,"2020",1,0,1,2
510360,"2021",0,0,1,1
510360,"2022",0,1,0,1
510360,"2023",0,0,3,3
510370,"2015",2,0,2,4
510370,"2016",0,0,3,3
510370,"2018",2,0,3,5
510370,"2019",2,0,5,7
510370,"2020",3,1,2,6
510370,"2021",1,1,7,9
510370,"2022",1,0,5,6
510370,"2023",1,0,0,1
510380,"2015",0,0,1,1
510380,"2019",0,0,1,1
510380,"2021",0,0,1,1
510385,"2018",0,0,1,1
510385,"2019",0,0,2,2
510385,"2020",2,1,1,4
510385,"2021",2,1,1,4
510385,"2022",1,0,2,3
510385,"2023",3,0,2,5
510390,"2015",0,0,2,2
510390,"2016",1,0,5,6
510390,"2017",1,0,4,5
510390,"2018",0,0,3,3
510390,"2019",0,0,2,2
510390,"2020",0,0,2,2
510390,"2021",0,0,3,3
510390,"2022",2,0,3,5
510390,"2023",1,0,0,1
510395,"2017",1,0,0,1
510395,"2022",0,0,1,1
510410,"2015",0,0,2,2
510410,"2016",1,0,6,7
510410,"2017",0,1,6,7
510410,"2018",1,0,2,3
510410,"2019",0,0,2,2
510410,"2020",0,0,2,2
510410,"2021",1,0,0,1
510410,"2022",2,0,3,5
510410,"2023",3,0,3,6
510420,"2015",1,0,4,5
510420,"2016",0,0,1,1
510420,"2017",1,1,0,2
510420,"2018",0,0,2,2
510420,"2019",0,1,1,2
510420,"2020",0,0,2,2
510420,"2021",2,1,4,7
510420,"2022",1,0,4,5
510420,"2023",3,0,2,5
510452,"2018",1,0,0,1
510452,"2019",0,0,1,1
510452,"2020",2,0,2,4
510452,"2021",2,0,4,6
510452,"2022",2,0,1,3
510452,"2023",0,0,2,2
510454,"2015",1,1,2,4
510454,"2018",0,1,4,5
510454,"2019",0,0,2,2
510454,"2020",1,0,4,5
510454,"2021",1,0,3,4
510454,"2022",1,1,2,4
510454,"2023",1,0,2,3
510455,"2015",1,1,5,7
510455,"2017",0,0,1,1
510455,"2018",1,0,2,3
510455,"2019",0,0,2,2
510455,"2022",0,0,1,1
510460,"2015",1,0,4,5
510460,"2016",1,1,4,6
510460,"2017",1,0,4,5
510460,"2018",3,1,8,12
510460,"2019",3,4,4,11
510460,"2020",2,0,2,4
510460,"2021",1,1,11,13
510460,"2022",3,0,6,9
510460,"2023",1,1,5,7
510480,"2015",7,3,14,24
510480,"2016",9,0,18,27
510480,"2017",7,2,31,40
510480,"2018",7,1,14,22
510480,"2019",4,0,4,8
510480,"2020",3,1,5,9
510480,"2021",3,0,8,11
510480,"2022",2,1,2,5
510480,"2023",1,0,1,2
510490,"2015",0,0,1,1
510490,"2016",0,0,2,2
510490,"2018",0,0,2,2
510490,"2019",0,0,3,3
510490,"2020",1,0,0,1
510490,"2021",0,0,2,2
510490,"2022",1,0,2,3
510490,"2023",2,0,0,2
510500,"2016",1,0,1,2
510500,"2017",1,0,2,3
510500,"2018",3,0,2,5
510500,"2019",1,0,0,1
510510,"2015",1,1,3,5
510510,"2016",7,0,7,14
510510,"2017",0,0,4,4
510510,"2018",1,2,3,6
510510,"2019",0,1,4,5
510510,"2020",3,0,2,5
510510,"2021",2,1,4,7
510510,"2022",0,3,2,5
510510,"2023",1,0,2,3
510515,"2015",11,3,37,51
510515,"2016",7,2,13,22
510515,"2017",5,1,22,28
510515,"2018",14,2,32,48
510515,"2019",12,4,30,46
510515,"2020",8,2,15,25
510515,"2021",10,6,22,38
510515,"2022",13,4,31,48
510515,"2023",9,2,15,26
510517,"2015",2,0,3,5
510517,"2016",0,0,3,3
510517,"2018",0,0,1,1
510517,"2019",0,0,3,3
510517,"2020",5,0,0,5
510517,"2021",2,1,2,5
510517,"2022",1,0,1,2
510517,"2023",1,0,1,2
510520,"2015",1,1,1,3
510520,"2016",2,0,2,4
510520,"2017",1,0,5,6
510520,"2018",0,1,2,3
510520,"2019",2,0,1,3
510520,"2020",1,0,1,2
510520,"2021",2,1,0,3
510520,"2022",1,0,2,3
510520,"2023",0,1,3,4
510523,"2015",2,0,2,4
510523,"2019",1,0,1,2
510523,"2022",1,0,0,1
510523,"2023",0,0,1,1
510525,"2015",5,1,19,25
510525,"2016",0,0,2,2
510525,"2017",2,0,9,11
510525,"2018",10,2,12,24
510525,"2019",6,2,13,21
510525,"2020",20,3,32,55
510525,"2021",12,3,35,50
510525,"2022",19,7,35,61
510525,"2023",7,3,12,22
510530,"2015",0,0,1,1
510530,"2018",1,0,1,2
510530,"2019",0,1,1,2
510530,"2020",1,0,1,2
510530,"2021",0,0,1,1
510530,"2022",1,0,0,1
510530,"2023",0,1,1,2
510550,"2015",1,0,0,1
510550,"2016",0,0,1,1
510550,"2017",1,0,4,5
510550,"2018",2,2,3,7
510550,"2020",1,0,4,5
510550,"2021",0,1,4,5
510550,"2022",0,0,3,3
510550,"2023",1,0,3,4
510558,"2015",0,0,3,3
510558,"2016",0,0,2,2
510558,"2017",1,0,0,1
510558,"2018",0,0,3,3
510558,"2019",0,1,2,3
510558,"2021",0,0,3,3
510558,"2022",1,0,3,4
510558,"2023",0,1,0,1
510560,"2015",3,1,12,16
510560,"2016",1,0,5,6
510560,"2017",2,0,6,8
510560,"2018",4,2,14,20
510560,"2019",5,1,9,15
510560,"2020",9,1,7,17
510560,"2021",3,3,5,11
510560,"2022",2,1,11,14
510560,"2023",1,0,3,4
510562,"2015",0,0,2,2
510562,"2016",0,0,1,1
510562,"2017",0,0,2,2
510562,"2018",0,0,3,3
510562,"2019",2,1,4,7
510562,"2020",1,1,2,4
510562,"2021",2,0,2,4
510562,"2022",1,0,3,4
510562,"2023",0,0,2,2
510590,"2015",2,0,3,5
510590,"2016",0,0,1,1
510590,"2017",2,0,0,2
510590,"2018",1,0,3,4
510590,"2019",3,0,0,3
510590,"2020",2,0,5,7
510590,"2021",0,0,2,2
510590,"2022",0,0,8,8
510590,"2023",1,0,4,5
510600,"2015",1,0,3,4
510600,"2016",0,0,1,1
510600,"2019",0,1,0,1
510600,"2020",0,0,1,1
510600,"2021",1,0,0,1
510600,"2022",2,0,0,2
510610,"2015",0,0,4,4
510610,"2016",0,0,1,1
510610,"2017",1,0,0,1
510610,"2018",0,0,1,1
510610,"2019",2,1,4,7
510610,"2020",1,0,4,5
510610,"2021",3,0,1,4
510610,"2022",2,0,1,3
510610,"2023",2,0,2,4
510615,"2015",2,0,3,5
510615,"2016",4,1,7,12
510615,"2017",1,0,1,2
510615,"2018",0,0,2,2
510615,"2019",3,0,4,7
510615,"2020",1,1,1,3
510615,"2021",0,0,2,2
510615,"2022",0,2,2,4
510615,"2023",1,0,2,3
510617,"2016",0,0,3,3
510617,"2017",0,0,1,1
510617,"2019",0,0,1,1
510617,"2020",1,0,0,1
510617,"2021",2,0,2,4
510617,"2023",1,0,1,2
510618,"2015",0,0,2,2
510618,"2016",0,2,6,8
510618,"2017",1,1,5,7
510618,"2018",3,1,3,7
510618,"2023",1,0,0,1
510619,"2015",0,0,2,2
510619,"2016",1,0,4,5
510619,"2017",0,0,3,3
510619,"2018",0,1,1,2
510619,"2021",0,0,1,1
510619,"2022",0,0,2,2
510620,"2015",0,0,1,1
510620,"2017",0,1,1,2
510620,"2018",0,0,1,1
510620,"2021",1,0,1,2
510620,"2022",0,0,1,1
510621,"2015",1,1,1,3
510621,"2016",3,1,1,5
510621,"2017",3,0,2,5
510621,"2018",2,1,0,3
510621,"2019",0,0,1,1
510621,"2021",1,1,0,2
510621,"2022",1,0,2,3
510622,"2015",7,0,12,19
510622,"2016",8,1,20,29
510622,"2017",3,0,12,15
510622,"2018",13,2,12,27
510622,"2019",7,1,8,16
510622,"2020",4,0,14,18
510622,"2021",12,4,11,27
510622,"2022",6,0,19,25
510622,"2023",13,0,12,25
510623,"2015",7,2,14,23
510623,"2016",5,1,15,21
510623,"2017",5,1,20,26
510623,"2018",7,1,10,18
510623,"2019",6,1,10,17
510623,"2020",4,2,14,20
510623,"2021",5,1,16,22
510623,"2022",7,0,15,22
510623,"2023",5,1,6,12
510624,"2015",2,3,2,7
510624,"2016",0,0,1,1
510624,"2017",0,0,2,2
510624,"2018",4,0,2,6
510624,"2019",2,0,3,5
510624,"2020",1,1,4,6
510624,"2021",2,2,4,8
510624,"2022",5,1,7,13
510624,"2023",2,0,6,8
510625,"2017",0,0,1,1
510625,"2018",0,0,1,1
510625,"2019",0,0,1,1
510625,"2020",2,0,12,14
510625,"2021",1,0,4,5
510625,"2022",2,0,2,4
510625,"2023",2,0,2,4
510626,"2016",1,1,1,3
510626,"2017",1,2,3,6
510626,"2018",2,0,5,7
510626,"2019",3,0,3,6
510626,"2020",0,1,1,2
510626,"2022",2,0,1,3
510626,"2023",2,0,1,3
510627,"2015",0,1,0,1
510627,"2016",1,0,0,1
510627,"2020",0,0,1,1
510628,"2017",0,0,1,1
510628,"2020",1,0,0,1
510628,"2021",0,0,2,2
510628,"2022",3,0,5,8
510628,"2023",0,0,2,2
510629,"2015",5,0,12,17
510629,"2016",0,1,4,5
510629,"2017",1,2,6,9
510629,"2018",2,0,4,6
510629,"2019",1,0,1,2
510629,"2021",2,0,4,6
510629,"2022",3,1,6,10
510629,"2023",2,1,3,6
510630,"2015",0,0,1,1
510630,"2016",1,0,3,4
510630,"2017",2,0,5,7
510630,"2018",1,1,5,7
510630,"2019",4,0,7,11
510630,"2020",1,2,12,15
510630,"2021",3,1,9,13
510630,"2022",11,2,11,24
510630,"2023",3,0,2,5
510631,"2016",1,0,1,2
510631,"2017",1,0,0,1
510631,"2019",0,0,1,1
510631,"2020",0,0,1,1
510631,"2021",0,0,2,2
510637,"2015",1,0,6,7
510637,"2016",2,0,4,6
510637,"2017",4,1,2,7
510637,"2018",4,0,6,10
510637,"2019",3,0,3,6
510637,"2020",4,0,3,7
510637,"2021",4,1,10,15
510637,"2022",4,1,5,10
510637,"2023",2,1,7,10
510642,"2015",3,0,5,8
510642,"2016",9,2,14,25
510642,"2017",4,0,17,21
510642,"2018",7,0,18,25
510642,"2019",12,2,27,41
510642,"2020",4,3,16,23
510642,"2021",8,0,24,32
510642,"2022",8,5,12,25
510642,"2023",12,0,10,22
510645,"2015",1,0,1,2
510645,"2018",1,0,2,3
510645,"2019",0,0,1,1
510645,"2020",2,0,0,2
510645,"2021",1,0,0,1
510645,"2022",1,0,2,3
510650,"2015",1,0,14,15
510650,"2016",0,0,5,5
510650,"2017",0,0,4,4
510650,"2018",3,0,8,11
510650,"2019",12,1,3,16
510650,"2020",4,1,17,22
510650,"2021",1,0,9,10
510650,"2022",4,1,13,18
510650,"2023",4,3,6,13
510665,"2015",0,0,2,2
510665,"2016",1,0,3,4
510665,"2018",2,0,2,4
510665,"2019",1,0,4,5
510665,"2021",0,0,1,1
510665,"2022",1,0,0,1
510665,"2023",0,1,0,1
510670,"2022",0,0,1,1
510675,"2015",11,3,17,31
510675,"2016",14,2,33,49
510675,"2017",10,4,27,41
510675,"2018",16,4,35,55
510675,"2019",1,1,2,4
510675,"2021",0,1,2,3
510675,"2023",0,1,1,2
510677,"2016",0,0,1,1
510677,"2017",0,0,1,1
510677,"2019",2,0,0,2
510677,"2021",0,0,1,1
510677,"2022",0,0,1,1
510677,"2023",0,0,3,3
510680,"2015",0,1,0,1
510680,"2019",0,0,1,1
510680,"2020",0,0,1,1
510680,"2022",1,0,0,1
510682,"2018",1,0,2,3
510682,"2019",0,0,2,2
510682,"2020",0,0,1,1
510682,"2021",1,0,2,3
510682,"2022",0,1,1,2
510682,"2023",3,0,0,3
510685,"2017",2,0,1,3
510685,"2018",1,0,0,1
510685,"2020",1,0,0,1
510685,"2021",1,0,0,1
510685,"2022",0,0,2,2
510685,"2023",1,1,1,3
510700,"2015",1,1,8,10
510700,"2016",0,0,4,4
510700,"2017",1,0,6,7
510700,"2018",1,1,0,2
510700,"2019",0,0,5,5
510700,"2020",0,0,6,6
510700,"2021",3,0,3,6
510700,"2022",2,2,4,8
510700,"2023",4,0,4,8
510704,"2015",18,4,36,58
510704,"2016",13,2,44,59
510704,"2017",21,1,41,63
510704,"2018",4,0,11,15
510704,"2019",3,0,7,10
510704,"2020",4,2,11,17
510704,"2021",5,1,12,18
510704,"2022",16,8,51,75
510704,"2023",12,1,32,45
510706,"2015",0,0,1,1
510706,"2016",1,0,3,4
510706,"2018",2,1,4,7
510706,"2019",0,1,1,2
510706,"2020",1,0,4,5
510706,"2021",7,0,4,11
510706,"2022",9,2,4,15
510706,"2023",2,2,15,19
510710,"2015",0,0,1,1
510710,"2016",2,0,0,2
510710,"2018",0,0,3,3
510710,"2019",1,0,0,1
510710,"2020",2,0,0,2
510710,"2021",0,1,2,3
510710,"2022",1,0,0,1
510715,"2017",0,0,1,1
510718,"2016",1,0,2,3
510718,"2017",0,0,2,2
510718,"2019",0,0,1,1
510718,"2020",0,0,1,1
510718,"2021",1,0,5,6
510718,"2022",1,0,3,4
510718,"2023",0,0,2,2
510719,"2016",1,0,0,1
510719,"2017",1,0,1,2
510719,"2020",0,0,1,1
510720,"2015",0,0,1,1
510724,"2015",0,0,1,1
510724,"2019",0,0,1,1
510724,"2021",1,0,0,1
510726,"2017",1,0,0,1
510726,"2022",1,0,1,2
510729,"2015",2,0,0,2
510729,"2017",0,0,3,3
510729,"2018",0,0,1,1
510729,"2019",0,0,1,1
510729,"2020",0,0,1,1
510729,"2023",0,0,1,1
510730,"2016",0,0,1,1
510730,"2017",2,0,4,6
510730,"2018",2,0,4,6
510730,"2019",2,0,5,7
510730,"2020",1,0,1,2
510730,"2021",2,1,0,3
510730,"2022",0,0,7,7
510730,"2023",3,0,2,5
510735,"2017",0,0,2,2
510735,"2018",0,0,2,2
510735,"2020",0,0,2,2
510735,"2021",1,0,0,1
510735,"2022",1,0,2,3
510735,"2023",1,0,4,5
510740,"2015",0,0,2,2
510740,"2016",2,0,2,4
510740,"2017",0,0,3,3
510740,"2021",0,0,3,3
510740,"2023",0,0,2,2
510757,"2015",0,0,2,2
510757,"2016",0,0,1,1
510757,"2018",1,0,0,1
510757,"2019",1,0,2,3
510757,"2020",1,0,0,1
510760,"2015",51,3,113,167
510760,"2016",43,7,96,146
510760,"2017",44,8,78,130
510760,"2018",53,5,87,145
510760,"2019",49,11,109,169
510760,"2020",32,5,68,105
510760,"2021",75,16,112,203
510760,"2022",88,25,173,286
510760,"2023",62,19,116,197
510770,"2015",0,0,2,2
510770,"2016",1,0,1,2
510770,"2017",1,0,1,2
510770,"2018",1,0,1,2
510770,"2019",1,0,2,3
510770,"2020",0,0,1,1
510770,"2021",2,0,2,4
510770,"2022",1,1,5,7
510770,"2023",2,0,5,7
