CODMUNRES;ANO;total_internacoes;casos_MMG;casos_MMG_hipertensao;casos_MMG_Hemorragia;casos_MMG_infeccoes;casos_MMG_UTI;casos_MMG_TMP;casos_MMG_Transfusao;casos_MMG_cirurgia
120034;2020;148;5;4;0;0;0;2;0;0
120035;2012;167;11;6;0;3;0;0;0;2
120035;2013;137;6;4;2;0;0;0;0;0
120035;2014;185;6;4;1;0;0;1;0;0
120035;2015;155;3;2;0;0;0;1;0;0
120035;2016;150;6;3;0;0;0;4;0;0
120035;2017;201;9;2;3;0;0;4;0;1
120035;2018;185;8;4;0;3;0;1;0;0
120035;2019;292;10;3;2;1;0;3;0;1
120035;2020;264;4;2;0;1;0;0;0;0
120038;2012;221;6;4;1;1;0;0;1;0
120038;2013;192;12;7;1;2;0;2;1;0
120038;2014;163;2;2;0;0;0;1;0;0
120038;2015;142;4;3;1;0;0;0;0;0
120038;2016;162;5;5;0;0;0;0;0;0
120038;2017;158;10;8;0;0;0;2;0;0
120038;2018;158;15;14;0;0;0;1;0;0
120038;2019;198;24;18;4;0;0;6;4;0
120038;2020;247;27;22;1;2;1;2;0;0
120039;2012;180;8;5;0;3;0;1;0;0
120039;2013;236;2;1;0;0;0;1;0;0
120039;2014;210;7;5;0;1;0;0;0;1
120039;2015;210;5;3;0;1;0;0;0;0
120039;2016;168;0;0;0;0;0;0;0;0
120039;2017;255;11;4;2;3;0;2;0;0
120039;2018;190;11;4;2;2;0;3;0;1
120039;2019;152;4;0;0;0;0;4;0;0
120039;2020;149;4;0;0;1;0;3;0;0
120040;2012;8074;566;414;40;48;6;97;13;10
120040;2013;8122;663;451;51;65;10;110;24;6
120040;2014;7668;619;399;78;65;9;84;35;7
120040;2015;7830;652;448;57;35;11;68;26;52
120040;2016;7876;637;432;53;37;11;141;37;15
120040;2017;8371;731;532;46;21;9;161;26;8
120040;2018;7670;774;550;64;36;16;144;39;23
120040;2019;7455;738;463;68;39;9;187;39;17
120040;2020;6726;698;493;64;35;3;124;30;6
120042;2012;318;13;8;2;1;0;2;0;1
120042;2013;304;10;3;3;2;0;1;0;1
120042;2014;385;8;5;1;0;0;2;0;0
120042;2015;331;9;4;3;1;0;1;0;1
120042;2016;274;8;2;1;1;0;2;0;3
120042;2017;305;9;2;2;3;0;1;0;0
120042;2018;315;8;7;0;0;0;2;0;0
120042;2019;325;6;3;0;0;0;2;0;0
120042;2020;307;9;5;0;0;0;3;0;1
120043;2012;75;5;4;0;0;0;1;0;0
120043;2013;44;3;0;2;0;0;1;0;0
120043;2014;34;1;0;1;0;0;0;1;0
120043;2015;36;3;1;0;0;0;0;0;1
120043;2016;55;2;0;1;1;0;0;1;0
120043;2017;23;2;1;0;0;0;1;0;0
120043;2018;37;2;2;1;0;1;0;1;0
120043;2019;56;7;5;0;1;0;1;0;0
120043;2020;44;8;4;1;0;0;3;0;0
120045;2012;218;8;6;0;1;0;2;0;0
120045;2013;188;7;3;0;1;0;3;0;0
120045;2014;185;6;1;2;0;1;3;1;0
120045;2015;177;9;4;0;0;0;3;0;2
120045;2016;194;9;3;2;1;0;2;2;1
120045;2017;201;10;9;0;0;0;1;0;0
120045;2018;238;25;18;1;0;0;7;0;1
120045;2019;224;12;7;0;2;0;3;0;0
120045;2020;314;42;31;4;2;0;6;2;0
120050;2012;821;13;6;2;1;0;6;0;0
120050;2013;878;11;5;0;1;0;6;0;0
120050;2014;851;11;3;1;1;0;6;1;0
120050;2015;881;15;9;1;1;0;2;1;2
120050;2016;762;18;10;0;0;0;6;0;2
120050;2017;817;17;7;2;3;1;5;1;1
120050;2018;796;18;12;1;1;0;5;0;0
120050;2019;711;24;13;1;3;1;6;0;1
120050;2020;695;37;20;9;3;0;7;8;0
120060;2012;1039;15;4;6;1;0;4;5;1
120060;2013;1097;14;2;9;0;1;2;9;0
120060;2014;1194;12;5;3;0;0;3;1;1
120060;2015;1089;5;2;0;0;1;2;0;1
120060;2016;555;4;1;2;1;0;0;2;0
120060;2017;1087;13;2;6;0;0;7;5;0
120060;2018;1101;10;0;4;1;0;5;2;0
120060;2019;1052;16;1;6;2;0;8;0;0
120060;2020;1035;13;3;5;1;0;5;3;0
120070;2012;276;7;2;1;1;0;4;1;0
120070;2013;272;9;2;0;4;0;4;0;0
120070;2014;289;10;5;2;1;0;2;1;1
120070;2015;256;6;1;3;2;0;0;1;0
120070;2016;255;5;2;0;2;0;1;0;0
120070;2017;304;23;13;0;8;0;3;0;0
120070;2018;281;18;6;2;8;0;2;1;0
120070;2019;257;20;10;0;4;0;8;0;0
120070;2020;307;41;24;1;12;0;2;0;3
120080;2012;173;16;8;2;1;0;5;2;0
120080;2013;176;7;4;2;0;1;2;1;0
120080;2014;111;12;4;4;0;0;4;3;0
120080;2015;113;4;1;1;0;0;1;1;0
120080;2016;170;10;6;2;0;0;2;2;0
120080;2017;245;14;11;0;1;0;3;0;0
120080;2018;221;24;13;3;1;0;7;1;3
120080;2019;217;23;16;3;1;1;5;3;0
120080;2020;232;17;12;1;0;0;6;1;0
130002;2012;171;1;1;0;0;0;0;0;0
130002;2013;288;7;6;0;1;0;0;0;0
130002;2014;264;6;4;2;0;0;0;0;0
130002;2015;352;1;1;0;0;0;0;0;0
130002;2016;396;12;6;6;0;0;0;3;0
130002;2017;417;11;9;1;0;0;0;0;2
130002;2018;404;12;8;1;1;0;1;1;2
130002;2019;424;4;3;1;0;0;0;1;0
130002;2020;301;11;9;1;0;0;1;1;1
130006;2012;3;1;0;0;1;0;0;0;0
130006;2013;12;1;1;0;0;0;0;0;0
130006;2014;5;1;1;0;0;0;0;0;0
130006;2015;6;0;0;0;0;0;0;0;0
130006;2016;45;0;0;0;0;0;0;0;0
130006;2017;62;2;2;0;0;0;0;0;0
130006;2018;148;1;1;0;0;0;0;0;0
130006;2019;175;2;0;1;0;0;1;0;0
130006;2020;145;1;0;1;0;0;0;0;0
130008;2012;129;3;1;0;1;0;1;0;0
130008;2013;106;3;0;2;0;0;1;0;0
130008;2014;71;2;2;0;0;0;0;0;0
130008;2015;137;4;3;0;0;0;1;0;0
130008;2016;133;0;0;0;0;0;0;0;0
130008;2017;141;1;0;0;0;0;1;0;0
130008;2018;113;2;1;1;0;0;0;0;0
130008;2019;175;3;1;2;0;0;0;0;1
130008;2020;56;2;0;0;0;0;2;0;0
130010;2012;34;0;0;0;0;0;0;0;0
130010;2013;29;2;0;0;0;0;2;0;0
130010;2014;33;2;1;0;0;0;1;0;0
130010;2015;28;1;0;1;0;0;0;0;1
130010;2016;13;0;0;0;0;0;0;0;0
130010;2017;114;2;1;1;0;0;0;0;0
130010;2018;248;13;9;4;0;0;0;0;0
130010;2019;263;7;4;3;0;0;0;0;0
130010;2020;236;9;3;4;0;0;3;0;1
130014;2012;190;17;6;1;0;0;2;1;0
130014;2013;221;5;3;1;0;0;1;1;1
130014;2014;209;6;6;0;0;0;0;0;0
130014;2015;249;1;1;0;0;0;0;0;0
130014;2016;217;7;7;0;0;0;1;0;0
130014;2017;261;8;4;2;1;0;1;0;1
130014;2018;263;12;10;0;0;0;4;0;0
130014;2019;255;12;8;0;1;0;3;0;0
130014;2020;290;11;5;1;0;0;6;0;0
130020;2012;108;2;0;0;1;0;1;0;0
130020;2013;16;0;0;0;0;0;0;0;0
130020;2014;15;3;0;1;1;0;1;0;0
130020;2015;163;4;0;3;1;0;0;0;2
130020;2016;182;4;1;1;1;0;1;0;0
130020;2017;257;4;2;0;1;0;1;0;0
130020;2018;204;7;6;0;1;0;0;0;0
130020;2019;283;2;1;1;0;0;0;0;0
130020;2020;215;5;2;0;1;0;1;0;1
130030;2012;521;12;0;2;2;0;8;0;0
130030;2013;369;12;0;2;3;1;7;0;0
130030;2014;419;6;0;0;1;0;5;0;0
130030;2015;550;12;3;1;1;0;8;0;0
130030;2016;609;9;1;0;1;0;7;0;0
130030;2017;406;6;1;0;3;0;2;0;0
130030;2018;694;3;1;0;0;0;2;0;0
130030;2019;650;0;0;0;0;0;0;0;0
130030;2020;651;7;0;0;3;0;2;0;1
130040;2012;201;2;1;0;0;0;1;0;0
130040;2013;267;2;1;1;0;0;0;1;1
130040;2014;173;2;0;2;0;0;0;2;0
130040;2015;271;5;3;0;0;0;0;0;2
130040;2016;313;6;2;1;0;0;1;0;3
130040;2017;372;16;8;4;3;0;1;1;4
130040;2018;352;5;2;2;0;0;0;0;1
130040;2019;277;6;0;3;1;0;0;2;2
130040;2020;92;4;0;1;0;0;0;0;3
130050;2012;442;7;3;1;2;0;1;0;0
130050;2013;544;13;2;5;0;0;3;0;5
130050;2014;579;8;2;0;4;0;2;0;0
130050;2015;637;17;10;4;1;0;2;0;2
130050;2016;593;8;5;2;0;0;1;0;2
130050;2017;600;8;5;0;2;0;1;0;0
130050;2018;808;25;15;4;1;0;7;0;3
130050;2019;693;20;14;1;1;0;3;0;1
130050;2020;658;13;11;1;0;0;1;0;0
130060;2012;858;2;0;0;0;0;0;0;0
130060;2013;714;0;0;0;0;0;0;0;0
130060;2014;633;6;5;0;0;0;1;0;0
130060;2015;529;5;3;0;0;0;1;0;0
130060;2016;529;6;4;0;1;0;1;0;0
130060;2017;498;3;1;0;2;0;0;0;0
130060;2018;595;7;3;2;3;0;0;0;0
130060;2019;776;23;13;2;2;0;1;0;6
130060;2020;699;10;6;2;1;0;1;0;0
130063;2012;322;11;3;3;1;0;3;0;0
130063;2013;321;6;6;0;0;0;0;0;0
130063;2014;400;10;8;1;0;0;1;0;0
130063;2015;386;11;4;0;2;1;2;0;2
130063;2016;304;8;6;1;0;0;1;0;0
130063;2017;334;6;4;0;1;0;1;0;0
130063;2018;235;4;1;0;1;0;2;0;0
130063;2019;345;16;11;3;0;0;1;0;2
130063;2020;414;14;10;1;0;0;3;0;0
130068;2012;214;0;0;0;0;0;0;0;0
130068;2013;154;3;1;0;0;0;2;0;0
130068;2014;21;3;0;1;1;0;1;0;1
130068;2015;51;0;0;0;0;0;0;0;0
130068;2016;64;0;0;0;0;0;0;0;0
130068;2017;12;1;1;0;0;0;0;0;0
130068;2018;257;5;4;0;0;0;1;0;0
130068;2019;332;8;7;1;0;0;0;0;1
130068;2020;339;19;14;1;0;0;1;0;3
130070;2012;794;46;31;5;0;1;3;1;4
130070;2013;682;38;22;5;2;0;1;0;1
130070;2014;718;25;13;5;2;2;4;2;2
130070;2015;755;27;20;2;2;0;2;0;2
130070;2016;693;27;22;1;2;0;2;0;0
130070;2017;864;35;30;2;2;0;1;0;0
130070;2018;852;43;30;8;0;1;4;2;1
130070;2019;852;52;40;8;1;1;2;0;1
130070;2020;870;43;36;3;2;0;2;0;1
130080;2012;578;15;8;4;1;0;2;0;0
130080;2013;618;16;4;4;3;0;4;0;2
130080;2014;664;16;13;1;0;0;4;0;0
130080;2015;680;15;7;3;1;2;5;0;0
130080;2016;576;7;2;3;1;0;1;0;0
130080;2017;575;18;10;4;1;0;2;0;1
130080;2018;873;32;17;4;6;0;2;0;4
130080;2019;874;26;11;5;5;0;3;0;2
130080;2020;859;22;11;2;6;0;2;0;0
130083;2012;85;1;0;0;0;0;1;0;0
130083;2013;145;6;0;0;4;0;1;0;1
130083;2014;80;2;0;0;0;0;2;0;0
130083;2015;197;1;0;0;0;0;1;0;0
130083;2016;178;6;5;1;0;0;0;0;0
130083;2017;131;2;2;0;0;0;0;0;0
130083;2018;151;5;3;0;1;0;1;0;0
130083;2019;177;2;0;2;0;0;0;0;2
130083;2020;335;4;1;3;0;0;1;0;0
130090;2012;61;0;0;0;0;0;0;0;0
130090;2013;35;1;0;0;0;0;1;0;0
130090;2014;112;1;1;0;0;0;0;0;0
130090;2015;161;0;0;0;0;0;0;0;0
130090;2016;152;1;0;0;0;0;1;0;0
130090;2017;170;0;0;0;0;0;0;0;0
130090;2018;217;4;1;0;2;0;0;0;1
130090;2019;200;1;1;0;0;0;0;0;0
130090;2020;190;3;1;0;0;0;1;0;1
130100;2012;293;4;1;0;0;0;3;0;0
130100;2013;449;6;2;0;2;0;2;0;0
130100;2014;332;1;0;1;0;0;0;0;0
130100;2015;443;2;0;2;0;0;0;0;1
130100;2016;416;7;2;0;0;0;5;0;0
130100;2017;405;8;1;2;1;0;4;0;2
130100;2018;550;4;2;0;2;0;0;0;0
130100;2019;680;13;2;3;0;0;3;0;7
130100;2020;516;17;3;8;0;0;2;5;6
130110;2012;144;13;1;1;1;0;10;0;0
130110;2013;171;9;0;0;3;0;6;0;0
130110;2014;165;16;0;2;0;0;14;0;0
130110;2015;217;12;3;1;0;0;8;0;0
130110;2016;218;9;1;2;1;0;5;0;0
130110;2017;36;2;0;0;0;0;2;0;0
130110;2018;97;3;1;0;0;0;2;0;0
130110;2019;388;3;2;0;0;0;1;0;0
130110;2020;380;5;1;0;2;0;2;0;0
130115;2012;32;4;0;3;0;0;1;0;0
130115;2013;52;5;1;1;1;0;2;0;0
130115;2014;54;8;0;0;1;0;7;0;0
130115;2015;83;5;0;1;0;1;3;0;0
130115;2016;73;3;2;0;0;0;1;0;0
130115;2017;17;2;0;0;1;0;1;0;0
130115;2018;20;0;0;0;0;0;0;0;0
130115;2019;21;2;0;1;1;0;1;0;0
130115;2020;46;5;2;0;1;0;3;0;0
130120;2012;1386;146;3;1;17;0;20;0;0
130120;2013;1896;240;14;3;16;0;16;0;1
130120;2014;1804;240;30;3;5;0;13;1;3
130120;2015;1896;225;26;0;14;0;13;0;1
130120;2016;1572;167;10;3;15;1;18;1;0
130120;2017;1704;139;2;3;11;0;7;0;0
130120;2018;1917;101;9;6;15;0;11;1;3
130120;2019;1818;76;17;8;13;0;18;0;6
130120;2020;1735;86;33;6;10;0;23;0;3
130130;2012;438;4;1;2;1;0;0;0;0
130130;2013;260;2;2;0;0;0;0;0;0
130130;2014;139;2;1;0;0;0;1;0;0
130130;2015;375;4;3;0;0;0;1;0;0
130130;2016;403;5;1;0;1;0;3;0;0
130130;2017;464;8;4;0;0;0;4;0;0
130130;2018;457;8;6;0;0;0;2;0;0
130130;2019;462;4;2;0;0;0;2;0;0
130130;2020;445;8;6;0;0;0;2;0;0
130140;2012;92;2;0;1;1;0;0;0;0
130140;2013;776;22;0;1;10;0;10;0;1
130140;2014;752;8;2;2;2;0;2;0;0
130140;2015;395;8;1;4;2;0;1;0;0
130140;2016;234;8;1;2;1;0;4;0;0
130140;2017;564;8;2;0;0;0;4;0;2
130140;2018;474;5;0;1;2;0;0;0;2
130140;2019;749;9;2;0;1;1;3;0;2
130140;2020;336;5;0;0;3;0;0;0;2
130150;2012;195;7;6;0;1;0;1;0;0
130150;2013;43;3;3;0;0;0;0;0;0
130150;2014;107;16;13;0;2;0;0;0;1
130150;2015;49;3;3;0;0;0;0;0;0
130150;2016;244;24;20;1;2;1;0;0;0
130150;2017;411;31;24;2;2;0;2;0;1
130150;2018;196;11;9;2;0;0;0;0;0
130150;2019;397;32;24;5;0;1;4;1;0
130150;2020;330;31;26;3;1;0;1;0;0
130160;2012;1;0;0;0;0;0;0;0;0
130160;2013;135;0;0;0;0;0;0;0;0
130160;2014;26;0;0;0;0;0;0;0;0
130160;2015;299;1;1;0;0;0;0;0;0
130160;2016;583;6;2;0;0;1;3;0;0
130160;2017;640;2;1;0;0;0;1;0;0
130160;2018;107;1;0;0;1;0;0;0;0
130160;2019;594;4;1;2;0;0;1;0;1
130160;2020;639;9;8;0;0;0;1;0;0
130165;2012;325;11;8;1;1;0;2;1;0
130165;2013;265;10;6;1;0;0;4;0;0
130165;2014;340;12;4;2;1;0;5;0;0
130165;2015;275;5;2;1;1;0;1;0;0
130165;2016;253;10;1;2;1;0;6;0;0
130165;2017;271;6;2;1;0;0;3;0;0
130165;2018;213;4;1;2;0;0;1;0;0
130165;2019;240;1;0;0;0;0;0;0;1
130165;2020;251;7;4;2;0;0;1;0;0
130170;2012;892;42;36;2;0;0;4;0;0
130170;2013;1016;26;16;4;1;0;5;1;0
130170;2014;989;32;12;5;1;1;15;2;2
130170;2015;1032;28;7;9;0;0;12;2;5
130170;2016;1116;38;18;9;1;0;12;3;8
130170;2017;1163;42;20;10;0;0;13;5;3
130170;2018;1119;63;51;7;1;1;6;2;5
130170;2019;1101;48;28;7;1;1;8;1;8
130170;2020;1143;107;84;7;2;1;13;1;7
130180;2012;365;4;0;1;1;0;1;0;1
130180;2013;376;12;2;4;3;0;2;0;3
130180;2014;345;3;1;1;0;0;0;0;1
130180;2015;390;5;1;1;0;0;2;0;1
130180;2016;344;8;1;5;1;0;1;0;0
130180;2017;372;12;3;5;0;1;3;0;1
130180;2018;285;10;6;2;0;0;2;0;0
130180;2019;351;4;1;0;1;1;1;0;0
130180;2020;219;2;0;0;1;0;1;0;0
130185;2012;523;7;6;0;0;0;1;0;0
130185;2013;373;9;3;0;1;0;5;0;0
130185;2014;351;8;4;0;0;0;4;0;0
130185;2015;321;18;12;1;1;1;6;0;0
130185;2016;340;14;4;1;2;2;7;0;1
130185;2017;245;12;5;1;3;0;3;0;0
130185;2018;97;3;0;1;1;0;1;1;0
130185;2019;135;6;0;2;1;0;3;0;1
130185;2020;348;17;6;1;1;0;11;0;0
130190;2012;2235;50;10;5;19;0;13;0;20
130190;2013;2499;32;2;4;13;0;13;0;13
130190;2014;2450;17;2;3;3;0;7;0;4
130190;2015;2517;23;3;3;4;1;10;0;7
130190;2016;2393;23;4;5;1;1;9;0;6
130190;2017;2378;27;7;8;0;0;8;1;5
130190;2018;2591;53;17;17;1;0;11;2;12
130190;2019;2322;55;22;11;3;0;4;0;21
130190;2020;2135;34;13;11;2;0;6;0;6
130195;2012;5;0;0;0;0;0;0;0;0
130195;2013;24;1;1;0;0;0;0;0;0
130195;2014;92;1;1;0;0;0;0;0;0
130195;2015;176;2;0;0;0;0;2;0;0
130195;2016;51;0;0;0;0;0;0;0;0
130195;2017;5;2;2;0;0;0;1;0;0
130195;2018;3;2;1;1;0;0;1;1;0
130195;2019;8;1;0;0;1;0;0;0;0
130195;2020;3;0;0;0;0;0;0;0;0
130200;2012;208;4;3;0;1;0;0;0;0
130200;2013;107;2;1;0;0;0;1;0;0
130200;2014;44;0;0;0;0;0;0;0;0
130200;2015;5;1;1;0;0;0;0;0;0
130200;2016;51;3;1;0;0;0;1;0;1
130200;2017;81;2;0;1;0;0;1;0;0
130200;2018;66;1;0;1;0;0;0;1;0
130200;2019;90;1;0;0;0;0;0;0;0
130200;2020;164;4;1;1;0;0;1;0;1
130210;2012;30;2;2;0;0;0;0;0;0
130210;2013;28;2;0;0;0;0;0;0;2
130210;2014;13;0;0;0;0;0;0;0;0
130210;2015;95;1;1;0;0;0;0;0;0
130210;2016;101;3;1;0;0;0;0;0;0
130210;2017;82;1;0;1;0;0;0;1;0
130210;2018;93;1;0;0;1;0;0;0;0
130210;2019;103;3;1;1;0;0;0;0;2
130210;2020;145;1;1;0;0;0;0;0;0
130220;2012;75;0;0;0;0;0;0;0;0
130220;2013;162;1;0;0;0;0;1;0;0
130220;2014;146;2;0;2;0;0;0;1;0
130220;2015;168;2;0;0;1;0;0;0;0
130220;2016;138;10;10;0;0;0;0;0;0
130220;2017;212;19;17;1;0;0;1;1;1
130220;2018;143;3;3;0;0;0;1;0;0
130220;2019;5;0;0;0;0;0;0;0;0
130220;2020;147;5;5;0;0;0;1;0;0
130230;2012;336;4;3;0;0;0;0;0;0
130230;2013;431;4;1;0;1;0;2;0;0
130230;2014;497;4;2;0;1;0;1;0;0
130230;2015;529;6;4;0;0;0;1;0;1
130230;2016;425;4;2;0;1;0;1;0;0
130230;2017;495;9;3;2;3;0;1;0;0
130230;2018;341;4;1;2;1;0;1;1;0
130230;2019;370;7;2;1;4;0;0;0;0
130230;2020;313;5;3;1;1;0;0;0;0
130240;2012;282;4;3;0;0;0;1;0;0
130240;2013;428;4;3;0;0;0;1;0;0
130240;2014;174;4;2;0;1;0;1;0;0
130240;2015;274;4;0;2;1;0;2;2;1
130240;2016;16;5;2;1;0;1;2;1;1
130240;2017;35;1;1;0;0;0;0;0;0
130240;2018;227;8;5;0;0;0;2;0;1
130240;2019;571;12;3;3;4;0;2;0;1
130240;2020;811;21;7;10;3;0;2;1;1
130250;2012;1903;35;3;2;18;0;12;0;0
130250;2013;2268;62;17;4;24;0;17;0;0
130250;2014;2386;33;16;4;1;1;11;0;0
130250;2015;2392;44;16;8;6;1;15;0;2
130250;2016;1667;39;6;9;6;0;16;0;3
130250;2017;2267;60;38;7;2;1;8;0;6
130250;2018;2290;93;46;13;12;0;18;3;13
130250;2019;2168;64;24;24;4;0;13;2;8
130250;2020;2198;59;28;10;3;0;16;0;7
130255;2012;78;4;0;1;0;0;3;0;0
130255;2013;100;7;0;1;0;0;6;0;0
130255;2014;127;6;2;0;1;0;3;0;0
130255;2015;159;8;2;0;1;0;5;0;0
130255;2016;98;6;1;0;0;0;5;0;0
130255;2017;93;5;2;0;0;1;4;0;0
130255;2018;140;3;3;0;0;0;0;0;0
130255;2019;168;3;1;0;0;0;2;0;0
130255;2020;194;4;3;0;0;0;1;0;0
130260;2012;36247;3961;170;416;345;108;1799;68;1447
130260;2013;35954;4865;112;410;348;56;2113;59;2108
130260;2014;35729;4088;209;288;214;20;1803;95;1771
130260;2015;37570;4507;365;393;198;34;2006;125;1857
130260;2016;37562;4121;293;482;237;68;2142;110;1332
130260;2017;39005;4158;287;481;258;140;2454;162;987
130260;2018;39328;3863;350;643;451;257;2368;366;333
130260;2019;38854;4277;573;589;532;198;2599;298;343
130260;2020;33862;3677;657;537;570;176;1978;277;291
130270;2012;446;4;3;0;0;0;1;0;0
130270;2013;464;8;2;0;3;0;3;0;0
130270;2014;512;9;5;0;2;0;2;0;0
130270;2015;656;18;4;13;1;0;0;12;0
130270;2016;787;11;4;4;1;0;1;2;0
130270;2017;504;10;7;2;0;1;0;2;0
130270;2018;650;67;18;56;0;0;1;55;0
130270;2019;967;300;34;282;1;0;1;281;0
130270;2020;770;222;30;210;0;0;4;208;2
130280;2012;215;2;2;0;0;0;0;0;0
130280;2013;208;6;3;0;2;0;1;0;0
130280;2014;171;5;3;2;0;0;0;1;0
130280;2015;56;5;1;3;0;0;1;2;0
130280;2016;155;4;1;1;0;0;1;1;0
130280;2017;114;3;0;0;1;0;0;0;0
130280;2018;203;11;3;1;0;0;1;0;0
130280;2019;98;2;2;0;0;0;0;0;0
130280;2020;43;2;1;0;0;0;1;0;0
130290;2012;1147;27;0;1;4;0;22;0;1
130290;2013;1176;20;5;2;2;0;10;0;0
130290;2014;1297;52;40;2;0;0;11;0;1
130290;2015;1261;27;21;2;0;0;5;0;0
130290;2016;1202;36;21;6;0;0;12;0;1
130290;2017;1457;48;28;1;3;0;13;0;1
130290;2018;1401;27;17;3;2;0;6;2;0
130290;2019;1488;24;15;2;3;0;1;0;3
130290;2020;1226;31;18;6;3;1;5;1;1
130300;2012;162;4;1;1;2;0;0;0;0
130300;2013;207;1;0;0;1;0;0;0;0
130300;2014;195;5;0;0;5;0;0;0;0
130300;2015;272;8;4;0;3;0;0;0;1
130300;2016;312;13;7;1;2;0;3;0;1
130300;2017;274;9;7;1;0;0;1;0;1
130300;2018;282;6;2;0;0;0;4;0;0
130300;2019;311;12;6;1;0;0;5;0;0
130300;2020;286;5;2;1;1;0;2;0;0
130310;2012;148;2;0;0;1;0;1;0;0
130310;2013;292;7;4;0;0;0;3;0;0
130310;2014;408;4;0;0;1;0;3;0;0
130310;2015;87;1;0;0;0;0;1;0;0
130310;2016;18;2;0;0;0;0;2;0;0
130310;2017;110;0;0;0;0;0;0;0;0
130310;2018;465;13;5;7;1;0;0;0;1
130310;2019;446;9;7;1;0;0;1;0;0
130310;2020;535;10;6;2;0;0;2;0;0
130320;2012;199;4;0;0;3;0;1;0;0
130320;2013;98;2;0;0;1;0;1;0;0
130320;2014;102;3;1;1;1;0;0;0;0
130320;2015;96;4;2;0;0;0;2;0;0
130320;2016;61;3;1;0;1;1;0;0;0
130320;2017;174;3;1;1;0;0;1;0;0
130320;2018;258;6;4;1;0;0;1;0;0
130320;2019;254;6;3;0;2;0;1;0;0
130320;2020;280;6;3;0;1;0;2;0;0
130330;2012;173;4;0;0;1;0;3;0;0
130330;2013;183;3;1;0;1;0;1;0;0
130330;2014;123;1;0;0;0;0;1;0;0
130330;2015;353;1;0;0;0;0;1;0;0
130330;2016;43;1;0;1;0;0;0;1;1
130330;2017;23;2;2;0;0;1;0;0;0
130330;2018;15;0;0;0;0;0;0;0;0
130330;2019;86;2;2;0;0;0;0;0;0
130330;2020;82;1;1;0;0;0;0;0;0
130340;2012;2152;42;22;10;1;0;8;0;2
130340;2013;2445;46;21;6;2;0;14;0;6
130340;2014;2541;40;24;3;2;0;9;0;5
130340;2015;2531;28;11;5;1;0;13;1;5
130340;2016;2492;44;16;11;2;1;13;1;9
130340;2017;2668;41;17;9;2;0;10;0;10
130340;2018;2616;55;23;6;2;0;20;1;6
130340;2019;2561;64;29;9;1;0;23;1;9
130340;2020;2030;31;15;4;0;0;10;0;2
130350;2012;225;0;0;0;0;0;0;0;0
130350;2013;257;4;1;0;0;0;3;0;0
130350;2014;265;2;1;0;0;0;0;0;1
130350;2015;325;5;0;1;0;0;0;0;3
130350;2016;150;2;0;1;1;1;0;1;1
130350;2017;4;1;0;0;0;0;1;0;0
130350;2018;200;5;3;1;1;1;0;1;0
130350;2019;235;4;4;0;0;0;0;0;0
130350;2020;201;6;5;0;1;0;0;0;0
130353;2012;483;11;3;0;5;0;3;0;0
130353;2013;544;14;0;1;5;0;7;0;2
130353;2014;549;11;4;1;1;0;5;0;0
130353;2015;216;1;0;0;0;0;1;0;0
130353;2016;359;9;2;4;0;0;3;1;2
130353;2017;303;18;11;3;3;0;1;0;3
130353;2018;387;10;3;2;2;0;2;1;0
130353;2019;337;11;3;2;1;0;5;1;2
130353;2020;321;11;5;1;1;0;2;0;2
130356;2012;68;4;0;1;1;0;1;0;0
130356;2013;92;7;0;0;1;0;4;0;0
130356;2014;200;6;1;0;0;1;4;0;0
130356;2015;180;8;1;0;0;1;7;0;0
130356;2016;177;8;0;0;1;0;7;0;0
130356;2017;130;4;0;2;0;0;1;1;1
130356;2018;172;4;1;0;0;0;2;0;0
130356;2019;134;2;0;0;0;1;1;0;0
130356;2020;165;5;0;1;0;0;4;1;0
130360;2012;80;1;1;0;0;0;0;0;0
130360;2013;3;1;0;0;0;0;1;0;0
130360;2014;6;0;0;0;0;0;0;0;0
130360;2015;48;3;2;1;0;0;0;0;0
130360;2016;9;2;0;0;0;0;2;0;0
130360;2017;96;1;1;0;0;0;0;0;0
130360;2018;213;2;2;0;0;0;0;0;0
130360;2019;176;2;0;0;0;0;2;0;0
130360;2020;133;2;1;0;1;0;0;0;0
130370;2012;349;12;6;1;1;0;2;0;2
130370;2013;308;15;6;0;0;0;9;0;0
130370;2014;99;4;1;0;0;0;3;0;0
130370;2015;348;7;5;0;0;0;2;0;0
130370;2016;613;11;1;2;0;0;6;0;3
130370;2017;727;10;2;1;0;0;7;0;0
130370;2018;558;10;0;0;2;0;5;0;2
130370;2019;707;5;0;0;2;0;3;0;0
130370;2020;461;13;2;0;1;0;8;0;1
130380;2012;118;1;0;0;0;0;1;0;0
130380;2013;326;2;0;0;1;0;1;0;0
130380;2014;75;2;1;0;0;0;1;0;0
130380;2015;74;2;0;0;0;1;1;0;0
130380;2016;286;8;0;0;4;0;3;0;1
130380;2017;700;37;5;1;17;0;14;0;0
130380;2018;202;12;1;2;4;0;5;0;0
130380;2019;346;14;5;3;2;0;4;0;0
130380;2020;419;10;4;3;0;0;3;0;0
130390;2012;365;4;0;0;4;0;0;0;0
130390;2013;263;6;2;0;2;0;0;0;0
130390;2014;219;4;3;0;1;0;0;0;0
130390;2015;557;18;7;4;0;0;6;0;1
130390;2016;468;20;11;5;2;0;3;0;0
130390;2017;416;16;10;5;0;0;2;0;0
