CODMUNRES,ANO,TOTAL_DE_NASCIDOS_VIVOS,NASCIDOS_VIVOS_COM_BAIXO_PESO,NASCIDOS_VIVOS_PREMATUROS,NASCIDOS_VIVOS_TERMO_PRECOCE
292070,2017,247.0,16.0,33.0,43.0
292070,2018,266.0,21.0,31.0,43.0
292070,2019,282.0,18.0,26.0,67.0
292070,2020,291.0,19.0,28.0,60.0
292080,2012,141.0,7.0,15.0,34.0
292080,2013,147.0,7.0,15.0,31.0
292080,2014,134.0,12.0,17.0,39.0
292080,2015,137.0,14.0,11.0,32.0
292080,2016,105.0,7.0,12.0,30.0
292080,2017,128.0,7.0,9.0,24.0
292080,2018,130.0,10.0,17.0,25.0
292080,2019,136.0,10.0,11.0,34.0
292080,2020,109.0,7.0,16.0,20.0
292090,2012,244.0,21.0,28.0,46.0
292090,2013,205.0,14.0,29.0,43.0
292090,2014,175.0,14.0,16.0,34.0
292090,2015,173.0,11.0,18.0,42.0
292090,2016,174.0,10.0,20.0,37.0
292090,2017,174.0,11.0,16.0,33.0
292090,2018,159.0,4.0,7.0,31.0
292090,2019,142.0,12.0,11.0,36.0
292090,2020,123.0,15.0,9.0,29.0
292100,2012,744.0,65.0,64.0,163.0
292100,2013,753.0,63.0,72.0,161.0
292100,2014,755.0,47.0,51.0,133.0
292100,2015,647.0,44.0,45.0,139.0
292100,2016,800.0,58.0,61.0,167.0
292100,2017,713.0,68.0,81.0,129.0
292100,2018,729.0,58.0,76.0,156.0
292100,2019,746.0,59.0,65.0,170.0
292100,2020,756.0,79.0,97.0,197.0
292105,2012,172.0,16.0,24.0,44.0
292105,2013,171.0,19.0,17.0,37.0
292105,2014,149.0,15.0,13.0,24.0
292105,2015,141.0,6.0,4.0,17.0
292105,2016,162.0,13.0,8.0,25.0
292105,2017,128.0,10.0,12.0,19.0
292105,2018,121.0,11.0,16.0,27.0
292105,2019,143.0,13.0,23.0,34.0
292105,2020,132.0,15.0,15.0,38.0
292110,2012,318.0,15.0,40.0,90.0
292110,2013,298.0,21.0,38.0,74.0
292110,2014,287.0,18.0,33.0,86.0
292110,2015,327.0,22.0,47.0,87.0
292110,2016,308.0,18.0,39.0,96.0
292110,2017,265.0,16.0,27.0,84.0
292110,2018,314.0,20.0,23.0,99.0
292110,2019,263.0,15.0,27.0,87.0
292110,2020,285.0,21.0,39.0,92.0
292120,2012,424.0,36.0,64.0,107.0
292120,2013,404.0,37.0,52.0,99.0
292120,2014,406.0,36.0,33.0,105.0
292120,2015,385.0,36.0,45.0,107.0
292120,2016,338.0,36.0,46.0,101.0
292120,2017,376.0,40.0,55.0,84.0
292120,2018,405.0,34.0,50.0,98.0
292120,2019,347.0,26.0,41.0,101.0
292120,2020,370.0,34.0,51.0,104.0
292130,2012,194.0,15.0,25.0,37.0
292130,2013,144.0,8.0,16.0,31.0
292130,2014,130.0,8.0,16.0,25.0
292130,2015,141.0,9.0,16.0,34.0
292130,2016,123.0,10.0,13.0,34.0
292130,2017,139.0,11.0,15.0,29.0
292130,2018,152.0,9.0,15.0,45.0
292130,2019,131.0,9.0,14.0,44.0
292130,2020,130.0,7.0,17.0,34.0
292140,2012,195.0,16.0,27.0,47.0
292140,2013,182.0,11.0,30.0,29.0
292140,2014,209.0,14.0,22.0,53.0
292140,2015,195.0,22.0,19.0,41.0
292140,2016,178.0,13.0,21.0,41.0
292140,2017,205.0,12.0,26.0,42.0
292140,2018,177.0,19.0,21.0,35.0
292140,2019,186.0,17.0,23.0,57.0
292140,2020,182.0,20.0,24.0,48.0
292145,2012,113.0,10.0,26.0,21.0
292145,2013,115.0,6.0,13.0,28.0
292145,2014,92.0,6.0,11.0,30.0
292145,2015,96.0,8.0,9.0,25.0
292145,2016,86.0,5.0,9.0,24.0
292145,2017,92.0,12.0,16.0,25.0
292145,2018,105.0,10.0,19.0,37.0
292145,2019,85.0,10.0,14.0,31.0
292145,2020,93.0,12.0,12.0,37.0
292150,2012,685.0,57.0,81.0,105.0
292150,2013,737.0,51.0,76.0,146.0
292150,2014,680.0,42.0,84.0,140.0
292150,2015,715.0,47.0,64.0,147.0
292150,2016,648.0,44.0,70.0,139.0
292150,2017,723.0,53.0,76.0,136.0
292150,2018,695.0,39.0,68.0,172.0
292150,2019,654.0,33.0,64.0,128.0
292150,2020,640.0,35.0,65.0,143.0
292160,2012,127.0,10.0,14.0,42.0
292160,2013,106.0,7.0,17.0,31.0
292160,2014,98.0,8.0,16.0,23.0
292160,2015,101.0,10.0,16.0,17.0
292160,2016,111.0,9.0,22.0,18.0
292160,2017,108.0,5.0,18.0,26.0
292160,2018,108.0,7.0,16.0,19.0
292160,2019,94.0,11.0,10.0,22.0
292160,2020,103.0,4.0,15.0,14.0
292170,2012,542.0,41.0,61.0,115.0
292170,2013,551.0,43.0,66.0,122.0
292170,2014,506.0,57.0,75.0,110.0
292170,2015,559.0,59.0,75.0,111.0
292170,2016,524.0,44.0,62.0,128.0
292170,2017,539.0,38.0,50.0,124.0
292170,2018,516.0,49.0,68.0,117.0
292170,2019,545.0,43.0,60.0,108.0
292170,2020,473.0,36.0,50.0,116.0
292180,2012,128.0,7.0,15.0,34.0
292180,2013,125.0,12.0,14.0,31.0
292180,2014,100.0,7.0,12.0,24.0
292180,2015,111.0,6.0,14.0,25.0
292180,2016,100.0,12.0,10.0,29.0
292180,2017,124.0,9.0,10.0,35.0
292180,2018,112.0,10.0,13.0,35.0
292180,2019,124.0,11.0,13.0,40.0
292180,2020,124.0,10.0,9.0,46.0
292190,2012,223.0,15.0,19.0,65.0
292190,2013,142.0,9.0,14.0,37.0
292190,2014,185.0,16.0,22.0,57.0
292190,2015,180.0,10.0,15.0,53.0
292190,2016,156.0,11.0,20.0,54.0
292190,2017,168.0,13.0,14.0,51.0
292190,2018,146.0,11.0,11.0,39.0
292190,2019,163.0,11.0,13.0,53.0
292190,2020,129.0,7.0,10.0,47.0
292200,2012,700.0,58.0,100.0,204.0
292200,2013,699.0,46.0,89.0,203.0
292200,2014,667.0,48.0,67.0,184.0
292200,2015,615.0,46.0,72.0,182.0
292200,2016,646.0,46.0,72.0,176.0
292200,2017,667.0,49.0,68.0,173.0
292200,2018,687.0,51.0,85.0,189.0
292200,2019,567.0,42.0,59.0,160.0
292200,2020,641.0,42.0,79.0,177.0
292205,2012,185.0,15.0,21.0,51.0
292205,2013,182.0,9.0,22.0,27.0
292205,2014,238.0,13.0,31.0,57.0
292205,2015,191.0,14.0,15.0,51.0
292205,2016,199.0,15.0,28.0,37.0
292205,2017,201.0,18.0,31.0,35.0
292205,2018,222.0,21.0,38.0,50.0
292205,2019,208.0,16.0,36.0,39.0
292205,2020,181.0,7.0,20.0,34.0
292210,2012,311.0,28.0,46.0,66.0
292210,2013,266.0,19.0,37.0,49.0
292210,2014,218.0,14.0,20.0,41.0
292210,2015,236.0,24.0,25.0,57.0
292210,2016,207.0,16.0,14.0,57.0
292210,2017,240.0,15.0,28.0,62.0
292210,2018,218.0,17.0,28.0,71.0
292210,2019,202.0,14.0,31.0,65.0
292210,2020,181.0,12.0,24.0,63.0
292220,2012,82.0,2.0,6.0,21.0
292220,2013,89.0,10.0,10.0,22.0
292220,2014,68.0,6.0,8.0,17.0
292220,2015,80.0,9.0,12.0,25.0
292220,2016,93.0,8.0,14.0,25.0
292220,2017,106.0,7.0,11.0,20.0
292220,2018,94.0,12.0,16.0,26.0
292220,2019,79.0,4.0,7.0,24.0
292220,2020,71.0,5.0,5.0,17.0
292225,2012,186.0,11.0,20.0,32.0
292225,2013,180.0,19.0,25.0,32.0
292225,2014,172.0,17.0,24.0,28.0
292225,2015,187.0,10.0,18.0,41.0
292225,2016,165.0,14.0,22.0,30.0
292225,2017,163.0,10.0,15.0,26.0
292225,2018,193.0,13.0,24.0,40.0
292225,2019,156.0,14.0,18.0,27.0
292225,2020,177.0,16.0,22.0,47.0
292230,2012,366.0,37.0,34.0,84.0
292230,2013,357.0,20.0,39.0,83.0
292230,2014,331.0,16.0,26.0,71.0
292230,2015,303.0,29.0,36.0,59.0
292230,2016,341.0,21.0,29.0,75.0
292230,2017,354.0,28.0,40.0,88.0
292230,2018,326.0,27.0,35.0,88.0
292230,2019,311.0,38.0,36.0,78.0
292230,2020,307.0,23.0,25.0,67.0
292240,2012,277.0,18.0,30.0,56.0
292240,2013,268.0,30.0,33.0,65.0
292240,2014,268.0,18.0,23.0,56.0
292240,2015,259.0,27.0,28.0,59.0
292240,2016,319.0,22.0,27.0,82.0
292240,2017,302.0,17.0,31.0,75.0
292240,2018,276.0,14.0,26.0,54.0
292240,2019,270.0,27.0,30.0,76.0
292240,2020,252.0,17.0,28.0,90.0
292250,2012,386.0,18.0,36.0,89.0
292250,2013,309.0,26.0,26.0,88.0
292250,2014,315.0,26.0,27.0,83.0
292250,2015,342.0,32.0,35.0,83.0
292250,2016,359.0,22.0,28.0,90.0
292250,2017,325.0,20.0,25.0,63.0
292250,2018,336.0,28.0,36.0,73.0
292250,2019,292.0,23.0,29.0,73.0
292250,2020,283.0,22.0,27.0,59.0
292260,2012,211.0,17.0,28.0,32.0
292260,2013,221.0,26.0,28.0,43.0
292260,2014,184.0,12.0,14.0,28.0
292260,2015,204.0,14.0,14.0,28.0
292260,2016,178.0,11.0,8.0,28.0
292260,2017,190.0,13.0,11.0,33.0
292260,2018,193.0,12.0,8.0,32.0
292260,2019,178.0,19.0,16.0,38.0
292260,2020,167.0,13.0,14.0,29.0
292265,2012,155.0,12.0,19.0,33.0
292265,2013,160.0,14.0,33.0,33.0
292265,2014,150.0,11.0,24.0,46.0
292265,2015,172.0,11.0,17.0,44.0
292265,2016,181.0,7.0,16.0,25.0
292265,2017,191.0,12.0,20.0,43.0
292265,2018,147.0,14.0,16.0,34.0
292265,2019,140.0,10.0,12.0,39.0
292265,2020,164.0,10.0,14.0,46.0
292270,2012,186.0,19.0,28.0,31.0
292270,2013,175.0,11.0,24.0,41.0
292270,2014,195.0,13.0,24.0,38.0
292270,2015,178.0,5.0,17.0,42.0
292270,2016,145.0,10.0,19.0,42.0
292270,2017,150.0,12.0,3.0,16.0
292270,2018,133.0,8.0,8.0,16.0
292270,2019,152.0,8.0,4.0,13.0
292270,2020,154.0,13.0,27.0,35.0
292273,2012,59.0,1.0,2.0,11.0
292273,2013,98.0,1.0,5.0,27.0
292273,2014,107.0,8.0,6.0,38.0
292273,2015,94.0,6.0,13.0,20.0
292273,2016,90.0,4.0,13.0,36.0
292273,2017,71.0,1.0,5.0,33.0
292273,2018,69.0,5.0,7.0,22.0
292273,2019,71.0,5.0,11.0,25.0
292273,2020,68.0,5.0,9.0,21.0
292275,2012,80.0,3.0,7.0,20.0
292275,2013,59.0,1.0,7.0,18.0
292275,2014,69.0,7.0,5.0,20.0
292275,2015,74.0,6.0,11.0,14.0
292275,2016,73.0,3.0,6.0,20.0
292275,2017,74.0,4.0,7.0,6.0
292275,2018,59.0,4.0,3.0,10.0
292275,2019,53.0,2.0,2.0,12.0
292275,2020,44.0,3.0,1.0,9.0
292280,2012,120.0,16.0,13.0,30.0
292280,2013,102.0,4.0,18.0,16.0
292280,2014,125.0,8.0,10.0,18.0
292280,2015,103.0,4.0,13.0,17.0
292280,2016,132.0,11.0,13.0,21.0
292280,2017,112.0,11.0,20.0,18.0
292280,2018,125.0,12.0,13.0,21.0
292280,2019,128.0,6.0,15.0,31.0
292280,2020,109.0,12.0,12.0,36.0
292285,2012,105.0,10.0,11.0,24.0
292285,2013,70.0,4.0,6.0,14.0
292285,2014,87.0,9.0,18.0,22.0
292285,2015,85.0,8.0,10.0,21.0
292285,2016,102.0,5.0,16.0,27.0
292285,2017,102.0,11.0,18.0,21.0
292285,2018,95.0,11.0,11.0,20.0
292285,2019,105.0,11.0,12.0,34.0
292285,2020,95.0,9.0,10.0,27.0
292290,2012,383.0,31.0,37.0,80.0
292290,2013,353.0,32.0,34.0,79.0
292290,2014,347.0,25.0,54.0,65.0
292290,2015,279.0,17.0,31.0,66.0
292290,2016,310.0,25.0,58.0,74.0
292290,2017,335.0,35.0,52.0,74.0
292290,2018,320.0,22.0,46.0,59.0
292290,2019,341.0,34.0,51.0,61.0
292290,2020,332.0,38.0,46.0,71.0
292300,2012,777.0,60.0,110.0,221.0
292300,2013,713.0,65.0,95.0,178.0
292300,2014,717.0,48.0,87.0,185.0
292300,2015,698.0,42.0,66.0,175.0
292300,2016,653.0,51.0,77.0,181.0
292300,2017,591.0,46.0,51.0,157.0
292300,2018,554.0,51.0,69.0,156.0
292300,2019,460.0,45.0,57.0,125.0
292300,2020,433.0,28.0,55.0,132.0
292303,2012,147.0,8.0,17.0,35.0
292303,2013,117.0,4.0,7.0,36.0
292303,2014,134.0,11.0,13.0,39.0
292303,2015,124.0,7.0,19.0,33.0
292303,2016,113.0,7.0,10.0,34.0
292303,2017,117.0,8.0,12.0,44.0
292303,2018,128.0,10.0,17.0,40.0
292303,2019,134.0,8.0,13.0,49.0
292303,2020,156.0,7.0,10.0,60.0
292305,2012,124.0,11.0,11.0,33.0
292305,2013,85.0,7.0,8.0,25.0
292305,2014,92.0,2.0,11.0,21.0
292305,2015,82.0,9.0,10.0,16.0
292305,2016,110.0,6.0,9.0,27.0
292305,2017,83.0,5.0,7.0,19.0
292305,2018,126.0,9.0,24.0,22.0
292305,2019,93.0,8.0,17.0,23.0
292305,2020,107.0,6.0,12.0,32.0
292310,2012,343.0,31.0,44.0,84.0
292310,2013,338.0,29.0,41.0,63.0
292310,2014,336.0,29.0,30.0,62.0
292310,2015,299.0,19.0,27.0,59.0
292310,2016,306.0,13.0,32.0,75.0
292310,2017,293.0,19.0,27.0,57.0
292310,2018,318.0,27.0,40.0,57.0
292310,2019,294.0,28.0,50.0,50.0
292310,2020,282.0,14.0,35.0,65.0
292320,2012,271.0,30.0,51.0,41.0
292320,2013,255.0,29.0,61.0,41.0
292320,2014,246.0,16.0,27.0,62.0
292320,2015,227.0,15.0,31.0,44.0
292320,2016,254.0,12.0,24.0,59.0
292320,2017,289.0,14.0,35.0,68.0
292320,2018,283.0,19.0,37.0,56.0
292320,2019,273.0,17.0,29.0,61.0
292320,2020,246.0,18.0,30.0,63.0
292330,2012,107.0,8.0,8.0,15.0
292330,2013,106.0,4.0,10.0,16.0
292330,2014,87.0,9.0,13.0,18.0
292330,2015,107.0,9.0,16.0,21.0
292330,2016,83.0,6.0,11.0,19.0
292330,2017,79.0,5.0,11.0,17.0
292330,2018,84.0,10.0,8.0,21.0
292330,2019,74.0,3.0,8.0,22.0
292330,2020,66.0,10.0,8.0,20.0
292335,2012,297.0,24.0,37.0,71.0
292335,2013,287.0,29.0,36.0,46.0
292335,2014,252.0,24.0,30.0,42.0
292335,2015,274.0,13.0,28.0,52.0
292335,2016,257.0,25.0,30.0,71.0
292335,2017,308.0,30.0,41.0,86.0
292335,2018,287.0,20.0,40.0,79.0
292335,2019,273.0,25.0,37.0,89.0
292335,2020,247.0,23.0,34.0,64.0
292340,2012,281.0,21.0,37.0,59.0
292340,2013,264.0,27.0,30.0,59.0
292340,2014,313.0,33.0,38.0,80.0
292340,2015,267.0,35.0,43.0,66.0
292340,2016,255.0,24.0,35.0,56.0
292340,2017,258.0,34.0,34.0,60.0
292340,2018,274.0,17.0,29.0,58.0
292340,2019,254.0,29.0,35.0,57.0
292340,2020,237.0,25.0,24.0,59.0
292350,2012,151.0,13.0,16.0,32.0
292350,2013,142.0,6.0,4.0,33.0
292350,2014,154.0,8.0,13.0,27.0
292350,2015,152.0,6.0,7.0,24.0
292350,2016,150.0,10.0,10.0,25.0
292350,2017,167.0,7.0,6.0,32.0
292350,2018,152.0,9.0,10.0,23.0
292350,2019,150.0,13.0,10.0,28.0
292350,2020,151.0,17.0,14.0,39.0
292360,2012,233.0,16.0,22.0,83.0
292360,2013,231.0,21.0,26.0,98.0
292360,2014,251.0,17.0,23.0,85.0
292360,2015,216.0,12.0,10.0,56.0
292360,2016,205.0,9.0,13.0,48.0
292360,2017,230.0,15.0,22.0,71.0
292360,2018,201.0,12.0,20.0,70.0
292360,2019,221.0,13.0,21.0,67.0
292360,2020,239.0,15.0,23.0,108.0
292370,2012,445.0,20.0,57.0,67.0
292370,2013,523.0,30.0,73.0,126.0
292370,2014,479.0,36.0,64.0,103.0
292370,2015,431.0,27.0,42.0,98.0
292370,2016,458.0,25.0,43.0,90.0
292370,2017,419.0,35.0,35.0,100.0
292370,2018,478.0,33.0,37.0,102.0
292370,2019,444.0,31.0,46.0,98.0
292370,2020,425.0,28.0,41.0,102.0
292380,2012,365.0,17.0,32.0,85.0
292380,2013,294.0,10.0,27.0,63.0
292380,2014,365.0,25.0,24.0,83.0
292380,2015,290.0,28.0,44.0,70.0
292380,2016,273.0,16.0,39.0,71.0
292380,2017,266.0,13.0,26.0,69.0
292380,2018,287.0,20.0,32.0,67.0
292380,2019,282.0,15.0,34.0,68.0
292380,2020,281.0,14.0,15.0,89.0
292390,2012,189.0,21.0,25.0,41.0
292390,2013,139.0,9.0,17.0,29.0
292390,2014,150.0,12.0,16.0,22.0
292390,2015,162.0,19.0,12.0,33.0
292390,2016,187.0,12.0,15.0,37.0
292390,2017,171.0,12.0,20.0,28.0
292390,2018,162.0,9.0,17.0,28.0
292390,2019,139.0,9.0,17.0,24.0
292390,2020,153.0,11.0,12.0,25.0
292400,2012,1897.0,170.0,256.0,421.0
292400,2013,1794.0,136.0,200.0,437.0
292400,2014,1844.0,148.0,252.0,468.0
292400,2015,1988.0,151.0,265.0,476.0
292400,2016,1813.0,172.0,250.0,510.0
292400,2017,1730.0,152.0,200.0,421.0
292400,2018,1809.0,136.0,190.0,388.0
292400,2019,1853.0,153.0,247.0,479.0
292400,2020,1749.0,125.0,210.0,519.0
292405,2012,168.0,5.0,16.0,41.0
292405,2013,146.0,7.0,16.0,32.0
292405,2014,147.0,3.0,8.0,34.0
292405,2015,170.0,10.0,12.0,45.0
292405,2016,166.0,6.0,16.0,42.0
292405,2017,165.0,12.0,14.0,37.0
292405,2018,135.0,8.0,9.0,36.0
292405,2019,138.0,6.0,9.0,36.0
292405,2020,148.0,13.0,12.0,47.0
292410,2012,82.0,4.0,5.0,16.0
292410,2013,69.0,6.0,11.0,7.0
292410,2014,66.0,5.0,6.0,20.0
292410,2015,74.0,9.0,6.0,10.0
292410,2016,77.0,4.0,5.0,13.0
292410,2017,87.0,12.0,6.0,23.0
292410,2018,73.0,6.0,11.0,18.0
292410,2019,60.0,13.0,4.0,15.0
292410,2020,76.0,6.0,11.0,18.0
292420,2012,212.0,15.0,16.0,50.0
292420,2013,201.0,11.0,18.0,32.0
292420,2014,218.0,22.0,20.0,26.0
292420,2015,180.0,16.0,9.0,24.0
292420,2016,195.0,18.0,17.0,48.0
292420,2017,169.0,10.0,13.0,37.0
292420,2018,222.0,15.0,19.0,38.0
292420,2019,192.0,11.0,13.0,47.0
292420,2020,190.0,13.0,19.0,44.0
292430,2012,257.0,6.0,24.0,49.0
292430,2013,253.0,11.0,25.0,58.0
292430,2014,297.0,19.0,40.0,76.0
292430,2015,309.0,24.0,35.0,87.0
292430,2016,290.0,20.0,27.0,93.0
292430,2017,247.0,20.0,18.0,71.0
292430,2018,232.0,21.0,21.0,72.0
292430,2019,236.0,20.0,29.0,65.0
292430,2020,239.0,16.0,13.0,65.0
292440,2012,564.0,24.0,65.0,120.0
292440,2013,639.0,35.0,85.0,140.0
292440,2014,561.0,29.0,82.0,127.0
292440,2015,593.0,39.0,67.0,125.0
292440,2016,556.0,32.0,69.0,123.0
292440,2017,609.0,41.0,70.0,140.0
292440,2018,594.0,35.0,59.0,151.0
292440,2019,567.0,39.0,53.0,126.0
292440,2020,604.0,46.0,55.0,150.0
292450,2012,203.0,13.0,28.0,64.0
292450,2013,197.0,15.0,18.0,47.0
292450,2014,202.0,20.0,23.0,58.0
292450,2015,167.0,11.0,11.0,57.0
292450,2016,165.0,8.0,12.0,54.0
292450,2017,175.0,13.0,16.0,49.0
292450,2018,141.0,9.0,18.0,41.0
292450,2019,201.0,8.0,24.0,55.0
292450,2020,148.0,13.0,22.0,42.0
292460,2012,334.0,33.0,49.0,61.0
292460,2013,301.0,20.0,37.0,72.0
292460,2014,307.0,24.0,27.0,60.0
292460,2015,253.0,34.0,36.0,65.0
292460,2016,281.0,26.0,37.0,65.0
292460,2017,268.0,19.0,31.0,53.0
292460,2018,294.0,19.0,29.0,79.0
292460,2019,276.0,19.0,29.0,88.0
292460,2020,262.0,25.0,26.0,79.0
292465,2012,98.0,6.0,8.0,6.0
292465,2013,90.0,6.0,3.0,10.0
292465,2014,91.0,6.0,7.0,12.0
292465,2015,85.0,4.0,4.0,16.0
292465,2016,98.0,11.0,11.0,23.0
292465,2017,87.0,7.0,13.0,21.0
292465,2018,93.0,11.0,11.0,20.0
292465,2019,96.0,6.0,6.0,19.0
292465,2020,72.0,3.0,7.0,26.0
292467,2012,106.0,3.0,15.0,14.0
292467,2013,100.0,6.0,9.0,18.0
292467,2014,104.0,11.0,14.0,19.0
292467,2015,118.0,6.0,10.0,23.0
292467,2016,111.0,7.0,9.0,13.0
292467,2017,124.0,10.0,13.0,28.0
292467,2018,89.0,5.0,4.0,22.0
292467,2019,128.0,17.0,10.0,23.0
292467,2020,95.0,11.0,12.0,26.0
292470,2012,115.0,7.0,9.0,43.0
292470,2013,103.0,4.0,10.0,29.0
292470,2014,122.0,6.0,8.0,41.0
292470,2015,93.0,7.0,11.0,28.0
292470,2016,104.0,7.0,10.0,44.0
292470,2017,100.0,10.0,10.0,37.0
292470,2018,117.0,7.0,9.0,42.0
292470,2019,110.0,5.0,15.0,24.0
292470,2020,93.0,14.0,13.0,32.0
292480,2012,262.0,28.0,17.0,64.0
292480,2013,240.0,15.0,17.0,57.0
292480,2014,208.0,17.0,16.0,34.0
292480,2015,235.0,24.0,26.0,31.0
292480,2016,234.0,13.0,18.0,57.0
292480,2017,249.0,23.0,24.0,59.0
292480,2018,229.0,22.0,19.0,55.0
292480,2019,199.0,16.0,12.0,50.0
292480,2020,205.0,18.0,18.0,58.0
292490,2012,107.0,8.0,11.0,22.0
292490,2013,70.0,4.0,5.0,21.0
292490,2014,84.0,7.0,5.0,13.0
292490,2015,85.0,3.0,11.0,22.0
292490,2016,102.0,12.0,13.0,24.0
292490,2017,73.0,6.0,10.0,23.0
292490,2018,80.0,6.0,7.0,18.0
292490,2019,81.0,12.0,15.0,20.0
292490,2020,78.0,5.0,8.0,21.0
292500,2012,360.0,36.0,58.0,81.0
292500,2013,328.0,28.0,50.0,73.0
292500,2014,317.0,26.0,41.0,72.0
292500,2015,363.0,30.0,41.0,94.0
292500,2016,287.0,31.0,37.0,54.0
292500,2017,298.0,27.0,42.0,92.0
292500,2018,314.0,29.0,42.0,87.0
292500,2019,297.0,27.0,34.0,67.0
292500,2020,296.0,16.0,25.0,91.0
292510,2012,694.0,52.0,75.0,153.0
292510,2013,643.0,44.0,64.0,169.0
292510,2014,667.0,43.0,95.0,148.0
292510,2015,662.0,50.0,75.0,129.0
292510,2016,628.0,57.0,87.0,157.0
292510,2017,640.0,40.0,68.0,154.0
292510,2018,657.0,46.0,65.0,175.0
292510,2019,617.0,45.0,47.0,156.0
292510,2020,650.0,66.0,89.0,146.0
292520,2012,559.0,51.0,78.0,148.0
292520,2013,557.0,50.0,81.0,151.0
292520,2014,515.0,36.0,64.0,148.0
292520,2015,471.0,28.0,50.0,128.0
292520,2016,527.0,56.0,53.0,149.0
292520,2017,455.0,43.0,46.0,113.0
292520,2018,446.0,43.0,55.0,114.0
292520,2019,470.0,41.0,61.0,141.0
292520,2020,418.0,28.0,40.0,135.0
292525,2012,257.0,10.0,35.0,57.0
292525,2013,237.0,22.0,29.0,44.0
292525,2014,252.0,19.0,32.0,52.0
292525,2015,303.0,30.0,43.0,61.0
292525,2016,246.0,34.0,42.0,53.0
292525,2017,274.0,20.0,43.0,78.0
292525,2018,246.0,17.0,27.0,83.0
292525,2019,280.0,29.0,29.0,108.0
292525,2020,257.0,23.0,34.0,112.0
292530,2012,2404.0,186.0,357.0,560.0
292530,2013,2378.0,191.0,368.0,545.0
292530,2014,2565.0,205.0,362.0,643.0
292530,2015,2656.0,229.0,375.0,676.0
292530,2016,2573.0,199.0,315.0,576.0
292530,2017,2765.0,262.0,339.0,667.0
292530,2018,2867.0,233.0,316.0,683.0
292530,2019,2920.0,238.0,291.0,729.0
292530,2020,2762.0,215.0,272.0,682.0
292540,2012,151.0,13.0,34.0,35.0
292540,2013,147.0,7.0,14.0,34.0
292540,2014,123.0,4.0,11.0,26.0
292540,2015,134.0,9.0,15.0,26.0
292540,2016,110.0,6.0,16.0,33.0
292540,2017,112.0,4.0,15.0,24.0
292540,2018,117.0,11.0,18.0,22.0
292540,2019,107.0,12.0,16.0,23.0
292540,2020,106.0,18.0,18.0,26.0
292550,2012,416.0,15.0,50.0,122.0
292550,2013,368.0,20.0,60.0,89.0
292550,2014,407.0,10.0,48.0,71.0
292550,2015,453.0,18.0,38.0,47.0
292550,2016,419.0,25.0,42.0,58.0
292550,2017,442.0,26.0,38.0,101.0
292550,2018,487.0,33.0,59.0,107.0
292550,2019,520.0,36.0,51.0,128.0
292550,2020,521.0,42.0,86.0,133.0
292560,2012,200.0,16.0,22.0,45.0
292560,2013,187.0,12.0,19.0,43.0
292560,2014,169.0,15.0,29.0,25.0
292560,2015,159.0,9.0,19.0,31.0
292560,2016,163.0,11.0,20.0,38.0
292560,2017,178.0,13.0,17.0,33.0
292560,2018,151.0,17.0,16.0,37.0
292560,2019,145.0,9.0,16.0,31.0
292560,2020,149.0,20.0,26.0,33.0
292570,2012,104.0,8.0,10.0,27.0
292570,2013,124.0,13.0,15.0,38.0
292570,2014,125.0,8.0,8.0,29.0
292570,2015,125.0,12.0,15.0,21.0
292570,2016,161.0,12.0,19.0,52.0
292570,2017,144.0,10.0,8.0,40.0
292570,2018,123.0,7.0,10.0,34.0
292570,2019,115.0,13.0,17.0,27.0
292570,2020,122.0,14.0,17.0,36.0
292575,2012,407.0,24.0,47.0,64.0
292575,2013,324.0,25.0,37.0,66.0
292575,2014,312.0,21.0,24.0,84.0
292575,2015,335.0,18.0,19.0,67.0
292575,2016,399.0,26.0,34.0,91.0
292575,2017,390.0,28.0,33.0,92.0
292575,2018,397.0,21.0,40.0,78.0
292575,2019,422.0,42.0,47.0,109.0
292575,2020,384.0,26.0,35.0,99.0
292580,2012,320.0,25.0,28.0,98.0
292580,2013,302.0,30.0,36.0,79.0
292580,2014,324.0,26.0,26.0,73.0
292580,2015,320.0,23.0,34.0,74.0
292580,2016,330.0,27.0,51.0,70.0
292580,2017,304.0,19.0,34.0,83.0
292580,2018,305.0,12.0,24.0,64.0
292580,2019,299.0,26.0,37.0,73.0
292580,2020,333.0,19.0,49.0,80.0
292590,2012,344.0,16.0,27.0,58.0
292590,2013,311.0,23.0,33.0,60.0
292590,2014,306.0,32.0,48.0,69.0
292590,2015,266.0,24.0,27.0,64.0
292590,2016,312.0,26.0,28.0,76.0
292590,2017,363.0,14.0,27.0,74.0
292590,2018,293.0,10.0,32.0,61.0
292590,2019,335.0,26.0,30.0,105.0
292590,2020,301.0,27.0,36.0,83.0
292593,2012,116.0,14.0,9.0,19.0
292593,2013,89.0,6.0,8.0,25.0
292593,2014,108.0,4.0,11.0,31.0
292593,2015,104.0,7.0,9.0,23.0
292593,2016,110.0,8.0,11.0,26.0
292593,2017,96.0,11.0,9.0,24.0
292593,2018,123.0,11.0,8.0,31.0
292593,2019,107.0,7.0,8.0,35.0
292593,2020,98.0,8.0,8.0,28.0
292595,2012,296.0,23.0,30.0,65.0
292595,2013,272.0,16.0,40.0,43.0
292595,2014,274.0,17.0,19.0,38.0
292595,2015,281.0,24.0,18.0,50.0
292595,2016,280.0,27.0,31.0,49.0
